,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,0.0,-0.008445766590211434,-0.00148384413142987,0.003361969694053501,0.26811557109928497,0.046074903386817675,0.04585076465081544,0.0,0.0,0.05452585991238141,0.05394279154329488,0.0,0.0,-0.009890846022893586,0.07073123426622861,-0.009890846022893592,0.0
1,1.0,-0.005991309478185349,0.0009262300229403868,0.003346680576008399,0.12160556133312637,0.03830699568380047,0.03803575525813928,0.0,0.0,0.044977040813349835,0.04519886730918827,0.0,0.0,-0.00707956292547916,0.07004625426561684,-0.0071040246809837655,1.0
2,2.0,-0.0019424002126769886,0.004922859731279985,0.0033129278792405023,0.3063905478011293,0.027961021875116055,0.027233073656071173,0.03333333333333333,0.0,0.032669873725118044,0.032241847995395596,0.0,0.0,-0.0025698977125148733,0.08814860726658175,-0.003084456258968816,4.0
3,3.0,-0.000860958282177375,0.00608545279880844,0.003304213067000698,0.44748509253161806,0.025683037478097682,0.02492393666762504,0.03333333333333333,0.0,0.029676249354474535,0.02915097989141513,0.0,0.0,-0.0011451312961422565,0.10521946993127736,-0.001877226181723973,5.0
4,4.0,0.00044119188015654336,0.007519415410403282,0.0032765352414292023,0.8924416350656732,0.021569671485620997,0.021386326297974927,0.0,0.0,0.023641072495556237,0.023479479586650344,0.0,0.0,0.0006363037733276389,0.14705554473257507,-8.27966874647057e-05,9.0
5,5.0,0.00048822297636965344,0.007728663426969381,0.003270888673120199,1.2583927399015618,0.02126375870740752,0.02114662890455638,0.0,0.0,0.024059922323006078,0.024025293596101397,0.0,0.0,0.0008404542091883585,0.18372714496823997,-9.820603833231775e-05,10.0
6,6.0,0.0010500431643890625,0.008713224736078136,0.0032516156438946024,2.3368340389672086,0.019659220961750167,0.01935105282950033,0.0,0.0,0.021669868641126088,0.021399268060335368,0.0,0.0,0.001996282633213823,0.19318230570182396,0.0006133109010891999,14.0
7,7.0,0.0011467179776778736,0.008790608856089299,0.0032474486642306006,2.9787047090312018,0.01926194325059725,0.018975999479881052,0.0,0.0,0.021049985247938715,0.020836942604536002,0.0,0.0,0.002109766781954746,0.25902100203408435,0.0006381919884828731,15.0
8,8.0,0.0016020451291077404,0.009579260325485079,0.0032326803496736988,4.715880038533942,0.01842528889239748,0.018309185591904763,0.06666666666666667,0.0,0.019953712674677836,0.01932850447151247,0.0,0.0,0.002839861829063107,0.3420508381985807,0.0012826938062928195,19.0
9,9.0,0.0017947268664119539,0.009922554535621568,0.003229382921067002,5.904285015466545,0.018222782592708306,0.018291128138623866,0.1,0.0,0.01958665939010528,0.019166175644861498,0.0,0.0,0.0032270151852683694,0.40473515600169774,0.0014623877624608066,20.0
