,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.00661086890904055,0.006610868908876124,0.0043225324637831,0.3041640938827186,0.26893395420120214,1.6270009402101094e-09,5.324776350873876e-35,9.678799735740269e-20,1.271893666078558e-09,5.324776350873876e-35,9.67879973465405e-20,0.006610883996167975,0.0066108839981509,0.000190342498171925,0.00013329775174495,0.0,0.0,0.00012714050171772502,0.000113014744783775,0.0,0.08011108664356738,0.0172901315437065,0.04971406380490932,0.047758958635375826,0.0,0.0,0.0497140638048128,0.04775895863693025,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0076498439130319494,0.007649843906538174,0.0043028750262966,0.5876653843461099,0.7440388216928113,1.9058235289299266e-09,4.094981842700204e-35,1.879854428677949e-19,1.8889280443830327e-09,4.43731362572823e-35,8.011219594792906e-20,0.007649860453051725,0.0076498604620922755,0.00016820325072324998,0.000131280503410325,0.010180603745420925,0.010180603746869299,0.00012446548862497502,0.00011559849372125,1.0,0.08862102505485064,0.061346153676464,0.04308896747614638,0.040753520127629644,0.0,0.0,0.04308896750599665,0.04075352019145177,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,0.00997105575351325,0.009971055753659225,0.0042594787018807,1.5595304273701913,1.7910211977432482,1.6393529696901641e-09,4.76777753628635e-35,1.1203565977412197e-19,1.5615346566559042e-09,2.95820908381882e-35,3.833118676766635e-20,0.009971057600421475,0.009971057599564626,0.0001659437511989,0.000134321006044,0.020550750790531723,0.020550750787616926,0.00012864375094062499,0.00013314825082479998,4.0,0.07066492798953147,0.060879440551412575,0.032184622797853196,0.028909270092940476,0.0,0.0,0.03218462279887657,0.0289092700918861,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0.010192267711286875,0.0101922693943094,0.0042482739432866,2.9442815060483554,3.3454925517580705,1.5919010828158644e-09,4.727822781767263e-35,9.518288778415052e-20,1.589867082598198e-09,2.662388175436938e-35,3.102841430883884e-20,0.0101922637027316,0.010192264008869426,0.000169881488545725,0.00013434400170805,0.012017121567392925,0.012017121567079125,0.00012625525050675,0.00012455575051715,5.0,0.06571355970241202,0.0593667492016971,0.030482842471096824,0.02807732585608615,0.0,0.0,0.0304827316774249,0.0280774080777248,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0.011135856285808425,0.011135785383628624,0.0042126881675518,6.140609479338309,6.522154080535984,1.4976378383252377e-09,4.111151463368304e-35,1.068409897012318e-19,1.3944303643898567e-09,1.901705839597813e-35,3.695615579213637e-20,0.011135786110017,0.01113577668776035,0.00017615000069775,0.0001731067532091,0.01704743840626365,0.017047455075121898,0.000121332994240175,0.000128991745441425,9.0,0.05253516458467695,0.04942278630789185,0.02351688932618655,0.023030744221394027,0.0,0.0,0.023516891400628098,0.023030744211887277,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0.011666098663689676,0.011666089764393575,0.0042054282940117,6.928349659661762,6.151364163577455,1.4080576651616349e-09,3.363556498175182e-35,9.907196443850118e-20,1.39348947908019e-09,1.7749254502912925e-35,2.778614127347055e-20,0.011666086766618424,0.01166608546140695,0.0001860577449406,0.0001968997494259,0.012997059568318951,0.012996944314797225,0.00014072849808137498,0.000127253751998025,10.0,0.0492191731388269,0.04783074910442945,0.022592762928883226,0.022427923230716323,0.0,0.0,0.0225927550423606,0.0224279226468491,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,0.011856263035385175,0.01200172700811585,0.0041806486850074,6.596876992589387,8.869449080135382,0.022537728987057352,0.0014457179995130002,0.00056881877734375,0.027872483791486623,0.002141809298002825,0.000652790084856825,0.013515905862020899,0.013423459140561325,0.00019072775103265,0.0001370777426927,0.014889831781838125,0.014889643001321274,0.0001325924968114,0.00012544774835979999,14.0,0.03768430198074093,0.039878235586996755,0.022480641040316225,0.02202331680011245,0.0,0.0,0.0213105551901124,0.022360525725883977,0.0,0.0,0.0,1.0,0.0,0.0
7,7.0,0.011771379240075925,0.0119517561899035,0.0041752911397251,4.7761510316831846,5.944017684094433,0.028271738743768177,0.00188099434172215,0.0007227829984944,0.0324544438885514,0.0026135300674163,0.000870078534050525,0.013767100579772075,0.01364383863519285,0.000187945252036975,0.00015327025175787502,0.013804686987102775,0.01355405516820305,0.00018806725529427502,0.000148205748700975,15.0,0.036153365087671974,0.04409157174730125,0.021164760799204024,0.021415860987619023,0.0,0.0,0.02168799754596255,0.02199553003648045,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,0.012156273328036274,0.012580823719162625,0.0041563033067233,7.527647408121992,11.195641240245097,0.04198453506060559,0.003204598594712325,0.0011802813955018002,0.04844691686445018,0.004353605190768475,0.0011526359401767,0.0146365880178224,0.013696247257983499,0.0001982317480724,0.00016948900338317502,0.016365456395060325,0.0161327672497658,0.00013825123642155002,0.0001297537510254,19.0,0.029975066495830826,0.041517172840494825,0.02057256095595175,0.0206638142375109,0.0,0.0,0.0207968588145378,0.02020305202744865,0.0,0.0,0.75,1.0,1.0,1.0
9,9.0,0.012340103200953524,0.012248932885436825,0.0041520637556576,8.63557692023096,11.123726616511703,0.0446109354389232,0.003292921494460325,0.001261671137866175,0.05204103595718852,0.004557887968593675,0.0012829799841332,0.014974048448928426,0.01397200700474035,0.000200608494196775,0.00017478100198782502,0.0155869488950238,0.014554716810283724,0.000188077754501125,0.0001459762479498,20.0,0.029022825601616675,0.04534394778934458,0.021484449191276823,0.02110010366794455,0.0,0.0,0.018627680478753253,0.01942982870376375,0.0,0.0,1.0,1.0,1.0,1.0
