,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,0.858092603907326,0.6708203932499369,0.020270950510166575,0.9952467108100282,1.0104121524617677,0.0,0.0,6.07937008082941,5.326109242418205,0.0,0.0,0.0,0.021585283800959552,0.0
1,1.0,0.8025332111098883,0.6123724356957946,0.05735817574895915,1.0006550136016772,1.0293908618514847,0.0,0.0,6.7294668526116075,5.727570568006001,0.0,0.0,0.0,0.21556751057505605,1.0
2,2.0,0.8484894513432124,0.5,0.35522094025509426,0.993355482048912,0.9829612775164814,0.0,0.0,2.5565914085777197,2.631779221003523,0.0,0.0,1.7917766036311555e-15,0.13635083904955536,4.0
3,3.0,0.8488135664726504,0.4743416490252569,0.472580793837551,0.9944973431277415,0.9987801687985289,0.0,0.0,5.747834755492472,5.017374324814431,0.0,0.0,1.509903313490213e-15,0.3325567410793155,5.0
4,4.0,0.817323810386429,0.4008918628686366,0.7253998094820417,0.9596310292317808,1.0187763541435257,0.0,0.0,3.0448052590745984,3.612394564473128,0.0,0.0,3.035270447680562e-15,0.7019188663107343,9.0
5,5.0,0.8078812638771343,0.3872983346207416,0.41889992787037045,0.9786756005750424,1.016436743257006,0.0,0.0,4.771651477223417,4.361772985334596,0.0,0.0,1.7726560959848335e-15,0.8174620780628175,10.0
6,6.0,0.8082296615244278,0.3441236008058426,1.0199858876876533,0.9551792446709904,0.9788020487444338,0.0,0.0,4.729816323731239,4.8511006648321064,0.0,0.0,1.390700420319933e-15,3.62904944823822,14.0
7,7.0,0.8138491602829312,0.3354101966249684,0.9522855094983242,0.9359821102276205,1.0013832125716786,0.0,0.0,4.468401904915226,4.627386773142148,0.0,0.0,2.675637489346627e-15,2.2389175099669956,15.0
8,8.0,0.8488603675896211,0.3061862178478973,0.7251593213295564,0.9332577934558697,0.9560415811174396,0.0,0.0,5.298035485275292,5.122485585820257,0.0,0.0,2.5592953682244493e-15,21.98172574798809,19.0
9,9.0,0.8624817166315953,0.3,1.764585851575248,0.9542193075018472,0.9553493396138746,0.0,0.0,4.912352395921833,5.460407660124347,0.0,0.0,5.573319583618286e-16,25.00504476443166,20.0
10,10.0,0.8023491917475217,0.1463850109422799,2.4105444453307427,0.6664999311160585,0.6845294241083697,1.0,1.0,0.5154008552040856,0.5953107515223339,0.0,0.0,0.42199168454306096,61.86060417158296,100.0
11,11.0,0.7972972738183781,0.1456928793535896,3.617196872655768,0.6670755540139819,0.6763749222619608,1.0,1.0,0.5172415090459792,0.6008393990077802,0.0,0.0,0.41813362275360666,61.92439908726374,101.0
12,12.0,0.7454246099786438,0.1047645443654367,1.879106866195798,0.547056012111746,0.5445735651217044,1.0,1.0,0.47972158033833073,0.5029292774607448,0.0,0.0,0.43578234803857796,31.444439151789993,200.0
13,13.0,0.7463082341961672,0.1045099521437426,1.5923537052585743,0.5461470942405384,0.5495334794521141,1.0,1.0,0.47972158033835144,0.5029292774607504,0.75,0.0,0.4357833089400466,25.016769332869444,201.0
14,14.0,0.7078064305983035,0.0858897501470802,1.7611594592453912,0.5264048336588607,0.522185646183233,1.0,1.0,0.47055087765105824,0.483606345542857,0.75,0.75,0.45706983511513005,23.566300063976087,300.0
15,15.0,0.707018292626565,0.0857492925712544,1.6330679300008342,0.5263226375705005,0.5240910384512971,1.0,1.0,0.47055087765105863,0.48254034394017875,0.75,0.75,0.457610626272957,20.82996128872037,301.0
16,16.0,0.6887999445333755,0.0745355992499929,1.9737972841830924,0.5118149521512008,0.5172987082975429,1.0,1.0,0.4661440354877542,0.4928391647179321,1.0,0.0,0.46715948360865783,26.43881676433375,400.0
17,17.0,0.6890601461859558,0.0744437500478197,1.476342892332468,0.5118149521512004,0.517562546369423,1.0,1.0,0.4661157093998489,0.4928391647181112,1.0,0.0,0.466845691520807,18.6113734501414,401.0
18,18.0,0.6566654961126257,0.0667491239234977,3.156733935466036,0.5035715944429925,0.5120040424337003,1.0,1.0,0.46531093334134904,0.4902231591735038,1.0,0.0,0.4487185546003955,14.649955778731965,500.0
19,19.0,0.6558298034871141,0.066683133671158,1.93014487932669,0.5019894399457663,0.5120879859590304,1.0,1.0,0.465310933341332,0.48979706168075077,1.0,0.0,0.4482371674876122,11.501937064749656,501.0
20,20.0,0.6379484363643743,0.0609836721136306,2.9137474431772716,0.49757867778073583,0.5077766496964308,1.0,1.0,0.4655990040206007,0.4823758841709106,1.0,0.0,0.44828937481246833,12.731066521431785,600.0
21,21.0,0.6387819217180555,0.060933334777679,2.5790800758404657,0.49757867778073583,0.5079859009975062,1.0,1.0,0.46559900402088394,0.48252906059405604,1.0,0.0,0.4483102994917477,10.049077000410763,601.0
22,22.0,0.6353544559114673,0.0564932682866032,2.751734443183523,0.49493970400092463,0.5023450512818038,1.0,1.0,0.465828651509927,0.4842466111266568,1.0,1.0,0.4585146966998083,10.243057418148965,700.0
23,23.0,0.6360684705704233,0.0564532447121236,2.361278290161863,0.4949405004503836,0.5023450512818038,1.0,1.0,0.4658325176293456,0.48424661112669937,1.0,1.0,0.4587823249645121,9.981406653183512,701.0
24,24.0,0.6248526606081555,0.0528680532637681,3.548920810513664,0.49221265841236184,0.49787897043941154,1.0,1.0,0.4671201857037678,0.48129186324484335,1.0,0.75,0.45522753879881483,7.096726303396281,800.0
25,25.0,0.6244309558174307,0.052835246525726,2.4948924647760577,0.49186372307788573,0.4979224404234453,1.0,1.0,0.4671201857035164,0.48123016761553694,1.0,0.75,0.45466274036358034,10.708383015473373,801.0
26,26.0,0.6190883584134765,0.04986168714859,1.9948576439637695,0.4900217452661542,0.4946464576391703,1.0,1.0,0.4668713371209783,0.4812922503680941,1.0,0.0,0.45432085970186376,6.279590340156574,900.0
27,27.0,0.6188191652653632,0.0498341620638821,2.354912691749633,0.4900217452661541,0.4945022316363896,1.0,1.0,0.4664110044280734,0.48131222555597564,1.0,0.0,0.45381940179932306,6.82477073604241,901.0
28,28.0,0.6083764216503618,0.0473160223407383,4.020725353970192,0.4861580514092245,0.49425236341060697,1.0,1.0,0.46524139452118773,0.483412298142633,1.0,0.0,0.4517758497490715,5.891297773225233,1000.0
29,29.0,0.608186592769399,0.0472924995839573,2.810300739831291,0.48614792142489516,0.4943441619680282,1.0,1.0,0.46536505953396756,0.4831735866813002,1.0,0.0,0.4526870883117409,6.555369738372974,1001.0
30,30.0,0.6083427275713639,0.045124262819714,2.6934206092264503,0.4828831052210517,0.49270683531253995,1.0,1.0,0.46581216254040864,0.4835266351659556,1.0,0.0,0.4565605420381389,6.228003368887585,1100.0
31,31.0,0.6078482373449023,0.0451038584493197,2.6043710064259358,0.4831342896325862,0.4926569513718497,1.0,1.0,0.4657835074588992,0.4832983949559762,1.0,0.0,0.4561477386547409,5.951381735794711,1101.0
32,32.0,0.5995130506872987,0.0432113401436758,3.1677005254896358,0.48305699650349765,0.49157950448923315,1.0,1.0,0.4660785999864719,0.4833543534901389,1.0,0.0,0.4529209905726814,6.520392938458826,1200.0
33,33.0,0.5997173292450688,0.043193421279068,2.5309007409377955,0.4830569965034982,0.4914400214554359,1.0,1.0,0.46607859998657164,0.4833543534901389,1.0,0.0,0.4527900724139736,6.943176495551597,1201.0
34,34.0,0.5959319136668823,0.0423586871043678,2.3219272865680978,0.4807254207546882,0.49128511634700106,1.0,1.0,0.4651015395353992,0.4833431453886242,1.0,0.0,0.4521454381537837,7.839954227965791,1249.0
35,35.0,0.595726136937313,0.0423418077703227,3.2571838272851896,0.48060668155892805,0.4914186308324556,1.0,1.0,0.4651126578436622,0.48334447358838417,1.0,0.0,0.45217057216670564,6.6148011984769255,1250.0
36,36.0,0.5926953207884387,0.0415227399268699,2.7044552681036294,0.48121070401326527,0.4898739211248811,1.0,1.0,0.4647230948145432,0.4821222239081996,1.0,0.0,0.4542995816822355,7.352175383886787,1300.0
37,37.0,0.5924188878314851,0.0415068399684364,3.2730439912993465,0.48121070401326527,0.48989082757400415,1.0,1.0,0.4647230948145432,0.48208556183489876,1.0,0.0,0.45395172595345,6.600431963452138,1301.0
38,38.0,0.5921184602002822,0.0400177896384156,3.709768956759944,0.48059790535161884,0.49082618171096337,1.0,1.0,0.46670100744114795,0.48374846061233495,1.0,0.0,0.45753890683514287,8.196348102123011,1400.0
39,39.0,0.5917386877378434,0.0400035560296998,3.865634160465561,0.48059790535161884,0.4908022647888522,1.0,1.0,0.4666125377352598,0.48374846061414345,1.0,0.0,0.45721348798251893,7.475939647702035,1401.0
40,40.0,0.5888067300660762,0.0386782967347047,3.5125242718495433,0.4794447850296175,0.488999590513537,1.0,1.0,0.4668270906434309,0.48160563752943725,1.0,0.0,0.453719226362986,8.123346529784612,1499.0
41,41.0,0.5884525387174565,0.038665444666985,2.177684309252072,0.4796436089016579,0.48872047170734395,1.0,1.0,0.4668376512726933,0.48161204335186836,1.0,0.0,0.45341775179408517,7.515780397399794,1500.0
42,42.0,0.5882917691957995,0.0386526054022554,2.850605975545477,0.4796436089016579,0.48872047170734384,1.0,1.0,0.46683765127269333,0.48161204335176916,1.0,0.0,0.45330014152880094,8.366657276521437,1501.0
43,43.0,0.5823071030235079,0.0374415432224488,3.2201632226933725,0.47948315649677903,0.4881379890959238,1.0,1.0,0.46774177444846066,0.48111746026544244,1.0,0.0,0.4523039545503649,9.107672844547778,1600.0
44,44.0,0.5824562188437553,0.0374298846379462,2.6281909398385324,0.47972284197521176,0.48808111434474355,1.0,1.0,0.4676187677489001,0.4811174602713519,1.0,0.0,0.4524581713991324,7.479890656133648,1601.0
45,45.0,0.5803592934905761,0.0363269609772362,3.9461307323072106,0.47724528921283327,0.48533874898275087,1.0,1.0,0.4672004300261505,0.47941992097005814,1.0,0.0,0.45512270780742736,8.182745631493162,1700.0
46,46.0,0.5801647300211574,0.0363163125933119,2.6912890108069405,0.47724528921283327,0.48533874898275076,1.0,1.0,0.4672004300261505,0.4793090858093293,1.0,0.0,0.45485593013579345,8.399287850072142,1701.0
47,47.0,0.5781476871614186,0.0358159491300546,2.874395939987153,0.47669931156234974,0.4858122651886238,1.0,1.0,0.4669421619516898,0.47946092198246215,1.0,0.0,0.4557285029728758,8.516930079145823,1749.0
48,48.0,0.5785137936170743,0.0358057437019716,3.912866708706133,0.4766993115623498,0.48547775935434095,1.0,1.0,0.46694216195168986,0.4791332406677621,1.0,0.0,0.45619656452335583,8.522899599571247,1750.0
49,49.0,0.5781842326724045,0.0353063364868387,3.3757206204463723,0.47633250060562976,0.48575170539630597,1.0,1.0,0.46678440727457365,0.4785788537599736,1.0,0.0,0.45608451140711176,8.727414695953485,1800.0
50,50.0,0.5778923271780851,0.0352965604001258,3.8160640111309476,0.4763325006056298,0.48572104008974787,1.0,1.0,0.46678440727457365,0.4786233203889018,1.0,0.0,0.4558319729179605,9.074242228409275,1801.0
51,51.0,0.5758145703135006,0.0343671698311735,2.6055740146548487,0.4759443369264077,0.4868203008723165,1.0,1.0,0.4681677926564441,0.4797934492017081,1.0,0.0,0.4556568719593362,10.369560669292696,1900.0
52,52.0,0.5761412552983607,0.0343581531263532,4.00836477370467,0.4758863648499531,0.4868750245687564,1.0,1.0,0.4681677926564468,0.4797934492017081,1.0,0.0,0.4555435753755125,9.022048773185816,1901.0
53,53.0,0.571096290601224,0.0335075288706577,3.3061273741768673,0.4742542251957156,0.48670742575556136,1.0,1.0,0.46766805226013775,0.47894722131771145,1.0,0.0,0.4547780499482055,9.601899273053277,1999.0
54,54.0,0.570836608009321,0.0334991718362665,3.5391730215633284,0.47425422519571836,0.48661686087830985,1.0,1.0,0.46766805226013775,0.47894783551486897,1.0,0.0,0.45455122797815645,9.170478622720111,2000.0
55,55.0,0.6031975028653176,0.4472135954999579,0.018117966072168125,0.9755615428429156,1.0049251030501485,0.0,0.0,6.07937008082941,5.326109242418205,0.0,0.0,0.0,0.0104549025418236,0.0
56,56.0,0.5807222416942524,0.4082482904638631,0.14215821510879317,0.9727355853351519,1.0067648846300303,0.0,0.0,6.7294668526116075,5.727570568006001,0.0,0.0,0.0,0.1567876842455007,1.0
57,57.0,0.6415983046256303,0.3333333333333333,1.2334911833168007,1.0206617520427,0.9980931696974551,0.0,0.0,2.5565914085777197,2.631779221003523,0.0,0.0,1.7917766036311555e-15,0.40666710346704343,4.0
58,58.0,0.6304674309977979,0.3162277660168379,2.9213587395497598,1.0338037252594592,1.021545516564958,0.0,0.0,5.747834755492472,5.017374324814431,0.0,0.0,1.509903313490213e-15,0.4346545521984808,5.0
59,59.0,0.6380449508377258,0.2672612419124244,3.729463616211433,1.0028723124344654,1.002907047413477,0.0,0.0,3.0448052590745984,3.612394564473128,0.0,0.0,3.035270447680562e-15,1.6664138372871093,9.0
60,60.0,0.6284141749762289,0.2581988897471611,1.9597672070958652,0.9930118990587881,0.983706144155934,0.0,0.0,4.771651477223417,4.361772985334596,0.0,0.0,1.7726560959848335e-15,0.6191958137787879,10.0
61,61.0,0.6484567383041892,0.2294157338705617,2.278149896999821,0.9898916392617847,1.0442733974884812,0.0,0.0,4.729816323731239,4.8511006648321064,0.0,0.0,1.390700420319933e-15,1.0480918072280472,14.0
62,62.0,0.6678223931514089,0.2236067977499789,1.3443475854583085,1.0155787229412199,1.0836348304156647,0.0,0.0,4.468401904915226,4.627386773142148,0.0,0.0,2.675637489346627e-15,1.9128156067454254,15.0
63,63.0,0.7069650767748406,0.2041241452319315,3.1603833615081385,0.9436995059676676,1.0004348704759596,0.0,0.0,5.298035485275292,5.122485585820257,0.0,0.0,2.5592953682244493e-15,15.391817118565086,19.0
64,64.0,0.7442697320967973,0.2,5.424529157753568,0.9733126788576002,1.0053703752454237,0.0,0.0,4.912352395921833,5.460407660124347,0.0,0.0,5.573319583618286e-16,21.836515656672418,20.0
65,65.0,0.7136165972952565,0.0975900072948533,8.432012077595571,0.6204151187452462,0.6596787155206101,1.0,1.0,0.5154008552040856,0.5953107515223339,0.0,0.0,0.42199168454306096,47.6903512859717,100.0
66,66.0,0.7091606202693563,0.0971285862357264,4.027180474076886,0.6132226975591433,0.6374988781058422,1.0,1.0,0.5172415090459792,0.6008393990077802,0.0,0.0,0.41813362275360666,44.57103635161184,101.0
67,67.0,0.6657926670714511,0.0698430295769578,2.641201553866267,0.5199796854610764,0.5073195203542343,1.0,1.0,0.47972158033833073,0.5029292774607448,0.0,0.0,0.43578234803857796,28.76141858659685,200.0
68,68.0,0.664924101708651,0.0696733014291617,2.017637811775785,0.5197730367445716,0.5073195203542344,1.0,1.0,0.47972158033835144,0.5029292774607504,0.75,0.0,0.4357833089400466,34.87230356375221,201.0
69,69.0,0.6399019348688303,0.0572598334313868,2.1318746509496123,0.5041563507859901,0.4960147244102867,1.0,1.0,0.47055087765105824,0.483606345542857,0.75,0.75,0.45706983511513005,21.054392704216298,300.0
70,70.0,0.6400778708327701,0.0571661950475029,1.948095186788123,0.5041563507859902,0.4959184015664708,1.0,1.0,0.47055087765105863,0.48254034394017875,0.75,0.75,0.457610626272957,21.46597964776447,301.0
71,71.0,0.6284184318943563,0.0496903994999953,2.5693992960150354,0.49459322679226725,0.49980310860660637,1.0,1.0,0.4661440354877542,0.4928391647179321,1.0,0.0,0.46715948360865783,20.898477159556933,400.0
72,72.0,0.6285085373322795,0.0496291666985465,2.165776414272841,0.49459322679226664,0.49953516015359534,1.0,1.0,0.4661157093998489,0.4928391647181112,1.0,0.0,0.466845691520807,18.630101579532496,401.0
73,73.0,0.6005277935277387,0.0444994159489984,2.0735534210689366,0.4901488029337694,0.4988690295093044,1.0,1.0,0.46531093334134904,0.4902231591735038,1.0,0.0,0.4487185546003955,14.109701115929056,500.0
74,74.0,0.5997158031915529,0.0444554224474387,2.298180266865529,0.49033179435762675,0.4994565702171483,1.0,1.0,0.465310933341332,0.48979706168075077,1.0,0.0,0.4482371674876122,13.47770533413859,501.0
75,75.0,0.5851868369843689,0.040655781409087,3.740616930881515,0.4860775786322649,0.49294075218702504,1.0,1.0,0.4655990040206007,0.4823758841709106,1.0,0.0,0.44828937481246833,19.134376789792437,600.0
76,76.0,0.5862144072450384,0.0406222231851193,3.0924093883950263,0.48615723049198534,0.492940752187025,1.0,1.0,0.46559900402088394,0.48252906059405604,1.0,0.0,0.4483102994917477,12.541289014159702,601.0
77,77.0,0.5838154200095775,0.0376621788577354,2.4485515996930194,0.48130173533336706,0.4897394415928413,1.0,1.0,0.465828651509927,0.4842466111266568,1.0,1.0,0.4585146966998083,10.65540615975624,700.0
