,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.022255997934677495,0.01848141221708566,0.006514602279827776,3.4370667377952486,9.46062407689169,0.09373600487765746,0.010614558961281894,0.0036140596149612154,0.09752671553194296,0.011364010505868398,0.003468596790323949,0.031124672105897686,0.033273100390721774,0.0002007319126278162,0.00013800105080008507,0.0,0.0,0.00014482089318335056,0.0001695919781923294,0,0.026083515584699887,0.37400365632096294,0.01753913463460265,0.020026145486507718,1.0,0.0,0.0159328503164153,0.015473083637670592,1.0,1.0,1.0,1.0,1.0,1.0
1,0.022159989585515627,0.022128187500175485,0.006471741813449263,3.198100676294416,3.892429363448173,0.09236983360526078,0.009689924376323598,0.003508611158399538,0.09687993217338081,0.011224761487365007,0.003497044140554441,0.030855657145643235,0.031108715717030368,0.0003420528955757618,0.00013176212087273598,0.03085478582365703,0.032872616590131395,0.0001372811384499073,0.00016580196097493172,1,0.0209899270320793,0.4273803447316866,0.0136971673615326,0.015775530613703785,1.0,1.0,0.015932084039214183,0.015472852965310945,1.0,1.0,1.0,1.0,1.0,1.0
2,0.020815984077275255,0.020885423728038033,0.004516972938628937,0.2513316022232175,1.222133464878425,0.09138767429661236,0.009192894782854852,0.003212008176308182,0.09217553563658862,0.009811835375106161,0.003318290149188778,0.025704516630036044,0.02573420758414322,0.00021974206902086735,0.00018277112394571304,0.027327902326955533,0.028386664124456146,0.0001825219951570034,0.00018750200979411602,100,0.0013011454283400005,0.011266306199416737,0.016113408465960405,0.015296327455106623,1.0,1.0,0.017171452328247818,0.015520420603529565,1.0,1.0,1.0,1.0,1.0,1.0
3,0.0207929696355114,0.020862763586912643,0.004506979603021798,0.2257417095825076,0.6441388730891049,0.09116118864677382,0.009154146454058855,0.003202024809582683,0.0919396365688821,0.00976855318593312,0.003299576206051673,0.025651491858685156,0.025679635485758866,0.00026649213396012783,0.00028370204381644726,0.025649130674972292,0.025679437912932146,0.00024365214630961418,0.00022449204698204994,101,0.0013783856295327154,0.011245767712377345,0.01611342663497633,0.015295448141635273,1.0,1.0,0.017169565845404147,0.015519240309841049,1.0,1.0,1.0,1.0,1.0,1.0
4,0.018207856831125836,0.017718954114781214,0.0038097625247236794,0.19217364815995097,0.29460036545060575,0.08894326254254986,0.008709309693817861,0.003337188319292699,0.08926622125579188,0.00910901970277679,0.0034499540783488867,0.028678164962890412,0.02318379540339778,0.00034940289333462715,0.0003339329268783331,0.0234374704288916,0.024175591202799242,0.0002994430251419544,0.00028504314832389355,200,0.0008083493177362838,0.0058121948695023865,0.013716023965943284,0.014799327835780546,1.0,1.0,0.01563939150158066,0.01902911425829005,1.0,0.0,1.0,1.0,1.0,1.0
5,0.018160869382203904,0.017707236471768622,0.0038046963451771228,0.06102797179482877,0.3136983276344836,0.08888984801310154,0.008696976104122636,0.0033277352146482437,0.0892097811263722,0.009094972417784076,0.0034399795897460533,0.028605763189614466,0.023150965093778432,0.000323703046888113,0.00029440317302942276,0.02862359231322821,0.02315030551106366,0.0003214830067008734,0.00029738200828433037,201,0.0008421889764988389,0.0058212345794349364,0.0137159308962646,0.014799230277542201,1.0,1.0,0.01562842723063349,0.019020392582070916,1.0,0.0,1.0,1.0,1.0,1.0
6,0.017163948084872427,0.01812971616977401,0.003405560188728922,0.045124129857867956,0.14726818818598986,0.08897951770128835,0.008760534116896493,0.0032579563057939316,0.08936647323925961,0.009110371494959345,0.0034133244139016978,0.02720485086080552,0.023216089470049564,0.000388213898986578,0.00033247307874262333,0.027740770754833617,0.022782492880799185,0.000336772995069623,0.00041876407340168953,300,0.0006451353659394171,0.00395329693918869,0.013274658276254054,0.014926717193406587,1.0,1.0,0.015287932016891962,0.018972986971434413,1.0,0.0,1.0,1.0,1.0,1.0
7,0.017132243769881525,0.01812051764206639,0.003402322962263922,0.03999547171406448,0.10465500829741359,0.09058385846299451,0.009796634523965885,0.0032828957204283967,0.08971380535514842,0.009211932764736714,0.0034088186385065975,0.02714480090142428,0.02319099863878573,0.00041432399302721024,0.0004087728448212147,0.027144546368516216,0.023192405413751213,0.00038349395617842674,0.0003835628740489483,301,0.0006674849931009578,0.003964710543153804,0.013273045162782694,0.014926492556207564,1.0,1.0,0.015289677738731697,0.01897534475811459,1.0,0.0,1.0,1.0,1.0,1.0
8,0.016334539938376857,0.01746491220272712,0.0031318941129350915,0.06956543400883675,0.07425331138074398,0.08920733496317514,0.009377187981362558,0.0031035164476562738,0.0886791452551525,0.008978740367045789,0.003370027146952137,0.02670767535405667,0.02192142925001417,0.00043591391295194626,0.0004114240873605013,0.02609453877155967,0.022436464327979036,0.00040568294934928417,0.00038093305192887783,400,0.0005266321656391087,0.0030096677857768574,0.01399839596105803,0.014393629248183895,1.0,1.0,0.015817680659892527,0.019158999949489094,1.0,0.0,1.0,1.0,1.0,1.0
9,0.0163116112898795,0.017458037809252112,0.003129577622361414,0.05219676741398871,0.06510116579011083,0.0891327252219771,0.009363179047743456,0.0030989088875594275,0.08860079015407965,0.008965085753012775,0.0033663496758962025,0.026679664599462638,0.021904331893692855,0.00042035384103655815,0.00039895297959446907,0.02669566870099632,0.02190467639948434,0.0003891729284077883,0.00038836291059851646,401,0.0005408995661459925,0.003017758296838993,0.013997850739074575,0.01439370456044543,1.0,1.0,0.015804675705630586,0.01914669389285485,1.0,0.0,1.0,1.0,1.0,1.0
