,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,0.0,-0.011652336318805816,-0.010338812333847017,0.004802813848647899,0.0009429811407877167,0.059984305416508364,0.05824174190594019,0.0,0.0,0.049387364705910784,0.049427432528417546,0.0,0.0,-0.009368169753327184,0.0004082353333333334,-0.009368169835145301,0.0
1,1.0,-0.011358554997349751,-0.010227651462982766,0.0047809722514406,0.0005167188333333334,0.0581962483733558,0.056719701476500774,0.0,0.0,0.0371962119081033,0.0373374309213195,0.0,0.0,-0.005360195424541916,0.00042265700000000006,-0.005360195573769767,1.0
2,2.0,-0.01114778752765775,-0.0101968079705791,0.0047327541132007,0.0006315873333333333,0.05759052235316947,0.056167481954029326,0.0,0.0,0.03204760765544625,0.030130000510056168,0.0,0.0,-0.0012359601042724836,0.0005350455000000001,-0.0019580223512764,4.0
3,3.0,-0.01131994227942027,-0.010087792220702167,0.0047203043814296,0.0006728026666666668,0.0581928619447199,0.05713334266696394,0.0,0.0,0.02961713145409899,0.026142618789124366,0.0,0.0,0.00014203536669476677,0.0005501788333333333,-0.0002760376763943332,5.0
4,4.0,-0.011290488559476617,-0.010174305255321881,0.0046807646306131,0.0008025724999999999,0.05723453799060591,0.05630119546063414,0.0,0.0,0.019657325830748584,0.019349784429526333,0.0,0.0,0.002856099373312,0.0007211374999999999,0.0018483207244683,9.0
5,5.0,-0.011320509546285917,-0.010207655864768933,0.0046726981044575,0.0008283425,0.057315132131118385,0.05639006894582896,0.0,0.0,0.0196978734699994,0.01988237550554335,0.0,0.0,0.0027905249287528667,0.0007717695,0.0016773888088448664,10.0
6,6.0,-0.011363742216136568,-0.010240963967461018,0.004665164957684,0.0008808374999999999,0.057456705267775444,0.05654211133331629,0.0,0.0,0.019331278138238584,0.01873835741462455,0.0,0.0,0.0031238758203629667,0.0008456146666666666,0.001960409585177633,11.0
7,7.0,-0.011313688286450416,-0.010245110598713284,0.004645165205563801,0.0010241148333333331,0.05722941110438066,0.056391096762967274,0.0,0.0,0.019127991783512384,0.019088990795397682,0.0,0.0,0.003603334110098584,0.001001193,0.0016472774505092668,14.0
8,8.0,-0.0115313496455108,-0.010269480205494149,0.0046392123774724,0.001021113,0.05768679080432005,0.056912624945221514,0.0,0.0,0.017694094679172153,0.017795971882225318,0.0,0.0,0.0037405129649668504,0.0010507315,0.0019990749108239497,15.0
9,9.0,-0.011443780795008083,-0.010362847080618668,0.0046181147852481,0.001204173,0.05759626090750475,0.05674045408431381,0.0,0.0,0.018893978230445897,0.01835309650313955,0.0,0.0,0.003857330457607283,0.0012751766666666666,0.0017372131837221003,19.0
