,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,-0.00826023164377258,-0.00826023164377079,0.008645064927566299,0.043301777633801226,0.0016215475565307003,3.629416483312579e-10,4.791781217025919e-35,3.53597930402868e-20,3.629416483312579e-10,4.791781217025919e-35,3.535979304026254e-20,0.03193584409293505,0.0319358440929726,5.4213000000000004e-05,5.5751e-05,3.4675512368885e-10,3.4675512368885e-10,5.546800000000001e-05,5.2807e-05,0.0,0.07431223142640223,0.034580260933032944,0.04998875433084839,0.04989198948188547,0.0,0.0,0.04998875433091878,0.04989198948201649,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,-0.00828941209426565,-0.008289412094265428,0.008605750052593201,0.00161069217128901,0.0015544676347045401,4.1415036030339073e-10,3.597383188430519e-35,1.3899515382775962e-19,3.463543408082295e-10,3.993151014188267e-35,2.9466499222643216e-20,0.03830286312122046,0.03830286312119631,5.5724e-05,5.4843100000000004e-05,0.03814585382159454,0.03814585382161852,5.7246e-05,5.5725999999999995e-05,1.0,0.08525675268988069,0.06571884336823557,0.050230622621117396,0.05013463644665102,0.0,0.0,0.05023062262111309,0.050134636446648104,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,-0.00832816206148347,-0.00832816206147394,0.008518957403761402,0.0016704419163451798,0.00182488002991938,3.8863417574622607e-10,3.3867783007477855e-35,1.443881871071828e-19,3.929204695390034e-10,2.662100676125511e-35,1.9690344580570165e-20,0.050823078623586496,0.05082307862358206,5.9205e-05,6.0386e-05,0.0506358832686451,0.0506358832686162,6.0286300000000006e-05,6.1675e-05,4.0,0.06748470477763788,0.0610826182720937,0.050265849605695946,0.05016604397202943,0.0,0.0,0.0502658496057003,0.05016604397203336,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,-0.00832582605040862,-0.00832582605040973,0.008496547886573298,0.0020840963702392096,0.00191420819952388,3.9699875747756585e-10,3.641425112975625e-35,7.746940299760715e-20,4.063119832237207e-10,2.3958906085129596e-35,1.7669326164648608e-20,0.0540327390688896,0.05403273906888837,8.168699999999999e-05,8.7788e-05,0.05379808795170049,0.05379808795169697,8.5075e-05,8.319e-05,5.0,0.06536357640323297,0.060364249699810676,0.05107296042583827,0.05097527223600876,0.0,0.0,0.05107296042586571,0.05097527223604363,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,-0.00839858755527484,-0.00839858755527176,0.008425376335103598,0.00217217144622798,0.00232501500156245,4.2390520256869375e-10,3.0999064729004436e-35,7.773214214707046e-20,4.342908255720106e-10,1.7113504346521136e-35,1.2541129324369996e-20,0.05631468971341804,0.05631468971338336,7.7603e-05,8.346000000000002e-05,0.0566701761627991,0.05667017616279303,8.21031e-05,8.215599999999999e-05,9.0,0.05248393350457722,0.050350705630028324,0.050909046261333746,0.05079472927700229,0.0,0.0,0.05090904626137303,0.05079472927703331,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,-0.008416941974719361,-0.008416941974710579,0.0084108565880235,0.00253898168570552,0.0023487822757567696,4.848303265056029e-10,2.743504469020969e-35,2.3092037175192385e-19,4.053381038672097e-10,1.5972604056753063e-35,1.1705055896075804e-20,0.055400762814039675,0.05540076281402081,7.417610000000001e-05,7.6196e-05,0.05536217960459542,0.05536217960456099,7.6457e-05,7.845099999999998e-05,10.0,0.05148039828432567,0.049696686262985235,0.0509509891339784,0.05083874894232045,0.0,0.0,0.0509509891340035,0.05083874894234989,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,-0.00843495617869827,-0.00843495617869948,0.008397296923831201,0.0026463015039306197,0.00246180880633539,5.20940865576343e-10,3.8475968178925953e-35,1.8337784379566318e-19,4.67729632855203e-10,1.4974316303205997e-35,1.0973530003954539e-20,0.05660817904185493,0.05660817904189008,7.98601e-05,8.18551e-05,0.05653731827660201,0.05653731827657758,8.212710000000002e-05,8.07381e-05,11.0,0.05046856980674077,0.04885360565496806,0.051002102554425166,0.05089156848401005,0.0,0.0,0.051002102554409554,0.05089156848399449,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,-0.0084311623573866,-0.008431162357383582,0.008361297370014899,0.00270339624472651,0.00270397190145258,5.480620996879401e-10,2.949449059483124e-35,1.2705674405450125e-19,4.914188953407648e-10,1.260995057112084e-35,9.497621110412215e-21,0.05897999174680486,0.05897999174677515,8.731099999999999e-05,9.052599999999998e-05,0.05917045462702712,0.05917045462706204,9.218399999999998e-05,9.0926e-05,14.0,0.04542978285793496,0.04422004569171564,0.05054633059369078,0.050565919756117836,0.0,0.0,0.05054633059370195,0.05056591975612943,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,-0.008446897857617219,-0.00844689785760836,0.008350582279450302,0.00305432086389155,0.00279563273626705,5.679086202382345e-10,3.21331045703e-35,1.3534936437115039e-19,5.184016274651722e-10,1.1979453042564798e-35,9.10509472458606e-21,0.05930109551401992,0.05930109551359471,8.686900000000001e-05,8.9974e-05,0.05919876038383185,0.05919876038380312,8.988910000000001e-05,9.2519e-05,15.0,0.04473744620098687,0.04365692633383116,0.05062420553513948,0.05071063526987966,0.0,0.0,0.05062420553546206,0.05071063527020679,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,-0.00849211630692909,-0.00849211630694497,0.0083126066134466,0.0032257151077392104,0.00319550936546627,5.401674356897684e-10,2.8461550336824053e-35,8.952610251017221e-20,5.147094306954697e-10,9.982877535470665e-36,7.522883706629964e-21,0.06009984669945273,0.06009984669937999,9.39222e-05,9.8967e-05,0.0600599951255996,0.060059995125169706,0.00010043299999999999,9.844700000000001e-05,19.0,0.03973399653029257,0.03904805955882953,0.050689912404166836,0.050703017565953835,0.0,0.0,0.050689912404183635,0.05070301756595994,0.0,0.0,0.0,0.0,0.0,0.0
