,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_satisfy_p1,SA_satisfy_p2,SA_satisfy_p3,SA_satisfy_p4,DRO_satisfy_p1,DRO_satisfy_p2,DRO_satisfy_p3,DRO_satisfy_p4,SA_obj_values,SA_obj_values_act,DRO_obj_values_act,SA_time,SA_tau,t
0,-0.7569204820275347,85.85637698962542,0.017026798450415694,0.07880309800384566,143.40386293697696,145.94833401231764,145.29702266217058,146.7825700259978,0.0,0.0,0.0,0.0,139.0949393508381,141.94649596235078,141.87947895850562,141.9498825123453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,81.27725865590811,81.2349545668517,85.8563769896254,0.14915952098090202,0.0021152044528212678,0
1,-0.7435716111152355,85.83733040040195,0.016719176041558738,0.21584543300559744,143.46436197210386,146.01128005981693,145.35445290509168,146.8448121654768,0.0,0.0,0.0,0.0,139.10314290904518,141.95748968826453,141.88659233040266,141.9596317097647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,81.2749029140387,81.23560408669152,85.83733040040194,0.11354666395345703,0.001213625940045766,1
2,-0.6860978044479404,86.26280117117805,0.014495593273553911,1.0275589299853891,115.9996417184734,118.64223652126958,118.64687016862561,118.18769072381278,0.0,0.0,0.0,0.0,124.09289850429334,126.22938840968928,125.43877039284136,124.52745961385898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,82.3594946563233,82.32762906827418,86.26280117117805,0.32434249500511214,-5.206481974458678e-29,20
3,-0.683575151572707,86.26540876761257,0.014438851867633367,1.2918981960392557,114.67082064018874,117.3662772503035,117.09689727924386,116.93684852789637,0.0,0.0,0.0,0.0,122.35629395685496,125.18134482760442,124.03009970657467,123.68657314286828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,82.54617707601128,82.53713774074282,86.26540876761257,1.2639577529625967,0.0,21
4,-0.6298081843338839,86.89234073362178,0.013668118779863368,2.3250927279586904,107.14392031554945,107.09740254685006,107.78227303914792,107.34374273156237,0.0,0.0,0.0,0.0,105.83454549567932,107.1944690987795,107.82855970522837,107.55137859063015,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.96327709200087,85.96327709200088,86.89234073362178,1.9641652859863825,0.0,40
5,-0.6284374233526935,86.88928202523088,0.013638110738372273,1.4999184249900281,107.12387810766604,107.0879664167371,107.76381689062562,107.33536636725792,0.0,0.0,0.0,0.0,105.83454549567935,107.19446909877954,107.8285597052284,107.55137859063018,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.96327709200085,85.96327709200088,86.88928202523088,1.4448957089916803,0.0,41
6,-0.6136517099129054,87.16031747418599,0.0131746370619041,1.9093946809880435,100.63645452293254,102.32405177808661,103.06075390387728,101.41109215344112,0.0,0.0,0.0,0.0,101.96566177284663,104.4570674272627,104.54829278420105,103.27518530881518,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.12108189242863,86.12108189242865,87.160317474186,1.4754922529682517,0.0,60
7,-0.6127217472934066,87.15744633130586,0.013154538068431802,2.8353167719906196,100.6290969632443,102.31362142534093,103.04698683219921,101.40239575874341,0.0,0.0,0.0,0.0,101.96566177284662,104.45706742726267,104.54829278420105,103.27518530881517,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.12108189242863,86.12108189242863,87.15744633130585,2.019483042997308,0.0,61
8,-0.5991405131571863,87.24242826556842,0.012825907488682358,2.2249280310352333,99.45771844893973,100.79722981456126,101.68489488123495,100.20311900041297,0.0,0.0,0.0,0.0,99.60604580749902,101.3179428144378,101.83148033480305,101.03768589299928,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.19552674315408,86.19552674315409,87.24242826556844,2.3646202269592322,0.0,80
9,-0.5993652946374207,87.26858404976049,0.012810915025615011,2.471990629041102,98.78668660697745,100.38515124831501,101.62296973155031,99.91581177721349,0.0,0.0,0.0,0.0,99.38059148000696,100.90259271134912,101.51086055975603,100.55908838872902,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.20654225026276,86.20654225026277,87.2685840497605,1.7355121170403436,6.987091236658856e-23,81
