,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,obj_val_act,MRO_obj_val_act,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3,satisfy_p0,satisfy_p1,satisfy_p2,satisfy_p3,MRO_satisfy_p0,MRO_satisfy_p1,MRO_satisfy_p2,MRO_satisfy_p3
0,132.57620969249948,132.57620969249948,0.08513399225207846,0.052717715268954635,0.07702749338932335,0.0,0.0,0.0,0.0,0.0,88.46357491011544,88.46357491011543,0.0,132.57620969249965,132.57620969249982,0.0024242301005870104,0.0018896920373663306,,,0.0017002330860123038,0.0018171720439568162,0,0.5463085298530437,0.34053636204805,141.0743590025904,144.5878803676658,143.26940508898335,143.34908657529442,0.0,0.0,0.0,0.0,141.07435900259034,144.58788036766572,143.2694050889833,143.34908657529434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,131.31003347150443,131.3100334715044,0.0835958802077937,0.08935736259445548,0.27517915330827236,0.5144304195124841,0.7939159695593713,0.23212007619806818,0.5144304195124841,0.7939159695593713,88.36843414194024,88.36843414194024,0.23212007619806854,131.31003347150448,131.3100334715046,0.002860128995962441,0.002800548914819956,131.31025215033125,131.31025215033137,0.002316559897735715,0.0023076710058376193,1,0.9930994090730724,1.5055041013112185,141.0871241748815,144.49119804529727,143.2767363057646,143.24346429388766,0.0,0.0,0.0,0.0,141.0871241748815,144.49119804529727,143.27673630576462,143.24346429388768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,117.75986632232211,117.56415807435418,0.07247796636776956,0.1472225597826764,0.13252188137266785,2.2326321723741502,5.166501119959164,0.8946230901168859,2.145535817225968,5.33972183244143,88.20765839671542,88.72795136281984,0.8963374693752643,165.15902762694697,164.34034082785735,0.010701055987738073,0.009224541950970888,162.2754907730766,162.27549077307665,0.009394441964104772,0.016737170983105898,20,0.27629830292598595,0.3692170376310034,137.3743663928028,139.6186950224401,139.25403064691773,138.0105774637218,0.0,0.0,0.0,0.0,140.31076541419762,143.67373188743372,142.4442413332161,143.67297766202464,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,118.113982127459,118.01858597639242,0.07219425933816684,0.10964244289789349,0.1225448774639517,2.240947636190351,5.208066890937745,0.9192171951125971,2.1965372658575317,5.595803771043565,88.07364899467841,89.36554161655323,0.9899827186115808,168.1756082123254,163.60089493605128,0.011071685003116727,0.009653229964897037,171.90118057021968,168.20687476896455,0.009456612053327262,0.010165519081056118,21,0.2661255452289381,0.5073010664176582,140.8273518289273,144.23407665199886,143.37517026806557,141.5496326336356,0.0,0.0,0.0,0.0,138.90681622774392,143.40181279432525,143.29356160989346,142.83835121313268,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,117.58140191277406,118.02785366243201,0.06834059389931683,0.12840183917433023,0.12548436201177537,2.3696416300101246,5.957043304489739,0.996425711198703,2.3616210681898027,6.12380427045007,87.37951087740471,89.0050779104225,1.086981099186605,166.26910573057725,159.8547839189962,0.01788456703070551,0.021000884007662535,171.29354798769347,168.82328718845537,0.01699455000925809,0.016503192018717527,40,0.16844494154984987,0.29827522856857375,134.59972587927604,137.97617709619627,135.79626946845045,134.7562978941831,0.0,0.0,0.0,0.0,137.4662336673441,139.52698305158418,139.47510637942378,140.14599139104905,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,116.78471690700452,117.06338241147434,0.06819055369186137,0.13822297658771276,0.1147995829815045,2.3963623352310366,6.105454661776835,1.0108528796780352,2.3923634548567017,6.297253382570694,87.41202212821638,88.76084011466844,1.050899015328756,165.55980705257008,161.34738209953264,0.016575642046518624,0.016612850944511592,166.09579362332093,161.15078046374617,0.01638314302545041,0.016495493007823825,41,0.16648948194091023,0.2934337029424385,135.71600095901417,137.43238415794735,135.13702791193677,136.03395264331573,0.0,0.0,0.0,0.0,138.28502777412285,140.65726246874817,139.85717045730047,140.52680861825564,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,114.37117173296132,114.44756258855291,0.06587318530952051,0.026384754106402397,0.03600941633339971,2.5635131246431118,7.059338470943595,1.1277741505583145,2.5547584039295526,7.167567718399554,87.49019241732448,88.91319281726011,1.1616648463072627,175.1498991945301,175.4651556687035,0.02565114398021251,0.024045230937190354,183.13072340872,177.1006257223911,0.02483342809136957,0.023758101975545287,60,0.11876712856526715,0.2064074019391149,134.76843395211338,136.445141558552,135.58249179209653,135.79815059446523,0.0,0.0,0.0,0.0,135.63124169181378,137.70010028051706,136.81610701605229,137.74949067936302,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,114.06594606991254,114.11838589942403,0.06577269034215902,0.1443413698580116,0.16139536118134856,2.577796494975862,7.138303624799787,1.102890481537021,2.5687445906540343,7.242158452459526,87.51262662701743,88.89466922924416,1.1643640949273593,181.18730976200465,175.89763893774025,0.024793178075924516,0.023514343076385558,175.92771262767786,175.46802891868202,0.023733902955427766,0.023160294978879392,61,0.1182407546381365,0.20449203185937473,134.6783890780771,136.16719148845007,135.41729389319383,135.69976799608335,0.0,0.0,0.0,0.0,135.75095769717134,137.67597335611177,136.66153031001005,136.72904196270645,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,112.38356370629538,112.77133538742942,0.0641295374434118,0.029714394127950072,0.15806610556319356,2.5558128658611836,7.004498302096051,1.1149945238674372,2.549731744272264,7.088281008373462,87.22320914838069,88.34435694569164,1.1471109024199677,173.19408364671037,173.1054361356495,0.033856560941785574,0.047271897085011005,174.779075112044,171.2576948459859,0.03186138905584812,0.0326710760127753,80,0.09531552742256756,0.16146061981360202,134.40751328382817,135.42563522451206,135.47618687316552,135.94724116402153,0.0,0.0,0.0,0.0,133.90465686150702,136.25283275280117,135.675153408151,135.33727173794443,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,112.22442286248199,112.61808594343634,0.06405457512807505,0.11619139241520315,0.22213343635667115,2.567511531622975,7.072472309443918,1.0971570442512173,2.5624825182232684,7.160824377397237,87.2047168390481,88.28008892890287,1.150473434590553,175.2428457004925,174.98156475474335,0.03690993902273476,0.06263256294187158,175.61495836636152,174.3167954453296,0.03643450001254678,0.04173155897296965,81,0.09528506285145795,0.16063386047080794,133.88628003108636,135.30305257763672,134.88746201978375,135.53854689649842,0.0,0.0,0.0,0.0,133.90333647130637,136.5858693518173,135.68086760422415,135.37948498227004,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
