,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_satisfy_p1,SA_satisfy_p2,SA_satisfy_p3,SA_satisfy_p4,DRO_satisfy_p1,DRO_satisfy_p2,DRO_satisfy_p3,DRO_satisfy_p4,SA_obj_values,SA_obj_values_act,DRO_obj_values_act,SA_time,SA_tau,t
0,-0.7598209234680764,85.10942474377262,0.017026798450415694,0.36558206396875903,149.08058082091634,154.80647102467714,152.80825102751612,152.58970132472479,0.0,0.0,0.0,0.0,153.07254271011504,157.9239629712105,155.1525071056603,155.69597241695575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,80.4427088108198,80.4427088108198,85.10942474377262,0.20975187997100875,0.0,0
1,-0.7727787299633601,85.72812327270826,0.016719176041558738,0.5271817009779625,128.9786606592896,131.96583604377295,130.60728245810003,131.8156263070664,0.0,0.0,0.0,0.0,128.90371351408,133.13406329993558,130.45049012219027,131.74645917437024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,81.13193213744866,81.13193213744864,85.72812327270827,0.2921600289992057,0.0,1
2,-0.6716712470975926,86.78565357812462,0.014495593273553911,1.479708256025333,109.46356585604758,109.9381839651099,109.67447681898317,110.23111259260658,0.0,0.0,0.0,0.0,119.4282411862136,121.36519808077517,118.87645132192651,120.16334866206694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,83.75536057870278,83.75536057870278,86.78565357812462,0.6608049960341305,-1.1451281605030977e-23,20
3,-0.6730767197050153,86.90659798450352,0.014438851867633367,1.5292529690195806,108.14318514636236,108.8317909697923,108.39016785083014,108.37655244517661,0.0,0.0,0.0,0.0,119.89789830586932,121.78346774196046,119.86972301208176,121.24978897010814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,84.03234362225281,84.03234362225281,86.90659798450352,0.40355399198597297,0.0,21
4,-0.6330802709778024,87.20529983866999,0.013668118779863368,1.7792929490096867,102.54442331858509,103.64779825316029,103.36022381726575,102.98117204463513,0.0,0.0,0.0,0.0,106.21600430914617,108.16896034495227,107.73344265093618,107.26509420706114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,85.98302230565442,85.98302230565446,87.20529983866997,1.0292779610026628,-1.1599915621349099e-24,40
5,-0.6316044277881346,87.20195781829011,0.013638110738372273,1.8900556309963576,102.52602488768217,103.63564940852473,103.35031468300775,102.97179386947911,0.0,0.0,0.0,0.0,106.2160043091462,108.16896034495221,107.73344265093623,107.26509420706117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,85.98302230565443,85.98302230565447,87.20195781829011,1.344707221025601,3.877409121342317e-26,41
6,-0.6108476529643594,87.27078634172493,0.0131746370619041,1.7053821429726668,99.12222499498628,100.11692076955977,100.56064064332415,99.37040319382609,0.0,0.0,0.0,0.0,96.23184519288893,97.44260727392113,96.9655003805307,97.05721501836744,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.25118546673544,86.25118546673548,87.27078634172494,2.361409935983829,0.0,60
7,-0.6098569474359367,87.26822876745307,0.013154538068431802,2.099648810981307,99.11569095218725,100.11691062536458,100.54666130138209,99.36543941864838,0.0,0.0,0.0,0.0,96.23184519288895,97.44260727392121,96.96550038053073,97.05721501836747,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.25118546673546,86.25118546673548,87.26822876745305,1.8596580570447259,0.0,61
8,-0.587993282108743,87.34473335527696,0.012825907488682358,2.5924522560089827,99.10929434973455,99.88331814273785,99.29689517123505,98.673997836552,0.0,0.0,0.0,0.0,95.51842904289512,97.20703117850721,96.59477917681095,96.62430503172864,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.26921955032216,86.2692195503222,87.34473335527696,2.10237815300934,0.0,80
9,-0.5892825688092171,87.36086208309337,0.012810915025615011,3.131732662965078,98.75743732820388,99.42113206000725,99.26347994134755,98.19455405763111,0.0,0.0,0.0,0.0,95.23862938950649,96.62741125644953,96.02487380712228,95.75285095635428,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.27428110664054,86.27428110664059,87.36086208309337,2.0714563679648563,0.0,81
10,-0.5834002683905004,87.48073641719188,0.012557727818927755,3.4412412509554997,98.18524116956786,98.96347421235686,98.50710788243138,97.54150994854736,0.0,0.0,0.0,0.0,95.11395205092035,96.09403117690084,95.719242439962,95.08466936644409,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.38169597369529,86.38169597369532,87.48073641719188,1.888735389977228,2.5849394142282115e-25,100
11,-0.5828855379469631,87.4788911396577,0.012545830309826025,2.9352783889626153,98.18002498989443,98.95656236578016,98.50548235904506,97.5411856797017,0.0,0.0,0.0,0.0,95.11395205092032,96.09403117690081,95.71924243996199,95.08466936644407,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.38169597369532,86.38169597369532,87.47889113965769,2.9079226769972593,0.0,101
12,-0.5696366984276088,87.669052303318,0.012340677254400191,2.945037894009147,98.93310688995979,99.57685719313976,99.12274293416317,98.60415869626964,0.0,0.0,0.0,0.0,94.72924048086988,95.58628106509752,95.31759734814956,94.83665458528431,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.50928029808654,86.50928029808658,87.66905230331801,2.6069967730436474,0.0,120
13,-0.5691247553812474,87.66758491618566,0.012330847910019559,2.7399096870212816,98.95359978041128,99.59111246258449,99.14401075585769,98.61815382983845,0.0,0.0,0.0,0.0,94.72924048086989,95.58628106509755,95.3175973481496,94.83665458528432,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.50928029808655,86.50928029808657,87.66758491618566,2.5291122460039333,0.0,121
14,-0.5611837472542093,87.69598880558269,0.012158869449489318,4.8471338209928945,97.43697790632113,97.68780967069891,97.79230383560443,97.25820222677697,0.0,0.0,0.0,0.0,93.93640611607825,94.96936129277931,94.93026204134357,94.20212500059003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.52018173331447,86.52018173331449,87.6959888055827,2.4041553260176443,0.0,140
15,-0.5607651132672318,87.69465897372669,0.012150515676341676,4.2490688159596175,97.42706355382604,97.68244457139988,97.78614130308274,97.24857442467432,0.0,0.0,0.0,0.0,93.93640611607825,94.9693612927793,94.93026204134354,94.20212500059002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.52018173331446,86.52018173331447,87.69465897372669,2.9780856400029734,-4.5949279706500374e-23,141
16,-0.5533033584579614,87.80620290726948,0.01200277323691362,2.777272254053969,96.60214621066467,96.37099892889722,96.53881926966275,96.22110349056209,0.0,0.0,0.0,0.0,92.85251035652438,93.3857629888333,93.75187015490698,93.09018683714231,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.5667741444147,86.56677414441472,87.8062029072695,2.8862715560244396,-2.419503291717606e-23,160
17,-0.5551467618292489,87.82169304604872,0.01199552297452836,2.5609410509932786,96.25368382956194,96.3270983985225,96.34265179236786,95.6458314188344,0.0,0.0,0.0,0.0,92.82900219316747,93.40720856563938,93.79901481031385,93.09105217121834,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.56711016561383,86.56711016561384,87.82169304604875,3.9807258680230007,0.0,161
18,-0.5479265996903535,87.90233639739236,0.011866231664667794,3.1443749589961953,95.88656123583479,96.29047302723518,95.87042673032731,95.21778953131442,0.0,0.0,0.0,0.0,92.21489972759863,93.08269774426032,93.23483643025057,92.51679463308814,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.59276562644371,86.59276562644374,87.90233639739239,3.0817736799945123,4.1359030627651384e-25,180
19,-0.5477788562344248,87.90209702926359,0.011859836482718504,2.7107938430272043,95.85540362996437,96.2823219101274,95.86769085106977,95.19743916167928,0.0,0.0,0.0,0.0,92.23227060858432,93.10750421581064,93.25227055570764,92.53387786137104,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.59279211598596,86.59279211598599,87.90209702926357,3.3532618390163407,7.789004066437803e-22,181
20,-0.5435805738702517,88.1025217504372,0.011745042957759882,3.687577018979937,95.36011606083682,95.21973310437366,95.29763285536461,95.23202369769777,0.0,0.0,0.0,0.0,92.02445560124589,92.81198560653742,92.54141020808328,92.15358122961496,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.64611697910038,86.6461169791004,88.09374169829053,3.843613743025344,8.777808015865449e-23,200
21,-0.5433023076747672,88.10120865115908,0.011739328987486426,3.136748726014048,95.32755232451707,95.19287487841838,95.27225257768116,95.20618013522001,0.0,0.0,0.0,0.0,92.02445560124589,92.81198560653742,92.54141020808329,92.15358122961496,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.6461169791004,86.64611697910041,88.09265000566003,3.568488402001094,4.1048837897944e-23,201
22,-0.5378614118309168,88.19049863173743,0.01163621518305376,3.2899716289830394,95.07706151094398,95.06043664721498,95.02661937631909,95.10864237414927,0.0,0.0,0.0,0.0,92.6186816613954,93.18971818032894,92.84985328118613,92.52197310211687,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.71075497315765,86.7107549731577,88.1391528571984,3.12331074901158,0.0,220
23,-0.5376212705794141,88.18906518944759,0.011631056134480209,3.2657339069992304,95.07567654063162,95.06013362968207,95.02433780979571,95.10684138159002,0.0,0.0,0.0,0.0,92.61868166139539,93.18971818032895,92.84985328118611,92.52197310211687,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.71075497315769,86.7107549731577,88.13824744908828,3.398633051023353,-7.754818242684634e-24,221
24,-0.5331321473266484,88.16274139264364,0.01153754445027207,3.5306245329556987,95.06644799149653,95.11449677301236,94.97736764158182,95.10815884905776,0.0,0.0,0.0,0.0,92.6186816613954,93.18971818032895,92.84985328118611,92.52197310211687,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.71075497315769,86.7107549731577,88.10576198406646,4.3446032120264135,8.271806125530277e-25,240
25,-0.5329164048305,88.16141399522839,0.011532845790023614,2.705748339998536,95.06615760710872,95.11150158796441,94.97442929005679,95.10524909258253,0.0,0.0,0.0,0.0,92.61868166139541,93.18971818032898,92.84985328118613,92.52197310211689,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.71075497315769,86.71075497315772,88.1047179429373,4.399899237963837,0.0,241
26,-0.5291260313279569,88.20310115152482,0.011447361776922602,4.148718887998257,94.62118738246718,94.31389726141833,94.36214060876208,94.37615367798671,0.0,0.0,0.0,0.0,91.39533257849735,91.7477765450989,91.69757332283716,91.60269397099547,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.75062922764644,86.75062922764647,88.18549006537702,4.117686603975017,0.0,260
27,-0.5289271322435387,88.20213400939966,0.011443050959685874,3.2495850090053864,94.61948222070282,94.31079500814765,94.35940257502624,94.37431413591206,0.0,0.0,0.0,0.0,91.39533257849736,91.7477765450989,91.69757332283717,91.60269397099549,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.75062922764641,86.75062922764647,88.18465442703078,4.768942083988804,0.0,261
28,-0.5271228495337774,88.2987877613337,0.011364373785552993,3.210019401041791,94.17258603119197,94.42048959638397,94.23509475365316,94.2191985875582,0.0,0.0,0.0,0.0,91.96061462831814,92.04149224545294,92.05221961452503,91.97843448031625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.82089732885561,86.82089732885564,88.27661024367355,5.957001540984493,0.0,280
29,-0.526933323880185,88.2978385205431,0.01136039396230455,3.3778875709977,94.16497473614264,94.41004849002465,94.22899376104617,94.21324782050603,0.0,0.0,0.0,0.0,91.96061462831818,92.04149224545299,92.05221961452507,91.97843448031631,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.82089732885561,86.82089732885564,88.27602119304171,4.647271836001892,0.0,281
30,-0.5234779886874978,88.31515967470885,0.011287558437233542,3.8824785510078073,94.36394714437202,94.57680635276071,94.41064921519995,94.33768159063592,0.0,0.0,0.0,0.0,91.79499813593263,91.93368491612581,91.87159544441356,91.97191634790713,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.84451696189055,86.84451696189055,88.30346873878591,6.853299768001307,0.0,300
31,-0.5233090239844316,88.31434650224466,0.011283864256767712,3.73768022202421,94.3592171852117,94.57500811951991,94.40503323119174,94.32487213633627,0.0,0.0,0.0,0.0,91.79499813598471,91.93368491617206,91.87159544445583,91.97191634794584,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.84451696188982,86.84451696188984,88.30210311628562,6.565934390993789,4.688062665256535e-19,301
32,-0.5195431376259667,88.30817312404426,0.011216094495520895,3.988829171983525,94.2827366602537,94.56923913020623,94.56514333818603,94.28116545686729,0.0,0.0,0.0,0.0,91.79499813593263,91.93368491612581,91.87159544441353,91.97191634790711,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.84451696189052,86.84451696189055,88.28372191959083,6.540121819009073,3.350081480839762e-23,320
33,-0.5193821515165604,88.3073777599405,0.01121264921730624,4.172849399968982,94.2858343600094,94.56896408310037,94.5648585995646,94.28086217307208,0.0,0.0,0.0,0.0,91.79499813593264,91.93368491612581,91.87159544441354,91.97191634790713,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.8445169618905,86.84451696189055,88.28325230552304,5.933995169994887,-6.203854594147708e-25,321
34,-0.517051162069905,88.53414010818396,0.011149312444683339,3.912324634962715,93.90844914573103,94.00654135114797,94.15788595126416,94.03130477113513,0.0,0.0,0.0,0.0,91.40344880144131,91.7522547039507,91.58678320790979,91.07171765888236,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.8867799458511,86.88677994585115,88.40165618586542,5.056943880976178,1.3648480107124957e-22,340
35,-0.5169010055600496,88.5329877775899,0.011146085901448157,4.031371711986139,93.90840446326129,94.00499171613907,94.15805177608418,94.03017472876022,0.0,0.0,0.0,0.0,91.40344880143783,91.75225470394776,91.58678320790693,91.07171765887963,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.88677994584904,86.88677994584903,88.40099128767136,6.0102011149865575,-2.058025364031933e-21,341
36,-0.5139073423533667,88.52017247628639,0.011086659494694007,4.397938776994124,93.96151718772225,94.04797969439552,94.0124516906074,94.05393269898445,0.0,0.0,0.0,0.0,91.44027287925924,91.61090505627756,91.67222314130986,91.02611610618285,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.89992133837445,86.89992133837448,88.35142807614753,5.077354751992971,6.2931901003034346e-21,360
37,-0.513768588433202,88.5189989956818,0.011083626621943237,4.73243099701358,93.9611957219088,94.0476890220491,94.01189108906252,94.05382873440129,0.0,0.0,0.0,0.0,91.44027287925918,91.61090505627752,91.6722231413098,91.02611610618281,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.89992133837445,86.89992133837447,88.35090242598957,6.346598565985914,0.0,361
38,-0.5104798936669481,88.5789759542514,0.011027674093931048,3.7254536360269412,93.43658326584008,93.32192876192332,93.76516172529516,93.47469448040133,0.0,0.0,0.0,0.0,91.0239268442534,91.2273714731518,91.49864020838939,90.67491529623994,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.95085775019317,86.95085775019322,88.3657467489954,5.817939153988846,0.0,380
39,-0.5103491656192793,88.57768293996742,0.011024813847474016,3.898557629028801,93.43672211014928,93.32187817779173,93.76445055681387,93.47418733290144,0.0,0.0,0.0,0.0,91.02392684425338,91.2273714731518,91.49864020838938,90.67491529623994,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.95085775019317,86.95085775019321,88.36510380075754,5.285920110007282,0.0,381
40,-0.5080705098955574,88.56160576964986,0.01097196701567186,4.440843047981616,93.61375348782221,93.4961376431673,93.80523449733758,93.63397376146219,0.0,0.0,0.0,0.0,91.08898244704915,91.26443679935699,91.50468305328826,90.69028335397454,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.95099417179388,86.95099417179392,88.3425846164175,6.926655223011039,0.0,400
41,-0.5079088519316661,88.56034640411217,0.010969261560729191,4.196012930013239,93.60883695957543,93.49254581815559,93.80954453201507,93.6351297202896,0.0,0.0,0.0,0.0,91.08898244704915,91.26443679935699,91.50468305328826,90.69028335397454,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.95099417179388,86.95099417179392,88.34172187785646,5.995234158006497,5.387006610383385e-31,401
42,-0.504397197792573,88.66073658099543,0.01091920708767359,5.51246809901204,92.72088295884413,92.67035499662279,93.25239466377899,92.76372567414548,0.0,0.0,0.0,0.0,90.87092563864984,91.24447654472023,91.52804048860794,90.50682235145847,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.99775450222295,86.99775450222293,88.42239829084646,7.514174633950461,-1.3216552240643908e-19,420
43,-0.5042711693592019,88.65949759374806,0.01091664118188985,4.584878046007361,92.71458777887561,92.66559597469538,93.24456945235119,92.75971632395714,0.0,0.0,0.0,0.0,90.87092563865956,91.24447654473111,91.52804048861935,90.50682235147372,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.99775450222731,86.99775450222735,88.41740421317786,10.517494684958365,8.470329472543003e-22,421
44,-0.5020238941961903,88.63705489819166,0.010869110263915708,5.930071297043469,92.8035654887459,92.75718214785164,93.35515137036684,92.92948650448874,0.0,0.0,0.0,0.0,90.85694202639762,91.18768288680056,91.52157750089941,90.48775060421778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.99896406781284,86.99896406781286,88.38729171062991,8.506153945985716,-1.9831655185958839e-22,440
45,-0.5019319477333415,88.63587426547738,0.010866670781302877,4.554724582005292,92.80421928528358,92.75380138142657,93.35030001234759,92.92183051775167,0.0,0.0,0.0,0.0,90.85694202639763,91.18768288680057,91.52157750089945,90.48775060421784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.9989640678128,86.99896406781286,88.38705276474685,9.265039037971292,0.0,441
46,-0.4994908364721722,88.62477892077843,0.010821431143261388,5.223445599956904,92.60778546740192,92.41575082018402,93.02780546986968,92.60111592899882,0.0,0.0,0.0,0.0,90.42321592890018,90.7371774715273,90.99932876380015,90.12150781532841,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.02650981272528,87.02650981272534,88.36179392775554,7.769019383995328,0.0,460
47,-0.4993884404598692,88.62361996995425,0.010819106702221146,5.187052723020315,92.6083322438515,92.41516877246055,93.02480473684739,92.60011761312221,0.0,0.0,0.0,0.0,90.42321592890019,90.7371774715273,90.99932876380015,90.12150781532841,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0265098127253,87.02650981272534,88.36166530058341,6.826964075036813,0.0,461
48,-0.4976474243122575,88.63722864671766,0.010775956307203668,5.36125366599299,92.44864643442467,92.3744252286207,92.9795211525725,92.48416724378447,0.0,0.0,0.0,0.0,90.42530321021613,90.68016530739379,91.08927048224626,90.26924229373545,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.03033053398232,87.0300943816529,88.39289502511028,7.384895991010126,2.6221625417930977e-22,480
49,-0.49754523399549333,88.63615417582109,0.010773736976531553,5.7234497489989735,92.4473078855641,92.3726677262813,92.97975856177663,92.48405287512668,0.0,0.0,0.0,0.0,90.4253032102161,90.68016530739376,91.08927048224623,90.2692422937354,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.03033004807219,87.03009438165292,88.39234481991724,8.492505679023452,0.0,481
50,-0.4955322634984869,88.61641288996938,0.010732499028814792,5.304302378965076,92.42775850407428,92.34335278438449,92.95403237923554,92.45010198142845,0.0,0.0,0.0,0.0,90.4290577740558,90.68523980145089,91.09353340251594,90.27363792109487,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.03031978739676,87.02996348414278,88.37752002442055,7.757444458955433,3.8450973786644646e-24,500
