,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,0.0,-0.0030617344440261,0.00453422156619525,0.0033619696940535,0.16973334174690533,0.049082255255831306,0.040530373715252525,0.0,0.0,0.054415312644375255,0.0556844656050263,0.0,0.0,-0.00380273156491395,0.0811835382482968,-0.003802731564913975,0.0
1,1.0,-0.003064199034378825,0.0051333037458728996,0.0033466805760084,0.14386461349567978,0.04459335488064153,0.04033312702332055,0.0,0.0,0.050732367029114725,0.05235163526139462,0.0,0.0,-0.003802731564914025,0.07847277973996819,-0.00380273156491405,1.0
2,2.0,0.0016532457939334249,0.009059655380761249,0.0033129278792405,0.22289605375408422,0.03896708264998955,0.0298241112812271,0.0,0.0,0.04498052634702495,0.03789383223030868,0.0,0.0,0.00092732857535895,0.0841589824995026,0.000562030797997125,4.0
3,3.0,0.0032185577205925,0.0102797778549888,0.0033042130670007,0.40373777425338625,0.034841329588196704,0.029630898667465023,0.0,0.0,0.0421851921784502,0.037512173070200626,0.0,0.0,0.00262118811203645,0.08856886924695573,0.0009034372885982251,5.0
4,4.0,0.0037631101603353002,0.0117739151691942,0.0032765352414292,0.78840891924483,0.02412033840050375,0.0218842344711429,0.0,0.0,0.027515869459160427,0.028296826944275374,0.0,0.0,0.003556314722847175,0.13639011950726848,0.0031630832565785498,9.0
5,5.0,0.0037421625946487754,0.011763698493436225,0.0032708886731202,1.3638366300147027,0.02453108823833065,0.021947785928892925,0.0,0.0,0.02738806714923025,0.027104865306449823,0.0,0.0,0.003496147496714975,0.1264588664998882,0.0031630832565785498,10.0
6,6.0,0.004260715749419475,0.011346590788961525,0.0032516156438946,2.3773348349932344,0.019157795783832376,0.02088031659424945,0.0,0.0,0.023263474433462775,0.023673992746364926,0.0,0.0,0.00404902554380255,0.15763247651193518,0.0031926212722455495,14.0
7,7.0,0.003633278118131775,0.0111322120308004,0.0032474486642306,2.012914837265271,0.017493204852630624,0.02004484099078305,0.0,0.0,0.018834579700133976,0.020387199109467475,0.0,0.0,0.00401899443784705,0.2564074900037667,0.0036401069389994252,15.0
8,8.0,0.00377520348000465,0.0116408924218109,0.0032326803496737,4.080720919992018,0.018082067266754525,0.019546514579126026,0.0,0.0,0.021748080370483275,0.020763408204762475,0.0,0.0,0.005055358738904475,0.20500428250306862,0.0037058278804446,19.0
9,9.0,0.003414339996144775,0.011513731627276525,0.003229382921067,3.413625445751677,0.017406333769544348,0.019572568230906272,0.0,0.0,0.021652801280512578,0.0207169607116462,0.0,0.0,0.004969655014280025,0.2931440829925122,0.0035731063167657,20.0
10,10.0,0.0045043387675821,0.01415191456894015,0.0031663504240582,9.538669153498631,0.016137106676024977,0.015010477212071124,0.0,1.0,0.016120389049143376,0.015939784490968226,0.0,0.0,0.008079285041593725,0.4087011255032848,0.00503915947771795,50.0
11,11.0,0.00448940565322895,0.014100590461287425,0.003164924422699,17.50319120226777,0.016114324416406776,0.014872439267426875,0.0,1.0,0.015994319553404225,0.015608456321631324,0.0,0.0,0.0080392202890146,0.34285262675257394,0.00503915947771795,51.0
12,12.0,0.0055965723399198,0.015138350557669876,0.0031155757285666,58.41810756601625,0.014562139993764874,0.014155863403409125,1.0,1.0,0.014570559810991077,0.0143160879229059,0.0,0.0,0.009060244733113676,0.46853687474140315,0.0054549753982737,100.0
13,13.0,0.0052340620919186,0.015230054514196675,0.0031148375224208,46.706784086753025,0.014610880376363825,0.0141773709127873,1.0,1.0,0.014624850953003,0.01430655660323415,0.0,0.0,0.0090175993886827,0.9163591912511038,0.005181386887127401,101.0
14,14.0,0.0058890578552029,0.015546622287877399,0.0030853877570851,56.4007964339944,0.015218214485939276,0.0131811382164407,1.0,1.0,0.014935965100042074,0.01371898418370285,0.0,0.0,0.0099337860288937,0.9827045630008797,0.005892574123683625,150.0
15,15.0,0.00593659836432945,0.015564287650440201,0.0030848917522008,94.838998428997,0.015219405251968675,0.013180706323776275,1.0,1.0,0.014932664112116899,0.0136585112116997,0.0,0.0,0.0099066047695711,1.4465123672525808,0.005986763775993175,151.0
16,16.0,0.005942345288919225,0.01611159230631225,0.0030638972570351,261.93425896625195,0.014810732253136574,0.013236331590417951,1.0,1.0,0.014562764262504574,0.01343312541267315,0.0,0.0,0.01028458127126905,1.4032303399981172,0.005938479721783924,200.0
