,Unnamed: 0,tau,obj_values,MRO_tau,MRO_obj_values,cluster_SAA_tau,cluster_SAA_obj_values,epsilon,online_time,MRO_time,cluster_SAA_time,MRO_square_val,MRO_sig_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,cluster_SAA_eval0,cluster_SAA_eval1,cluster_SAA_satisfy0,cluster_SAA_satisfy1
0,0.0,-0.00671300450805898,0.0017151549121088114,-0.00671300450420365,0.0017151549126628591,-0.008333459886777661,-0.00833345988677764,0.0043225324637831,1.5847817927366123,2.1929916734108703,0.18595041823573408,4.791781217025919e-35,1.2436968444798085e-19,4.791781217025919e-35,1.2436968429678675e-19,0.0017151733474354744,0.0017151733418914327,0.00013407857622946,7.696328684687614e-05,0.0,0.0,8.689239621161425e-05,7.189132738857577e-05,0.0,0.0570221015712695,0.017290131077900266,0.04056083085134181,0.04074109606007467,0.0,0.0,0.040560830859963946,0.04074109606950137,0.0,0.0,0.0,0.0,0.0,0.0,0.05126863111629858,0.05086836618453862,0.0,0.0
1,1.0,-0.0046516997988375495,0.0039552593881819085,-0.00465171630379447,0.003955259362800904,-0.00562023305344851,-0.005620233053448471,0.004302875026296601,5.616030598524958,4.570044440566562,0.2038559339242056,3.597383188430519e-35,8.283904693207261e-20,3.993151014188267e-35,1.1592704187283585e-19,0.003955267467793906,0.0039552675046297375,9.328229352831502e-05,7.759649306535006e-05,0.00796058564271724,0.007960585636952958,7.40970950573602e-05,7.363911718129951e-05,1.0,0.07231864145476101,0.05278073213311589,0.0349460476185328,0.03447751259182426,0.0,0.0,0.03494602526158029,0.03447746344914558,0.0,0.0,0.0,0.0,0.0,0.0,0.04264220057999461,0.042353752299534926,0.0,0.0
2,2.0,-0.0009341111039662001,0.007726495454827531,-0.00093411109019815,0.007726495457322451,-0.00254362872756827,-0.00162241981884836,0.004259478701880701,6.991715604485944,7.958569169626571,0.18290216187015176,3.3867783007477855e-35,8.116944203093068e-20,2.662100676125511e-35,8.944230124753096e-20,0.007726504469911051,0.0077265044694792995,0.00011423851829018346,8.394441101700068e-05,0.0160026431245537,0.016002702109169646,8.781424257903089e-05,7.970230653881899e-05,4.0,0.06061434806772091,0.05421226156217673,0.02716894204510678,0.026064604300011885,0.1,0.0,0.027168942065240405,0.026064604326121475,0.1,0.0,0.1,0.0,0.1,0.0,0.034019334256531024,0.032881272592771425,0.0,0.0
3,3.0,0.00032610870830936,0.00876558193635155,0.0003261153448772501,0.00876558575985894,-0.0011127231122227497,-0.0004227060947596402,0.004248273943286599,9.388554640044457,10.379896160960197,0.2686830348568037,3.641425112975625e-35,8.792298592818182e-20,2.3958906085129596e-35,7.934415931744532e-20,0.008765554259622079,0.008765554895479321,0.0008279247442260151,8.568712510167631e-05,0.01149704942080991,0.011497049411885191,8.109728805720164e-05,0.0076499470742419345,5.0,0.058224055290305624,0.0532247285868833,0.025557282436516872,0.02366680935661029,0.1,0.0,0.025557275586575202,0.02366679836279736,0.1,0.0,0.1,0.0,0.1,0.0,0.03136984172444725,0.02881871341023401,0.0,0.0
4,4.0,0.00129876315410554,0.010395783691311,0.0012986170777254898,0.01039573554555227,0.00033835668440374017,0.0017060748673843,0.004212688167551799,16.002346287481487,14.004188240366057,0.930135352909565,3.0999064729004436e-35,6.815907150484487e-20,1.7113504346521136e-35,4.282597136561683e-20,0.0103957116923785,0.010395704441019091,0.00011602554004635879,8.145822212098807e-05,0.01494288457269446,0.01494286236639627,8.75153578817775e-05,0.007758622337132678,9.0,0.04736124178088393,0.045228013906335025,0.01995919360199998,0.02064481430229916,0.2,0.1,0.019958929475557836,0.02064445559342208,0.2,0.1,0.2,0.1,0.2,0.1,0.023379279105629844,0.022891530248687588,0.0,0.0
5,5.0,0.0011136467336485898,0.010303965290909262,0.00111355777338205,0.01030396817036868,0.00011196350370228005,0.0016440997367572403,0.0042054282940117,14.736490865284576,20.42872641598806,1.1333073205081745,2.743504469020969e-35,7.726017934476638e-20,1.5972604056753063e-35,3.9819274240183005e-20,0.010303946106846689,0.01030394640550707,0.00011771451681848253,9.304145351050249e-05,0.010337161200747841,0.010337144578899041,9.343218989668691e-05,8.527145255357001e-05,10.0,0.04605944247056056,0.044275730449220126,0.02015464093352458,0.02081581200315371,0.2,0.1,0.02015430352677014,0.020815635135449737,0.2,0.1,0.2,0.1,0.2,0.1,0.024385641604088834,0.02431959318338725,0.0,0.0
6,6.0,0.0016695986550590565,0.011657278820579441,0.0016696923381348914,0.011657283875824742,0.0008183021060190799,0.00304839358295235,0.0041806486850074,22.546337757771834,26.59549322377425,1.1296040495159105,2.949449059483124e-35,7.848423365668398e-20,1.260995057112084e-35,2.8223546375149045e-20,0.011657233548500569,0.01165723474290758,0.0001221492653712,9.098446462302414e-05,0.014380389952374109,0.014380425586910339,9.238326456397111e-05,9.740849491206927e-05,14.0,0.039596190967004445,0.03859603196595022,0.01847231644936376,0.018762419654073128,0.1,0.1,0.018472343165863662,0.018762483637059235,0.1,0.1,0.1,0.1,0.1,0.1,0.02046198238093205,0.02027396163673171,0.0,0.0
7,7.0,0.0019345463528861197,0.01182998131738162,0.0019344739557372501,0.011829982261911311,0.0013362203857059899,0.00321710442442182,0.004175291139725099,19.68131163767539,15.288634318369441,0.44154597332235423,3.21331045703e-35,5.842805488204277e-20,1.1979453042564798e-35,2.1268177110953468e-20,0.011829938090699571,0.01182993794359601,0.00012385365553195,9.613439906386926e-05,0.012799195702752642,0.01279920472417954,8.92503419890867e-05,8.497419767080928e-05,15.0,0.03872210566714647,0.03788987392663962,0.017349038048576508,0.01750724175143961,0.1,0.0,0.01734902415251145,0.017507212062084658,0.1,0.0,0.1,0.0,0.1,0.0,0.01850156914160972,0.01861436055187539,0.0,0.0
8,8.0,0.0020623502634864,0.01227907933738444,0.0020623299251124197,0.012279080815108161,0.0016308694985217298,0.0036776117476341095,0.0041563033067233,31.815585795696826,23.967858225177043,0.6213679182110354,2.8461550336824053e-35,5.668731060233497e-20,9.982877535470665e-36,1.77389658812117e-20,0.01227903906909088,0.012279039140451082,0.00011654871050264607,8.971530478446776e-05,0.013295261937315372,0.01329523456506776,0.00017025391571221627,8.518130052834099e-05,19.0,0.03453773363715738,0.03404804683562457,0.016962775877029816,0.01694899657094507,0.2,0.2,0.016962758070309707,0.01694899546865383,0.2,0.2,0.2,0.2,0.2,0.2,0.01953736818935738,0.01869855404034144,0.0,0.0
9,9.0,0.0018966449637395602,0.012497333916149867,0.0018966219579169298,0.01249735448191817,0.00157403692560134,0.0038855409297393383,0.004152063755657601,39.34738473375328,35.33188573890366,0.4277844231110065,3.4251493904083907e-35,7.091474150514231e-20,9.583562434051839e-36,2.3589653948917513e-20,0.012497304418721319,0.01249730652283967,0.00012018929701293,8.689938113093376e-05,0.012669739030839861,0.01266974476940492,8.490642067044973e-05,8.804060053080297e-05,20.0,0.03350113706354526,0.03353582968405369,0.016892349512506698,0.01676026092079638,0.2,0.2,0.016892385156087604,0.01676027913530334,0.2,0.2,0.2,0.2,0.2,0.2,0.01902121548007238,0.01832350844989028,0.0,0.0
10,10.0,0.00306252173176337,0.01329856564961214,0.00213852146383398,0.013110394007880641,0.0017781354040314497,0.004557262109568449,0.0040710219737891,29.425941176665948,24.493934005103075,0.5796636684797705,0.00461265605026831,0.0013169074068497002,0.005700870806318479,0.0013172500109807999,0.016081547896042568,0.016242317795047877,0.00015379174146796,0.00012423361185933998,0.01873532890238064,0.01873526987543816,0.00012458537239576,0.00011633213143791999,50.0,0.01488720319563053,0.016983722856920493,0.015447254934440888,0.014981258930241981,0.2,0.4,0.01522309686955659,0.014783651776306032,0.2,0.5,0.9,0.8,0.8,1.0,0.01730777735803957,0.01753327998102449,0.0,0.0
11,11.0,0.0031411046168664898,0.013278470365510492,0.002015693309214366,0.01306224572128368,0.00167151298584966,0.00451974030084998,0.004069188543470101,21.776225393707865,19.168019257485867,0.6875114256050437,0.00475441021641556,0.00137373610890232,0.00584482017540527,0.0013747532716523098,0.016234430366942342,0.01644005030781724,0.00015465174801642,0.00014058437664057002,0.01611729671537898,0.01627562223745343,0.0001336115179583,0.00013063249643886,51.0,0.01478035208431885,0.016831172701845674,0.015648804293693364,0.01505716243710967,0.2,0.3,0.015169312343989444,0.014635196458717211,0.2,0.5,0.9,1.0,0.9,1.0,0.01730468761853384,0.017030773067710243,0.0,0.0
12,12.0,0.0039978255403857604,0.01360947417793438,0.0033727243235166598,0.01355745867673679,0.00238923562241637,0.0048940971903521,0.0040057402224426995,51.26899053901434,22.65085035348311,0.28306608123239124,0.0078860802675981,0.00194377808261293,0.008503296104577989,0.00189050745089566,0.01747544735561843,0.01767081778377082,0.0001963787944987,0.00016380783636117002,0.018411723637742818,0.018791607692810845,0.00016050958074625,0.00015650759451086004,100.0,0.007911374880131392,0.008913394404165761,0.014810661831963329,0.01396526386909518,0.2,0.4,0.01409802274492791,0.013799335558496889,0.5,0.5,1.0,1.0,1.0,1.0,0.017496393871731422,0.016760736345143502,0.0,0.0
13,13.0,0.0039044407888369605,0.013625764297654469,0.0033767065812693705,0.013519153323332709,0.0024089911688631198,0.00490990366332992,0.0040047911002552995,42.47188352700323,19.499741320265457,0.7898270876379684,0.00789567132589393,0.0019526546429280897,0.00851034751201475,0.0019023840960821301,0.017525698286688752,0.01774110126876957,0.00022428077645595003,0.00133869708515699,0.01751483265411346,0.01769712691981813,0.00016522752121086,0.00016717454418535002,101.0,0.00791733263762125,0.00890621719076079,0.014886713600454252,0.013924393817836282,0.2,0.4,0.014120886339569858,0.013802176502762279,0.5,0.4,1.0,1.0,1.0,1.0,0.0176379150331022,0.016553236736959333,0.0,0.0
14,14.0,0.004498877453225809,0.01432867352955913,0.00434107301432486,0.014089153981058972,0.0030289661100651203,0.0055089114036942196,0.003966927116252301,22.985689706611446,18.360982140665875,0.2108960272977128,0.00905672183839515,0.0020453242460188896,0.00944758146235321,0.0019974400562128196,0.01782523924497572,0.018036692657910046,0.00028801222797479,0.00020054979249828998,0.018700866801051576,0.01899836328149287,0.00019785675685847,0.00020070467144246,150.0,0.00547409923925145,0.00611086331100704,0.014291937910304342,0.01330531640185317,0.5,0.6,0.014191011888294653,0.013364148079654692,0.6,0.6,1.0,1.0,1.0,1.0,0.01717779998662686,0.016040628976981868,0.0,0.0
15,15.0,0.00448805656230635,0.0143636279180477,0.004032023916742319,0.0140985901306796,0.00304253247714052,0.005563521902522061,0.003966289395686701,21.96950322680641,19.11323051848449,0.22050747207831592,0.0090652932496199,0.00203794787381407,0.00945173254481427,0.0020025578472412497,0.01784165284442032,0.01816266266895379,0.00025626011192795,0.00020547457970674,0.01784990582219886,0.01804792775802966,0.00019951481372113,0.00019616892095649998,151.0,0.005495004350303539,0.006123630136774681,0.01425579300954207,0.01342331244944181,0.5,0.5,0.014217021233581628,0.01337417718096271,0.6,0.6,1.0,1.0,1.0,1.0,0.01701631050315048,0.01591531638972839,0.0,0.0
16,16.0,0.0045694186051883105,0.014469542781302497,0.004522279247554651,0.014373113379393709,0.003472846039151419,0.005979163286162771,0.003939296473330899,25.179052232741377,19.24186834031716,0.16274025859311222,0.00980628341928334,0.0021802843456355603,0.01017184034534575,0.00211003145104818,0.01841211963681725,0.01848531440020438,0.00063363374210889,0.0005139539716764599,0.018535226991200287,0.018758648304057417,0.0006032073637469999,0.00028311610221858,200.0,0.004246771105774179,0.00470025472462932,0.013606077543702268,0.012938782772408211,0.5,0.8,0.014020009270714387,0.013176338621246009,0.5,0.6,1.0,1.0,1.0,1.0,0.016989721255901362,0.01688167706705328,0.0,0.0
17,17.0,0.00456606238205925,0.01445527949468747,0.004551957173032089,0.014372142337679899,0.00348031409237819,0.0059977953863083605,0.003938817268386999,18.92774544036947,15.367133432207629,0.2782785139046609,0.009818109109856251,0.0021901907119061,0.010179153234460961,0.0021112264598145197,0.01840805506346983,0.01848941234792685,0.0021466382313519205,0.00245988548267627,0.018408523665593757,0.018488637637829233,0.0006427316227927299,0.00026982296258206003,201.0,0.00426555451729338,0.004716786769043769,0.013791410811683502,0.0129827306071915,0.5,0.7,0.01402176160998742,0.01317777094426362,0.5,0.6,1.0,1.0,1.0,1.0,0.01697509326256815,0.01680742767301985,0.0,0.0
18,18.0,0.004453108082755411,0.014557565731069552,0.00461809475567452,0.01452269389192754,0.00331157719460637,0.00592815853041405,0.003917860868902901,21.178020217409358,38.481933946534994,0.37831579900812357,0.010146583372690648,0.00220251702435358,0.01035778028854087,0.00222666855039723,0.01858539282823356,0.01862439956861104,0.01852014006581153,0.0007996156578883101,0.018703241587874758,0.01882054092612368,0.00031534540466959007,0.00030351618770506003,250.0,0.0034845953524089306,0.0038374137046185398,0.01348784697374513,0.012739418364982219,0.5,0.8,0.01361300354586068,0.012845395314457258,0.6,0.8,1.0,1.0,1.0,1.0,0.017570293460795833,0.017905286813557148,0.0,0.0
19,19.0,0.0044665426508771,0.014591260328746691,0.0046177265802314505,0.014536944517178203,0.00329922343285904,0.005907063153221941,0.0039174775348325,25.052797952783294,37.600931195169686,0.14774941455107182,0.0101649472448728,0.00221215694285937,0.01037332080581017,0.00223065818947592,0.018634572106943158,0.01862840125923072,0.00060118974652137,0.0005237441742792201,0.018593482954051603,0.018653209568925078,0.00051478622481223,0.00036302313674236,251.0,0.00350205723342071,0.00385333995717159,0.01343579188710214,0.01277194322311873,0.5,0.8,0.01359874020423311,0.01284695042183863,0.6,0.8,1.0,1.0,1.0,1.0,0.017691067701654142,0.01800583516898398,0.0,0.0
20,20.0,0.004102423908025321,0.01475463141549432,0.004600020661333379,0.014511856824565631,0.0033498951402169607,0.00583585745322797,0.0039003629088633007,34.7213807587279,37.36058298000135,0.13625551539007572,0.01044863732281312,0.00223799506977339,0.01064971221632513,0.0021856993679957902,0.0186241000123315,0.01864029625590144,0.00047356297727670993,0.0007908721221610201,0.0187778558880606,0.01885933549385466,0.0005348503123968199,0.00035062634851778,300.0,0.00296579120719387,0.0032612652908316298,0.013308155383115227,0.01269257542278493,0.5,0.7,0.013569464153751282,0.01284241403354964,0.7,0.8,1.0,1.0,1.0,1.0,0.01761325426039128,0.01812751228163394,0.0,0.0
