,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,0.0,-0.007019486479398271,-0.0001970821367545699,0.0033619696940535007,0.11229015529825115,0.041695803011943,0.04182696569439612,0.0,0.0,0.05126863111629858,0.050868366184538605,0.0,0.0,-0.00833345988677764,0.05692642890062409,-0.008333459886777651,0.0
1,1.0,-0.00484660662006911,0.0020761378925230798,0.0033466805760083993,0.170835922799597,0.035649315228386574,0.03525790210744626,0.0,0.0,0.042642200579994606,0.04235375229953493,0.0,0.0,-0.00562023305344851,0.06310507719899755,-0.00562023305344852,1.0
2,2.0,-0.0011539425793952603,0.00590034832692443,0.0033129278792405,0.190384355300921,0.02795027219501197,0.02671028943404986,0.1,0.0,0.034019334256531024,0.032881272592771446,0.0,0.0,-0.0016224198188483998,0.06556618289760077,-0.00254362872756827,4.0
3,3.0,7.283471765924991e-05,0.00697162991663747,0.0033042130670006995,0.34703203659591964,0.026173844223558552,0.02430144522970261,0.1,0.0,0.03136984172444726,0.028818713410234047,0.0,0.0,-0.00042270609475965977,0.06086615859676383,-0.0011127231122227597,5.0
4,4.0,0.00114758959702685,0.00864142884654465,0.0032765352414292,0.6453201037962571,0.02015452302921087,0.020882805284049143,0.0,0.0,0.023379279105629855,0.022891530248687588,0.0,0.0,0.0017060748673843,0.09896392020309575,0.00033835668440374017,9.0
5,5.0,0.00101005980976182,0.008550956981884562,0.0032708886731202006,0.9430676498042885,0.02036722690601962,0.021042405126157248,0.0,0.0,0.024385641604088824,0.02431959318338724,0.0,0.0,0.0016440997367572299,0.11191595470154421,0.00011196350370228005,10.0
6,6.0,0.0017290894367630084,0.00992402903377613,0.0032516156438946,1.3052545424012352,0.01838037554462143,0.018562135274107307,0.0,0.0,0.020461982380932046,0.020273961636731702,0.0,0.0,0.00304839358295234,0.13303664480481525,0.0008183021060190799,14.0
7,7.0,0.0019138798424950302,0.01009966026500785,0.0032474486642306,1.2200603830977343,0.017202681256586028,0.01724833344099973,0.0,0.0,0.01850156914160972,0.01861436055187539,0.0,0.0,0.00321710442442182,0.18277104280423373,0.0013362203857059899,15.0
8,8.0,0.0019348978447902901,0.010558615376619248,0.0032326803496737005,2.888958484301111,0.0172258960716906,0.01700080873121777,0.2,0.0,0.019537368189357317,0.01869855404034134,0.0,0.0,0.0036776117476341095,0.16473695449822115,0.0016308694985217697,19.0
9,9.0,0.00175218349808715,0.010776206428880289,0.003229382921067,2.3916304312020658,0.01704731467924134,0.016892967013746152,0.2,0.0,0.01902121548007238,0.01832350844989027,0.0,0.0,0.0038855409297393383,0.2252696209019632,0.0015740369256013298,20.0
10,10.0,0.00408366337150707,0.013100720494369531,0.0031663504240582,10.056658471403352,0.014198700157327751,0.01350191275681355,0.2,0.5,0.01453750416058738,0.01437026272313966,0.0,0.0,0.006910967653007659,0.2990505978043075,0.00406763820843782,50.0
