,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_obj_values,SA_time,SA_tau,t
0,0.004164098120875721,0.011955168457556708,0.0029205978061531165,0.04577112395782024,0.02344187098632472,0.025005072618178196,0.025895382017663737,0.023928132596480908,0.0,0.0,0.0,0.0,0.018468559913633577,0.021225030934103276,0.022205229408253743,0.024074305097443058,0.0,0.0,0.0,0.0,0.002546004829112003,0.009072727989405394,0.0025460048291120023,0
1,0.005358019249190517,0.012772896467285659,0.0029117364774189553,0.050375883001834154,0.020086193794482333,0.022390040087350075,0.02245329905714439,0.02187249377094363,0.0,0.0,0.0,0.0,0.018680673752158334,0.021746919383727845,0.022460383333684875,0.025024032927225683,0.0,0.0,0.0,0.0,0.002999874376720667,0.16533892904408276,0.002999874376720666,1
2,0.007792591604270487,0.01968717233487999,0.002776097828484495,0.1975107149919495,0.013703126446653944,0.01673850691216889,0.015606267710498854,0.016803324143593496,1.0,1.0,1.0,1.0,0.014340084625740749,0.017600679860901216,0.016945220840893553,0.0184727427095701,0.0,0.0,0.0,0.0,0.012819186532569835,0.21221401495859027,0.007196401659661357,100
3,0.007825148290948774,0.019635676651525793,0.002775659297782926,0.1416271310299635,0.013708422342664613,0.016730554001321927,0.015599777841967057,0.016787813675128598,1.0,1.0,1.0,1.0,0.014453057095482827,0.017554551496361075,0.016924088537427506,0.018299270110441627,0.0,0.0,0.0,0.0,0.012772751916864321,0.15884831501170993,0.007254777339300387,101
4,0.007458106771993151,0.020368913302150876,0.0027453139930361105,0.6779251999687403,0.013395162356727065,0.016256976517821417,0.015311097205511803,0.016053228357510402,1.0,1.0,1.0,1.0,0.013424534021204575,0.016356256837883342,0.015295274348209072,0.016161163111927987,1.0,0.0,0.0,0.0,0.014223497238468306,0.31116022798232734,0.00736057914964389,200
5,0.0074413367674069815,0.02033556985314288,0.002745091348422455,1.0228728170040995,0.013389821899472333,0.016249979203124088,0.015307154209741084,0.01605057340401673,1.0,1.0,1.0,1.0,0.013424534021204575,0.016356256837883342,0.015295274348209072,0.016161163111927987,1.0,0.0,0.0,0.0,0.01419018210211479,0.2071880950825289,0.007360579149643889,201
6,0.008181730114958529,0.02153059538843687,0.002727195410716509,12.988015251001343,0.013521973874598263,0.01616053983224163,0.015282779756203993,0.01577775955158599,1.0,1.0,1.0,1.0,0.013496486422337235,0.016078940556256357,0.01519208433507586,0.01544697471721947,1.0,0.0,1.0,0.0,0.015291157655510418,0.6524628580082208,0.00799629915678259,300
7,0.007787149353690109,0.02150581295168822,0.00272704663147726,5.293522394029424,0.01342943041267036,0.016094864347952414,0.01524366621962126,0.015768023972373413,1.0,1.0,1.0,1.0,0.013490727613214697,0.016080826227905517,0.015191241210119404,0.015448299180579899,1.0,0.0,1.0,0.0,0.015267251266224871,0.4832318510161713,0.00797439377079466,301
8,0.007916003198579354,0.021594722312816495,0.002714336401615973,3.540605389047414,0.013506345725814899,0.016228337615584284,0.015326127920651548,0.016001250095825235,1.0,1.0,1.0,1.0,0.013552379553251014,0.01605841679559796,0.01530062775254742,0.015848019526354656,1.0,0.0,1.0,0.0,0.015502675825895982,0.31048389710485935,0.008074442275254496,400
9,0.007874280959277823,0.021575660019109703,0.002714224840498165,8.776787015027367,0.013496751730407706,0.016220517276800402,0.015319723495322568,0.015992538693954148,1.0,1.0,1.0,1.0,0.013552379553251014,0.01605841679559796,0.01530062775254742,0.01584801952635466,1.0,0.0,1.0,0.0,0.015484379684145634,0.7425488319713622,0.008074442275254494,401
10,0.008304488453206957,0.02202348839289416,0.0027043717985172685,45.68398352002259,0.013495226793046907,0.016113709646492294,0.015283176359604867,0.015833788238146265,1.0,1.0,1.0,1.0,0.013475092741666656,0.016088260935891757,0.01528859742278966,0.015775958211087803,1.0,0.0,1.0,1.0,0.015867931991809688,20.05885869800113,0.008276611151983755,500
11,0.008262245703479113,0.02200833630963893,0.002704282635045509,16.437476882943884,0.013482472283728003,0.016100198860242124,0.015277245727297472,0.015827568063138592,1.0,1.0,1.0,1.0,0.013475092741666656,0.016088260935891763,0.01528859742278966,0.01577595821108781,1.0,0.0,1.0,1.0,0.015852929381454304,0.6930304310517386,0.008276611151983757,501
12,0.007860495216127413,0.02139874670284869,0.0026962407311524475,10.851146249100566,0.013823178927415863,0.016354978380179994,0.015915662385559203,0.015321253147630696,1.0,1.0,1.0,1.0,0.013494425553207515,0.016039169263887328,0.015552969189667358,0.015224233040336958,1.0,0.0,0.0,1.0,0.015286811199409885,0.8091505890479311,0.007453396066082653,600
13,0.007818815537488904,0.02138386088138286,0.002696166516887744,26.803354898002,0.013816435591685543,0.016350774596933473,0.015915065494389986,0.015319993182232879,1.0,1.0,1.0,1.0,0.013494425553207522,0.016039169263887335,0.015552969189667361,0.015224233040336961,1.0,0.0,0.0,1.0,0.01527388477179714,0.8366223550401628,0.007453396066082655,601
14,0.007321777672616386,0.020968644299114637,0.0026893754500503905,22.86989700200502,0.013302807424693383,0.016007083384063158,0.015197092600096359,0.015846432110100606,1.0,1.0,1.0,1.0,0.013259930578227011,0.015877103887755095,0.015206018455941817,0.01591712890001402,1.0,0.0,0.0,0.0,0.014866113699510197,1.8316416760208085,0.007295849393559818,700
