,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.02807821189545945,0.028414911915063634,0.005938548075993503,0.13452442808047632,0.12198857053299432,0.22654811767761243,0.054598148036724824,0.005048659435810333,0.22612588523077354,0.05464707805261013,0.004960095447457842,0.04313432761464446,0.04230773146059536,0.0004295613645808224,0.0004909462295472099,0.0,0.0,0.0003351300591020325,0.0004591342993080125,0.0,0.02308210899592905,0.4117280949718671,0.0306827430017593,0.030038237726772565,0.030388084268382666,0.03034308449516357,0.475,0.525,0.5,0.55,0.03033449786329735,0.029726224654944407,0.03029798576336219,0.030164208145656575,0.5,0.525,0.45,0.5,0.975,0.975,0.975,0.975,0.95,0.975,0.975,0.975
1,1.0,0.028137762632996548,0.028403370595227056,0.005938238613387903,0.10949414542265004,0.09238113586907273,0.22754600270685904,0.05533558549307214,0.004942969858760502,0.2269698876964556,0.05537387802078443,0.004993735741918906,0.043662945426634577,0.04213112941618913,0.0005273507951641851,0.0003685190473333424,0.0433354362666517,0.042420932905655295,0.00035926902492060015,0.00035642078000814253,1.0,0.021709952079410157,0.21628654603851366,0.030083817476151416,0.02946662667962819,0.029894970006982147,0.029775841422641558,0.55,0.575,0.5,0.6,0.03053530992649304,0.029931027296556046,0.030469800573241522,0.03034854942616138,0.475,0.475,0.425,0.475,0.975,0.975,0.975,0.975,0.925,0.975,0.975,0.95
2,2.0,0.030260385314712653,0.030415942286658938,0.005921404023304204,0.08717369072692235,0.07080419260746565,0.2376513294134414,0.06055074381688663,0.004851128010594673,0.23922257082087298,0.061262678812334284,0.004686324047156047,0.046615698608434286,0.04619219470640251,0.00046069437375985514,0.0007150797784560774,0.04996114213869407,0.048901180014200185,0.0004538099819910225,0.00048071427590906754,100.0,0.002474067155847915,0.006619542509200863,0.025889371336034195,0.02500569042876788,0.025414729177294093,0.025956777301067636,0.825,0.875,0.875,0.825,0.025382210380243953,0.024601386292936647,0.024827683402289392,0.02542467217891211,0.825,0.9,0.9,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.03027098018500519,0.030458659378388903,0.0059213004846779,0.08048392619966761,0.07611035882146097,0.2375990409947784,0.06050539041370169,0.005052398376841799,0.23925439813609334,0.06126852099207007,0.004763726998157948,0.04692628791282916,0.04706253234974102,0.0004608209885190775,0.00044691672956100005,0.0466574739688841,0.046279826475778905,0.0004841765010496051,0.0004579667482175375,101.0,0.002572083508495083,0.0066817442139237,0.02682362878511533,0.025898009224821644,0.026276004726762326,0.026877071203388354,0.825,0.85,0.85,0.825,0.02595930875705324,0.02521032979603078,0.0254063166364099,0.026048107282184152,0.825,0.9,0.875,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.030601901911353802,0.030914982272833784,0.0059134493582379,0.0757259563935804,0.06460811636643482,0.23983854495795046,0.06201869965701976,0.004752796284253565,0.2432788057515169,0.06379892379107174,0.004903001859233816,0.049273394799630485,0.04883470824712925,0.0005596651739323951,0.0005301575511111425,0.04837587293207433,0.04906619525084863,0.0005334272806066527,0.0007786632209899277,200.0,0.0015585834919423177,0.0037157163591163846,0.025009344637644364,0.024239347131903875,0.02435499793022722,0.025104744259664125,0.975,1.0,1.0,0.975,0.025688776566593536,0.02486881817713395,0.024756808092441247,0.02588717886250335,0.925,0.975,0.975,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.03060856574645183,0.03089421662612495,0.005913387235891495,0.0639265299978433,0.06050140515872042,0.23981408116707842,0.061993211002552104,0.004758011580776085,0.24326982008230863,0.06378351872390332,0.0048885743511988015,0.0490824922055826,0.04895195289015958,0.0005620807671220475,0.0009218686158419074,0.049272623742965885,0.04883506940353251,0.0005993535814922699,0.000580772761895735,201.0,0.0016104906920775524,0.003757178015072182,0.02510805640489166,0.02431325121648619,0.02438699211397493,0.025203952087856373,0.975,1.0,1.0,0.925,0.02561861115072237,0.024786403576222506,0.02466218582385151,0.02580710932449286,0.925,0.975,0.975,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.03062988738108091,0.03088229337895409,0.005908215592729,0.05996702799311604,0.0569665636634454,0.24079187174839256,0.06293582971572478,0.004771036290315578,0.24525218116857356,0.06530926867452044,0.005168446885577481,0.051554642548919505,0.04873085738739521,0.0009246650093700225,0.0006730338791384725,0.04990474606270561,0.04982008509718094,0.0007051689230137949,0.0007309977940166726,300.0,0.001176494205607425,0.0026358283823551395,0.024595828820252817,0.023738370927717446,0.023841327984982768,0.02464927604427595,0.975,1.0,1.0,0.975,0.02630734802341589,0.02555982017161268,0.025624471362492185,0.02640666795156187,0.9,0.975,0.975,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.030621971682118755,0.030879953040083164,0.005908171233562194,0.05154486817045835,0.041451643372420195,0.24084595447164342,0.06296411016526633,0.004767267913087023,0.24533168411215894,0.06538404009273234,0.005150560498881906,0.05121692017486455,0.048645783288339246,0.0006639261468080252,0.00065707855246723,0.051553717758881824,0.04872424242324978,0.0006528306970721551,0.0007026435720035326,301.0,0.0012122550934329803,0.00266692691173087,0.024591553586603785,0.023722712701303668,0.02381406666247791,0.024636222845359625,0.975,1.0,1.0,0.975,0.026223900977019748,0.025441428084114488,0.025473374898336464,0.026312343516021873,0.9,0.975,0.975,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.030690256622877617,0.030972433636343,0.005904309463948798,0.057373155871755434,0.057815899084380354,0.24133384119922296,0.06322503390099662,0.004997521328887953,0.2462324819517916,0.06591151349015585,0.004985481961771281,0.05014485429792174,0.05066227762074373,0.0007529369293478776,0.0007436401952872499,0.051331077899740694,0.04886125742221143,0.0007756597595288799,0.0007564178959000323,400.0,0.0009652766559840124,0.0020695035075978295,0.025426616066881198,0.024710702109832134,0.024871876420299328,0.025632504239972466,0.95,1.0,1.0,0.95,0.025763694056864232,0.02501763007930493,0.024950800577330186,0.025932121989475743,0.975,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.03069876229844477,0.03099085126563413,0.005904274974231795,0.049550928871030894,0.05411156203044809,0.24133562993920926,0.0632249517316206,0.004975424172048629,0.24624273474342212,0.06591417503618684,0.005002218573054234,0.050644595097615375,0.05064995422167941,0.0007593096801428624,0.0007487086244509025,0.05016014653950076,0.050670857383821336,0.0007733872800599277,0.0007610400949487949,401.0,0.0009924278564317347,0.002093963211216597,0.025388632617007016,0.024643853787575373,0.02480433361090139,0.025574018260459457,0.95,1.0,1.0,0.95,0.0260435820926693,0.025287916912058783,0.025250833802600865,0.026203122114760852,0.975,0.975,0.975,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
