,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.028928976269558825,0.028938397650531102,0.0059385480759935,0.25535802988451906,0.2567585275683086,0.1655701964235967,0.032038554358672,0.0022736066174103746,0.16418151126819125,0.03262055203492448,0.0022880090990372,0.02494701035573995,0.02444495036379795,0.0003161037602694,0.000317148718750025,0.0,0.0,0.0002932755014626,0.00028593852766782503,0.0,0.023082108657606397,0.324350328959196,0.018592119974841302,0.017485997236468126,0.017940792400346302,0.017630647001060026,1.0,1.0,1.0,1.0,0.017620030205011777,0.01713118918245305,0.017365926616727773,0.0175276036811952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.028793529693779324,0.028915326449912,0.0059382386133879,0.23420996149070558,0.2165063729626126,0.1670684713790557,0.032512909787179856,0.002246056980149425,0.16588849969126604,0.032935869519285524,0.0023581123540452,0.025966491829039123,0.024785599663229026,0.000317141020786925,0.00029303022893145,0.025849757839583324,0.024305680381469925,0.00029746547807,0.000269908530753975,1.0,0.02099442112673028,0.17285809110120132,0.018410691172833525,0.017556023280818372,0.017907600284970925,0.01790191674681485,1.0,1.0,1.0,1.0,0.017620030205011777,0.0170161981571261,0.0169677671240506,0.0175981049466198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,0.03079154246164305,0.031642943054389874,0.0059214040233042,0.16595872153993693,0.17412521722144442,0.21082810907653401,0.04780556318976072,0.0032305052658976752,0.21266140085455973,0.04941927783244125,0.0032508982602666003,0.032353015549122476,0.0324839177074618,0.0003936627763323,0.000386319487006325,0.03110155604829035,0.030968032931792448,0.0003817587421508,0.00037832200177942497,100.0,0.002449761986695425,0.005703214471719475,0.017470928421232452,0.0170895035140445,0.017648249657588325,0.017933771153669877,1.0,1.0,1.0,1.0,0.017567930934305573,0.017038089410470827,0.01753303038564795,0.017085017186325376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.030930206919575175,0.03162437990411473,0.0059213004846779,0.1590476345882052,0.18076521983311977,0.2109383501643347,0.047924383300885325,0.003243281310576775,0.21282642445461383,0.04951051400426505,0.00326390744312255,0.03321380120236015,0.032588137488864875,0.0004056789912283,0.0003861662698909,0.03225683116669275,0.0325811369240412,0.000406221995945025,0.00038009697163937504,101.0,0.0025454925096226747,0.005773107771490325,0.017924208634278075,0.017447541477099825,0.0179284561418752,0.018054883278746724,1.0,1.0,1.0,1.0,0.017472616491451726,0.01684359611382645,0.017261271959099028,0.017066892007101875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.031317745386437446,0.0318117536229644,0.0059134493582379,0.12791935651330272,0.10749905795091755,0.2198495851918344,0.05141507806340925,0.003546908357419925,0.22363715682835542,0.053981379794005524,0.003500393284595225,0.033706540809552175,0.03394537583739375,0.0005030559987061749,0.0004884695226791751,0.03294682110077327,0.03437397487781445,0.0004965037078363749,0.0005082644784124,200.0,0.001530648929107675,0.003230317986241225,0.017999306311509224,0.017530123168247123,0.017519525241270623,0.017801353472829275,1.0,1.0,1.0,1.0,0.018613918263052098,0.018276231820127352,0.018477392456239777,0.018695921940544626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.03131552186703185,0.03183335787539945,0.0059133872358915,0.1396712945861509,0.12611205088614946,0.2198914319065264,0.05145761815289375,0.003540758696640775,0.2236015268521585,0.054018232866781576,0.00353203726073455,0.033691872015466695,0.034070362951888776,0.000491266517201375,0.000449582017608875,0.033691872015466695,0.033895379989893754,0.00045190677337809997,0.000444291988969725,201.0,0.0015826836498547,0.0032741350863311,0.017863758483215426,0.017542725630358774,0.01770099675629735,0.017848735184458647,1.0,1.0,1.0,1.0,0.018551533796061927,0.018152305427672325,0.0181901048054052,0.018663730737949375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.03140440253558375,0.03188188571174165,0.005908215592729,0.1268358113156864,0.10300061061570881,0.22332408002164697,0.0527749348450157,0.0037530780673211,0.22829404352943394,0.056042489758520976,0.00389191573800225,0.03717940357053642,0.03576943000353468,0.0005786208057543,0.0005532315699383,0.0342222839959465,0.0346536461771907,0.000581831714953275,0.000558212021132875,300.0,0.00116194064917285,0.002322035506776825,0.018287956238984774,0.017709490068744477,0.0178714663662393,0.018404339094772876,1.0,1.0,1.0,1.0,0.019620569520088248,0.018508491659353324,0.0190046203909381,0.01926134621499015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.031398258583519176,0.03188093034732575,0.0059081712335622,0.10660376328451088,0.09254005865659562,0.22356406542018967,0.052896053201883925,0.003776959029049675,0.22849412027030064,0.05605493210951197,0.00389770977843915,0.037213763787423554,0.03601684588156967,0.000584995752433225,0.0005711222474928501,0.0371888841403845,0.035765962586936,0.0005840607336722,0.00057978818949775,301.0,0.001197982742027525,0.002353575533080475,0.018340603116349174,0.01789668663241285,0.01796947974350075,0.018556020523889275,1.0,1.0,1.0,1.0,0.019624388548525024,0.018508491659353324,0.018907661642635274,0.019318354532715024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.0311369224907623,0.031964052069646975,0.0059043094639488,0.09399485055473625,0.1517191136081237,0.22446878111680313,0.053560053481736224,0.0037213596461873,0.23174753513264282,0.057590285852560805,0.00417691351919265,0.039478736023957725,0.0342606993212861,0.000661724770907225,0.000640345228021025,0.03690642608464795,0.03617837435351923,0.000657460521324475,0.0007048430124995751,400.0,0.0009554066382262999,0.001829207570453375,0.018198952269104802,0.017447527393046124,0.017716986260391226,0.0181414701415708,1.0,1.0,1.0,1.0,0.02063965400408005,0.019510605712529203,0.019368883019724874,0.02077487992363275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.031129172690310725,0.03195600168258535,0.0059042749742318,0.09908885836193798,0.13486080926668365,0.22450638375910636,0.05362966322675133,0.0037168736074212,0.23172763868670404,0.057571558472412104,0.00406611513865075,0.0392003154332788,0.034175133130035174,0.0006686865235678251,0.0006160632765386,0.03953685205874308,0.0342266574769483,0.000669995235511975,0.0006474444962804501,401.0,0.00098256510078105,0.00185445170555045,0.01810868280713115,0.017447527393046124,0.0177329230605115,0.0181119389648002,1.0,1.0,1.0,1.0,0.02053745586511085,0.019350441809822698,0.019363397792098974,0.020377969861581323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
