,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.030576475873295483,0.030473857545231336,0.005938548075993503,0.33870213038753716,0.2965722047854797,0.1690708100265203,0.033922281623346144,0.00270109182197194,0.16778872420534674,0.03382811945318377,0.002718780351017348,0.028329525185563826,0.027847516138843443,0.0005432821009889751,0.00038972720358283,0.0,0.0,0.000358693620364595,0.00037006942002330243,0.0,0.02308210899592905,0.4065764063428893,0.02194637782231842,0.021452000153532387,0.021818502694376442,0.021560822825847988,0.925,0.925,0.95,0.925,0.021624005055534884,0.02109304374274952,0.021347920647135026,0.021338805942800528,0.875,0.925,0.925,0.925,0.9,0.9,0.9,0.9,0.85,0.875,0.85,0.85
1,1.0,0.030615382126117825,0.03052962314762684,0.005938238613387903,0.28729667999432423,0.28911569298943507,0.17061302519124583,0.03450616215243573,0.0026657424730041047,0.16930295936217238,0.034308678417981305,0.002768453000530792,0.02877786489936309,0.02780840782766338,0.0004606951450113623,0.00035319630842418003,0.028531868727316567,0.028067401860276914,0.00037641149101540753,0.00043385364988348003,1.0,0.021709952079410157,0.21385596266723517,0.021392837717475327,0.020861706842046895,0.021201356373383096,0.021006470691906743,0.925,0.95,0.925,0.925,0.021475170730840498,0.02092608355573264,0.02120291871968149,0.02122152442128513,0.9,0.925,0.925,0.925,0.925,0.95,0.95,0.925,0.875,0.9,0.875,0.9
2,2.0,0.03176303040366188,0.032288810148100984,0.005921404023304204,0.22957215575006557,0.21341620970633812,0.21269558850352777,0.04881521878394583,0.003599617267003901,0.2154792370884877,0.05099946683464647,0.00361621637509933,0.03561719516077154,0.03600465075638177,0.0005226156252319399,0.0005595378112047398,0.03499341923035141,0.03442601705736585,0.0005882725308765074,0.0005339090537744924,100.0,0.002474067155847915,0.006571363469544417,0.01996990151212976,0.019249937659644292,0.019612651078240326,0.019930004984133352,1.0,1.0,1.0,1.0,0.020310497826407307,0.019624296579122825,0.01997206324259111,0.020115451670653903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.031788807023866515,0.03231816136687115,0.0059213004846779,0.204974436428165,0.21866766621242278,0.2127700166284506,0.04883504664004555,0.0036097424699967047,0.21559801754323366,0.051036827781014024,0.003645493325414838,0.03583693002395498,0.03621174744175453,0.0005043801938881623,0.00047628717729817006,0.035674036965496876,0.036028769337396974,0.0008484997248160077,0.0004568748801829724,101.0,0.002572083508495083,0.006631146504181407,0.020072648365750737,0.019311215775827666,0.019673251952998943,0.020031306649323802,1.0,1.0,1.0,1.0,0.020360724618286256,0.019651551173220448,0.019985810437630792,0.020189487911403497,0.975,0.975,0.975,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.032032832545321376,0.03243430177590474,0.0059134493582379,0.18270048608828798,0.1711068527729367,0.22161944916072374,0.05273404154070409,0.0038921829802966565,0.22617468954839953,0.055540424919108156,0.003908471681941522,0.038731745109532804,0.038506082567908495,0.000577957998029835,0.0008049292940995172,0.03753524048485818,0.03793718159619792,0.0006222669806447351,0.0007397178938844774,200.0,0.0015585834919423177,0.003667777863835056,0.020091532190215682,0.019522283847241823,0.01986552775811191,0.02017529465132393,1.0,1.0,1.0,1.0,0.02053121624193879,0.019816140890793938,0.020160877361016228,0.020498848839338932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.032032663083355326,0.0324478715790228,0.005913387235891495,0.1961147093286854,0.19113984965078995,0.22162742404838848,0.0527290763081687,0.0038970400387228557,0.2262242769244208,0.0555533411368487,0.003906743917289783,0.03860896720689608,0.03851861948607454,0.0006107381384935625,0.0005952364823314775,0.03873593440726335,0.038513806057138535,0.0005950868260696973,0.0009732217935379126,201.0,0.0016104906920775524,0.0037094643987912123,0.020043519334484547,0.01947053740233596,0.01982554459287489,0.020144411496195457,1.0,1.0,1.0,1.0,0.020534175320176217,0.019795287137803583,0.020116357992802574,0.0205082677611306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.03208595050995337,0.03257344834841987,0.005908215592729,0.18379857874970185,0.18014159081649267,0.22500525217424566,0.05433600622806996,0.003987396293685921,0.23102260978010553,0.057700373469616664,0.0041459836243279025,0.040704642179858266,0.03929722149657877,0.0008733199385459998,0.0008244299970101076,0.039465112711407666,0.039288832272665296,0.0007956781933898524,0.0008334060315973574,300.0,0.001176494205607425,0.0026117022476403492,0.01978229709310668,0.019205625457092514,0.019645244187220197,0.019864719736587627,1.0,1.0,1.0,1.0,0.02122473511226881,0.020397547931173772,0.02072805687862379,0.021218952684177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.03207725500919789,0.032576889026166386,0.005908171233562194,0.17888791352015684,0.18154310792306205,0.22505499081662061,0.0543659711831206,0.0040090047330906394,0.2311037599209554,0.05776172913306621,0.0041415575334859175,0.04074421055451903,0.039537412943331976,0.000661891036725085,0.00065246622834816,0.04069606718724007,0.03927893606129252,0.0006756243092240326,0.0007054335161228148,301.0,0.0012122550934329803,0.002643116412899925,0.01991300986644695,0.019315886035537348,0.019722551002302864,0.019989237510400895,1.0,1.0,1.0,1.0,0.021245005116816595,0.020448486478061724,0.02078128675449899,0.02123923843210003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.03198358310288776,0.032479154462061656,0.005904309463948798,0.14968861928355182,0.18079286526772193,0.2268329019793442,0.05516804134427894,0.004029265372107111,0.23376095232767632,0.05896310635875581,0.004341026820942559,0.04311990943429173,0.03919358512600559,0.0011598586090257796,0.0007591999237774451,0.0410784681896882,0.03968054170634258,0.0008255681503214424,0.0012313172526773526,400.0,0.0009652766559840124,0.0020569165402692996,0.020001376581901414,0.019341281193663802,0.019716825775015663,0.02012670308301353,1.0,1.0,1.0,1.0,0.02224794032909878,0.021468564245192504,0.021606700518387048,0.022243312713513347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.03199311150781807,0.03249021334582998,0.005904274974231795,0.16116694145603103,0.16579744128830495,0.22685296182411158,0.05517632023875779,0.004029677832313247,0.23378498936973027,0.05897217328059305,0.004339592703864339,0.04308301084721762,0.039192169246595424,0.0007529071837779576,0.0010011070582549503,0.043123978473420345,0.0391973190996827,0.0007566076194052101,0.0009917105751810003,401.0,0.0009924278564317347,0.002081379896479312,0.01999140197833891,0.019330728827850644,0.019706286299790307,0.02011568852397313,1.0,1.0,1.0,1.0,0.022220557973846127,0.021453947355038982,0.021581637276705184,0.022233674707609234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
