,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.04728628796540486,0.03678071677370321,0.003377573098987341,0.9856914716646356,1.0342569590772985,0.0,0.0,1.8131626177416933,1.9597668540302353,0.0,0.0,0.0,0.0012560212053358555,0
1,0.06073195385876443,0.03514187073354499,0.003562693018466234,1.0808029286879488,1.051406629346724,0.0,0.0,1.8131626177416933,1.9597668540302353,0.0,0.0,0.0,0.00128181092441082,1
2,0.08563429064889795,0.03175426480542942,0.003859973046928644,1.021604883978408,1.280697251040329,0.0,0.0,1.8131626177416933,1.9597668540302353,0.0,0.0,0.0,0.0015575611032545567,4
3,0.09244683562637072,0.030928772885469198,0.0038692532107234,0.9636398688237982,1.1460506844199652,0.0,0.0,1.8131626177416933,1.9597668540302353,0.0,0.0,0.0,0.0017033307813107967,5
4,0.3895400605441206,0.02370081007023983,0.151147095952183,1.6274240412895489,1.4076415962395437,0.0,0.0,2.2281426970711893,2.504108712258418,0.0,0.0,0.0069764159737509095,0.9223035839386284,24
5,0.38752020251716796,0.023500785351792872,0.12782994704321027,1.7377174556008093,1.4369384299640322,0.0,0.0,2.2281426970711893,2.504108712258418,0.0,0.0,0.006743868774625842,0.7508118129335344,25
6,0.4682777655958565,0.02028916852783923,0.007503385189920664,1.2200067047780392,1.0100059990119306,0.0,0.0,1.2200067047780392,1.0100059990119303,0.0,0.0,0.4074100213559615,0.006496724672615528,49
7,0.6424111974688479,0.020196309484414757,0.008347165770828724,1.2200067047780374,1.0100059990119286,0.0,0.0,1.5742620432832297,1.6583377724696406,0.0,0.0,0.5615858957678715,0.3295377716422081,50
8,0.71862123529877,0.01722282364760504,0.2716687680222094,1.2033741254117123,1.0434191090679674,0.0,0.0,1.2942216501294697,1.2898257102507955,0.0,0.0,0.648600860985652,1.330042445100844,99
9,0.7147263010282656,0.017181669653061407,0.24589614709839225,1.219710083664343,1.0623044826757282,0.0,0.0,1.3018278305551165,1.2610816785311096,0.0,0.0,0.6450094267369924,1.2147471066564322,100
10,0.7147263010282656,0.017141002694214605,0.24589614709839225,1.219710083664343,1.0623044826757282,0.0,0.0,1.3018278305551163,1.2610816785311096,0.0,0.0,0.638924432145134,1.2448466499336064,101
11,0.736293151654434,0.014535307512065145,0.02009193506091833,1.2200067047780376,1.0100059990119283,0.0,0.0,1.2200067047780365,1.0100059990119274,0.0,0.0,0.6926870581430777,0.28530815802514553,200
12,0.7425863143587502,0.014517635372994265,0.019886604975908995,1.2200067047780379,1.0100059990119292,0.0,0.0,1.2200067047780365,1.0100059990119274,0.0,0.0,0.6990332374724803,0.2795653031207621,201
13,0.7425863143587502,0.013160964863183288,0.019886604975908995,1.2200067047780379,1.0100059990119292,0.0,0.0,0.8976638515254178,0.775944935655738,0.0,0.0,0.765706550089777,1.04612622782588,300
14,0.7425863143587502,0.01315019923874526,0.019886604975908995,1.2200067047780379,1.0100059990119292,0.0,0.0,0.897663851525418,0.775944935655738,0.0,0.0,0.7632042411025555,0.7474177000112832,301
15,0.815462650328168,0.012260238924567736,0.44615720957517624,0.8814433862100463,0.837254805801029,0.0,0.0,0.8849114784105967,0.8274005542624857,0.0,0.0,0.7722680919271575,0.8075455059297383,400
16,0.8202538112870784,0.012252682533351756,0.44726705085486174,0.8849825917098706,0.841638851279431,0.0,0.0,0.8872554873526127,0.8248759446365966,0.0,0.0,0.7781788981691902,1.0397082138806581,401
17,0.8202538112870784,0.01160218657175105,0.44726705085486174,0.8849825917098706,0.841638851279431,0.0,0.0,0.8364462080007723,0.7742878237749179,0.0,1.0,0.8125232717538389,1.4290841608308256,500
18,0.8202538112870784,0.0115964500129782,0.44726705085486174,0.8849825917098706,0.841638851279431,0.0,0.0,0.819295686579421,0.7481879072465807,0.0,1.0,0.8122333397701571,0.9312459100037813,501
19,0.8716895168907686,0.011089803368973158,0.5335409268736839,0.8420912392897298,0.7764144638962227,1.0,1.0,0.822052444132128,0.7846204016504795,1.0,1.0,0.8390384390220033,0.9655629266053438,600
20,0.8710066928519521,0.011085225533789834,0.051602790132164955,0.8423643561237242,0.7757329797754418,1.0,1.0,0.817407954531204,0.7823656782438911,1.0,1.0,0.8381558752260139,1.4489619652740657,601
21,0.8710066928519521,0.010673710275468873,0.051602790132164955,0.8423643561237242,0.7757329797754418,1.0,1.0,0.9637596839420505,0.8658727994394652,0.0,0.0,0.7971490811052997,1.3000656818039715,700
22,0.8710066928519521,0.010669928623759203,0.051602790132164955,0.8423643561237242,0.7757329797754418,1.0,1.0,0.994871446109708,0.8792172053013135,0.0,0.0,0.7976711236387642,1.1336007751524448,701
23,0.8370371411546971,0.010325562490663596,0.6588678620755672,0.9531011770509417,0.8552051884985774,0.0,0.0,0.9662648095956985,0.8583985518462345,0.0,0.0,0.7989668588563147,1.5547391660511494,800
24,0.8367462554854774,0.010322358281591832,0.6202922631055117,0.9694368145567605,0.8744612091628915,0.0,0.0,0.9640975946584472,0.8670621957941708,0.0,0.0,0.7990801557839164,1.3892413796857,801
25,0.8367462554854774,0.010027681806695065,0.6202922631055117,0.9694368145567605,0.8744612091628915,0.0,0.0,0.8768491570223256,0.8355377229309155,0.0,0.0,0.8155941491769252,1.5966653279028833,900
26,0.8367462554854774,0.010024913640301133,0.6202922631055117,0.9694368145567605,0.8744612091628915,0.0,0.0,0.8768491570223256,0.8355377229309155,0.0,0.0,0.8146939348842354,1.5308697479777038,901
27,0.856967090890548,0.009768349146801747,1.3531418219208717,0.8340198462196692,0.7987249315388111,1.0,1.0,0.8253954178331759,0.7932501576360304,0.0,1.0,0.8172230701834603,1.8926071440801024,1000
28,0.8566010689683471,0.009765920719231444,1.3267237721011043,0.8391790675694173,0.7972905758984017,1.0,1.0,0.8253277429547238,0.7924625655098915,0.0,1.0,0.816748121986931,1.8748313807882369,1001
29,0.8566010689683471,0.009539423288984678,1.3267237721011043,0.8391790675694173,0.7972905758984017,1.0,1.0,0.7378359139540107,0.7555587220733219,1.0,1.0,0.829826576349252,1.0766428117640316,1100
30,0.8566010689683471,0.009537266268317923,1.3267237721011043,0.8391790675694173,0.7972905758984017,1.0,1.0,0.7378359139540109,0.7555587220733219,1.0,1.0,0.8290762810722636,1.0298384060151875,1101
31,0.8642426554062091,0.009335034509295946,0.9490744341164827,0.74479884365131,0.7866428144183782,1.0,1.0,0.7346433783917782,0.7743815406984302,1.0,1.0,0.8283924233388551,0.9486966240219772,1200
32,0.863546367320562,0.009333098784047405,1.029369514901191,0.7445216337574045,0.786974273253893,1.0,1.0,0.7346433783917782,0.7743815406984301,1.0,1.0,0.8277055307821892,0.981052468996495,1201
33,0.863546367320562,0.009150821029786768,1.029369514901191,0.7445216337574045,0.786974273253893,1.0,1.0,0.7555582769339992,0.8000408111831788,1.0,1.0,0.8342283412442671,2.035006652120501,1300
34,0.863546367320562,0.0091490688380301,1.029369514901191,0.7445216337574045,0.786974273253893,1.0,1.0,0.7490466045376465,0.779254606432211,1.0,1.0,0.8336566380194916,2.06115203211084,1301
35,0.865902005596622,0.00898345938029841,1.4882647949270904,0.7995984397121417,0.7728544795244323,1.0,1.0,0.7863533816665946,0.7684070803099067,1.0,1.0,0.8314726681597595,2.1828998159617186,1400
36,0.8666211513085664,0.008981861610670033,1.54080198565498,0.7975632772925146,0.7734758741068242,1.0,1.0,0.7824313610356635,0.769899366312165,1.0,1.0,0.8322373012802451,2.191519091837108,1401
37,0.8666211513085664,0.008830363152880698,1.54080198565498,0.7975632772925146,0.7734758741068242,1.0,1.0,0.7619181215444809,0.7823577305792568,1.0,1.0,0.8280981457745675,2.2646555583924055,1500
38,0.8666211513085664,0.008828896923996143,1.54080198565498,0.7975632772925146,0.7734758741068242,1.0,1.0,0.761918121544481,0.7823577305792568,1.0,1.0,0.8283184979196928,3.3853139034472406,1501
39,0.8591749024195406,0.008689482847976158,1.5993749401532114,0.7480157576246788,0.7800616300213534,1.0,1.0,0.7271085989874194,0.7865624845092479,1.0,1.0,0.8262180780761574,3.0353018259629607,1600
40,0.8601468527886196,0.008688129872793389,1.8744240198284388,0.748392217202097,0.7797362165101659,1.0,1.0,0.726741533933295,0.7869832712628008,1.0,1.0,0.827288793605471,2.953264513053,1601
41,0.8601468527886196,0.008559168844233243,1.8744240198284388,0.748392217202097,0.7797362165101659,1.0,1.0,0.7231652440350618,0.7890502497142361,1.0,1.0,0.829499615573116,2.952135142404586,1700
42,0.8601468527886196,0.008557914293984198,1.8744240198284388,0.748392217202097,0.7797362165101659,1.0,1.0,0.7232547425340408,0.7892586145311767,1.0,1.0,0.8291652521069188,2.75655260309577,1701
43,0.8698232616449699,0.008438075130924403,2.1526119927875698,0.738327923411564,0.802541432487881,1.0,1.0,0.714474759440312,0.7920953427882631,1.0,1.0,0.838365129930653,3.212628711014986,1800
44,0.869455683195419,0.008436906826966892,2.1178701552562416,0.7383852516019425,0.8038888775190959,1.0,1.0,0.7144581363732937,0.7921219265620464,1.0,1.0,0.838057144468537,4.371418355964124,1801
45,0.869455683195419,0.008325090139223716,2.1178701552562416,0.7383852516019425,0.8038888775190959,1.0,1.0,0.7155573199801722,0.8103753431684172,1.0,1.0,0.8336454016838003,3.2024763128720224,1900
46,0.869455683195419,0.008323997966010422,2.1178701552562416,0.7383852516019425,0.8038888775190959,1.0,1.0,0.715759031407815,0.8106042322012809,1.0,1.0,0.8345762339545865,3.5176931442692876,1901
47,0.8608343149208271,0.008219286051910923,1.9167527118697762,0.7313266585028865,0.7957196793434074,1.0,1.0,0.7167795618287514,0.808815504574056,1.0,1.0,0.8294582454327009,3.396014370955527,2000
48,0.03439002761120418,0.02674961219905688,0.003367023076862097,0.9856914716646358,1.0342569590772985,0.0,0.0,,,0.0,0.0,,,0
49,0.044168693715465064,0.025557724169850898,0.003332842141389847,1.0808029286879488,1.051406629346724,0.0,0.0,,,0.0,0.0,,,1
50,0.06227948410828943,0.023094010767585035,0.0033163619227707386,1.021604883978408,1.280697251040329,0.0,0.0,,,0.0,0.0,,,4
51,0.06723406227372253,0.022493653007613964,0.0038530328311026096,0.9636398688237995,1.1460506844199658,0.0,0.0,,,0.0,0.0,,,5
52,0.33351927760990574,0.01723695277835624,0.19488470861688256,1.99227608990778,1.697079194824743,0.0,0.0,,,0.0,0.0,,,24
53,0.3270906312804185,0.01709148025584936,0.1598523217253387,1.99227608990778,1.697079194824743,0.0,0.0,,,0.0,0.0,,,25
54,0.45167747171224926,0.014755758929337622,0.007746706251055002,1.2200067047780407,1.0100059990119312,0.0,0.0,,,0.0,0.0,,,49
55,0.6258868794641197,0.014688225079574369,0.00819610571488738,1.2200067047780387,1.0100059990119297,0.0,0.0,,,0.0,0.0,,,50
56,0.7008975290290205,0.012525689925530938,0.33796862699091434,1.205506595164872,1.0453369562181611,0.0,0.0,,,0.0,0.0,,,99
57,0.6971411800444562,0.012495759747681023,0.34501942293718457,1.214019656452712,1.0677092314655834,0.0,0.0,,,0.0,0.0,,,100
58,0.6971411800444562,0.012466183777610622,0.34501942293718457,1.214019656452712,1.0677092314655834,0.0,0.0,,,0.0,0.0,,,101
59,0.7244005806967919,0.010571132736047378,0.020507134962826967,1.2200067047780383,1.0100059990119301,0.0,0.0,,,0.0,0.0,,,200
60,0.7307082024806755,0.010558280271268556,0.020299366209656,1.2200067047780365,1.0100059990119274,0.0,0.0,,,0.0,0.0,,,201
61,0.7307082024806755,0.009571610809587846,0.020299366209656,1.2200067047780365,1.0100059990119274,0.0,0.0,,,0.0,0.0,,,300
62,0.7307082024806755,0.009563781264542007,0.020299366209656,1.2200067047780365,1.0100059990119274,0.0,0.0,,,0.0,0.0,,,301
63,0.8042359606157682,0.008916537399685627,0.5294067435897887,0.8857100582905213,0.8441781407911794,0.0,0.0,,,0.0,0.0,,,400
64,0.8091289722553816,0.00891104184243764,0.4110478740185499,0.8863236649818275,0.842065883714509,0.0,0.0,,,0.0,0.0,,,401
65,0.8091289722553816,0.0084379538703644,0.4110478740185499,0.8863236649818275,0.842065883714509,0.0,0.0,,,0.0,0.0,,,500
66,0.8091289722553816,0.00843378182762051,0.4110478740185499,0.8863236649818275,0.842065883714509,0.0,0.0,,,0.0,0.0,,,501
67,0.8634377084270398,0.008065311541071388,0.526317872107029,0.8368881595942264,0.7709102290146421,1.0,1.0,,,0.0,0.0,,,600
68,0.8626526926215686,0.008061982206392607,0.5048084850423038,0.8355655664743602,0.7689204284182679,1.0,1.0,,,0.0,0.0,,,601
69,0.8626526926215686,0.00776269838215918,0.5048084850423038,0.8355655664743602,0.7689204284182679,1.0,1.0,,,0.0,0.0,,,700
70,0.8626526926215686,0.007759948090006693,0.5048084850423038,0.8355655664743602,0.7689204284182679,1.0,1.0,,,0.0,0.0,,,701
71,0.8271531754836935,0.007509499993209889,0.6137041980400681,0.9586956054414338,0.8593143541185451,0.0,0.0,,,0.0,0.0,,,800
72,0.8268181071650336,0.007507169659339515,0.9586275918409228,0.963784815311927,0.869033836117245,0.0,0.0,,,0.0,0.0,,,801
73,0.8268181071650336,0.007292859495778229,0.9586275918409228,0.963784815311927,0.869033836117245,0.0,0.0,,,0.0,0.0,,,900
74,0.8268181071650336,0.007290846283855369,0.9586275918409228,0.963784815311927,0.869033836117245,0.0,0.0,,,0.0,0.0,,,901
75,0.8468216659054699,0.007104253924946726,1.3609042786993086,0.8295574162354051,0.8000459439822402,1.0,1.0,,,0.0,0.0,,,1000
76,0.8464257929993189,0.007102487795804687,1.6540936818346381,0.8280387538810698,0.800628117106775,1.0,1.0,,,0.0,0.0,,,1001
77,0.8464257929993189,0.006937762391988856,1.6540936818346381,0.8280387538810698,0.800628117106775,1.0,1.0,,,0.0,0.0,,,1100
78,0.8464257929993189,0.006936193649685763,1.6540936818346381,0.8280387538810698,0.800628117106775,1.0,1.0,,,0.0,0.0,,,1101
79,0.8550355875607676,0.006789116006760688,1.0331544089131057,0.7416049288632627,0.7863400738340616,1.0,1.0,,,0.0,0.0,,,1200
80,0.8543421025744615,0.006787708206579931,1.0249685519374907,0.7416049288632626,0.7863400738340617,1.0,1.0,,,0.0,0.0,,,1201
81,0.8543421025744615,0.00665514256711765,1.0249685519374907,0.7416049288632626,0.7863400738340617,1.0,1.0,,,0.0,0.0,,,1300
82,0.8543421025744615,0.0066538682458400725,1.0249685519374907,0.7416049288632626,0.7863400738340617,1.0,1.0,,,0.0,0.0,,,1301
83,0.8572096915826579,0.00653342500385339,1.8078293688595295,0.7881215313633035,0.7683705950357418,1.0,1.0,,,0.0,0.0,,,1400
84,0.8579898773924461,0.006532262989578206,1.9305280433036387,0.786933623410385,0.7720999570322533,1.0,1.0,,,0.0,0.0,,,1401
85,0.8579898773924461,0.006422082293004144,1.9305280433036387,0.786933623410385,0.7720999570322533,1.0,1.0,,,0.0,0.0,,,1500
86,0.8579898773924461,0.0064210159447244675,1.9305280433036387,0.786933623410385,0.7720999570322533,1.0,1.0,,,0.0,0.0,,,1501
87,0.8506475726672418,0.006319623889437206,2.0236348640173674,0.741079652364953,0.782863524645138,1.0,1.0,,,0.0,0.0,,,1600
88,0.8516502920568151,0.006318639907486101,2.3436519280076027,0.7415476659185899,0.7826058156994461,1.0,1.0,,,0.0,0.0,,,1601
89,0.8516502920568151,0.006224850068533267,2.3436519280076027,0.7415476659185899,0.7826058156994461,1.0,1.0,,,0.0,0.0,,,1700
90,0.8516502920568151,0.006223937668352144,2.3436519280076027,0.7415476659185899,0.7826058156994461,1.0,1.0,,,0.0,0.0,,,1701
91,0.8618061827705523,0.006136781913399566,2.9902602606453,0.7312532957838519,0.8037585173359922,1.0,1.0,,,0.0,0.0,,,1800
92,0.8614508393365752,0.006135932237794103,2.942317404784262,0.732912826028874,0.8038114978201293,1.0,1.0,,,0.0,0.0,,,1801
93,0.8614508393365752,0.006054611010344521,2.942317404784262,0.732912826028874,0.8038114978201293,1.0,1.0,,,0.0,0.0,,,1900
94,0.8614508393365752,0.006053816702553034,2.942317404784262,0.732912826028874,0.8038114978201293,1.0,1.0,,,0.0,0.0,,,1901
95,0.8525568522658782,0.005977662583207944,2.7336575058288872,0.7250539591649349,0.802173352078822,1.0,1.0,,,0.0,0.0,,,2000
96,0.025792520708407568,0.02006220914929266,0.0033852821215987206,0.9856914716646372,1.0342569590772985,0.0,0.0,,,0.0,0.0,,,0
97,0.03312652028660029,0.019168293127388172,0.0034606228582561016,1.0808029286879486,1.0514066293467237,0.0,0.0,,,0.0,0.0,,,1
98,0.04670961308121707,0.017320508075688773,0.0038039330393075943,1.021604883978408,1.280697251040329,0.0,0.0,,,0.0,0.0,,,4
