,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.050798362172437904,-0.049161364629193224,0.0006458765842134119,0.050855712,0.05741904157280989,0.051546897602259764,0.0,0.0,0.057419055148708605,0.05154691107372397,0.0,0.0,-0.050798366261160834,0.00185976,0
1,-0.03503445281949482,-0.03337187691503649,0.0006400154787332795,0.062581699,0.007966914674820623,0.0053977158544685315,0.0,0.0,0.008087254869478887,0.005512622575318009,0.0,0.0,-0.03503889829900418,0.002934274,1
2,-0.036724701930951925,-0.03310120148751313,0.0006271709218885336,0.105066439,0.009593581771779143,0.006860473453763969,0.0,0.0,0.010681125732884796,0.01000668805969334,0.0,0.0,-0.03489120820284009,0.003853529,4
3,-0.03678533188099575,-0.03330420178728252,0.0006238756566936219,0.128759306,0.009328157591270522,0.005898175899371039,0.0,0.0,0.010681127796911287,0.010006690482631937,0.0,0.0,-0.035056932206985456,0.004204499,5
4,-0.042352505552113444,-0.034743137201147474,0.0006134676107615749,0.214333539,0.015479884167259898,0.007115781186515763,0.0,0.0,0.014891159907501485,0.007043856073754663,0.0,0.0,-0.0361319070914786,0.004773123,9
5,-0.03788154099871637,-0.03125804270489724,0.000611355012111221,0.223527264,0.005032688924381869,0.0012359515088013787,0.0,0.0,0.005948594581918145,0.0034685034489377094,0.0,0.0,-0.0328608970452811,0.004915674,10
6,-0.03368641659682335,-0.027842087435683175,0.0006041716740354696,0.329538868,-0.006333108161034512,-0.010073458272421234,0.0,0.0,-0.0062288485979425465,-0.010166529940748617,0.0,0.0,-0.028923062889664952,0.00613572,14
7,-0.03389088350878503,-0.028087059025722387,0.0006026241615322143,0.381755226,-0.0066474734237697295,-0.010523262707252914,0.0,0.0,-0.007628626545056163,-0.012295990535522001,0.0,0.0,-0.02918861638047866,0.006912324,15
8,-0.031879666213598924,-0.02669132552979489,0.0005971555567523738,0.424108606,-0.009106176393486837,-0.012018435692890992,0.0,0.0,-0.007839148355560993,-0.010836938434799421,0.0,0.0,-0.02786479242463881,0.007112565,19
9,-0.03189389556520404,-0.026857763710154428,0.0005959379457645492,0.425877924,-0.00906523154479502,-0.011995175905109887,0.0,0.0,-0.007839148350886057,-0.010836938428800801,0.0,0.0,-0.028028935325521805,0.007326096,20
10,-0.03189389556520404,-0.026857763710154428,0.0005905300160685173,0.425877924,-0.00906523154479502,-0.011995175905109887,0.0,0.0,-0.007819250829005898,-0.010892057262565903,0.0,0.0,-0.028689318640913224,0.009652818,25
11,-0.03189389556520404,-0.026857763710154428,0.0005895626405570673,0.425877924,-0.00906523154479502,-0.011995175905109887,0.0,0.0,-0.007295361820349891,-0.010984699184212824,0.0,0.0,-0.02867689094503899,0.008995305,26
12,-0.03189389556520404,-0.026857763710154428,0.0005729014290247791,0.425877924,-0.00906523154479502,-0.011995175905109887,0.0,0.0,-0.01091711755576771,-0.01169931133881418,0.0,0.0,-0.026015787735383503,0.018408011,50
13,-0.03189389556520404,-0.026857763710154428,0.00057238552007981,0.425877924,-0.00906523154479502,-0.011995175905109887,0.0,0.0,-0.012818256936845802,-0.013776562660314249,0.0,0.0,-0.025425277408328905,0.019342896,51
14,-0.03189389556520404,-0.026857763710154428,0.0005622682242067622,0.425877924,-0.00906523154479502,-0.011995175905109887,0.0,0.0,-0.01344184338396026,-0.014024600447119829,0.0,0.0,-0.02516376559828269,0.031572526,75
15,-0.03189389556520404,-0.026857763710154428,0.0005619190932321614,0.425877924,-0.00906523154479502,-0.011995175905109887,0.0,0.0,-0.013473346287434951,-0.014045941634456306,0.0,0.0,-0.02523067732266277,0.028902493,76
16,-0.027832364617021252,-0.021975021248572535,0.0005546749783104786,18.127512629,-0.016998936922322846,-0.015812027431453057,0.0,0.0,-0.0167082672802747,-0.015001779772795017,0.0,0.0,-0.022663301354061107,0.588334037,100
17,-0.027880063017738432,-0.022024955521764145,0.0005544121594903359,17.419916591,-0.01699984684679845,-0.01581175878250607,0.0,0.0,-0.01661850808925154,-0.014878193442822818,0.0,0.0,-0.022716085816118985,0.575756099,101
18,-0.027880063017738432,-0.022024955521764145,0.0005487832816712459,17.419916591,-0.01699984684679845,-0.01581175878250607,0.0,0.0,-0.015595486525852947,-0.014620969249713775,0.0,0.0,-0.022065411509309296,0.587150617,125
