,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.06412675256658353,-0.06172834534575101,0.0006458765842134119,0.056566075,0.08659663515349666,0.09309588812239213,0.0,0.0,0.08659665614982232,0.09309591259908669,0.0,0.0,-0.06412675280146415,0.002833193,0
1,-0.063914828156409,-0.061506043610761146,0.0006400154787332795,0.070533808,0.0809468181692111,0.08660195102335011,0.0,0.0,0.08094683460062849,0.08660197389568854,0.0,0.0,-0.06391483205089442,0.002556761,1
2,-0.0575849076474828,-0.056332706558061114,0.0006271709218885336,0.109482871,0.05448712858721473,0.06254555451579777,0.0,0.0,0.06016818143147231,0.06884006340337641,0.0,0.0,-0.05766496535529528,0.003506309,4
3,-0.053655438581909395,-0.05216025172888069,0.0006238756566936219,0.112729378,0.038322627756039444,0.049439180032343745,0.0,0.0,0.03846291668761382,0.049597398270145865,0.0,0.0,-0.05366252671227565,0.00371145,5
4,-0.0463313276159667,-0.04516988353273022,0.0006134676107615749,0.163403635,0.0239861359049135,0.02559090115455257,0.0,0.0,0.023803886144294427,0.024065978675866,0.0,0.0,-0.046357398296644835,0.004884909,9
5,-0.04047083058237298,-0.03497020475137244,0.000611355012111221,0.204059082,0.001166879253833537,0.001758142820272487,0.0,0.0,0.0005851263226027242,0.0012709260635407305,0.0,0.0,-0.036393156718048006,0.004851819,10
6,-0.04113643924815778,-0.0356398360297513,0.0006041716740354696,0.240921169,0.0021902691664512494,0.0033374009310242975,0.0,0.0,0.0017577352940980888,0.003444808665896839,0.0,0.0,-0.036855180669118415,0.00751781,14
7,-0.0401880980295373,-0.03541152627366093,0.0006026241615322143,0.259953032,0.000525677948802108,0.0007907005137892089,0.0,0.0,0.0009408208458188627,0.0009022580235686804,0.0,0.0,-0.03672267280417038,0.006499753,15
8,-0.03863146187422328,-0.03347092432373443,0.0005971555567523738,0.332576427,-0.0015615631538321404,-0.00044968629073709204,0.0,0.0,-0.0001311849768851101,0.0004385445803624974,0.0,0.0,-0.03444025199234987,0.007726402,19
9,-0.03839015650722522,-0.03360983288686926,0.0005959379457645492,0.367074774,-0.0029744537741056994,-0.0007829383146843813,0.0,0.0,-0.0023395816692044612,-0.00023700248234566194,0.0,0.0,-0.03452268494536461,0.0074756,20
10,-0.03839015650722522,-0.03360983288686926,0.0005905300160685173,0.367074774,-0.0029744537741056994,-0.0007829383146843813,0.0,0.0,-0.0037665747043362707,-0.0010676149511770865,0.0,0.0,-0.03438397890392708,0.009445126,25
11,-0.03839015650722522,-0.03360983288686926,0.0005895626405570673,0.367074774,-0.0029744537741056994,-0.0007829383146843813,0.0,0.0,-0.003455869656770765,-0.0017629753094873842,0.0,0.0,-0.034504645599484435,0.008996773,26
12,-0.03839015650722522,-0.03360983288686926,0.0005729014290247791,0.367074774,-0.0029744537741056994,-0.0007829383146843813,0.0,0.0,-0.007937738958980292,-0.00418379489202506,0.0,0.0,-0.03182769629446912,0.019499096,50
13,-0.03839015650722522,-0.03360983288686926,0.00057238552007981,0.367074774,-0.0029744537741056994,-0.0007829383146843813,0.0,0.0,-0.007278164855787921,-0.0032998588979306943,0.0,0.0,-0.031874200676817566,0.019121264,51
14,-0.03839015650722522,-0.03360983288686926,0.0005622682242067622,0.367074774,-0.0029744537741056994,-0.0007829383146843813,0.0,0.0,-0.012828043474706976,-0.008899989340320918,0.0,0.0,-0.026309819458542126,0.031032829,75
