,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.04771522685025273,-0.045854105742434426,0.0006458765842134119,0.058299988,0.027387570723126302,0.028664745357605322,0.0,0.0,0.025306885370620487,0.02719145672128978,0.0,0.0,-0.0477554312888828,0.002847014,0
1,-0.04448389408891537,-0.04283113904977877,0.0006400154787332795,0.076302987,0.0449968381137694,0.04326664619585178,0.0,0.0,0.04499684747087833,0.04326665365488745,0.0,0.0,-0.04448389304069234,0.002924864,1
2,-0.04024937470433486,-0.03864252511567607,0.0006271709218885336,0.094418757,0.01400639770791941,0.015196195482023382,0.0,0.0,0.014006402160461588,0.015196199544983989,0.0,0.0,-0.040249375476255664,0.00393526,4
3,-0.03933376850724141,-0.037562520389372765,0.0006238756566936219,0.106183885,0.008419915579238324,0.009778748324068281,0.0,0.0,0.008419923798167696,0.009778760954373585,0.0,0.0,-0.03933377125978286,0.004607713,5
4,-0.03393603595028599,-0.032583318789034844,0.0006134676107615749,0.170529953,-7.160357162117186e-05,-0.001680861471252593,0.0,0.0,0.0022338717067721275,0.0006452762456715001,0.0,0.0,-0.03399804915983055,0.005423796,9
5,-0.033936768464040666,-0.03258798070094778,0.000611355012111221,0.188261251,-4.655228337951844e-05,-0.0016546082156369208,0.0,0.0,0.002233871558654182,0.0006452760247794644,0.0,0.0,-0.033998048513610726,0.005200836,10
6,-0.028068404768612002,-0.026868789522538253,0.0006041716740354696,0.25895123,-0.010091912556348028,-0.010922284554163348,0.0,0.0,-0.008192688468571192,-0.008823946544084124,0.0,0.0,-0.028147770820872827,0.00609881,14
7,-0.028068779217639457,-0.026871862746739753,0.0006026241615322143,0.251966016,-0.010084016066865695,-0.010913753514470848,0.0,0.0,-0.008192688588139962,-0.008823946690238262,0.0,0.0,-0.028150144200250547,0.00614174,15
8,-0.03084091758035918,-0.026942946582311816,0.0005971555567523738,0.397789206,-0.008096642888565682,-0.008678260512353857,0.0,0.0,-0.008652968988822667,-0.009139711277857909,0.0,0.0,-0.028186673577601577,0.008247211,19
9,-0.031488664804329956,-0.027036111695680442,0.0005959379457645492,0.429930675,-0.008187958691740382,-0.009270265156556927,0.0,0.0,-0.008652968858450058,-0.0091397111200568,0.0,0.0,-0.028280539696639795,0.007859569,20
