,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.06246450639536302,-0.06013646602122981,0.0006458765842134119,0.05471776,0.07427406214485759,0.08063942325925513,0.0,0.0,0.0742740690068534,0.08063943128613904,0.0,0.0,-0.062464505801474654,0.002340007,0
1,-0.038507346243093564,-0.03637548976366653,0.0006400154787332795,0.066031993,0.026770347826213854,0.039624673081164685,0.0,0.0,0.026770350343700556,0.03962467618037964,0.0,0.0,-0.038507348283268614,0.002380227,1
2,-0.03536781518378098,-0.03352717987258233,0.0006271709218885336,0.094540897,0.028073706853370576,0.04401294475708879,0.0,0.0,0.029881694255399577,0.04610684170336171,0.0,0.0,-0.03542152572255525,0.00345833,4
3,-0.03481170933460618,-0.03340182786277115,0.0006238756566936219,0.110133073,0.015430808188439959,0.029390790874699133,0.0,0.0,0.031192136751273223,0.04732902521044257,0.0,0.0,-0.03507863564829779,0.00361002,5
4,-0.02985866142596378,-0.028861430969949094,0.0006134676107615749,0.175240034,-0.006471678117401546,0.0029109168519331724,0.0,0.0,-0.005896941265245037,0.004139022569119465,0.0,0.0,-0.030132511647983428,0.005004115,9
5,-0.029646477109439566,-0.02866279055986403,0.000611355012111221,0.213937977,-0.00761164338330925,0.0005266870066408999,0.0,0.0,-0.007177794778098054,0.00164915633737602,0.0,0.0,-0.02972107494912428,0.005056315,10
6,-0.02362958246192116,-0.022350283166433747,0.0006041716740354696,0.329086925,-0.010620157705307203,-0.005952890337974887,0.0,0.0,-0.008619601681553898,-0.0030963534190767135,0.0,0.0,-0.02358071824069733,0.006201508,14
7,-0.02403902625765201,-0.022375711196839607,0.0006026241615322143,0.313512178,-0.010355398204139367,-0.005591508767721856,0.0,0.0,-0.008619601060097987,-0.003096352672951329,0.0,0.0,-0.023676460155901947,0.006098908,15
8,-0.027130496955579644,-0.022627532942042713,0.0005971555567523738,0.337446969,-0.006245329056277171,-0.0001986566706033835,0.0,0.0,-0.006112992935412686,8.416798794320334e-05,0.0,0.0,-0.024131192881924078,0.008287954,19
9,-0.022763279739257476,-0.02166649132489295,0.0005959379457645492,0.350424917,-0.010390767986510334,-0.004559548764948312,0.0,0.0,-0.009840832507654726,-0.0038830287422546733,0.0,0.0,-0.022809810449114013,0.007413951,20
10,-0.022763279739257476,-0.02166649132489295,0.0005905300160685173,0.350424917,-0.010390767986510334,-0.004559548764948312,0.0,0.0,-0.012938484207123666,-0.007982253574416788,0.0,0.0,-0.022472789409819532,0.01013803,25
11,-0.022763279739257476,-0.02166649132489295,0.0005895626405570673,0.350424917,-0.010390767986510334,-0.004559548764948312,0.0,0.0,-0.012938485395459231,-0.007982254416625097,0.0,0.0,-0.022568141212352896,0.01031412,26
12,-0.022763279739257476,-0.02166649132489295,0.0005729014290247791,0.350424917,-0.010390767986510334,-0.004559548764948312,0.0,0.0,-0.016807438349575834,-0.01218159350822464,0.0,0.0,-0.02129728152657661,0.017588532,50
13,-0.022763279739257476,-0.02166649132489295,0.00057238552007981,0.350424917,-0.010390767986510334,-0.004559548764948312,0.0,0.0,-0.017008238483927404,-0.012828004520323635,0.0,0.0,-0.021396662502357985,0.016788319,51
14,-0.022763279739257476,-0.02166649132489295,0.0005622682242067622,0.350424917,-0.010390767986510334,-0.004559548764948312,0.0,0.0,-0.017237043363039203,-0.014067425351621879,0.0,0.0,-0.020669327885255374,0.03422809,75
