,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.049481051896489915,-0.04762537459300526,0.0006458765842134119,0.099446273,0.02950823661118533,0.03928898795787483,0.0,0.0,0.03149893473838023,0.0421820539409993,0.0,0.0,-0.04955360336400988,0.003940568,0
1,-0.04716111307750416,-0.04571930249821521,0.0006400154787332795,0.108601956,0.021457030802095135,0.026553051402539097,0.0,0.0,0.026463537031804315,0.03375494662748619,0.0,0.0,-0.04725595619693906,0.003981591,1
2,-0.047161471245848414,-0.04574824324611856,0.0006271709218885336,0.168320828,0.02145888141863326,0.026547164043822152,0.0,0.0,0.02646354226120332,0.03375496084872918,0.0,0.0,-0.047255956698512604,0.004878465,4
3,-0.04716156391421636,-0.04575566903425301,0.0006238756566936219,0.201649743,0.021459339234527447,0.026545618625537927,0.0,0.0,0.02646354049154128,0.03375495600620439,0.0,0.0,-0.04725595649598694,0.00519843,5
4,-0.051573584858404464,-0.044717178874585366,0.0006134676107615749,0.289465551,0.03712279239360677,0.04360109044112885,0.0,0.0,0.037122810256090516,0.04360110653916796,0.0,0.0,-0.04676989817803224,0.007401174,9
5,-0.03721128189784566,-0.0357540805772325,0.000611355012111221,0.38061146,0.004914236307750846,0.005875199930134079,0.0,0.0,0.009295218210279212,0.00890929948402499,0.0,0.0,-0.03718502989970738,0.006518229,10
6,-0.04050386494760138,-0.03514831974704949,0.0006041716740354696,0.488956022,0.00925285928608585,0.009458485686775231,0.0,0.0,0.019772619868208486,0.020711997412562057,0.0,0.0,-0.03655817193382957,0.00959746,14
7,-0.03412059053030966,-0.03212477228711719,0.0006026241615322143,0.441542302,-0.0053454794491208345,-0.005144655122324451,0.0,0.0,-0.005274916557441919,-0.005057707687301844,0.0,0.0,-0.03389211748710434,0.009062477,15
8,-0.029543457929454096,-0.026641522434679866,0.0005971555567523738,0.546849076,-0.013216193109423563,-0.013456643615231391,0.0,0.0,-0.011167520949122616,-0.010721861641563713,0.0,0.0,-0.027824832778167486,0.011082472,19
9,-0.03170367316080856,-0.026732673406580903,0.0005959379457645492,0.614791465,-0.010428384321321768,-0.010432883250077764,0.0,0.0,-0.011167520730516443,-0.010721861367942065,0.0,0.0,-0.02792928230704512,0.01039269,20
10,-0.03170367316080856,-0.026732673406580903,0.0005905300160685173,0.614791465,-0.010428384321321768,-0.010432883250077764,0.0,0.0,-0.013359679526663264,-0.014057225836990322,0.0,0.0,-0.024260373581886985,0.013482509,25
