,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.03980337103540079,-0.03827691842978652,0.0006458765842134119,0.061689881,0.009036387907641023,0.012737222720052994,0.0,0.0,0.004187745657705973,0.007840064126521041,0.0,0.0,-0.03996968668503504,0.002278246,0
1,-0.039804431272868826,-0.038290774184654604,0.0006400154787332795,0.064597048,0.009006003737016037,0.012713417004962478,0.0,0.0,0.004187743967578373,0.007840061099738024,0.0,0.0,-0.0399696835394677,0.002284306,1
2,-0.0396064775580927,-0.03827116348997528,0.0006271709218885336,0.09710102,0.009112202496469865,0.012837334225643853,0.0,0.0,0.005645281404321859,0.009028873605853492,0.0,0.0,-0.039773499611713774,0.003252289,4
3,-0.039414965276143354,-0.03812671343808345,0.0006238756566936219,0.114709248,0.004530000455813968,0.008256779739086267,0.0,0.0,0.003934494587994811,0.007038551629433945,0.0,0.0,-0.039654090780059596,0.003328799,5
4,-0.041941577140563034,-0.03800478483514266,0.0006134676107615749,0.185489115,0.0006316136183018662,0.004689538644627461,0.0,0.0,0.000541452579043547,0.004613225597755944,0.0,0.0,-0.039366728920146934,0.004843383,9
5,-0.041623246312635656,-0.037509498476349865,0.000611355012111221,0.18714683,0.003651666956578671,0.007492068131232675,0.0,0.0,0.003651678233909508,0.007492080906595355,0.0,0.0,-0.03884403407130718,0.004889553,10
6,-0.04216141636819779,-0.03783555248193153,0.0006041716740354696,0.228924905,0.004061662581656937,0.008405846253699065,0.0,0.0,0.004061662408835979,0.00840584498751057,0.0,0.0,-0.03921923429234806,0.006405118,14
7,-0.04205809015476389,-0.037155927223649604,0.0006026241615322143,0.264381374,0.002004800116450291,0.006009526486291807,0.0,0.0,-0.0014660070234759608,0.002007562833423605,0.0,0.0,-0.038252588150112586,0.006741649,15
8,-0.0406170306833604,-0.031909374227621426,0.0005971555567523738,0.360910603,0.003365565353116629,0.0067000203633700624,0.0,0.0,0.006956314654092693,0.010386982053085974,0.0,0.0,-0.03303588458569028,0.008278973,19
9,-0.035796839266880175,-0.02962629738169965,0.0005959379457645492,0.414833453,-0.0046831031905336966,-0.00176740808232094,0.0,0.0,-0.0044586464323266,-0.0015576329874460932,0.0,0.0,-0.030822058163582588,0.006361048,20
10,-0.035796839266880175,-0.02962629738169965,0.0005905300160685173,0.414833453,-0.0046831031905336966,-0.00176740808232094,0.0,0.0,-0.003929558312458154,0.0007377638803793215,0.0,0.0,-0.028837851832275684,0.008932535,25
11,-0.035796839266880175,-0.02962629738169965,0.0005895626405570673,0.414833453,-0.0046831031905336966,-0.00176740808232094,0.0,0.0,-0.004027718882735752,0.0007404115293645402,0.0,0.0,-0.029000255024853865,0.009171965,26
12,-0.035796839266880175,-0.02962629738169965,0.0005729014290247791,0.414833453,-0.0046831031905336966,-0.00176740808232094,0.0,0.0,-0.015261129184140854,-0.013314841399862228,0.0,0.0,-0.024689971540910665,0.016893907,50
13,-0.035796839266880175,-0.02962629738169965,0.00057238552007981,0.414833453,-0.0046831031905336966,-0.00176740808232094,0.0,0.0,-0.015277917166787778,-0.013343037906295483,0.0,0.0,-0.0247444111587177,0.018783443,51
14,-0.035796839266880175,-0.02962629738169965,0.0005622682242067622,0.414833453,-0.0046831031905336966,-0.00176740808232094,0.0,0.0,-0.017509605115304347,-0.016388317807954658,0.0,0.0,-0.024512276654357866,0.029654403,75
15,-0.035796839266880175,-0.02962629738169965,0.0005619190932321614,0.414833453,-0.0046831031905336966,-0.00176740808232094,0.0,0.0,-0.01750960364014182,-0.016388316472723433,0.0,0.0,-0.02455358600554507,0.027808577,76
16,-0.02910925427956163,-0.022826047748775457,0.0005546749783104786,18.199898179,-0.01734681611903112,-0.016836353807112427,0.0,0.0,-0.017025132040231327,-0.01635165821457374,0.0,0.0,-0.02364628201508633,0.511816962,100
17,-0.0279049939054509,-0.022145251058066563,0.0005544121594903359,19.03156168,-0.017482206543281736,-0.016971475286569903,0.0,0.0,-0.017471929573680493,-0.016841573733530988,0.0,0.0,-0.022942986000109012,0.530002783,101
18,-0.0279049939054509,-0.022145251058066563,0.0005487832816712459,19.03156168,-0.017482206543281736,-0.016971475286569903,0.0,0.0,-0.01573576997007854,-0.013441062343642682,0.0,0.0,-0.023030161014011136,0.632665448,125
19,-0.0279049939054509,-0.022145251058066563,0.0005485730591239161,19.03156168,-0.017482206543281736,-0.016971475286569903,0.0,0.0,-0.015738214456995605,-0.013443464825459484,0.0,0.0,-0.023095706185188632,0.296239713,126
20,-0.0279049939054509,-0.022145251058066563,0.0005439781492326259,19.03156168,-0.017482206543281736,-0.016971475286569903,0.0,0.0,-0.018198345587471222,-0.01650570731989706,0.0,0.0,-0.020714655930317887,0.224283143,150
21,-0.0279049939054509,-0.022145251058066563,0.0005438032641598113,19.03156168,-0.017482206543281736,-0.016971475286569903,0.0,0.0,-0.01861808874457255,-0.017083729898143066,0.0,0.0,-0.020397560658031437,0.225252046,151
22,-0.0279049939054509,-0.022145251058066563,0.0005399262156292335,19.03156168,-0.017482206543281736,-0.016971475286569903,0.0,0.0,-0.01727455048781225,-0.016256216006156295,0.0,0.0,-0.02031669516127277,0.263626183,175
23,-0.0279049939054509,-0.022145251058066563,0.0005397766719114635,19.03156168,-0.017482206543281736,-0.016971475286569903,0.0,0.0,-0.017274550435266156,-0.016256216296314657,0.0,0.0,-0.02035217690996989,0.242270464,176
24,-0.025009480448853136,-0.01925629704373436,0.0005364266515238753,11.899597877,-0.019315883169771675,-0.017627121544164258,1.0,0.0,-0.018560436804345656,-0.016644544787903257,0.0,0.0,-0.019961682960110746,0.792038149,200
