,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.06760875657833171,-0.06476614741394851,0.0006458765842134119,0.069303528,0.08242229582566754,0.09395039330693646,0.0,0.0,0.08242229804119085,0.09395039364097738,0.0,0.0,-0.06760875787572757,0.002896282,0
1,-0.05079520915922574,-0.04918611870977972,0.0006400154787332795,0.077672959,0.04410222430597733,0.05114258296321638,0.0,0.0,0.04355634562717669,0.04902925318652776,0.0,0.0,-0.05082653997570992,0.003333639,1
2,-0.038887490282262946,-0.03740091694615356,0.0006271709218885336,0.12833911,0.013019895107338803,0.01674279938587402,0.0,0.0,0.013022336732756374,0.016747838160104733,0.0,0.0,-0.03888851346864417,0.003549055,4
3,-0.03888749160276179,-0.037408728975746215,0.0006238756566936219,0.130788501,0.0130198985305087,0.01674280291828091,0.0,0.0,0.013022336708902032,0.01674783812820458,0.0,0.0,-0.03888851340578323,0.004500511,5
4,-0.029931480461905646,-0.028812159667609253,0.0006134676107615749,0.208923666,-0.006040691448782232,-0.0019214505984085576,0.0,0.0,-0.002252805903257893,0.0033254157553019694,0.0,0.0,-0.03000747738211096,0.004706603,9
5,-0.029931513722284676,-0.028816016487342794,0.000611355012111221,0.216329469,-0.006038680294521057,-0.0019182197237623535,0.0,0.0,-0.007704194924579176,-0.003282419103471097,0.0,0.0,-0.030005366057003127,0.005205547,10
6,-0.0351211065537773,-0.02945808303016515,0.0006041716740354696,0.302778284,-0.006240427190097113,-0.0048168071003423804,0.0,0.0,-0.006267380164609671,-0.00486034485107382,0.0,0.0,-0.030996120463416908,0.005512111,14
7,-0.035121111789631745,-0.029669407435842555,0.0006026241615322143,0.370576148,-0.006240421646237355,-0.004816803432198074,0.0,0.0,-0.006267379772830131,-0.004860344414826888,0.0,0.0,-0.031203890826713116,0.006145538,15
8,-0.034722693869773454,-0.030194093533509755,0.0005971555567523738,0.390585783,-0.006867738941519437,-0.0051683167101954875,0.0,0.0,-0.005889671634193878,-0.004917061093287417,0.0,0.0,-0.03170447184318146,0.008401759,19
9,-0.029006191338353585,-0.026036646703431216,0.0005959379457645492,0.465991239,-0.0119518163456536,-0.008912008882605581,0.0,0.0,-0.007952711612931778,-0.0070853978367259665,0.0,0.0,-0.027346450646543237,0.007781367,20
10,-0.029006191338353585,-0.026036646703431216,0.0005905300160685173,0.465991239,-0.0119518163456536,-0.008912008882605581,0.0,0.0,-0.007422895274312054,-0.006799586271926707,0.0,0.0,-0.028375712308366764,0.009191797,25
11,-0.029006191338353585,-0.026036646703431216,0.0005895626405570673,0.465991239,-0.0119518163456536,-0.008912008882605581,0.0,0.0,-0.007422895563702121,-0.006799586984612935,0.0,0.0,-0.028578640776163556,0.010024556,26
12,-0.029006191338353585,-0.026036646703431216,0.0005729014290247791,0.465991239,-0.0119518163456536,-0.008912008882605581,0.0,0.0,-0.01678552047100663,-0.017159339155370643,0.0,0.0,-0.022928274740365368,0.020304496,50
13,-0.029006191338353585,-0.026036646703431216,0.00057238552007981,0.465991239,-0.0119518163456536,-0.008912008882605581,0.0,0.0,-0.01678551942793288,-0.01715933773307118,0.0,0.0,-0.023008938552931364,0.018652244,51
14,-0.029006191338353585,-0.026036646703431216,0.0005622682242067622,0.465991239,-0.0119518163456536,-0.008912008882605581,0.0,0.0,-0.016846217103969198,-0.016950468259095127,0.0,0.0,-0.02095021580395801,0.034934405,75
15,-0.029006191338353585,-0.026036646703431216,0.0005619190932321614,0.465991239,-0.0119518163456536,-0.008912008882605581,0.0,0.0,-0.016846217159046103,-0.01695046834113331,0.0,0.0,-0.02101389326189672,0.03466472,76
16,-0.024953263401301,-0.02009687351172113,0.0005546749783104786,18.549339089,-0.017104238898159062,-0.017597815154219515,0.0,0.0,-0.01707059312265642,-0.017650316407582765,0.0,0.0,-0.020840205785935713,0.489784092,100
17,-0.025091847404523304,-0.020137129079687684,0.0005544121594903359,19.256757233,-0.01717842914073012,-0.01764977479834714,0.0,0.0,-0.01711604762025189,-0.017688143214807165,0.0,0.0,-0.02088121438907564,0.517164159,101
18,-0.025091847404523304,-0.020137129079687684,0.0005487832816712459,19.256757233,-0.01717842914073012,-0.01764977479834714,0.0,0.0,-0.01680178838688141,-0.016830922873118877,0.0,0.0,-0.020525410502843462,0.575522901,125
19,-0.025091847404523304,-0.020137129079687684,0.0005485730591239161,19.256757233,-0.01717842914073012,-0.01764977479834714,0.0,0.0,-0.016801787542576562,-0.01683092250820415,0.0,0.0,-0.020557071705513495,0.549259176,126
20,-0.025091847404523304,-0.020137129079687684,0.0005439781492326259,19.256757233,-0.01717842914073012,-0.01764977479834714,0.0,0.0,-0.0171451060896696,-0.016731878732176433,0.0,0.0,-0.02055796062453181,0.530854706,150
21,-0.025091847404523304,-0.020137129079687684,0.0005438032641598113,19.256757233,-0.01717842914073012,-0.01764977479834714,0.0,0.0,-0.01715166104756088,-0.017082205841085673,0.0,0.0,-0.02046684010174821,0.629366125,151
22,-0.025091847404523304,-0.020137129079687684,0.0005399262156292335,19.256757233,-0.01717842914073012,-0.01764977479834714,0.0,0.0,-0.017396962243778666,-0.017318498843979412,0.0,0.0,-0.020569229332829196,0.601728846,175
23,-0.025091847404523304,-0.020137129079687684,0.0005397766719114635,19.256757233,-0.01717842914073012,-0.01764977479834714,0.0,0.0,-0.017384959561775624,-0.017303166564952673,0.0,0.0,-0.020594051993181626,0.674063977,176
24,-0.024452766054460822,-0.019795130198787335,0.0005364266515238753,11.059884429,-0.017307532895897725,-0.01721205722501682,0.0,0.0,-0.01689376835041251,-0.016622222569458403,0.0,0.0,-0.02051045837737613,0.722745254,200
25,-0.02445722073583494,-0.01981474319902714,0.0005362961497096706,10.719845409,-0.01730160767923241,-0.0172098892530002,0.0,0.0,-0.016893767211451992,-0.01662222048694156,0.0,0.0,-0.020530049719549574,0.686758385,201
26,-0.02445722073583494,-0.01981474319902714,0.0005333492002560099,10.719845409,-0.01730160767923241,-0.0172098892530002,0.0,0.0,-0.017552075703287838,-0.01734826228206005,0.0,0.0,-0.020033261847513053,0.731928486,225
27,-0.02445722073583494,-0.01981474319902714,0.0005332335186521449,10.719845409,-0.01730160767923241,-0.0172098892530002,0.0,0.0,-0.01755207524668808,-0.017348262412715823,0.0,0.0,-0.02005027817236544,0.68761933,226
28,-0.02445722073583494,-0.01981474319902714,0.0005306046247731814,10.719845409,-0.01730160767923241,-0.0172098892530002,0.0,0.0,-0.017782308919324055,-0.017417266487347708,0.0,0.0,-0.019868358762548322,0.764485899,250
29,-0.02445722073583494,-0.01981474319902714,0.0005305007982786394,10.719845409,-0.01730160767923241,-0.0172098892530002,0.0,0.0,-0.017840985550550276,-0.017445596780510254,0.0,0.0,-0.01988527730890196,0.730699187,251
30,-0.02445722073583494,-0.01981474319902714,0.000528129149374807,10.719845409,-0.01730160767923241,-0.0172098892530002,0.0,0.0,-0.017997376229360176,-0.01758162914984979,0.0,0.0,-0.020043288797811486,0.854941625,275
31,-0.02445722073583494,-0.01981474319902714,0.0005280350169967142,10.719845409,-0.01730160767923241,-0.0172098892530002,0.0,0.0,-0.017994880395430318,-0.01758230313282089,0.0,0.0,-0.020058668221398582,0.905943774,276
32,-0.024498669105920214,-0.019583532292811425,0.0005258756333128791,16.113293671,-0.018206356023541162,-0.0176939334822846,0.0,0.0,-0.018041528458687017,-0.01743221919429023,0.0,0.0,-0.020267558867055405,0.218464002,300
33,-0.024560167852012604,-0.019597728205936617,0.0005257895722537762,17.325436605,-0.01821338064287804,-0.017680684876485407,0.0,0.0,-0.01804152859802022,-0.01743221953900055,0.0,0.0,-0.02028164174591828,0.246691981,301
34,-0.024560167852012604,-0.019597728205936617,0.0005238082605203916,17.325436605,-0.01821338064287804,-0.017680684876485407,0.0,0.0,-0.018247997996816496,-0.017772204904505148,0.0,0.0,-0.020052275376351496,0.290983012,325
