,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.03350673301105372,-0.03182489959621602,0.0006458765842134119,0.059743725,-0.005696465427767941,-0.001412351441469928,0.0,0.0,-0.005747319448141252,-0.0010306671962824305,0.0,0.0,-0.03353689656533138,0.00213527,0
1,-0.03351265505483484,-0.031840011882801056,0.0006400154787332795,0.0747821,-0.005664882712559568,-0.0014309534357381532,0.0,0.0,-0.0056563658862969326,-0.0014152439780397191,0.0,0.0,-0.03352059427452578,0.002816254,1
2,-0.033129911488032196,-0.03172373179905225,0.0006271709218885336,0.10526707,-0.005943418434543468,-0.0007360331593743775,0.0,0.0,-0.005807716580649003,-0.0005858877075625182,0.0,0.0,-0.033169889782114305,0.003319046,4
3,-0.03139620756199849,-0.029920624841622764,0.0006238756566936219,0.115783983,-0.009001467765978785,-0.008052562774355853,0.0,0.0,-0.009005918842245931,-0.007982668151371696,0.0,0.0,-0.03142319121381125,0.003236656,5
4,-0.03129845261790216,-0.02946518950044825,0.0006134676107615749,0.21231247,-0.009865641032649452,-0.010066625405926692,0.0,0.0,-0.009779768661846697,-0.010051677525288114,0.0,0.0,-0.03085780112422031,0.005630938,9
5,-0.031421911198542825,-0.02950539439522465,0.000611355012111221,0.197868308,-0.009689184937052423,-0.010068175984324045,0.0,0.0,-0.009779768653911414,-0.01005167751144795,0.0,0.0,-0.030889584981393967,0.005026875,10
6,-0.03201489773024096,-0.027778303427642367,0.0006041716740354696,0.315839731,-0.00742168580197809,-0.009941829712871662,0.0,0.0,-0.007792580924474311,-0.010030472456384039,0.0,0.0,-0.029136500869835442,0.006304091,14
7,-0.03105735061909121,-0.027710759098067382,0.0006026241615322143,0.339480998,-0.008188303759571844,-0.010247229029764987,0.0,0.0,-0.008229799547707521,-0.010265236419746478,0.0,0.0,-0.029114104591526368,0.00612232,15
8,-0.026135249266326235,-0.024514828402514403,0.0005971555567523738,0.408651838,-0.014676366686838476,-0.014209025155808267,0.0,0.0,-0.014503269776415709,-0.014129902233170129,0.0,0.0,-0.025834273829360464,0.006557882,19
9,-0.026147925982390668,-0.024451549920387936,0.0005959379457645492,0.413259832,-0.014357109068010831,-0.013568778231993569,0.0,0.0,-0.013117789407265783,-0.012697085208396455,0.0,0.0,-0.02570829709025032,0.00805184,20
10,-0.026147925982390668,-0.024451549920387936,0.0005905300160685173,0.413259832,-0.014357109068010831,-0.013568778231993569,0.0,0.0,-0.013269039017600539,-0.013099221416833865,0.0,0.0,-0.025721348526655415,0.009629888,25
11,-0.026147925982390668,-0.024451549920387936,0.0005895626405570673,0.413259832,-0.014357109068010831,-0.013568778231993569,0.0,0.0,-0.013269034606349756,-0.013099219890793183,0.0,0.0,-0.025736129131347957,0.010476731,26
12,-0.026147925982390668,-0.024451549920387936,0.0005729014290247791,0.413259832,-0.014357109068010831,-0.013568778231993569,0.0,0.0,-0.013111454002854264,-0.012657679968484064,0.0,0.0,-0.02585912472727188,0.018762283,50
13,-0.026147925982390668,-0.024451549920387936,0.00057238552007981,0.413259832,-0.014357109068010831,-0.013568778231993569,0.0,0.0,-0.01288982109423157,-0.012676057288368627,0.0,0.0,-0.025895799747003054,0.01824249,51
14,-0.026147925982390668,-0.024451549920387936,0.0005622682242067622,0.413259832,-0.014357109068010831,-0.013568778231993569,0.0,0.0,-0.013539658328904415,-0.013654846419081282,0.0,0.0,-0.02314613731605366,0.03034668,75
15,-0.026147925982390668,-0.024451549920387936,0.0005619190932321614,0.413259832,-0.014357109068010831,-0.013568778231993569,0.0,0.0,-0.013706026725672733,-0.013634183018203055,0.0,0.0,-0.02318074592001626,0.03030928,76
16,-0.029395831439088214,-0.022387152024196767,0.0005546749783104786,19.901976278,-0.01475060643091195,-0.013538704730363787,0.0,0.0,-0.014897042614686253,-0.013871885611102015,0.0,0.0,-0.023314752507836774,0.51409995,100
17,-0.029498064223149875,-0.022446524529677766,0.0005544121594903359,20.460631121,-0.01459515628484788,-0.013357838764515769,0.0,0.0,-0.014897042859802036,-0.013871889371511324,0.0,0.0,-0.02336881512513358,0.577189856,101
18,-0.029498064223149875,-0.022446524529677766,0.0005487832816712459,20.460631121,-0.01459515628484788,-0.013357838764515769,0.0,0.0,-0.01616412436968084,-0.015090167167516086,0.0,0.0,-0.022637624029153765,0.758007396,125
19,-0.029498064223149875,-0.022446524529677766,0.0005485730591239161,20.460631121,-0.01459515628484788,-0.013357838764515769,0.0,0.0,-0.016164124347672833,-0.015090167150338667,0.0,0.0,-0.02268214398261645,0.840241008,126
20,-0.029498064223149875,-0.022446524529677766,0.0005439781492326259,20.460631121,-0.01459515628484788,-0.013357838764515769,0.0,0.0,-0.017518360975366937,-0.016176213999901465,0.0,0.0,-0.0223045483907724,0.835436823,150
21,-0.029498064223149875,-0.022446524529677766,0.0005438032641598113,20.460631121,-0.01459515628484788,-0.013357838764515769,0.0,0.0,-0.016066841205458666,-0.014406037988454096,0.0,0.0,-0.022338519937166942,0.974543747,151
22,-0.029498064223149875,-0.022446524529677766,0.0005399262156292335,20.460631121,-0.01459515628484788,-0.013357838764515769,0.0,0.0,-0.01799715243018933,-0.01655451084933214,0.0,0.0,-0.02238509681246949,0.962224075,175
23,-0.029498064223149875,-0.022446524529677766,0.0005397766719114635,20.460631121,-0.01459515628484788,-0.013357838764515769,0.0,0.0,-0.018099660417847455,-0.016705192268677,0.0,0.0,-0.022268800355532876,0.922747002,176
24,-0.026317224258531956,-0.020856466593552263,0.0005364266515238753,11.777028666,-0.018332151144014715,-0.016826896233539942,0.0,0.0,-0.01822061114517848,-0.016842119753286023,0.0,0.0,-0.021609264164426635,0.990261189,200
25,-0.026364197370241087,-0.020879739698695454,0.0005362961497096706,13.150616653,-0.018324275916887976,-0.016807394817745284,0.0,0.0,-0.018185566366027785,-0.016920720932700774,0.0,0.0,-0.021632771474956482,0.933672388,201
26,-0.026364197370241087,-0.020879739698695454,0.0005333492002560099,13.150616653,-0.018324275916887976,-0.016807394817745284,0.0,0.0,-0.01800412794256925,-0.01657671271328091,0.0,0.0,-0.021943746570341698,1.080734154,225
27,-0.026364197370241087,-0.020879739698695454,0.0005332335186521449,13.150616653,-0.018324275916887976,-0.016807394817745284,0.0,0.0,-0.017972030223852218,-0.01655324040594391,0.0,0.0,-0.02196809168002848,1.098821526,226
28,-0.026364197370241087,-0.020879739698695454,0.0005306046247731814,13.150616653,-0.018324275916887976,-0.016807394817745284,0.0,0.0,-0.017867736867484395,-0.01683026272067981,0.0,0.0,-0.021685907960114784,1.091895111,250
29,-0.026364197370241087,-0.020879739698695454,0.0005305007982786394,13.150616653,-0.018324275916887976,-0.016807394817745284,0.0,0.0,-0.018008783526241648,-0.016909804761281094,0.0,0.0,-0.021701762130969013,1.041927824,251
30,-0.026364197370241087,-0.020879739698695454,0.000528129149374807,13.150616653,-0.018324275916887976,-0.016807394817745284,0.0,0.0,-0.017542687678255155,-0.016599157978498872,0.0,0.0,-0.021397879712962257,1.131444884,275
31,-0.026364197370241087,-0.020879739698695454,0.0005280350169967142,13.150616653,-0.018324275916887976,-0.016807394817745284,0.0,0.0,-0.017542686984226147,-0.01659915769200303,0.0,0.0,-0.02141520404686819,1.238561184,276
32,-0.026289995969195224,-0.020564592830050618,0.0005258756333128791,26.165378196,-0.01780779787974186,-0.01690092876284984,0.0,0.0,-0.017734241925118445,-0.016880162559419886,0.0,0.0,-0.021324534023376418,0.326280554,300
33,-0.026099817056189096,-0.020440575776128227,0.0005257895722537762,23.438946093,-0.017763872231063883,-0.016830418205772486,0.0,0.0,-0.017659768879187018,-0.016726920884134546,0.0,0.0,-0.02119851803281329,0.364217894,301
