,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,-0.04237265273811563,-0.03989118393971778,0.0006458765842134119,0.100833801,0.05129298018295797,0.07399747609512737,0.0,0.0,0.051292983827099146,0.07399748011682596,0.0,0.0,-0.04237265585045829,0.003982245,0
1,-0.04237265355799815,-0.03991370335112352,0.0006400154787332795,0.12234529,0.051292981175419604,0.07399747719944165,0.0,0.0,0.051292982572346456,0.0739974785435967,0.0,0.0,-0.04237265532597514,0.003504238,1
2,-0.0342387951134061,-0.03271364946572521,0.0006271709218885336,0.191470269,0.009611490107924668,0.015373865229281872,0.0,0.0,0.009602665954104707,0.015325788080623232,0.0,0.0,-0.034242046862666256,0.004942836,4
3,-0.03390695603986576,-0.03252597714006644,0.0006238756566936219,0.193823904,0.004645509260115175,0.007730247824643866,0.0,0.0,0.004739136513839752,0.007881767467995224,0.0,0.0,-0.03392003953548564,0.005178466,5
4,-0.025057456344923294,-0.023750755569602808,0.0006134676107615749,0.319291908,0.0017265985124379623,0.008242533707610944,0.0,0.0,0.004572155763912282,0.011274824608607346,0.0,0.0,-0.02514501626977049,0.007385884,9
5,-0.025057453178438285,-0.023755252295014198,0.000611355012111221,0.359973704,0.0017265718153794466,0.00824248563424849,0.0,0.0,0.0028886147721450383,0.008679219497134027,0.0,0.0,-0.025145733640821427,0.007764361,10
6,-0.024266273934225688,-0.022748647538562962,0.0006041716740354696,0.459575398,-0.005676602499403779,-0.0032613084316060513,0.0,0.0,-0.005781508333014735,-0.003301558191564967,0.0,0.0,-0.023987292572506518,0.007329353,14
7,-0.023446791628262426,-0.022274954709519765,0.0006026241615322143,0.51826108,-0.007601111349709972,-0.005608269676700591,0.0,0.0,-0.007717963656834387,-0.005543738257693609,0.0,0.0,-0.023318933501797815,0.009198838,15
8,-0.026243321214753042,-0.021889671795175182,0.0005971555567523738,0.629379679,-0.00925373106165665,-0.009915131359547372,0.0,0.0,-0.0027980865782958587,-0.0053093153253866735,0.0,0.0,-0.02288031531060767,0.009424367,19
9,-0.026583402115748136,-0.022033278774081122,0.0005959379457645492,0.694602152,-0.009011731956210037,-0.009747716148452736,0.0,0.0,-0.002664637554614253,-0.005183349577527976,0.0,0.0,-0.023105517894885772,0.010910426,20
10,-0.026583402115748136,-0.022033278774081122,0.0005905300160685173,0.694602152,-0.009011731956210037,-0.009747716148452736,0.0,0.0,-0.004844742397582641,-0.0069389133536869214,0.0,0.0,-0.024018404764948018,0.012810344,25
11,-0.026583402115748136,-0.022033278774081122,0.0005895626405570673,0.694602152,-0.009011731956210037,-0.009747716148452736,0.0,0.0,-0.004844742164762217,-0.006938913135747671,0.0,0.0,-0.024178287964982954,0.013877561,26
12,-0.026583402115748136,-0.022033278774081122,0.0005729014290247791,0.694602152,-0.009011731956210037,-0.009747716148452736,0.0,0.0,-0.018922310069102055,-0.01779008633667367,0.0,0.0,-0.023211588106452002,0.025514805,50
13,-0.026583402115748136,-0.022033278774081122,0.00057238552007981,0.694602152,-0.009011731956210037,-0.009747716148452736,0.0,0.0,-0.01931819867810665,-0.018074804276950074,0.0,0.0,-0.02289251001659329,0.027527681,51
14,-0.026583402115748136,-0.022033278774081122,0.0005622682242067622,0.694602152,-0.009011731956210037,-0.009747716148452736,0.0,0.0,-0.01886093462273424,-0.018033121125932125,0.0,0.0,-0.022303623138224205,0.043025345,75
15,-0.026583402115748136,-0.022033278774081122,0.0005619190932321614,0.694602152,-0.009011731956210037,-0.009747716148452736,0.0,0.0,-0.018876929724289115,-0.018122441595023422,0.0,0.0,-0.02234342571617994,0.042831537,76
16,-0.027570589794237915,-0.021383252358651454,0.0005546749783104786,18.573992682,-0.01756501703382523,-0.01827430870423492,0.0,0.0,-0.01625791368368321,-0.017844965758393904,0.0,0.0,-0.022434446137692358,0.616962023,100
17,-0.02800467408258888,-0.021434239911444122,0.0005544121594903359,19.284310065,-0.017261651502264778,-0.018088519479666748,0.0,0.0,-0.016281494379749704,-0.01777882904684649,0.0,0.0,-0.022493251009779593,0.574731513,101
18,-0.02800467408258888,-0.021434239911444122,0.0005487832816712459,19.284310065,-0.017261651502264778,-0.018088519479666748,0.0,0.0,-0.018431523363657845,-0.019058294076301982,0.0,0.0,-0.020957141639166572,0.56516906,125
19,-0.02800467408258888,-0.021434239911444122,0.0005485730591239161,19.284310065,-0.017261651502264778,-0.018088519479666748,0.0,0.0,-0.01840262819465297,-0.019038954569967945,0.0,0.0,-0.0209953495558225,0.516065223,126
20,-0.02800467408258888,-0.021434239911444122,0.0005439781492326259,19.284310065,-0.017261651502264778,-0.018088519479666748,0.0,0.0,-0.018601364025029175,-0.018895869323850897,0.0,0.0,-0.02107127849661074,0.755920231,150
21,-0.02800467408258888,-0.021434239911444122,0.0005438032641598113,19.284310065,-0.017261651502264778,-0.018088519479666748,0.0,0.0,-0.018601363630179182,-0.018895868974125155,0.0,0.0,-0.02109819342170506,0.717841205,151
22,-0.02800467408258888,-0.021434239911444122,0.0005399262156292335,19.284310065,-0.017261651502264778,-0.018088519479666748,0.0,0.0,-0.0187967892831169,-0.018935698610773467,0.0,0.0,-0.0210117341827574,0.691941319,175
23,-0.02800467408258888,-0.021434239911444122,0.0005397766719114635,19.284310065,-0.017261651502264778,-0.018088519479666748,0.0,0.0,-0.018796789198702844,-0.018935698590744798,0.0,0.0,-0.021034360418515686,0.690315065,176
24,-0.025795988788735024,-0.02043071308012469,0.0005364266515238753,13.847282674,-0.01869248632571967,-0.01880267250053981,0.0,0.0,-0.018401645706442447,-0.018711669174518702,0.0,0.0,-0.02122385471143497,0.742956951,200
