,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.02931204832490005,0.03465784149267027,0.00692830608865913,0.04830955958459526,0.030395719688385725,0.24027332029979648,0.06587928115649713,0.007984657835653084,0.23346957852592923,0.06137647357895326,0.010712090860797068,0.07888671128556111,0.05201222753299796,0.0002831390593200922,0.00031999906059354544,0.0,0.0,0.0005592179950326681,0.0003140390617772937,0,0.02692912820774406,0.1704833635203569,0.045261151544687746,0.043290762248946235,0.04381774244725799,0.04407441012818756,0.0,0.0,0.0,0.0,0.06684592744317379,0.06468325905991282,0.0649469659109147,0.06561436503977133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.03009496501475476,0.03425163438459595,0.0069279450489526315,0.03559929644688964,0.07673640025313944,0.24175705760087082,0.0666338560699572,0.005614341072727946,0.23530272393737828,0.06224505249754562,0.010712194323798049,0.0786229902786644,0.04780257993201184,0.0002611590316519141,0.0002200889866799116,0.07981834621528364,0.05387187387854153,0.0003357189707458019,0.0003205690300092101,1,0.025323045849863834,0.09746414283070558,0.028922631329259634,0.02727905699846447,0.027921868732641505,0.028072488960150428,1.0,1.0,1.0,1.0,0.06527149161459056,0.06315593565546275,0.0633861113210784,0.06399565486002157,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.03593755019553554,0.03591675471127223,0.006908304693854946,0.12659829296171665,0.07149904372636229,0.24085757763830026,0.06289252318474405,0.005112549017216437,0.245793154995296,0.06551068531138217,0.005506556393633397,0.05972430443781404,0.054974765376609606,0.00043190806172788143,0.0003955279244109988,0.09957468905321949,0.05369358580545747,0.0004012680146843195,0.0004206289304420352,100,0.002656757399258036,0.004290960255783316,0.022465234080114044,0.021646456532556396,0.02241195451623481,0.022209488087129376,1.0,1.0,1.0,1.0,0.02433018843499125,0.024028128981246927,0.024798731325044978,0.024679676473444205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.035935555310455114,0.03607389915965975,0.006908183898790903,0.11730483756400645,0.06447321607265621,0.24064643234264838,0.06278162650260664,0.005574965669009722,0.2455363143285403,0.06536455662030959,0.005489157260502873,0.0595600757601777,0.0611422184981909,0.0008560869609937072,0.0004145489074289799,0.0595600757601777,0.05482387543817878,0.00040149898268282413,0.00036916800308972597,101,0.0027723068872017908,0.004391160812633477,0.025011472379760827,0.024804130624379497,0.025569312532824157,0.025460126161558495,1.0,1.0,1.0,1.0,0.02433018843499125,0.024028128981246927,0.024798731325044978,0.024679676473444205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.034727552790259776,0.036302282188012305,0.006899024251277571,0.016698403866030276,0.10861226951237768,0.2423157863438485,0.06341288132356301,0.004973771819207531,0.24760370635754184,0.06638027000737919,0.006268393643178058,0.0628971886683699,0.05352939029400593,0.00047729804646223783,0.00040306802839040756,0.058238394339321944,0.05983545802269603,0.0004883070942014456,0.00045755808241665363,200,0.0016840206408512048,0.0025148621770336057,0.022123317296042305,0.021447782760918396,0.02219144588300634,0.02201559214496123,1.0,1.0,1.0,1.0,0.028899302246159626,0.027019301435815508,0.025959477021847747,0.02911865743612286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.03472667409860558,0.03630148667701174,0.006898951775206815,0.027435034047812223,0.13457665324676782,0.2422535926807514,0.06337478638118632,0.004995214229267547,0.24751187512782508,0.06631889279752279,0.006293370914318765,0.06278408035170331,0.053448573850149686,0.0004746379563584924,0.0004314079415053129,0.06278408035170331,0.053448573850149686,0.00042327900882810354,0.00041970808524638414,201,0.0017450138826839042,0.0025717730835386116,0.022123317296042305,0.021447782760918396,0.02219144588300634,0.022015592144961238,1.0,1.0,1.0,1.0,0.028899302246159626,0.027019301435815508,0.025959477021847747,0.02911865743612286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.03488532049628049,0.03511672807657931,0.0068929181915172,0.011303608771413565,0.0679065422154963,0.24076404390577869,0.06210571938189278,0.00455843359904802,0.24650488312616695,0.06532918086227632,0.005446200780175854,0.05853527586617737,0.04645023700757503,0.0005454979836940765,0.0005421279929578304,0.0645468155934969,0.05136754852838313,0.0005208780057728291,0.0005746179958805442,300,0.0012750558541833126,0.0018335003565027172,0.021527337938371558,0.02090289641372253,0.021149863111725772,0.021349716541277677,1.0,1.0,1.0,1.0,0.02635432894835756,0.026173694789269557,0.026907827563798937,0.02680627947074895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.03488425460728726,0.03511607333398902,0.006892866439155979,0.012750801397487521,0.07211275992449373,0.2406273172046405,0.06204009284128213,0.00456273039159276,0.24631540352742484,0.06523745958233686,0.005445917855365263,0.05859554691075762,0.04649011601320484,0.0005330080166459084,0.0004876579623669386,0.05859554691075901,0.04649011601320485,0.0005222680047154427,0.0004959580255672336,301,0.00131676457136341,0.0018733699613948645,0.021527337938371555,0.020902896413722522,0.021149863111725765,0.021349716541277673,1.0,1.0,1.0,1.0,0.026354328948356244,0.026173694789268245,0.026907827563797657,0.026806279470747662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.035861113109130746,0.03525649257631267,0.0068883610412736095,0.01085820165462792,0.020023639779537916,0.24358731625017727,0.06389890809270131,0.004354194464820434,0.25052476344901664,0.06815103660242401,0.005388484860103207,0.05852352716312543,0.044718527135006986,0.0006877969717606902,0.0006952469702810049,0.060017708121998914,0.047455625196039755,0.0006469569634646177,0.0006394380470737815,400,0.0010514184066908613,0.001476574713281903,0.02011207201013011,0.01962000275217174,0.02095651189973471,0.02013476371726413,1.0,1.0,1.0,1.0,0.024852985158345053,0.024664266819852655,0.025435543338838993,0.025326599776349875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.03586047684163691,0.0352817827624489,0.006888320803270509,0.01039828802458942,0.01218885532580316,0.24345720022387848,0.06383303576591075,0.004350419810147549,0.2504078168601971,0.06809214954288127,0.005381732958277112,0.05848982009647369,0.044659202186269314,0.0006903370376676321,0.0006366280140355229,0.05848982009647481,0.04478406269908371,0.0007106169359758496,0.0006364770233631134,401,0.0010831090173130796,0.0015072100230541054,0.02004959408399128,0.01955647734704423,0.020900714039318386,0.020070011307570742,1.0,1.0,1.0,1.0,0.024852985158343898,0.024664266819851486,0.025435543338837865,0.02532659977634873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
