,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,-0.04593887987472465,-0.02995456117168665,0.0184536166918117,0.042601557,-0.00291657546027535,-0.0037549121571997003,0.0,0.0,0.030373324014073798,0.02806477864329645,0.0,0.0,-0.058784719582302074,0.002235282,0.0
1,1.0,-0.040293150156476096,-0.024031999965331476,0.0182861565352365,0.046527755000000004,-0.015789999124091826,-0.015789999179334123,0.0,0.0,0.0092156546236951,0.009764763443802026,0.0,0.0,-0.05051122774269753,0.00256323925,1.0
2,2.0,-0.03653748278933558,-0.020215736615582052,0.0179191691968152,0.06857366825,-0.015789999452140675,-0.0157899993133263,0.0,0.0,0.005868522734014425,0.005767063389961475,0.0,0.0,-0.0440456119840215,0.0033253935,4.0
3,3.0,-0.035396306297139524,-0.0192555797440554,0.0178250187626749,0.080398842,-0.0157899995088246,-0.0157899994817912,0.0,0.0,0.0030178775305385,0.0002128312148021,0.0,0.0,-0.04141359165720153,0.00353179925,5.0
4,4.0,-0.029826940056576202,-0.016980254432557074,0.0175276460217592,0.11745130625,-0.015789999578908726,-0.015789999549673923,0.0,0.0,-0.005474086166926824,-0.0044413911650473,0.0,0.0,-0.0383075104767491,0.0047008985,9.0
5,5.0,-0.0157900138861247,-0.015789999519887223,0.0174672860603206,0.12328577325,-0.015789999628762874,-0.01578999959736755,1.0,0.25,-0.00680950522999395,-0.004746039218594125,0.0,0.0,-0.0348929980603576,0.0048321860000000005,10.0
6,6.0,-0.015790000552214824,-0.01578999947746205,0.0172620478295848,0.15339719025,-0.01578999958368375,-0.0157899995755665,1.0,1.0,-0.010049519337033175,-0.009921774699396325,0.0,0.0,-0.031194368831779427,0.005674882250000001,14.0
7,7.0,-0.015790000192613826,-0.015789999355843024,0.0172178331866346,0.16616927075,-0.01578999962359755,-0.01578999959518595,1.0,1.0,-0.0097090427173573,-0.010816708067101501,0.0,0.0,-0.0312641136798036,0.00583952175,15.0
8,8.0,-0.015790000027714177,-0.015789999474670677,0.0170615873357821,0.20642065975,-0.015789999657590828,-0.015789999642065875,1.0,1.0,-0.0118410070979146,-0.011364018699682274,0.0,0.0,-0.029761125016766574,0.0070174172500000005,19.0
9,9.0,-0.015790000266707377,-0.015789999145327152,0.0170267984504156,0.20708006225,-0.01578999961262045,-0.015789999609426203,1.0,1.0,-0.012019396394862375,-0.011770413400052176,0.0,0.0,-0.0288388919273918,0.00715271725,20.0
10,10.0,-0.015790000266707377,-0.015789999145327152,0.0168722861733862,0.20708006225,-0.01578999961262045,-0.015789999609426203,1.0,1.0,-0.01342017125075815,-0.01306736785202785,0.0,0.0,-0.028611889247060575,0.00904540125,25.0
11,11.0,-0.015790000266707377,-0.015789999145327152,0.016844646873059,0.20708006225,-0.01578999961262045,-0.015789999609426203,1.0,1.0,-0.01391613908105105,-0.013067366888119025,0.0,0.0,-0.028652328402820053,0.00922227575,26.0
12,12.0,-0.015790000266707377,-0.015789999145327152,0.0163686122578508,0.20708006225,-0.01578999961262045,-0.015789999609426203,1.0,1.0,-0.0168019588799335,-0.016825532502472526,0.0,0.0,-0.025531791010444775,0.01760050175,50.0
13,13.0,-0.015790000266707377,-0.015789999145327152,0.0163538720022802,0.20708006225,-0.01578999961262045,-0.015789999609426203,1.0,1.0,-0.016952558719928748,-0.016558553476448752,0.0,0.0,-0.02541151011109385,0.01837034375,51.0
14,14.0,-0.015790000266707377,-0.015789999145327152,0.0160648064059074,0.20708006225,-0.01578999961262045,-0.015789999609426203,1.0,1.0,-0.01749511171035095,-0.017627911870907224,0.0,0.0,-0.023709818618016874,0.0303248305,75.0
15,15.0,-0.015790000266707377,-0.015789999145327152,0.0160548312352046,0.20708006225,-0.01578999961262045,-0.015789999609426203,1.0,1.0,-0.017795857062086674,-0.017733971861627677,0.0,0.0,-0.023406979429435024,0.02993217325,76.0
16,16.0,-0.015789999724885227,-0.015789999279833326,0.0158478565231565,9.621805627,-0.01578999961393315,-0.015789999618966898,1.0,1.0,-0.0178525462239158,-0.01834135773814735,0.0,0.0,-0.0226060875499689,0.6586618695,100.0
17,17.0,-0.0157899997953266,-0.0157899985515037,0.0158403474140096,9.48409155625,-0.015789999568358973,-0.015789999575219725,1.0,1.0,-0.017811728505992323,-0.018285827708998552,0.0,0.0,-0.022478730539141074,0.6169496507500001,101.0
18,18.0,-0.0157899997953266,-0.0157899985515037,0.0156795223334641,9.48409155625,-0.015789999568358973,-0.015789999575219725,1.0,1.0,-0.018194845884157075,-0.0187576522769475,0.0,0.0,-0.021869832125981176,0.88324018325,125.0
19,19.0,-0.0157899997953266,-0.0157899985515037,0.015673515974969,9.48409155625,-0.015789999568358973,-0.015789999575219725,1.0,1.0,-0.018341277968664825,-0.018756232301736075,0.0,0.0,-0.021880416532168802,0.9761218110000001,126.0
20,20.0,-0.0157899997953266,-0.0157899985515037,0.0155422328352178,9.48409155625,-0.015789999568358973,-0.015789999575219725,1.0,1.0,-0.01865791955662875,-0.018714119241921023,0.0,0.0,-0.02113978025566305,0.93915679475,150.0
21,21.0,-0.0157899997953266,-0.0157899985515037,0.0155372361188517,9.48409155625,-0.015789999568358973,-0.015789999575219725,1.0,1.0,-0.0186789332315885,-0.018675835388541277,0.0,0.0,-0.021143524700111348,0.980865144,151.0
22,22.0,-0.0157899997953266,-0.0157899985515037,0.0154264633036923,9.48409155625,-0.015789999568358973,-0.015789999575219725,1.0,1.0,-0.01896092154426235,-0.019165101239125074,0.0,0.0,-0.0210724889548925,0.9186642035,175.0
23,23.0,-0.0157899997953266,-0.0157899985515037,0.0154221906260418,9.48409155625,-0.015789999568358973,-0.015789999575219725,1.0,1.0,-0.018960921402536697,-0.019221578852336024,0.0,0.0,-0.02109642755289055,0.8934572245,176.0
24,24.0,-0.015789999547637452,-0.01578999836616925,0.015326475757825,4.311319526,-0.015789999415952098,-0.015789999455366098,1.0,1.0,-0.018833089149473924,-0.0193996369959895,0.0,0.0,-0.02064818524256605,1.116695017,200.0
25,25.0,-0.01578999959081505,-0.0157899987864606,0.015322747134562,4.822750575500001,-0.015789999552313527,-0.015789999522442748,1.0,1.0,-0.018850550878778974,-0.019238701260405625,0.0,0.0,-0.020615245425175677,1.069671622,201.0
26,26.0,-0.01578999959081505,-0.0157899987864606,0.0152385485787431,4.822750575500001,-0.015789999552313527,-0.015789999522442748,1.0,1.0,-0.019147684702005598,-0.019363156097106225,0.0,0.0,-0.020638126018564275,1.1161287385,225.0
27,27.0,-0.01578999959081505,-0.0157899987864606,0.0152352433900612,4.822750575500001,-0.015789999552313527,-0.015789999522442748,1.0,1.0,-0.019165655501147,-0.01936315419713825,0.0,0.0,-0.020659652655672225,1.22379454325,226.0
28,28.0,-0.01578999959081505,-0.0157899987864606,0.0151601321363766,4.822750575500001,-0.015789999552313527,-0.015789999522442748,1.0,1.0,-0.01933823146558865,-0.019445070991648952,0.0,0.0,-0.020711384625237025,1.18874145225,250.0
29,29.0,-0.01578999959081505,-0.0157899987864606,0.0151571656651039,4.822750575500001,-0.015789999552313527,-0.015789999522442748,1.0,1.0,-0.019290844651565175,-0.01950799483191235,0.0,0.0,-0.0206644237643392,1.1973755234999999,251.0
30,30.0,-0.01578999959081505,-0.0157899987864606,0.0150894042678516,4.822750575500001,-0.015789999552313527,-0.015789999522442748,1.0,1.0,-0.0193180489417552,-0.01943771202156335,0.0,0.0,-0.0205083053858175,1.60100946075,275.0
31,31.0,-0.01578999959081505,-0.0157899987864606,0.0150867147713346,4.822750575500001,-0.015789999552313527,-0.015789999522442748,1.0,1.0,-0.019363403178072225,-0.019436425810423402,0.0,0.0,-0.020525673690131252,1.36180446175,276.0
32,32.0,-0.01578999963412805,-0.015789998143497977,0.0150250180946536,8.39087079275,-0.015789999547091774,-0.01578999949323155,1.0,1.0,-0.019469916501688576,-0.019341200115413626,0.0,0.0,-0.02048299309622445,0.2563754915,300.0
33,33.0,-0.015789999636596476,-0.0157899985090001,0.0150225592072507,8.46558367225,-0.015789999543472523,-0.015789999513284803,1.0,1.0,-0.019488686369556675,-0.019338885735903127,0.0,0.0,-0.02039564545813985,0.2867917055,301.0
