,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.020054436797505522,0.020352421923166962,0.0056212782564166,3.0392026820685714,2.6699753926368435,0.05676560415197684,0.00385820929681818,-4.678718343056008e-22,0.056485978754222274,0.0038384235558595802,9.625953901665265e-20,0.02415130196508904,0.02462780454385656,0.00018792261835182,0.00017415040638296,0.0,0.0,0.00018291939049956,0.00017694302368904,0.0,0.01794913382891432,0.01925862762346938,0.01872820143604878,0.01863327949210758,1.0,1.0,1.0,1.0,0.01804002720180978,0.01959042136257076,0.01894509684502594,0.019001361487442022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.019948384992870938,0.020315309284165,0.0056194232945721,3.468586365971714,2.9152713446412233,0.05693564207771446,0.0038640708368567,1.8707802191906707e-20,0.0571880268507559,0.00394749658492836,1.1709316949122954e-19,0.02463264100175142,0.02446889166131856,0.00018581124022602,0.00017674635164434,0.024452261396722262,0.02457442783319318,0.00017995897214856,0.00018579044844948,1.0,0.01808382027742124,0.019387513340564298,0.01874764322803986,0.01870716330868526,1.0,1.0,1.0,1.0,0.01846882144989756,0.02003238792701742,0.01970032156068148,0.01951404702024108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,0.0212034323640372,0.02153317884300422,0.0055192880801991,3.9384796909987916,3.4744411406805735,0.07402971095902314,0.00610129653718846,6.476300976980077e-20,0.07468446908958616,0.00633405408697448,1.8677189424683624e-19,0.02641403127812008,0.02600975839974728,0.00025655094068492,0.00026084457058456,0.02946065880631166,0.02927543793708216,0.00028233765624462,0.00026714915875338,100.0,0.01632310673878944,0.01694386927286034,0.01669069398678,0.016624667530225918,1.0,1.0,1.0,1.0,0.0166176311180398,0.01751157481525088,0.01706931227562894,0.016970310793587122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.02118275927106032,0.02150736958874242,0.0055186768949514,3.702618134138174,4.1830299095017835,0.07395434103844144,0.00609954646034566,9.764999699207188e-20,0.07468239151063955,0.00633430436970098,1.9757531618515628e-19,0.026417948308922797,0.025958251855555902,0.00026011497247960003,0.00026977937668556,0.02637619425717686,0.02596084608787064,0.0002821810310706,0.00027729403227562,101.0,0.01632285225060522,0.01690318495899588,0.016580795649722098,0.01658264849386794,1.0,1.0,1.0,1.0,0.016840720295299278,0.01764046437665516,0.01712839083038752,0.017098626351597538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.02165641185864576,0.02231794323953644,0.0054724976478222,5.324428765522316,4.681985635031014,0.07764471632460405,0.00678380022644482,8.465450562766814e-20,0.07935284319651943,0.0072230920783665,8.897643076249316e-20,0.027228438381051802,0.027047215561878318,0.00033467200119044,0.00033601336181158,0.027719636205499238,0.02716607275662326,0.00033095595426852,0.0003379395930096,200.0,0.01576286820365596,0.01677488759972592,0.01622470301508218,0.0161860482882763,1.0,1.0,1.0,1.0,0.01641632841910692,0.017280130802519382,0.01698578529055716,0.01689125947603328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.02162078352754728,0.02230505243634098,0.0054721335544844,4.865531224594451,4.336666920571587,0.07765977643528996,0.006784023955586019,6.842136419191387e-20,0.07940437310100698,0.0072172292594343,4.9760992139573744e-20,0.02720833467769778,0.0270046440642699,0.00032988202292468,0.00033320561051362,0.027190785429664938,0.02700235749829346,0.00033518839627498,0.00033417358063154,201.0,0.015877700808005938,0.01675634942093368,0.016282289600112042,0.01622646728996312,1.0,1.0,1.0,1.0,0.01643919351543906,0.01738047330489442,0.016983524862513078,0.01690692568328928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.02183342512024994,0.02260829309613418,0.0054418944786056,5.9870855252724136,5.281519990018569,0.07855769490017364,0.0069208160266172,2.081668171172155e-20,0.08115423058499978,0.00748224284813364,1.660378184149212e-20,0.0277458154661362,0.0269817222109375,0.00042024236172429996,0.00040203144308176,0.02789084250131066,0.02757460952472914,0.00041589373722666,0.00043958819005634,300.0,0.01576406741110636,0.01641868551098992,0.01614990127939436,0.01594425958588908,1.0,1.0,1.0,1.0,0.01595264672809736,0.01668524352533162,0.016338583087563523,0.016264246657831678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.02179329948365688,0.0225953352971528,0.0054416357164188,5.591551576275378,5.353418156248517,0.07855838456712022,0.00691242514661382,9.464374519930437e-20,0.08110201553080508,0.00748034565137232,2.2931763326632433e-19,0.02775918925340478,0.02702607705216676,0.00041921497322618,0.0004438317380845,0.02776686074458806,0.02701463815756454,0.00042208503000434,0.00040934735443437997,301.0,0.015764110001958098,0.01649032299971768,0.01619060331371854,0.016026149556282877,1.0,1.0,1.0,1.0,0.01595388988130854,0.01670121490056368,0.01634656617270746,0.01626648065679808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.0218377463188868,0.0224913303737012,0.0054191483720727,6.091562829166651,6.744544551335275,0.07921957220829225,0.00708995538924478,4.703028090426009e-20,0.08233396915271474,0.00771968281780684,7.285838599102582e-20,0.02752486996314966,0.02713532722586472,0.00048718140460543997,0.00047992619220162,0.02799369964934628,0.02740093886246068,0.00048241582699114,0.00047402018681164,400.0,0.015473932660809639,0.01634377081019786,0.01593258553070086,0.01591380256777984,1.0,1.0,1.0,1.0,0.01577146675303126,0.01670132604566532,0.01628101144821988,0.0162160494174986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.02180165393907076,0.02248464076235366,0.0054189478892627,6.420903892302885,6.36510774877388,0.07926452115649246,0.007091758752416019,1.9813067747297356e-19,0.08236424260027692,0.0077171469563643205,4.6078039899811053e-20,0.02750375876025048,0.02720840297955628,0.0004905042005702601,0.00048382387030865997,0.02750190371809388,0.02711072462942762,0.00048561100848014,0.00048188902437684,401.0,0.01547795241553762,0.0163427350944953,0.015945364356857162,0.0159242426683807,1.0,1.0,1.0,1.0,0.01581885439723664,0.0167519608543937,0.01629827030487982,0.01630854829353488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10.0,0.02177554802339644,0.0225477808175509,0.0054010542424083,6.457731528766453,6.618901277543046,0.08010143996396944,0.00722749371922138,1.7031830491408643e-19,0.08342006106863445,0.00786250734351068,5.240280366425577e-20,0.02755938121386742,0.02722179303354276,0.0005658436799421799,0.0005486535839736,0.02765110026947382,0.02743161271287316,0.0005610861815511799,0.0005501129897311,500.0,0.01550462558330018,0.016180311620904338,0.01589168154079422,0.015846532528172037,1.0,1.0,1.0,1.0,0.01569259542858676,0.01674607319853414,0.016169386273663898,0.0162341402846016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,11.0,0.02176998130604486,0.02256481899817554,0.0054008907251825,6.2435380837414405,6.65818905713968,0.08008453754730566,0.00722350795857606,6.485536044486792e-20,0.08338515914274314,0.00785805197218162,5.0373095491158925e-21,0.02754542796086432,0.02720187855754742,0.00055145095102486,0.0005416670115664,0.02754446413757456,0.02720072448099452,0.00056181836407626,0.0005590890301391,501.0,0.01549798218810244,0.01620194230294452,0.015848485579719258,0.01584870037343466,1.0,1.0,1.0,1.0,0.01569273463878312,0.0167413789862493,0.01616933204532922,0.016235785565397683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,12.0,0.0216868184387704,0.02255598763372408,0.0053860373545017,6.30145824404899,5.985089241876266,0.08012415249183368,0.0072506999962916,1.6012832085939738e-20,0.08396115707693012,0.00805293133913292,1.96157193052762e-19,0.02744766203390206,0.02735285644983236,0.00063570605125272,0.0006201796000823,0.02741200988478236,0.0273723323330244,0.00062775502447034,0.0006422288250177601,600.0,0.01554152899885102,0.01622706488372454,0.01574610487086234,0.01570748444369838,1.0,1.0,1.0,1.0,0.01575992986111294,0.016675016730083002,0.01610496229524998,0.01609109308590948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,13.0,0.0216994737429273,0.02252238519875232,0.0053858993588723,5.568902891525068,6.48103948845528,0.08014017077582809,0.0072501407138748,5.489293948559475e-20,0.08401224043243057,0.008050626390350039,1.7300602408263318e-19,0.02744669675514638,0.027405174303378542,0.00063750196713948,0.0006174481939524,0.0274493817036629,0.0273443172586086,0.0006239367881789399,0.00061209420673544,601.0,0.0155414162310094,0.01622682774754024,0.015744987219229418,0.01570724580888726,1.0,1.0,1.0,1.0,0.015758492463042242,0.01667512238776498,0.016105080605901323,0.01609149455632956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,14.0,0.021744745857426178,0.02264571209478018,0.0053732068861855,6.766092094150371,6.842277181334794,0.08021003509983064,0.00733187279524074,1.2258712563569437e-19,0.08449952634288646,0.00813665387785812,1.5890067039947556e-19,0.02756581922162742,0.02735443627584844,0.00072091885376714,0.00069482841063284,0.027216954836668462,0.02731311666675644,0.00070067197084426,0.0007069887593387999,700.0,0.01545212629658518,0.0163791737395039,0.0159577471509858,0.01582125647778248,1.0,1.0,1.0,1.0,0.015804209853139902,0.01672752586870712,0.016347275129692942,0.01621086046058956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,15.0,0.02174176526283588,0.02263981245313362,0.0053730875624454,5.890768047049642,6.335261332895607,0.08028726278710148,0.00732731467950914,2.125094005191294e-20,0.08447747301645626,0.00814900961266416,2.055797461543752e-19,0.02756439777977646,0.02737448051944302,0.00069831621367478,0.0006877140142023,0.02756401616819954,0.02737409167016226,0.00070035918615756,0.00068918394390488,701.0,0.01545195960402968,0.01637914432980876,0.01594670082012748,0.01581924557067264,1.0,1.0,1.0,1.0,0.01580366762434838,0.0167301245068351,0.01634737376173736,0.01620880913867058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16.0,0.02172518459725914,0.02256575938915022,0.005362009778096,5.915450909570791,6.455898812878877,0.08045087046890637,0.0073548712502102195,9.199136550547592e-20,0.08461619758950706,0.00818489761163214,-5.704178959241391e-20,0.027266886743664242,0.02722092017162278,0.00079492400400338,0.00077126601245246,0.02760150068940258,0.02744372384365194,0.00077521062921728,0.0007647317834198,800.0,0.01533429867700028,0.01627642371474672,0.01588249273071396,0.01576364739804032,1.0,1.0,1.0,1.0,0.01578760413087086,0.016459810739165418,0.01614379405789482,0.01596662257073714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,17.0,0.021731488385029762,0.022558024851275362,0.005361904703476,6.35917054049205,6.135483658662996,0.08043651492867643,0.0073503455231199,2.0129723061422995e-19,0.0845854302580619,0.008180528084424479,7.99073563552183e-20,0.02725513163625452,0.02720940054651462,0.00078661057632412,0.0007776106474920599,0.02726158662922738,0.02720940089886846,0.0007700486108660601,0.00076865858864034,801.0,0.015334296132975921,0.01627347341337846,0.01588154444825712,0.0157634175923594,1.0,1.0,1.0,1.0,0.015787751087640158,0.016459934780861222,0.01614423847073684,0.015966836316939438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,18.0,0.02175139487960558,0.02248415023368978,0.0053520791031029,6.755744391004555,6.452237875643186,0.08049756634274029,0.00738216321943954,3.8894326356111567e-20,0.08481442910516084,0.00822082076650576,2.340963680212911e-19,0.02732106405330624,0.027111516298361,0.00086050000973044,0.0008379479870199999,0.02737957039762388,0.02716331550540954,0.00084981322288508,0.0008206952828913599,900.0,0.01537969085964262,0.016197461296104502,0.01582237715663578,0.01568414852006702,1.0,1.0,1.0,1.0,0.015736731258310238,0.01664566077157224,0.01603310813729006,0.01602804431131002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,19.0,0.0217506738249541,0.02248362385838172,0.0053519852571854,5.922354084160178,6.208230183110572,0.08049236050628125,0.00738026893748458,2.1670362665199232e-19,0.08480594378225666,0.00821840484923258,1.9828017017737007e-19,0.02732680921148356,0.0271961069166768,0.00086213701870288,0.00085864982102062,0.0273205204588819,0.02711919625476318,0.00085249894764266,0.00083963363431386,901.0,0.01538246639595862,0.016197489337855142,0.015826275643737498,0.01568408245432254,1.0,1.0,1.0,1.0,0.0157376315442326,0.01664936466521024,0.01603451333734066,0.01602881767552746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,20.0,0.021643374768848637,0.02265099941174746,0.0053431589683688,6.843460268178023,6.316608473705127,0.08067489969333508,0.00743923140147418,1.1432653765485237e-19,0.08497139394943536,0.00823133439380542,2.0684512304028205e-19,0.02755674424802276,0.02731662650230258,0.0009556896286085,0.0009241481311618399,0.0275315180027063,0.027289048411698102,0.0008876780280843,0.00092457679565992,1000.0,0.015318590033119939,0.01626672563212102,0.01582173685534506,0.0156420864165371,1.0,1.0,1.0,1.0,0.01575421477104452,0.0165752147071602,0.01609819675462816,0.01621985560168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,21.0,0.02165642027083376,0.02264687781216462,0.0053430741973552,8.190857568453065,6.66926762026269,0.0806770208563491,0.0074379615157676195,5.710887941845622e-20,0.0849705135106785,0.00823524441106942,1.4161681659258804e-19,0.02756700809391494,0.02731472187701482,0.00091869381722054,0.00090895839966826,0.02756281557779408,0.02730766380871366,0.00096535442862654,0.0009147468488663,1001.0,0.0153423166609042,0.01625956453836494,0.01582127055506732,0.01564234941316486,1.0,1.0,1.0,1.0,0.01575416591380124,0.0165664485310853,0.01609655161794138,0.01622138214456616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,22.0,0.02166162195334444,0.02243763062310444,0.0053350638289534,6.173933214996941,7.021350679383613,0.0807219730465687,0.0074438847466444,2.1570909309972463e-20,0.08513947895029106,0.008269286381246759,-1.3312117109126396e-20,0.02742177956068758,0.0272036966510198,0.00101662764791396,0.00099763800390064,0.0275779170991199,0.02729564918532506,0.00096635064110156,0.00099483761005102,1100.0,0.01532308238136258,0.016269651922137102,0.01572579139952264,0.01565197002083886,1.0,1.0,1.0,1.0,0.015637176613356202,0.016515740538394438,0.01618289400795202,0.01608623430663824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,23.0,0.02166027240045688,0.02243385269620538,0.0053349865433453,6.9121249047573645,6.565183883532881,0.0807155940381371,0.00744398126220128,5.885399803379175e-20,0.08514480001273426,0.008270452270314699,-5.832649741120978e-20,0.02743848035515066,0.02719643808990222,0.00103902700357134,0.001008574781008,0.02743752533259498,0.02719647565261978,0.00098840801510952,0.0010000279871746401,1101.0,0.01527641492178856,0.01627852764592198,0.01572696281671182,0.01566477111649308,1.0,1.0,1.0,1.0,0.01565011516769494,0.01667144639353012,0.0161831272201359,0.016116041731673098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,24.0,0.021611641101073623,0.02252596912998956,0.0053276548748025,7.163083958486095,6.752110613347031,0.08104627737217104,0.00749807678201616,1.3669620990697237e-19,0.08526802727451298,0.008334518313427861,0.0,0.02749632137010552,0.027020640168328138,0.00111229100730268,0.00107113297563046,0.02739214749181794,0.027161988013880322,0.00105180698446928,0.00105637200176712,1200.0,0.01517597561009038,0.015889916640596982,0.015593999560549939,0.01545980781066502,1.0,1.0,1.0,1.0,0.01576585883326454,0.01659483045836396,0.01626122420351422,0.01610292882270636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,25.0,0.021606318605142078,0.0225231015493192,0.0053275838682764,7.160891847452149,7.51472704031039,0.0810343137120496,0.00749449818460396,6.212279114609188e-20,0.08533091085249206,0.00833076301523462,3.161606335113604e-20,0.02748842010947882,0.02701453786419844,0.00111117898486552,0.00107191652059552,0.0274884147643733,0.02702740534066298,0.00106412039604036,0.00105147061403832,1201.0,0.01518572039845392,0.01588935712239612,0.01556957923255544,0.015465787872224879,1.0,1.0,1.0,1.0,0.01576616896385974,0.01660742578975852,0.01626027426653786,0.01609818094921774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,26.0,0.02169118745963472,0.02249712256390922,0.0053208255579004,7.189472334249876,6.1257810686482115,0.08128156047417566,0.00757193072071992,1.2875503132805634e-19,0.0855241190864543,0.00839916386070894,1.803574471334425e-19,0.0275952521606982,0.02719127519637888,0.00121988996397702,0.00115675698034458,0.027712139288738943,0.02717172054030214,0.00112998259719456,0.00119050899520512,1300.0,0.0152016347796358,0.015885278881831298,0.01559520431949954,0.01546502347598282,1.0,1.0,1.0,1.0,0.01567837308291322,0.01631795788273198,0.01594439066915408,0.0160132046021492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
