,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_obj_values,SA_time,SA_tau,t
0,0.0,0.006062585000294502,0.02268387059941734,0.005621278256416602,14.819213876555052,0.016893900178351785,0.01782865514011926,0.01743060165795383,0.01732240233929498,0.9833333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.01742545911415455,0.01841216068178486,0.017933986767795104,0.017877955272812187,0.0,0.0,0.0,0.0,0.009510451488642388,0.8270658400520915,0.005827544431556212,0.0
1,1.0,0.006035822020042419,0.022720878095024048,0.0056194232945721,16.490949161718405,0.016873117346136057,0.0178402255965232,0.017426598562505426,0.017334821766289994,0.9833333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.01739923476506724,0.01840550505045273,0.017902674379908202,0.01784793570750702,0.0,0.0,0.0,0.0,0.009545927838537202,0.6901643611025066,0.005725215194338743,1.0
2,2.0,0.00684562603577161,0.024962269621611,0.005519288080199097,79.3232118571992,0.015876539287120694,0.016671227884412144,0.016256971377836528,0.016212667574922977,1.0,1.0,1.0,1.0,0.015987877413905224,0.016818925953647656,0.01636460653089691,0.016328595333056688,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.012221199505607395,1.1531093656463782,0.006769884796316935,100.0
3,3.0,0.006768896305583533,0.024965657966967845,0.005518676894951395,80.56939443338294,0.01581776300169541,0.016633623432615905,0.016204927157573618,0.01617671416796985,1.0,1.0,1.0,1.0,0.015976718085825698,0.016814960264896525,0.016355585865819554,0.016323787820744305,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.012220238033107898,1.3010326027297803,0.006720385390057089,101.0
4,4.0,0.0069142390543957535,0.02543483442341715,0.005472497647822204,159.49261361531973,0.015520319688152396,0.01623611899809924,0.01585402447632073,0.015795052681983664,1.0,1.0,1.0,1.0,0.015651505106841903,0.016426219182964066,0.01593061148137121,0.01592048219760363,0.0,0.0,0.0,0.0,0.012836206934365135,1.5217290764645441,0.006815912355415453,200.0
5,5.0,0.006912884906245958,0.02544126134984966,0.005472133554484395,146.93325968024922,0.015541497248397661,0.01624692135289125,0.01587229066925586,0.015814516945448626,1.0,1.0,1.0,1.0,0.015650778312375956,0.01642475229005636,0.01593099336706364,0.015922576644298286,0.0,0.0,0.0,0.0,0.01284729411160008,1.7081979939131997,0.006813269229293846,201.0
6,6.0,0.006996970722183809,0.02574451003165714,0.005441894478605601,228.4912745969108,0.015276406866792379,0.015996388069015134,0.015602500405970799,0.01555199594753087,1.0,1.0,1.0,1.0,0.015358736340955465,0.01612746603209295,0.015653204647563587,0.015633663120286103,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.013299017070505475,2.0274964646378066,0.0069313194282621575,300.0
7,7.0,0.006973844126939895,0.025763453306473325,0.005441635716418808,233.05858275216306,0.015280633654543666,0.01601759845496032,0.015610527876142356,0.015561779726263688,1.0,1.0,1.0,1.0,0.015352641954213172,0.016136183563244654,0.015644622480911034,0.015636509073471694,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.01331275423154461,2.2971595062680232,0.006940781694493188,301.0
8,8.0,0.006960434522216901,0.025923725243828914,0.005419148372072695,290.38786462897747,0.015202967759262507,0.0159036083515881,0.015501497148786215,0.015452589201750038,1.0,1.0,1.0,1.0,0.015163167241919026,0.0159818533037459,0.015418476862931872,0.01544425899102375,0.06666666666666667,0.0,0.016666666666666666,0.016666666666666666,0.013559792545006825,3.1739958642962542,0.0069166990999118445,400.0
9,9.0,0.0069253464241923,0.0259125754626809,0.005418947889262705,300.9071734687672,0.015211947050635296,0.01591625978280168,0.015514091201570908,0.015459513893305823,1.0,1.0,1.0,1.0,0.015166081738719356,0.01598458679888072,0.015422741064983017,0.015446480154483373,0.06666666666666667,0.0,0.016666666666666666,0.016666666666666666,0.013550996412712301,3.4650790511096905,0.006902553675347183,401.0
10,10.0,0.006974359327130609,0.025972690068418795,0.005401054242408296,375.17896875424486,0.015102129002613254,0.015817860123514958,0.015386781411003777,0.015361846258554584,1.0,1.0,1.0,1.0,0.015031364925645397,0.01582571976893139,0.015276484090764542,0.015284247436282697,0.13333333333333333,0.0,0.06666666666666667,0.1,0.013674853223564149,3.6359400776796975,0.006863120387263433,500.0
11,11.0,0.006969283133790452,0.02597111722549772,0.0054008907251825,371.7376901748338,0.015090665025042317,0.015804118858447305,0.015377399180180362,0.015363554403670637,1.0,1.0,1.0,1.0,0.01504447910700845,0.015827659293097977,0.015283351644133619,0.015288323140917777,0.11666666666666667,0.0,0.06666666666666667,0.1,0.013673998448634306,3.4958322089068434,0.00688687963960621,501.0
12,12.0,0.007019839444668239,0.026044495963052174,0.0053860373545016995,433.6794805396203,0.015048102952342915,0.01572925679280003,0.015309173599800047,0.015288880087820863,1.0,1.0,1.0,1.0,0.014998689129495838,0.015754681427696548,0.015216225208793014,0.015211132815135508,0.1,0.05,0.08333333333333333,0.08333333333333333,0.013784817171579703,3.734559070172448,0.006916882808135508,600.0
13,13.0,0.007013170454146489,0.026043476337688182,0.005385899358872297,433.80223937379975,0.015049674994373314,0.015735704730630174,0.015316956053279667,0.015295239262545638,1.0,1.0,1.0,1.0,0.015003437024814931,0.015756232602642046,0.015222776048776197,0.015216419697848283,0.1,0.05,0.06666666666666667,0.08333333333333333,0.013785332935600615,5.217389164856286,0.006911241134441495,601.0
14,14.0,0.007021007339427917,0.026090447642975943,0.0053732068861854975,518.6503610864563,0.014977255122601972,0.015654751371464052,0.015230215059834126,0.015213285904582862,1.0,1.0,1.0,1.0,0.014935269209089164,0.01568387193505285,0.015127731027780141,0.01514865642698735,0.1,0.016666666666666666,0.05,0.05,0.013865818920184621,4.577990476038152,0.006922390133478019,700.0
15,15.0,0.00701294846507562,0.026090218230052774,0.005373087562445402,515.1989395462335,0.014974937404038388,0.015638639193570014,0.015226740071899919,0.01520162563115406,1.0,1.0,1.0,1.0,0.014932270357005789,0.01568523984283451,0.015121223500883735,0.01514993139023339,0.1,0.016666666666666666,0.06666666666666667,0.05,0.01386558969499127,4.147576118981427,0.006911221724065578,701.0
16,16.0,0.007012223871896085,0.026102469389677987,0.005362009778095997,561.7133638155298,0.014969652877897734,0.015644821310235608,0.015246871870711711,0.01521383111079016,1.0,1.0,1.0,1.0,0.01489571166782337,0.01566047744202628,0.015109706574883903,0.015116592665404244,0.1,0.016666666666666666,0.06666666666666667,0.06666666666666667,0.013911669310921098,6.434654501038797,0.00690161820917442,800.0
