,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_obj_values,SA_time,SA_tau,t
0,0.0,0.0095153870744699,0.028487099971307,0.0056212782564166,82.35006847500335,0.0206396677613617,0.0219578260428278,0.0212103846167268,0.0211410925374543,1.0,1.0,1.0,1.0,0.0196852706272415,0.0210723177983894,0.0201941892784958,0.019950400873451,0.0,0.0,0.0,0.0,0.015386687388394,4.249093709047884,0.0098647505504741,0.0
1,1.0,0.0094992024753293,0.0289463843562793,0.0056194232945721,89.18953707703622,0.020742685777087,0.0220664983159065,0.0213244730090419,0.0212653148951181,1.0,1.0,1.0,1.0,0.0196852706272415,0.0210723177983894,0.0201941892784959,0.019950400873451,0.0,0.0,0.0,0.0,0.0158123891562734,4.996985531994142,0.0098560201652411,1.0
2,2.0,0.0095286911330873,0.0291280337810595,0.0055192880801991,223.73592122097037,0.0179606680977226,0.0188973140455827,0.0187313987172355,0.0184143734803177,1.0,1.0,1.0,1.0,0.0184383637864839,0.0191199794567164,0.018788865812005,0.0188667598750734,1.0,1.0,1.0,1.0,0.0166680203694611,3.644366991007701,0.0099465996609691,100.0
3,3.0,0.0094811959947923,0.0291185551583878,0.0055186768949514,238.584076647996,0.0179653626847893,0.0189026179323619,0.0187314832411148,0.0184194969372781,1.0,1.0,1.0,1.0,0.0184383637864839,0.0191199794567164,0.018788865812005,0.0188667598750734,1.0,0.0,1.0,1.0,0.0166353784863058,4.494181985966861,0.0099465996609691,101.0
4,4.0,0.0092715003711919,0.0282343518497729,0.0054724976478222,489.8280571890064,0.0166726575098469,0.0180408700025101,0.0172835335394885,0.0174150628221488,1.0,1.0,1.0,1.0,0.017301229878615,0.0178753826365693,0.0173397532319792,0.0173141259714809,0.0,0.0,0.0,0.0,0.0151759830410285,5.824979647004511,0.0087434925286208,200.0
5,5.0,0.009257255467213,0.0282016676852057,0.0054721335544844,415.5199859039858,0.0166737009311289,0.0180699678443147,0.0172856428339988,0.0174165128424886,1.0,1.0,1.0,1.0,0.017301229878615,0.0178753826365693,0.0173397532319792,0.0173141259714809,0.0,0.0,0.0,0.0,0.0151503555887879,6.176809601020068,0.0087434925286208,201.0
6,6.0,0.0089078555474896,0.0285352088593514,0.0054418944786056,614.2773607840063,0.0160298999515932,0.0170561901637599,0.0163890480959496,0.0166568426169029,1.0,1.0,1.0,1.0,0.0161799021518156,0.0170449407220157,0.0165125772649831,0.0166911585070014,1.0,0.0,1.0,1.0,0.015502891898103,7.258370116993319,0.0085854990123853,300.0
7,7.0,0.00890484325923,0.0285652149209656,0.0054416357164188,673.3664958199952,0.0160298999579938,0.0170308990703039,0.016391967102115,0.0166572590005902,1.0,1.0,1.0,1.0,0.0161816506883043,0.0170417178599133,0.0165141693683021,0.0166911585070014,0.0,0.0,1.0,1.0,0.0154819994399206,9.935583668993786,0.0085854990123853,301.0
8,8.0,0.0085870135840145,0.0281204406196643,0.0054191483720727,775.4418835840188,0.0162389595001771,0.0172888846941751,0.0165257706440084,0.0163507844277864,1.0,1.0,1.0,1.0,0.0159351709630443,0.0171897365134882,0.0163925338000393,0.0165678243377403,1.0,0.0,1.0,1.0,0.0155594091551492,7.724408793030307,0.008538934168457,400.0
9,9.0,0.0085861267957332,0.0281025564196426,0.0054189478892627,1040.5686531949905,0.0162404366976768,0.0172904243974984,0.0165273901567068,0.0164146068168547,1.0,1.0,1.0,1.0,0.0159309573954792,0.0171936811436593,0.0163925338000393,0.0165840710353781,1.0,0.0,1.0,1.0,0.0155409443410647,13.915088700014168,0.008538934168457,401.0
10,10.0,0.0088952134564981,0.0280427164494792,0.0054010542424083,1019.1643911189748,0.0161840635315343,0.0173047024710235,0.0167834572091187,0.017215629195277,1.0,1.0,1.0,1.0,0.0158847588354185,0.016779314414956,0.0165020438178342,0.0163676800633318,1.0,0.0,1.0,1.0,0.0159096748336955,14.669562010036316,0.0087115932992523,500.0
11,11.0,0.0088777740863877,0.0280253517187803,0.0054008907251825,1032.7573909459752,0.016185528050985,0.0173072925252498,0.0167858635497751,0.0172183423276616,1.0,1.0,1.0,1.0,0.0158847588354185,0.016779314414956,0.0165008444085665,0.0163652992877992,1.0,0.0,1.0,1.0,0.0158933915926941,13.225316266994923,0.0087104922124501,501.0
12,12.0,0.0085595606600622,0.0280681035228738,0.0053860373545017,1069.898652020027,0.0159558821506918,0.0168582270355951,0.0166042397438139,0.0164944024433459,1.0,1.0,1.0,1.0,0.0157732947245497,0.0167397348893488,0.0167378731884978,0.0163521590985316,1.0,1.0,1.0,1.0,0.0158289410524252,9.060799213941207,0.0082835360262397,600.0
13,13.0,0.0085452557927641,0.0280526818319164,0.0053858993588723,915.8154948069714,0.0159558064996544,0.0168596322381177,0.0166053385051226,0.0164956805310773,1.0,1.0,1.0,1.0,0.0157732947245497,0.0167377425515845,0.0167378731884978,0.0163514508285585,1.0,1.0,1.0,1.0,0.0158151430443696,32.78867124102544,0.0082835360262397,601.0
