,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.018778602722272834,0.01851168731478884,0.005621278256416597,1.6738302832003682,2.12767671480251,0.07055037182823228,0.005539008689451364,6.182391703448285e-21,0.0709042007788979,0.005570181545600244,-8.336497591105341e-20,0.024759434269320476,0.024724305832282575,0.00020293282286724745,0.00018906300247176753,0.0,0.0,0.000224112177966115,0.00023363768705161251,0.0,0.018484480746074904,0.01971327677188425,0.019222673763081115,0.019163375013110728,0.5,0.425,0.45,0.475,0.018548007435302,0.019637399253642586,0.019246488413914544,0.019063271615401976,0.525,0.45,0.5,0.525,0.95,0.9,0.925,0.925,0.95,0.9,0.95,0.925
1,1.0,0.018738393915481693,0.018493006708895497,0.0056194232945721,1.7369398159527918,2.0660208163491918,0.0706814300042881,0.005553477116752711,7.189534142091573e-20,0.07096170750831335,0.00557290461464476,-2.3233661444268995e-19,0.024918870634500653,0.024841974367589843,0.00020007896819146503,0.00025781855802047015,0.024820430555570563,0.024837551146750896,0.00019303632434452506,0.00019577030907379748,1.0,0.01856946305627853,0.019765520428529505,0.019286559627990092,0.01922819735177269,0.5,0.45,0.45,0.45,0.018709671360328868,0.01981639468606886,0.019449058689563984,0.01926381095177079,0.475,0.35,0.4,0.425,0.95,0.9,0.925,0.925,0.925,0.875,0.925,0.875
2,2.0,0.0205462610357458,0.020750647878748477,0.005519288080199102,3.5805401233053997,3.114760525818565,0.08057897393310405,0.0073135193538636945,7.86950076862395e-21,0.0815699774133122,0.007491657522774279,-2.892410920522666e-20,0.02671634066365023,0.026872473195997615,0.00039624725177413747,0.00033316874760197507,0.029481390781717676,0.02932726429662651,0.000297751105972515,0.0003697260137414025,100.0,0.01712389408010775,0.01799607598346869,0.01761828725000208,0.017540987696859012,0.875,0.8,0.875,0.85,0.017112103105306718,0.01798589776265932,0.017535548511035774,0.017471702651699193,0.9,0.85,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.020536533349533544,0.020742811054929464,0.005518676894951397,4.0900787484977625,2.850495156995021,0.08058590324644396,0.00731242732056468,1.4271153517125026e-20,0.08157968086904487,0.007491140410874774,-2.4675782189763025e-20,0.026669707919714725,0.026807228973057762,0.00028429471421981755,0.0003019702446180801,0.02671919306649543,0.026870818690548616,0.00030253297882149,0.001218081847764505,101.0,0.01707941972791393,0.017961463805678528,0.017573823846548008,0.01749916696780852,0.875,0.8,0.85,0.825,0.01705913874610691,0.01792873274213621,0.017484723543777565,0.01741250181256681,0.925,0.85,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.02102945622626181,0.021230376592916576,0.005472497647822204,4.246919404243817,3.2545694196014665,0.08290882339655466,0.007800522314052395,-4.240143625592609e-20,0.08456410709404191,0.008111516031923513,6.25867643630922e-20,0.02739950136360251,0.027172946100513386,0.00039970141660882754,0.0003851028071948775,0.02795465477994593,0.02785816639272774,0.0003519440273521,0.0004985882143955124,200.0,0.016623736693044185,0.017332310984404766,0.016960193194297264,0.016926882369224572,0.925,0.925,0.925,0.925,0.016815961013129863,0.017663510458948633,0.017225310898799313,0.01719711996081812,1.0,0.925,0.975,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.021004290995598536,0.02122764431788767,0.005472133554484395,4.096197205520002,3.1603060798428486,0.08287905225130797,0.007793245719819167,1.8536442695545545e-20,0.08454668065753643,0.00810640113718126,1.0244967046041719e-19,0.02737849273265524,0.027130781721507385,0.00277156171505334,0.000398122079786795,0.0273763584279288,0.02715380489132571,0.0006604774389415474,0.0004516177083132299,201.0,0.01659175397730145,0.01730878154167561,0.01692180976503539,0.016906413765210154,0.95,0.9,0.925,0.9,0.016791343447701782,0.017634081644517862,0.017192876446014724,0.01717255829305806,1.0,0.95,0.975,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.02114282066038393,0.021500753290447257,0.005441894478605601,4.055435010502697,3.539952439611079,0.08356754640719685,0.007965556834331599,-5.203008782745615e-20,0.08564754971974833,0.00835322484321675,-1.1949620764633051e-19,0.027487033212916023,0.02744246408588419,0.0006873038102639323,0.0005088121717562352,0.0281193757897923,0.027885226325683014,0.0013831615186063024,0.0004466331796720125,300.0,0.0162381065195586,0.016932057409199543,0.016543368483419186,0.016480427857396722,1.0,1.0,1.0,1.0,0.016380878616030808,0.017192881440751817,0.01677698631929948,0.016718546531679222,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.02116252292573397,0.02151767642756839,0.005441635716418806,4.157697019586339,3.26145689667901,0.08357133365053607,0.007968249164705305,-4.091820699043851e-20,0.08564703814047274,0.008355805217569654,-7.572591113298024e-20,0.027464179625827072,0.02740567278425246,0.005877125251572525,0.00044947802089149004,0.02758283618829499,0.027618120012638837,0.0006822120747528575,0.0005896108021260651,301.0,0.016188921228950992,0.01691182485633006,0.016517241191897424,0.01645884024924302,1.0,1.0,1.0,1.0,0.01636030614492078,0.017168152865613403,0.016751858167965216,0.016686879628240746,1.0,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.021094808985238748,0.0216261868285438,0.005419148372072697,4.275233950780239,3.6686609856114956,0.0841323794562723,0.00810064030032639,4.3780149487117886e-20,0.08642351089190123,0.008527196112460163,-7.246824709592226e-20,0.02756000449857618,0.0274309050733871,0.0016832568566314352,0.0014112791599472448,0.027720282022672082,0.027603106457177912,0.0005139879212947074,0.0011518997198435902,400.0,0.016039453783743766,0.016857005441827413,0.01641744869035599,0.01639530367500402,1.0,1.0,1.0,1.0,0.016262129799441614,0.017054227562504874,0.016616560014022338,0.016585887393669996,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.02108546954193049,0.021605140687192,0.005418947889262699,4.417453294282313,3.6151750794320834,0.08413078008167058,0.008099767956912793,8.50331428703196e-20,0.08643448890746244,0.008529154870938308,-1.1781220166462e-19,0.02753838335990099,0.02741159944572457,0.001305036287521887,0.0011394280183594225,0.027540343923564088,0.027411313413663464,0.00077520396735049,0.0012330934521741677,401.0,0.016039851506668985,0.016858873060824626,0.016418736190673473,0.01639708488192833,1.0,1.0,1.0,1.0,0.01626060825438423,0.017052902448784053,0.01661516465862809,0.01658451333718009,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
