,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,online_pca_time,online_pca_k,MRO_pca_time,MRO_pca_k,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,-0.008659250955633,-0.008659250955633324,0.0086450649275663,0.0426631386417541,0.0030605802685241,0.000133454799652025,4.0,0.000133454799652025,4.0,1.612464757541638e-09,1.7992334356003378e-34,1.2074788009850834e-19,1.612464757541638e-09,1.7992334356003378e-34,1.2074788009851672e-19,0.01691229052339185,0.016912290523374278,5.5655e-05,6.343000000000001e-05,3.4675512368885007e-10,3.4675512368885007e-10,5.7824999999999996e-05,5.727325e-05,0.0,0.12804104987773174,0.0345802622540527,0.07042696767625455,0.06897241689062908,0.0,0.0,0.07042696767625332,0.06897241689075231,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,-0.008659445766267725,-0.008659445766270575,0.0086057500525932,0.00315489227938835,0.00301666482479855,0.0,4.0,0.0,4.0,2.519225458686452e-09,1.2959155249172655e-34,8.376289917596696e-20,2.4302636350027566e-09,1.4993611963336148e-34,1.0062323575109769e-19,0.029904325393875622,0.029904325393878925,5.1405e-05,5.8495e-05,0.029904325597124325,0.02990432559712115,5.37375e-05,5.4665e-05,1.0,0.14980018916025561,0.10190519134086803,0.07042696981072308,0.06897651683498102,0.0,0.0,0.0704269698106771,0.06897651683503056,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,-0.008659869726320326,-0.0086598697262865,0.0085189574037614,0.003520116123474075,0.003602132505920375,0.0,4.0,0.0,4.0,2.136134379736275e-09,1.3188882755234438e-34,2.6013458345033454e-19,2.3090289387215296e-09,9.995741308890764e-35,6.708215511975798e-20,0.05580327436588045,0.05580327436590622,6.622e-05,6.69625e-05,0.06372587099491026,0.06372587099491833,6.535e-05,6.525500000000001e-05,4.0,0.11764018339045555,0.1091231559786788,0.07042696227604049,0.06872180882390339,0.0,0.0,0.07042696227608965,0.06872180882385383,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,-0.00093939134934695,-0.00093939134934055,0.0084965478865733,0.004840818369354175,0.004684776795928925,0.00016570091247550001,8.0,0.00016570091247550001,8.0,2.3349251422905808e-09,1.5410036519436273e-34,1.3711188307309273e-19,2.3349251422905808e-09,8.996167178001691e-35,4.362270735489185e-20,0.01924765725967545,0.019247657259656298,7.13225e-05,7.012500000000001e-05,0.06652073959918273,0.06652073959917942,7.39275e-05,7.72375e-05,5.0,0.11309818922545684,0.10661638070896827,0.034733314834819874,0.030038134012675376,0.0,0.0,0.034733314834836174,0.030038134012669297,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,-0.0009235658774247499,-0.00092356587742895,0.0084253763351036,0.005320562043243375,0.005549909152984599,0.0,8.0,0.0,8.0,2.5636951153283903e-09,1.0838563779403474e-34,1.242735683698464e-19,2.8069601806591616e-09,6.425833698572634e-35,2.96636678401098e-20,0.026452139961357077,0.0264521399613571,7.397e-05,7.67225e-05,0.028482393361428153,0.028482393361445903,7.75475e-05,7.716e-05,9.0,0.09139762588464367,0.08732347059606493,0.035042317096489375,0.030584697372392652,0.0,0.0,0.035042317096489,0.0305846973723937,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0.0009495547524239,0.00094955475240965,0.0084108565880235,0.00659651812817375,0.006391416862426725,0.000185430049896225,12.0,0.000185430049896225,12.0,2.456396378441972e-09,1.0775543710941401e-34,5.610953406346321e-20,2.6936814381958438e-09,5.997444785334461e-35,5.862579132167922e-20,0.022377969215576474,0.022377969215576377,7.924249999999999e-05,8.319824999999999e-05,0.02752699252568005,0.027526992525684676,8.5135e-05,8.396e-05,10.0,0.08577711783283593,0.08552358633800942,0.028358377785680625,0.0267756159721955,0.0,0.0,0.0283583777856578,0.026775615972205548,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,0.000931789438609875,0.00093178943860995,0.0083972969238312,0.004983139279022175,0.005201599043060225,0.0,12.0,0.0,12.0,0.018108499546452276,0.002624364689073,0.000411056894898525,0.01810849947828215,0.002624364689073,0.00041105689483230003,0.023651969952345427,0.023651969950938448,8.43425e-05,8.719500000000001e-05,0.023798025338621923,0.023798025338621676,8.715249999999999e-05,8.742750000000001e-05,11.0,0.0810469999382552,0.08110502249182515,0.026670667873838948,0.027415653826900074,0.0,0.0,0.026670667873845373,0.02741565382576685,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,0.000835404390283425,0.00083540483617995,0.0083612973700149,0.004702291448486325,0.005228933550933775,0.0,12.0,0.0,12.0,0.05552919503491385,0.00857755110659965,0.001105444298607375,0.055092363758095175,0.008760802897683275,0.001164665647581075,0.029774029214845302,0.029774029214844774,8.86225e-05,9.106500000000001e-05,0.029302856921761777,0.029302856923532877,9.610774999999999e-05,9.756275e-05,14.0,0.06728508521912491,0.0677429520706651,0.027846482899545725,0.02867551500074085,0.0,0.0,0.0278460130610204,0.02867551500042675,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,0.0027921187581004,0.002792118758098975,0.0083505822794503,0.00607101983694455,0.005922764784728926,0.000231027603149375,15.75,0.000231027603149375,15.75,0.06250765577589142,0.009791459093412,0.0005391707246376,0.062643698567235,0.0099716169114546,0.000518967229834025,0.0196780214796184,0.019678021479575848,9.017e-05,9.149249999999999e-05,0.0302188032441184,0.0302093604873031,9.091749999999999e-05,9.0825e-05,15.0,0.06453490412665365,0.06506062477258986,0.021676541347870774,0.026359454223084423,0.0,0.0,0.021462383232919074,0.02493073303404155,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,0.002747558488675425,0.00274755848871045,0.0083126066134466,0.005513215996673525,0.00604823846737665,0.0,15.75,0.0,15.75,0.09282498680402225,0.01481636431690095,0.0012488990944230002,0.09248130994273354,0.01546403931973005,0.001344916662850675,0.022697962088575423,0.023404688169306426,0.00010559999999999999,0.00010627,0.022755626744615877,0.022800702085247024,0.00010623499999999999,0.00010468575,19.0,0.05376084333011497,0.054373244049925724,0.0212995373443409,0.023149970589905523,0.0,0.0,0.021910046488526777,0.025011443984687576,0.0,0.0,0.0,0.0,0.0,0.0
