,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,online_pca_time,online_pca_k,MRO_pca_time,MRO_pca_k,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
457,457.0,0.009767133077700791,0.010746359499111301,0.0070031937303661005,0.02741990688477778,0.029061087833019972,0.00308408737182612,69.5,0.00308408737182612,69.5,0.18446775236682336,0.038375426161419264,0.00180755522248356,0.1883919389484368,0.040635852885747094,0.00189584877671329,0.01845853024912836,0.01837688064061982,0.0006263604,0.0006377762,0.018501474838960412,0.01831633391883843,0.0006455743000000001,0.0006561033999999999,200.0,0.010280792255608438,0.00975922951257202,0.0128651029612662,0.01232890134604602,0.3,0.2,0.01324932407636462,0.01259950538627592,0.1,0.2,0.9,1.0,1.0,1.0
458,458.0,0.009752146271796961,0.01074858986676445,0.007002341810465799,0.024235261036938426,0.02654851618223873,0.0,69.5,0.0,69.5,0.18449999021347332,0.03836940045678085,0.0018034409037523298,0.18843618642605753,0.04063968020070098,0.00189374660792834,0.01847673414096672,0.01837035589446783,0.0006457282999999999,0.0006423903,0.018440835310044857,0.018367710372581097,0.0006531474,0.0006638972000000001,201.0,0.01029974292647046,0.00978145867766325,0.012878816618491152,0.01234862765678113,0.3,0.2,0.013287401783121539,0.01262707327122517,0.1,0.2,0.9,1.0,1.0,1.0
459,459.0,0.009720259779096591,0.010707874960553278,0.0069948599815014,0.023737364393933057,0.02528410809399409,0.0,69.5,0.0,69.5,0.1851144148209482,0.038456535110066574,0.0017987168394952503,0.18919420542101295,0.04073518234511483,0.0019000686616382,0.018430021886122108,0.018330309318053593,0.0006677045,0.0006593723999999999,0.01849457445214731,0.01838544267771129,0.0006705782000000001,0.0006701623000000001,210.0,0.00992953491893423,0.009433403212856541,0.012799147344182929,0.01228153797087774,0.2,0.2,0.01323789096140238,0.01257349431472867,0.1,0.2,0.9,1.0,1.0,1.0
460,460.0,0.009701462758218671,0.010693873172643331,0.006994048558437301,0.02384667872032466,0.025481681069750923,0.0,69.5,0.0,69.5,0.18512817021095743,0.03844637993038349,0.00180677791292304,0.18928299470259044,0.04075119147094664,0.0019024351114739501,0.018449856917490143,0.01830901967985694,0.0006419084,0.0006570635000000001,0.01843606472545645,0.018343533014701218,0.0006715127,0.0006511636,211.0,0.009948692776435963,0.00945593153088846,0.012788531871678502,0.01222886728727794,0.2,0.2,0.013263457401350912,0.012588887357543719,0.1,0.2,0.9,1.0,1.0,1.0
461,461.0,0.009675657153564159,0.01071945595499603,0.0069869144241282,0.023663423543334918,0.026153631351061975,0.0,69.5,0.0,69.5,0.18606010144621016,0.038740306613899586,0.00185658444833338,0.19047929101125527,0.04114177385452197,0.00194353597798108,0.018502379788502218,0.01846662797417694,0.0006829517,0.0006768948,0.018556920363401664,0.01842235991528529,0.0006758676000000001,0.0006830357000000002,220.0,0.00964962342221622,0.009137823602922068,0.012815949004702029,0.01224730520831739,0.3,0.2,0.013198085952644259,0.012586588865220993,0.1,0.1,0.9,1.0,1.0,1.0
462,462.0,0.009662494123320039,0.01075139417790668,0.0069861398633093,0.02351719518415522,0.026267498672936967,0.0,69.5,0.0,69.5,0.18604078125363954,0.03871674331645985,0.00185123235732467,0.19048577495776833,0.0411238163156557,0.00194232295511266,0.01850209470669332,0.01844626115774014,0.0006930338,0.0006959256999999999,0.01849669845261895,0.01846512849226296,0.0007067068000000001,0.0006864947,221.0,0.00966866346068059,0.00915959528923248,0.012788125025147359,0.01222148381243657,0.2,0.2,0.01321504163966881,0.01259480673131309,0.1,0.1,0.9,1.0,1.0,1.0
463,463.0,0.00963575244308851,0.01077509553605703,0.006979322882467701,0.023775884706066848,0.02517164191693109,0.0,69.5,0.0,69.5,0.18661802149886808,0.03882386988759805,0.0018597576176454396,0.19126034607305029,0.041318544381170455,0.00197607863370474,0.018585755558094823,0.018518111202808902,0.0007325758999999999,0.0007495121000000001,0.01856786737252138,0.01852274600382149,0.0007458419,0.0007449848000000001,230.0,0.00935412046661593,0.008866528543822931,0.01271885793547307,0.01207345363364601,0.2,0.2,0.013006965348577343,0.01237115660743817,0.1,0.2,0.9,1.0,1.0,1.0
464,464.0,0.009624064762893412,0.010767462236095598,0.006978582015914699,0.024342019076171832,0.026445393559570256,0.0,69.5,0.0,69.5,0.1865922807156627,0.03880171621711781,0.00185755395774144,0.19125671726038102,0.04130275033398939,0.00197263473170061,0.018570847344922724,0.018507601487019486,0.0007394768999999999,0.000735879,0.01856758426484917,0.01850406500778321,0.0007400632,0.0007482751999999999,231.0,0.009373988168379171,0.00888899095426361,0.012718256523697642,0.012078214256146951,0.2,0.2,0.013021839236176561,0.012378896623223931,0.1,0.2,0.9,1.0,1.0,1.0
465,465.0,0.00959742880639879,0.01078239500652595,0.006972055488684599,0.0240839920960693,0.026555453765344204,0.0,69.5,0.0,69.5,0.18703463404837434,0.03885279978923828,0.0018544044360036902,0.1918320932827384,0.04138927821426784,0.0019771112676505104,0.01859726770283603,0.01846878452349542,0.0007608958000000001,0.0007855078000000001,0.018589245921963333,0.01854572602545017,0.0007758328999999999,0.0007673909,240.0,0.009082609829993349,0.008616660793709981,0.012738642110561638,0.01205552406356972,0.3,0.2,0.01314267202655347,0.012492467395539839,0.1,0.1,0.9,1.0,1.0,1.0
466,466.0,0.00960093770592818,0.010774020971071349,0.0069713455385678,0.023600799619018502,0.02576803831805415,0.0,69.5,0.0,69.5,0.18702849558895354,0.03883722478103994,0.00185000538177159,0.19186140124936038,0.04138525919299583,0.00197647718233353,0.018577342914187712,0.018442150181383378,0.0007544028999999999,0.0007819163,0.01859403700601454,0.01846634268111396,0.0007687852,0.0007881864000000001,241.0,0.00910262997101592,0.00863908033274043,0.012720415914535871,0.012039803953323349,0.3,0.2,0.013113619983454288,0.01247868654079089,0.1,0.1,0.9,1.0,1.0,1.0
