,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,online_pca_time,online_pca_k,MRO_pca_time,MRO_pca_k,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,-0.008659250955633,-0.008659250955633324,0.0086450649275663,0.0406918770297241,0.003261490156463575,0.000132203102111725,4.0,0.000132203102111725,4.0,1.612464757541638e-09,1.7992334356003378e-34,1.2074788009850834e-19,1.612464757541638e-09,1.7992334356003378e-34,1.2074788009851672e-19,0.01691229052339185,0.016912290523374278,6.67725e-05,6.72825e-05,3.4675512368885007e-10,3.4675512368885007e-10,6.433274999999999e-05,6.40425e-05,0.0,0.12804104987773174,0.0345802622540527,0.07042696767625455,0.06897241689062908,0.0,0.0,0.07042696767625332,0.06897241689075231,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,-0.008659445766267725,-0.008659445766270575,0.0086057500525932,0.003454654087066575,0.0033110666858824998,0.0,4.0,0.0,4.0,2.519225458686452e-09,1.2959155249172655e-34,8.376289917596696e-20,2.4302636350027566e-09,1.4993611963336148e-34,1.0062323575109769e-19,0.029904325393875622,0.029904325393878925,6.183500000000001e-05,5.6735000000000005e-05,0.029904325597124325,0.02990432559712115,6.4635e-05,6.430325e-05,1.0,0.14980018916025561,0.10190519134086803,0.07042696981072308,0.06897651683498102,0.0,0.0,0.0704269698106771,0.06897651683503056,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,-0.008659869726320326,-0.0086598697262865,0.0085189574037614,0.003783491488128575,0.003909267763458226,0.0,4.0,0.0,4.0,2.136134379736275e-09,1.3188882755234438e-34,2.6013458345033454e-19,2.3090289387215296e-09,9.995741308890764e-35,6.708215511975798e-20,0.05580327436588045,0.05580327436590622,7.039825e-05,7.465275e-05,0.06372587099491026,0.06372587099491833,7.451325e-05,7.42725e-05,4.0,0.11764018339045555,0.1091231559786788,0.07042696227604049,0.06872180882390339,0.0,0.0,0.07042696227608965,0.06872180882385383,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,-0.00093939134934695,-0.00093939134934055,0.0084965478865733,0.0050280544802856,0.004935996923492375,0.000243365764617875,8.0,0.000243365764617875,8.0,2.3349251422905808e-09,1.5410036519436273e-34,1.3711188307309273e-19,2.3349251422905808e-09,8.996167178001691e-35,4.362270735489185e-20,0.01924765725967545,0.019247657259656298,7.62035e-05,8.139e-05,0.06652073959918273,0.06652073959917942,7.668575e-05,7.56535e-05,5.0,0.11309818922545684,0.10661638070896827,0.034733314834819874,0.030038134012675376,0.0,0.0,0.034733314834836174,0.030038134012669297,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,-0.0009235658774247499,-0.00092356587742895,0.0084253763351036,0.00554448067462155,0.005905737050964275,0.0,8.0,0.0,8.0,2.5636951153283903e-09,1.0838563779403474e-34,1.242735683698464e-19,2.8069601806591616e-09,6.425833698572634e-35,2.96636678401098e-20,0.026452139961357077,0.0264521399613571,8.566325e-05,8.578775000000001e-05,0.028482393361428153,0.028482393361445903,8.582525e-05,8.626524999999999e-05,9.0,0.09139762588464367,0.08732347059606493,0.035042317096489375,0.030584697372392652,0.0,0.0,0.035042317096489,0.0305846973723937,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0.0009495547524239,0.00094955475240965,0.0084108565880235,0.0068967494331054,0.0067818161590881,0.00022518634796135,12.0,0.00022518634796135,12.0,2.456396378441972e-09,1.0775543710941401e-34,5.610953406346321e-20,2.6936814381958438e-09,5.997444785334461e-35,5.862579132167922e-20,0.022377969215576474,0.022377969215576377,8.911775e-05,9.271325000000001e-05,0.02752699252568005,0.027526992525684676,8.959825000000001e-05,9.117075000000001e-05,10.0,0.08828919212180172,0.08552358633800942,0.028358377785680625,0.0267756159721955,0.0,0.0,0.0283583777856578,0.026775615972205548,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,0.000936234433724475,0.0009362344337103,0.0083972969238312,0.00667108119103995,0.006609676458343475,0.0,12.0,0.0,12.0,2.5421044511092466e-09,1.2451151530052701e-34,8.710350720829024e-20,2.669988763814839e-09,5.622604486251056e-35,5.496601215050479e-20,0.0236516809993263,0.0236516809993489,9.461524999999999e-05,9.575749999999999e-05,0.023798025338621923,0.023798025338621676,9.561775e-05,0.00010286825,11.0,0.0858234059882872,0.0838270189578383,0.02662089604174805,0.027415547448550126,0.0,0.0,0.026620896041697227,0.0274155474486624,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,0.000835539440863825,0.000835539440862525,0.0083612973700149,0.008116820488220126,0.007933602049957252,0.0,12.0,0.0,12.0,2.3231577523879358e-09,9.84293207143777e-35,6.60179230940277e-20,2.4213348109338874e-09,4.734824830527205e-35,2.9633907463960263e-20,0.0301172718433315,0.0301172718438457,0.000106541,0.000109085,0.0293026548380765,0.029302654838027076,0.00011015999999999999,0.00011052825,14.0,0.075896791137874,0.07562645829587619,0.027846644410657723,0.0286757879372326,0.0,0.0,0.0278466444104615,0.028675787936863224,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,0.0032389390873688497,0.0032389390873681,0.0083505822794503,0.0093436434056396,0.0088246684348449,0.00028949975967405,15.75,0.00028949975967405,15.75,2.4827609367098915e-09,1.2075616694481296e-34,6.728291829575192e-20,2.3227297971735266e-09,4.498083589000845e-35,2.7960623942077523e-20,0.019744412156744124,0.0197444121565847,0.00010188075,0.000108561,0.030681373607392627,0.03068137360764545,0.0001058725,0.000108026,15.0,0.07435150148373318,0.07425836944040425,0.021160490119591376,0.023259416259936102,0.0,0.0,0.021160490118812325,0.023259416259971348,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,0.003151296309720925,0.0031512963096569503,0.0083126066134466,0.009557377848815825,0.00966149572393795,0.0,15.75,0.0,15.75,2.157787608295133e-09,9.837132047099534e-35,6.980127339136378e-20,2.0105738749301988e-09,3.748402990834037e-35,2.3391710918909028e-20,0.0238988793324178,0.023898879332469723,0.000118186,0.000121506,0.024510242541732275,0.02451024254240925,0.00012106024999999999,0.00012179525,19.0,0.06652319333591387,0.06690575276988991,0.021351837004343576,0.021875394973608776,0.0,0.0,0.021351837004440148,0.0218753949734098,0.0,0.0,0.0,0.0,0.0,0.0
