,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,online_pca_time,online_pca_k,MRO_pca_time,MRO_pca_k,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,-0.017200474282627325,-0.0172004742826276,0.0086450649275663,0.03633285263888545,0.002866901937896675,0.00011169910430904999,4.0,0.00011169910430904999,4.0,1.3170890159654387e-10,9.74671700631428e-35,1.0759611457224428e-20,1.3170890159654387e-10,9.74671700631428e-35,1.075961145772433e-20,0.00506582186703995,0.005065821867040675,4.9495e-05,4.99175e-05,3.4675512368885007e-10,3.4675512368885007e-10,4.7147499999999995e-05,4.711e-05,0.0,0.10857636262801088,0.034580260873047726,0.05140524526727345,0.053710612266896204,0.0,0.0,0.05140524526740432,0.05371061226689587,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,-0.017200474584483302,-0.017200474584493725,0.0086057500525932,0.0029911032267150497,0.0029034618507995,0.0,4.0,0.0,4.0,5.584949334700461e-10,9.108398572560571e-35,2.189417440674069e-20,6.20881716410319e-10,8.122264171928568e-35,8.966318369486568e-21,0.016684509280031526,0.016684509280027675,4.8320000000000005e-05,5.1295e-05,0.0166845129116575,0.016684512911606775,5.172e-05,5.18825e-05,1.0,0.13016756117524278,0.08551364569070362,0.05140857580296,0.0537106143294176,0.0,0.0,0.05140857580299815,0.053710614329419,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,-0.01720047261556295,-0.017200472615552676,0.0085189574037614,0.0031736878382262997,0.0033234263274840503,0.0,4.0,0.0,4.0,5.406580939259369e-10,9.663969483892705e-35,4.448724928496947e-20,8.27842288547092e-10,5.414842781285713e-35,7.654941951082544e-21,0.031316916890218,0.031316916890195626,5.8545e-05,5.983325e-05,0.03131985074634047,0.03131985074635275,6.001525e-05,6.0240000000000006e-05,4.0,0.10924140548643893,0.0945943558665239,0.04977634597169205,0.04955047296983658,0.0,0.0,0.04977634597170595,0.049550472969808225,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,-0.0063458193432009,-0.006345819343203475,0.0084965478865733,0.0044282175551451745,0.00433202715765375,0.0001547336578369,8.0,0.0001547336578369,8.0,7.285569871538229e-10,9.57350594069238e-35,4.3227110788162684e-20,7.450580596923829e-10,4.87335850315714e-35,1.5675833429658106e-20,0.01759244431243205,0.0175924443186447,6.2085e-05,6.23275e-05,0.030629324656618873,0.03062932465658935,6.2695e-05,6.302575000000001e-05,5.0,0.10546609311371462,0.0930517582717678,0.023085374143790225,0.0244693341202352,0.0,0.0,0.023085374143833423,0.0244693341203193,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,-0.006346568750498925,-0.006346568750583,0.0084253763351036,0.00482883452328485,0.00499096712567135,0.0,8.0,0.0,8.0,8.258312383382644e-10,7.578712323401589e-35,3.6963532257274206e-20,9.4746377100365e-10,3.480970359397958e-35,1.1012923889434817e-20,0.020149898774709976,0.020149898774698725,7.16e-05,7.36175e-05,0.0201498970492545,0.0201498970492497,7.445e-05,7.3555e-05,9.0,0.0871377487106719,0.07860844741596755,0.023021602592175675,0.025188253292378726,0.0,0.0,0.023021602592243,0.02518825329251865,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,-0.0036026206631062,-0.003602620663097975,0.0084108565880235,0.00605760104568475,0.005941022721740675,0.00017398595809932498,11.25,0.00017398595809932498,11.25,8.297439062768547e-10,7.640419043241658e-35,2.1339710901425968e-20,9.463876912444384e-10,3.2489056687714277e-35,1.1986289001409017e-20,0.0148850937032022,0.01488509370320365,7.3005e-05,7.591e-05,0.020441255752264374,0.020441255751971074,7.802275e-05,8.024575e-05,10.0,0.08211108759108998,0.0772128265182014,0.02263329977596825,0.02236001294919185,0.0,0.0,0.0226332997759895,0.022360012949137177,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,-0.0030299395348024998,-0.0030299395348023,0.0083972969238312,0.004719677363464275,0.00479129598403925,0.0,11.25,0.0,11.25,0.013354888185512476,0.00142688238968285,0.00021989603039165,0.013354888250781925,0.00142688238968285,0.0002198960303915,0.01669874749957725,0.016698747499554377,7.766e-05,8.036500000000001e-05,0.01686592500241995,0.016865925002392403,8.289525e-05,8.3115e-05,11.0,0.07761646485303042,0.07337148356661499,0.02267740290187535,0.02283023981996525,0.0,0.0,0.022677402901880726,0.0228302398199657,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,-0.0034199925552087,-0.0034199925552087,0.0083612973700149,0.004408380087646425,0.004751983138427675,0.0,11.25,0.0,11.25,0.04966596670935192,0.006848631919022275,0.000898171692801375,0.049098232867920547,0.007053729787347225,0.0008848884601862751,0.022079342086585626,0.02210996777855565,8.570250000000001e-05,8.715575e-05,0.02198338809690415,0.0219833880969029,9.02425e-05,9.10875e-05,14.0,0.06492433555817734,0.061627789231417325,0.024574720047449802,0.022850788359710848,0.0,0.0,0.02456795874452975,0.022930951971996148,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,-0.000165885815018525,6.976511558750426e-05,0.0083505822794503,0.0052786943131408245,0.005545180523010226,0.0002167224884033,15.0,0.0002167224884033,15.0,0.05785025352599023,0.00804092035016735,0.0003172795924113,0.05679333018165207,0.008736150208783124,0.000321654338588425,0.017107480533073125,0.017158170635945602,8.63875e-05,8.942525e-05,0.021789335275667752,0.021807167170971475,8.6705e-05,8.520500000000001e-05,15.0,0.06254792682626498,0.05915208221916057,0.019734623905596174,0.019469503034284928,0.0,0.0,0.0200830175093474,0.019469503034354477,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,-0.00043277244514642503,-0.00028309324320144997,0.0083126066134466,0.0048129462696228,0.0053309807493591,0.0,15.0,0.0,15.0,0.08339196061526741,0.01288716435556855,0.0009124232999202,0.0830406468961887,0.01305807909639195,0.0010316230100247,0.019047833162749824,0.019298384953616726,9.828825000000001e-05,0.00010114574999999999,0.02067313235768485,0.02017559314846505,0.00010138825,0.00010156749999999999,19.0,0.052344991039066625,0.04991553892581045,0.018514609488171976,0.019486436062116124,0.0,0.0,0.01892099571099765,0.019473746022968325,0.0,0.0,0.0,0.0,0.0,0.0
