,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_pca_time,DRO_pca_k,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
22,22.0,0.00260554511635715,0.008232341983866125,0.0044743971654532,0.04037553323971555,0.0012944340705871,45.25,0.013419915707900026,0.010876132074542126,0.0,0.0,0.012708337145062925,0.010521628704980374,0.0,0.0,0.00559834523344945,0.01761202925,0.002816682338929075,80.0
23,23.0,0.00257239642548825,0.0082001485847194,0.0044730890385323,0.0410853435,0.0,45.25,0.013164327775681276,0.010843178570037325,0.0,0.0,0.012841313233805125,0.01078081554259645,0.0,0.0,0.005577040176261725,0.01722103225,0.0030909049900348998,81.0
24,24.0,0.0027386968677075747,0.008420075026866425,0.0044619727557079,0.0450018961961669,0.001471340656280425,48.25,0.0131682783011078,0.011138339469006275,0.0,0.0,0.013033475906411225,0.01113391620459545,0.0,0.0,0.0054976064418421,0.0203466665,0.0032138302171503498,90.0
25,25.0,0.00272077823240785,0.0083893237717567,0.0044608048422161,0.04488011075,0.0,48.25,0.0131891896020192,0.011142508222433874,0.0,0.0,0.013052398483468775,0.011142619065343674,0.0,0.0,0.0054738156920092,0.02202797875,0.003194070056970175,91.0
26,26.0,0.002967991084324075,0.0086661981800091,0.0044508224693808,0.06808956895968625,0.0016410946846008,52.25,0.012877818924314,0.01111582962714825,0.0,0.0,0.01287791883184955,0.01116426630514215,0.0,0.0,0.005866523486496775,0.0233425765,0.003431090182076375,100.0
27,27.0,0.002930208761362775,0.00865611460056585,0.0044497678891726,0.06533174375,0.0,52.25,0.01297862797174755,0.011136711717847974,0.0,0.0,0.012863600081752176,0.0111920688638604,0.0,0.0,0.005915504442788174,0.02511100375,0.00336980326704925,101.0
28,28.0,0.003458145934385625,0.009036572316821825,0.0044407114905476,0.07789893261560057,0.001857340335845875,54.0,0.012085480653651424,0.01070431754449205,0.0,0.0,0.01271462977020795,0.011021027335846376,0.0,0.0,0.0062385831041623,0.0277009555,0.003367326021965,110.0
29,29.0,0.0034245795267458,0.00900946788858265,0.0044397503955989,0.073452518,0.0,54.0,0.0120946397056382,0.010709699169383875,0.0,0.0,0.012732090906957424,0.01103184291219435,0.0,0.0,0.006213875747352476,0.02848863775,0.0033605722212035997,111.0
30,30.0,0.003367686162254775,0.009137562381469101,0.0044314642902537,0.08278273282257075,0.00214076042175285,56.25,0.012005105017717925,0.01058232165041405,0.0,0.0,0.01262497719316615,0.011165044112493975,0.0,0.0,0.0062028326012278,0.03234758475,0.003281310938701025,120.0
31,31.0,0.003368158710540325,0.00911072368179245,0.0044305816116918,0.08157446425,0.0,56.25,0.012012499965360175,0.010545800607955,0.0,0.0,0.012390596945361425,0.011174744033148724,0.0,0.0,0.006180678098150375,0.031783347249999996,0.003322592548297975,121.0
32,32.0,0.003242565559497125,0.009344596956401524,0.0044229462347233,0.08637559152862545,0.002366483211517275,59.0,0.011962807935016376,0.010152240755116,0.0,0.0,0.011806385948023,0.010581508981154276,0.0,0.0,0.0063798801022658756,0.0358959455,0.003700392374814975,130.0
33,33.0,0.0032190155288407,0.0093223873386967,0.0044221302645554,0.079410412,0.0,59.0,0.0119704178154896,0.0101511580813717,0.0,0.0,0.011807875936124326,0.010578682372613925,0.0,0.0,0.006360880984697475,0.036793657,0.0036994823109492998,131.0
34,34.0,0.003500882480703975,0.009955700848111624,0.0044150518095239,0.08656083024911493,0.0025581717491149247,61.25,0.011626791737604326,0.010401080983250849,0.0,0.0,0.011438561328153749,0.010210541048788725,0.0,0.0,0.00688114232827555,0.042301825,0.004229909925117425,140.0
35,35.0,0.003577116680460875,0.01012069961913445,0.0044142932717391,0.0845674415,0.0,61.25,0.011650979876944524,0.010405126206509699,0.0,0.0,0.01169513602793195,0.010505919919773775,0.0,0.0,0.00688973305341845,0.04172547875,0.0042777175227605,141.0
36,36.0,0.00337222915452795,0.01029855142921475,0.0044076967958359,0.09328870073611442,0.002791464328765825,63.0,0.012184618330594525,0.010514548328702975,0.0,0.0,0.01201319039485725,0.010654576526114049,0.0,0.0,0.007107794309278875,0.0581009365,0.0038210015842664747,150.0
37,37.0,0.0034545558293257754,0.010305336778101025,0.0044069882174297,0.089524733,0.0,63.0,0.0122041839801032,0.010562533764155849,0.0,0.0,0.012012253797454376,0.0107628633081457,0.0,0.0,0.0071213671181918495,0.0579086385,0.00374782092296145,151.0
38,38.0,0.0033996792695860003,0.010438108583824074,0.0044008129075982,0.10054873447756955,0.0028012990951538,64.25,0.012411089973305724,0.0106391965758579,0.0,0.0,0.01198170601238335,0.010498939256073399,0.0,0.0,0.0072323702377028,0.0643863165,0.0038576056351978,160.0
39,39.0,0.003383869962209175,0.010417047243087774,0.0044001481804193,0.093387203,0.0,64.25,0.0123981148728155,0.010653832247310575,0.0,0.0,0.011882211433883775,0.0104090512219037,0.0,0.0,0.00721199274438665,0.06051520025,0.003836585115478825,161.0
40,40.0,0.0035005560164022,0.010363549156076925,0.0043943440158752,0.09653991165081782,0.002881586551666225,66.0,0.0120014324112514,0.0104400052052113,0.0,0.0,0.012242284257864625,0.0103866316771908,0.0,0.0,0.00705858855189485,0.067819718,0.003665819944288925,170.0
41,41.0,0.003484842389860925,0.01034266288554635,0.0043937180838337,0.1009537165,0.0,66.0,0.012003518524727426,0.010445619444570625,0.0,0.0,0.0122362999100767,0.010366526329268475,0.0,0.0,0.007039854688324725,0.06521662974999999,0.0036466606786063503,171.0
42,42.0,0.003764144134476275,0.0102997733169434,0.0043882434283935,0.1062302134293518,0.0029751062393188,67.25,0.012116837553644424,0.0103055699450544,0.0,0.0,0.0121532115906764,0.010412971423498351,0.0,0.0,0.006998886633544249,0.06898552200000001,0.003740838135431225,180.0
43,43.0,0.003799146415098075,0.010289287740363775,0.0043876520593417,0.1028537855,0.0,67.25,0.0121219152295167,0.0103031755620165,0.0,0.0,0.0121542351265538,0.010413744697949576,0.0,0.0,0.0069947636435631995,0.06840696475000001,0.003791084487702175,181.0
44,44.0,0.003859993864801575,0.010368954122831425,0.0043824718892308,0.11431462478353882,0.0030483007431029497,68.25,0.012166076753136851,0.01031965324642685,0.0,0.0,0.0120730182580667,0.010394360760461725,0.0,0.0,0.007120760102959875,0.0756089555,0.003919633068618375,190.0
45,45.0,0.00383777635140355,0.010493640431553125,0.0043819115054398,0.10814146775,0.0,68.25,0.012195096228620975,0.010333074465384999,0.0,0.0,0.012165357080750725,0.0103276449969974,0.0,0.0,0.007280626486238925,0.07429994125,0.003986975030806525,191.0
46,46.0,0.003903961115248025,0.010557683454980399,0.0043769960814788,0.1140453446465759,0.0031468868255615,69.0,0.011964864286630274,0.01026089955391805,0.0,0.0,0.011728688403038449,0.010491604645858126,0.0,0.0,0.00718986583102755,0.077595454,0.0039355570227662,200.0
47,47.0,0.0038824827517706002,0.010537204866261949,0.0043764636315411,0.11279350325,0.0,69.0,0.01196932687925435,0.010257740416902826,0.0,0.0,0.011757820134823425,0.010505498375344924,0.0,0.0,0.007173629272066001,0.08007685375000001,0.003929051368409375,201.0
48,48.0,0.0039068575322150755,0.010690017611569975,0.0043717874884384,0.11283717825,0.0,69.0,0.011995914398763725,0.01021575141273295,0.0,0.0,0.01164132721528585,0.010619066205101125,0.0,0.0,0.007300282671460125,0.08008956475,0.0039598879631702,210.0
49,49.0,0.0038814615241049,0.010673861236293049,0.0043712803490233,0.117331518,0.0,69.0,0.0119958377669193,0.010212500096583376,0.0,0.0,0.011649539954748675,0.01062292834228805,0.0,0.0,0.00729367558108385,0.08238733975000001,0.004043684153514075,211.0
50,50.0,0.003692239342766225,0.010775566028038076,0.0043668215150801,0.1126038355,0.0,69.0,0.01186519659392295,0.010165766211329676,0.0,0.25,0.011876651017759775,0.01036673535270295,0.0,0.0,0.0073857755673364,0.09373782350000001,0.004125478713386525,220.0
51,51.0,0.0036622525724187,0.010757189702478825,0.0043663374145683,0.11277719075,0.0,69.0,0.011864002588662374,0.010165347053887976,0.0,0.25,0.01144409902189195,0.0103156810528181,0.0,0.0,0.0073952402019628995,0.0914398525,0.004224488918482625,221.0
52,52.0,0.00369293744736875,0.010928600962932574,0.0043620768015423,0.11316219725,0.0,69.0,0.01178591723172655,0.01013643066026175,0.0,0.25,0.011846780226634575,0.010287302767484475,0.0,0.0,0.007641070299007375,0.08950092525,0.0041710106253757,230.0
53,53.0,0.003667792790508675,0.010910580355439976,0.0043616137599467,0.11569076724999999,0.0,69.0,0.011761128840728,0.010137114315861924,0.0,0.25,0.01184198819568605,0.010279565560880624,0.0,0.0,0.0076269008511796,0.0903846335,0.004160551824006375,231.0
54,54.0,0.0035893455163314,0.01087017624729395,0.0043575346804279,0.11283868325,0.0,69.0,0.01178199649766065,0.010079552769389075,0.0,0.0,0.01163272121916285,0.010082309993596975,0.0,0.0,0.00780320444108285,0.09068724225,0.0042145347348327995,240.0
55,55.0,0.003572771556226875,0.010901311588230175,0.0043570909616049,0.11548514875,0.0,69.0,0.01178158567084185,0.01008082951778225,0.0,0.0,0.011620824378140425,0.010070161529316701,0.0,0.0,0.0078608464665481,0.09421683975,0.0042017729842101,241.0
56,56.0,0.00347194639625465,0.0108975246376378,0.0043531787432255,0.116930025,0.0,69.0,0.0118114551431024,0.010132459556622975,0.0,0.0,0.011604398598916025,0.0096981729166912,0.0,0.0,0.007806974668213125,0.10009373,0.003911640395385675,250.0
57,57.0,0.003514947995669525,0.01088244308003395,0.0043527528164806,0.12154844025,0.0,69.0,0.011792020732689775,0.0101717622887158,0.0,0.25,0.011613893929481551,0.00971007063603025,0.0,0.0,0.00798656502364935,0.099583852,0.003990395503065425,251.0
58,58.0,0.003680183586330275,0.010840550056943399,0.0043489944905552,0.1238108655,0.0,69.0,0.011749350472762224,0.01013028038170535,0.0,0.25,0.011237084910892824,0.0099460127396591,0.0,0.0,0.007892853805432426,0.0984410725,0.004254617822307725,260.0
59,59.0,0.00367121374186235,0.01082543385763945,0.0043485849995116,0.12190847875,0.0,69.0,0.011748584715038375,0.010134622180709825,0.0,0.25,0.01124620441674365,0.0098982910176005,0.0,0.0,0.007879333180450476,0.0987739375,0.00421815542960735,261.0
60,60.0,0.003649021651715775,0.010823706971952101,0.0043449690475254,0.1256901955,0.0,69.0,0.011659735780662275,0.010192975525306375,0.0,0.25,0.011169273523460175,0.010008478203128675,0.0,0.0,0.007861792539371176,0.102592366,0.0042519727524071745,270.0
61,61.0,0.0036293599909040996,0.010865251636186525,0.0043445747846685,0.12408070925,0.0,69.0,0.011665334080164326,0.010210104786297426,0.0,0.25,0.0111628386004473,0.009990069506114776,0.0,0.0,0.007892143954438225,0.10159312799999999,0.004248649527763525,271.0
62,62.0,0.00367667830213875,0.010823660108673075,0.004341090930186,0.12635736175,0.0,69.0,0.011714682094193924,0.010182750151591074,0.0,0.25,0.010952436293951226,0.009885420856467226,0.0,0.0,0.0078814996313352,0.11061585225,0.004117800745823299,280.0
63,63.0,0.0036488863765357753,0.0108107959731911,0.0043407108158858,0.1279787285,0.0,69.0,0.011724637525182576,0.010199070644005999,0.0,0.25,0.010951841575050674,0.00989297840201985,0.0,0.0,0.007868578670478051,0.10487270025,0.0040902426570567,281.0
64,64.0,0.0037127561318275747,0.010959153198584174,0.004337349852457,0.1302158275,0.0,69.0,0.0117006297408799,0.010382991193753775,0.0,0.0,0.011055709802250775,0.009697375496421001,0.0,0.0,0.008012789085761224,0.10637708300000001,0.004100852652634525,290.0
65,65.0,0.0037743932096634502,0.01094535439235285,0.0043369829175567,0.12860002525,0.0,69.0,0.01174120163782595,0.01040376740751355,0.0,0.0,0.0111054518094675,0.009735696434642074,0.0,0.0,0.00800864691602085,0.10937703324999999,0.004093715862481849,291.0
66,66.0,0.004279122597305325,0.01177051163270475,0.0043337365654037,0.14431363414279175,0.0047190189361572,78.0,0.011802558914236299,0.01047820379811545,0.0,0.0,0.011086852416540751,0.00967410454326365,0.0,0.0,0.008352930460267399,0.109066761,0.004294976754702775,300.0
67,67.0,0.004303971704971025,0.011758278387829675,0.0043333819366706,0.14038145675000002,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01109771429720315,0.009675258288339475,0.0,0.0,0.00833966918315015,0.11126438150000001,0.00429497583357425,301.0
68,68.0,0.004303971704971025,,0.0043302427225672,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011100055338084724,0.009495604039573925,0.0,0.0,0.008242802268081575,0.13333468225,0.004246655435904325,310.0
69,69.0,0.004303971704971025,,0.0043298996104602,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011100056160964225,0.009495599623286475,0.0,0.0,0.008230542308123874,0.130319454,0.0042466431067834,311.0
70,70.0,0.004303971704971025,,0.0043268607664466,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01113946572658445,0.009473217858315675,0.0,0.0,0.008326043201599425,0.12844020275,0.00429510919221,320.0
71,71.0,0.004303971704971025,,0.0043265284547713,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011139489976797375,0.009473183570166575,0.0,0.0,0.008317027912614674,0.12545394199999998,0.004276923476575275,321.0
72,72.0,0.004303971704971025,,0.0043235838322677,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011103181546222125,0.009517957010439474,0.0,0.0,0.008371473494458225,0.12865219375,0.00428977755088415,330.0
73,73.0,0.004303971704971025,,0.0043232616693802,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011106780536909375,0.00953631299254095,0.0,0.0,0.00836046663633085,0.12826253625,0.00425145616212575,331.0
74,74.0,0.004303971704971025,,0.0043204056659755,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011227242415838026,0.009446557213416324,0.0,0.0,0.00832634799522315,0.1331717635,0.0043721501511177,340.0
75,75.0,0.004303971704971025,,0.0043200930572653,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011227242326154725,0.00944655690190135,0.0,0.0,0.008314872395971975,0.13352380725000002,0.004342350877551775,341.0
76,76.0,0.004303971704971025,,0.0043173205540023,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011262708062239574,0.00943255908774275,0.0,0.0,0.008282162014585625,0.13467145475,0.00437896661759245,350.0
77,77.0,0.004303971704971025,,0.0043170169554369,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011271726043602,0.009430434118540476,0.0,0.0,0.008271148119219276,0.13371772175,0.004355078009659225,351.0
78,78.0,0.004303971704971025,,0.0043143232628383,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011138147110706775,0.009606786276783425,0.0,0.0,0.008462170665271525,0.13060573975,0.00463290934954025,360.0
79,79.0,0.004303971704971025,,0.0043140281753958,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011147490006025326,0.009719756315714275,0.0,0.0,0.008496894384135,0.1328669715,0.004677314985763225,361.0
80,80.0,0.004303971704971025,,0.0043114089868107,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.0111298831281877,0.009452575809797525,0.0,0.0,0.0084141426829407,0.14103359075,0.0045972319792737,370.0
81,81.0,0.004303971704971025,,0.0043111219516565,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01112988339499615,0.00945247993383735,0.0,0.0,0.008440268179850548,0.13670026325,0.004597181835171426,371.0
82,82.0,0.004303971704971025,,0.0043085733027679,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01140249540132845,0.009514220479600276,0.0,0.0,0.0084871358702232,0.143723823,0.004706644435625125,380.0
83,83.0,0.004303971704971025,,0.0043082938970601,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011402145003227974,0.0095372009342969,0.0,0.0,0.008479591737079024,0.142109473,0.004690481141700925,381.0
84,84.0,0.004303971704971025,,0.0043058121306031,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011364985907140501,0.009804478483789101,0.0,0.0,0.008444589909337224,0.13674485025,0.004675823225148425,390.0
85,85.0,0.004303971704971025,,0.0043055399638306,,0.0,78.0,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01137547965085325,0.009864364597252975,0.0,0.0,0.008435185635148876,0.13657171675,0.0046694193502672746,391.0
86,86.0,0.004303971704971025,,0.0043031216987365,,0.005382061004638576,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011447677243103777,0.0098070113459499,0.0,0.0,0.0084784164129489,0.14515307825,0.0044635486955025006,400.0
87,87.0,0.004303971704971025,,0.0043028564095112,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.0114477573175602,0.0096743070383754,0.0,0.0,0.0084686429471617,0.14487966025,0.004459877256482,401.0
88,88.0,0.004303971704971025,,0.0043004985138288,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011272436241488475,0.00950128498890005,0.0,0.0,0.008498812025693825,0.15039219975,0.004697443122658175,410.0
89,89.0,0.004303971704971025,,0.004300239767065,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011344240636045074,0.009494851182780026,0.0,0.0,0.008507472738968624,0.14187313499999998,0.0046912446172304246,411.0
90,90.0,0.004303971704971025,,0.004297939334118,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011583057557287875,0.00942203414990595,0.0,0.0,0.0085673887564454,0.15112223049999998,0.00463994212636675,420.0
91,91.0,0.004303971704971025,,0.004297686818545,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.0116016527889298,0.009453383702239975,0.0,0.0,0.008558687361709175,0.15437709775000003,0.004629835316492175,421.0
92,92.0,0.004303971704971025,,0.0042954411458715,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01107051045249665,0.0094571435965673,0.0,0.0,0.008559431215023425,0.15142222649999998,0.004438431795143925,430.0
93,93.0,0.004303971704971025,,0.0042951945718334,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011032600269269076,0.009439196943977574,0.0,0.0,0.008550853794980474,0.15739834525,0.004434525378104675,431.0
94,94.0,0.004303971704971025,,0.0042930011425285,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.0109600695058335,0.009453936352065925,0.0,0.0,0.008600800542656075,0.15622719175,0.0045416633389470246,440.0
95,95.0,0.004303971704971025,,0.0042927602400317,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.0109336935921378,0.00940321362064525,0.0,0.0,0.008591813374908299,0.1603894485,0.0045170733609443256,441.0
96,96.0,0.004303971704971025,,0.0042906167061703,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011098517914120474,0.009399300334555575,0.0,0.0,0.008649598517111,0.15442457475,0.004689851058499375,450.0
97,97.0,0.004303971704971025,,0.0042903812231469,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.0110695217479508,0.009423072655783725,0.0,0.0,0.008656842766304775,0.16219346599999998,0.004656385406852125,451.0
98,98.0,0.004303971704971025,,0.0042882853910159,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01115304369193115,0.00931935331841695,0.0,0.0,0.0087086956382071,0.171233881,0.004545584334983975,460.0
99,99.0,0.004303971704971025,,0.0042880550917737,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011159452499182525,0.009319352077209925,0.0,0.0,0.0087264830409559,0.16970040375,0.0046562003948513,461.0
100,100.0,0.004303971704971025,,0.0042860049086808,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011577972910623825,0.009592271024974626,0.0,0.0,0.008736177298795625,0.16807317,0.0046292702535541495,470.0
101,101.0,0.004303971704971025,,0.0042857795725178,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01159490921665655,0.009569952507214725,0.0,0.0,0.0087335278379076,0.168085931,0.00462039254850865,471.0
102,102.0,0.004303971704971025,,0.0042837731149802,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011538629935495474,0.009441319156536801,0.0,0.0,0.008813643114667001,0.16557810450000002,0.00463401890421375,480.0
103,103.0,0.004303971704971025,,0.0042835525349422,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011541487473062901,0.009435276387985225,0.0,0.0,0.008806076218842374,0.17569306775,0.004634011017012775,481.0
104,104.0,0.004303971704971025,,0.0042815879980847,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.01167978184314565,0.009444830072747325,0.0,0.0,0.00874253260712245,0.17361269325,0.00455759306067295,490.0
105,105.0,0.004303971704971025,,0.0042813719798485,,0.0,82.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011681579404470425,0.009444829364282026,0.0,0.0,0.0087350718307841,0.16852973375,0.004529237466997675,491.0
106,106.0,0.004303971704971025,,0.0042794476678666,,0.00564742088317865,86.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.011636607938599051,0.0095335502091978,0.0,0.0,0.008699386329389625,0.17044717599999998,0.004510723889543875,500.0
107,107.0,0.004303971704971025,,0.0042792360287349,,0.0,86.25,0.0118112292790941,0.010483426998718725,0.0,0.0,0.0116301187657935,0.0095335449777236,0.0,0.0,0.008695651482629326,0.16946456375000002,0.004570465836962975,501.0
