,Unnamed: 0,Unnamed: 0.1,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.0,0.0044629015364064505,0.004462901536015139,0.005763376618377501,1.0425956925842912,1.5319014303619043,1.2227676230877768e-09,4.791781217025919e-35,1.1900881353232066e-19,1.2227676230877768e-09,4.791781217025919e-35,1.1900881400537282e-19,0.0044629140180797704,0.004462914017486921,0.00017988777253770999,0.00010840697214005421,0.0,0.0,0.00011643124744291982,9.798209648577399e-05,0.0,0.07603276691574465,0.023053507696277814,0.039035091989585755,0.039260830486380065,0.0,0.0,0.03903509199737184,0.039260830496115874,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.006670217040576508,0.006670217055183758,0.005737166701728801,6.590675751818344,4.558596597216092,1.1853318975109878e-09,3.597383188430518e-35,7.98873640349502e-20,1.1560082439002096e-09,3.993151014188266e-35,1.1728973830403236e-19,0.006670223868413235,0.006670223863305872,0.00013130311854179,0.00010045492090282391,0.010502599457708409,0.01050259945703293,0.00010482713114467496,9.396087843923822e-05,1.0,0.08213735482782471,0.057503356317503494,0.03406068066636374,0.03327764918237678,0.0,0.0,0.034060681832488546,0.03327764965840984,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,2.0,0.01038692624771295,0.01038692624844166,0.0056793049358409,15.544991389964707,15.350608945940621,1.0425053874271485e-09,3.386778300747786e-35,7.809794146837008e-20,1.0601070121685943e-09,2.662100676125511e-35,8.26389520770842e-20,0.01038693691697128,0.01038693691844415,0.00013375328853722272,0.00010242906864729453,0.01830372281656614,0.01830372294643142,9.568468667565498e-05,9.386390447615697e-05,4.0,0.06486470474595409,0.05856746130522067,0.026385960244057344,0.025174393026391278,0.1,0.1,0.026385960224633236,0.02517439300231018,0.1,0.1,0.1,0.1,0.1,0.1
3,3.0,3.0,0.011394156855345169,0.01139416037754359,0.0056643652577155,33.30963530442678,33.44803192045074,1.0681780235597445e-09,3.641425112975625e-35,8.530171353766921e-20,1.0999121290519002e-09,2.3958906085129596e-35,7.10767899550646e-20,0.01139412677035463,0.011394127211767479,0.00013309833593661997,0.0001007458893582151,0.014145445154078428,0.014145445156041991,0.0001363422954454793,9.924087207763295e-05,5.0,0.06248092604693798,0.057474765776251234,0.02494551876993073,0.02306105979720483,0.3,0.3,0.02494543489591719,0.02306099194396232,0.3,0.3,0.3,0.3,0.3,0.3
4,4.0,4.0,0.01298440886560214,0.012984410735998427,0.005616917556735699,55.6570954693947,55.54159205544274,1.113743109604342e-09,3.0999064729004436e-35,6.708840341337099e-20,1.0841407896543712e-09,1.7113504346521136e-35,4.335253066405031e-20,0.012984396137468528,0.0129843964724034,0.00015033462550486,0.00012199017219242348,0.01727805031268504,0.01727805207554689,0.00010861712507899677,9.566086810080576e-05,9.0,0.04969189873349225,0.04756412053602824,0.019707163610653257,0.02025648640998429,0.4,0.3,0.019707189250030132,0.02025651235067245,0.4,0.3,0.4,0.3,0.4,0.3
5,5.0,5.0,0.01288501927900533,0.012885026449745329,0.005607237725348999,60.84857973135077,44.608822119003165,1.044725037944758e-09,2.743504469020969e-35,7.873649444544072e-20,1.0294259238902857e-09,1.5972604056753063e-35,3.7614652937756555e-20,0.01288499734952274,0.012884997960846151,0.00015145163051778998,0.00010955098550763059,0.01292588645499323,0.01292588732964858,0.0001051161903887829,0.0001024558674543923,10.0,0.04689608178327545,0.0466866171532797,0.02053396318904626,0.02095531285968178,0.3,0.3,0.02053403667752115,0.02095538553986798,0.3,0.3,0.3,0.3,0.3,0.3
6,6.0,6.0,0.013634604071812332,0.013650896752775652,0.005574198246676599,37.64017568854615,45.19666486592032,0.02123602851898332,0.00133946450957874,0.0005526205774488701,0.027148859187423286,0.00204007539899866,0.00055994922471719,0.01512142996480281,0.015241591575316706,0.00014518022071564,0.003682809509336895,0.01690496797747889,0.01690486269694432,0.00013005025684830404,0.00011526318266983459,14.0,0.03648580080086214,0.039365008528807574,0.019883801763957893,0.01953663924347869,0.3,0.3,0.01917946226681972,0.01943458357496789,0.2,0.2,0.3,0.5,0.3,0.5
7,7.0,7.0,0.0135964090555286,0.013696185935541862,0.0055670548529669,32.42864695093594,35.57511152662337,0.02626737348694933,0.0016839768274563398,0.00071272435978454,0.031684434794210056,0.0024558448813379605,0.00075234677613788,0.015803275345842503,0.015771255459695748,0.00014732019044454,0.00011057993397111945,0.016055310404934332,0.01637367480892256,0.00010248087346550095,0.00010490701533850692,15.0,0.03513947754740474,0.04229008817121526,0.01847238869902458,0.018163565692471524,0.2,0.2,0.01862432848779358,0.01912402600867721,0.1,0.2,0.3,0.4,0.2,0.5
8,8.0,8.0,0.01391487642055749,0.014003670912096384,0.0055417377422977,43.420968315610665,94.27539178607985,0.039906180807833376,0.00304546307126312,0.0009503809951475201,0.04562339291408439,0.0037974516701897395,0.0010837877381922002,0.01659950044718471,0.016368298427704313,0.00015441030263897,0.00013079619966442895,0.01721813708350771,0.0171420756690699,0.00012420320417727855,0.00011941608972845891,19.0,0.029325547519600682,0.04000308782687244,0.01923759444861742,0.01914487771852967,0.2,0.5,0.018719143408766147,0.0187971586157317,0.2,0.2,0.2,0.6,0.2,0.7
9,9.0,9.0,0.01400987536849771,0.01398065138844155,0.005536085007543501,64.56466985291335,107.92232744072098,0.041715458372267394,0.0030461351130357402,0.00099137715696785,0.0486882555466944,0.00410444605532789,0.00117563024134364,0.016593075812471554,0.01639942335889491,0.0001553975977003,0.00011675506830210382,0.01700660489646707,0.016791255378009178,0.00011367420665915852,0.00010569200385359366,20.0,0.02862333706348047,0.04502708016394448,0.01840258423614772,0.017798694398175857,0.2,0.3,0.0179479137243907,0.017820743275948108,0.2,0.2,0.4,0.7,0.4,0.7
