,Unnamed: 0,Unnamed: 0.1,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.0,0.009086814633653526,0.009086814633560026,0.0057633766183775,1.902813070861157,1.9491050133947283,1.5921562313398622e-09,7.403057709967372e-35,9.45097194389157e-20,1.5921562313398622e-09,7.403057709967372e-35,9.450971945257273e-20,0.009086829187394825,0.0090868291877592,0.00016841420438134998,0.00011765089584509999,0.0,0.0,0.000137634226120925,0.0001088934950529909,0.0,0.08635751329260798,0.023053508120222024,0.047517634203512425,0.0394101526540416,0.0,0.0,0.04751763422643977,0.039410152677163426,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.00962928434524715,0.009629284455704375,0.0057371667017288,5.473918817995582,3.936749134853016,1.7792627595932422e-09,4.774140827381334e-35,1.531757389855136e-19,1.7015321245467043e-09,6.169214758306143e-35,7.662434239600341e-20,0.009629284553783524,0.0096292845335445,0.0001383686321787,0.00010200112592425,0.011170872140105974,0.011170872142294876,0.000110151071567025,9.46932123042643e-05,1.0,0.08805693669266154,0.059535789494598,0.04412067834464708,0.040147207278257394,0.0,0.0,0.04412067834928422,0.0401472071882571,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,2.0,0.013674287383440325,0.01367428738424795,0.0056793049358409,13.855905389471445,12.425559599301778,1.502812882865889e-09,4.584534288520485e-35,1.1130635506793134e-19,1.3703522466039577e-09,4.1128098388707625e-35,4.6222384832638705e-20,0.01367429205870685,0.013674292063304325,0.00014153629308565,0.000114000984467475,0.02275823123841425,0.0227582315645142,0.00010244094301013083,9.95459849946201e-05,4.0,0.07227608229840407,0.06299114369837312,0.0360468254096539,0.029635129672698424,0.0,0.0,0.03604682537582408,0.029635129623282425,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,3.0,0.014725853918191,0.014725863663708351,0.0056643652577155,21.737277686886955,22.828482113021895,1.49113649649006e-09,5.0822503329381e-35,9.397559364896263e-20,1.524012631799926e-09,3.701528854983686e-35,2.7595083192384606e-20,0.0147258057245422,0.01472580742493685,0.000135710928589075,0.0001021035131998351,0.0185843140674102,0.018584314076508776,0.0001520737423561,0.00010436348384241747,5.0,0.06973243635517795,0.06237207766668637,0.03231252884679433,0.02903828266816595,0.75,0.75,0.03231253606419447,0.029037889327686275,0.75,0.75,0.75,0.75,0.75,0.75
4,4.0,4.0,0.016003045826122126,0.01600304582600035,0.0056169175567357,73.54505426884862,44.97957342531299,1.5076765747187582e-09,4.004236988721064e-35,8.60429586123799e-20,1.296220172611635e-09,2.643949182131204e-35,5.228780723200265e-20,0.01600302359858585,0.016003023598563548,0.00015613174764435,0.0001300110598094,0.01994203270966205,0.019942034601621274,0.000114611117169175,0.00010094844037663629,9.0,0.053769515609407,0.0497182139108748,0.023500625874236302,0.021727211733817427,1.0,0.75,0.023500627139967124,0.02172720920611355,1.0,0.75,1.0,0.75,1.0,0.75
5,5.0,5.0,0.015985540085871577,0.01598554071760075,0.005607237725349,102.94393875129752,55.48167946661124,1.2707905484532439e-09,3.2206397983836136e-35,8.88352092558461e-20,1.2098054944375262e-09,2.4676859033224577e-35,4.7171938597842436e-20,0.015985533149485975,0.015985533245586298,0.00016433699056505002,0.000120075943414075,0.015985539882643174,0.015985539882629823,0.00010229111649092499,0.00010219111572945,10.0,0.050835591600388925,0.04877728168837382,0.02449301038919325,0.021722610216773474,0.75,0.75,0.024493479711006877,0.02172260849099035,0.75,0.75,0.75,0.75,0.75,0.75
6,6.0,6.0,0.015244309942337324,0.01528896030425385,0.0055741982466766,50.579216282931164,58.34099730721209,0.022153005434499724,0.00143275627392705,0.0006467886936723501,0.028872727149767997,0.0023493969303808003,0.0007236428714397999,0.01643225534083045,0.01654823696468265,0.00015013664960855,0.00018527940846975,0.01763312153578865,0.017633116763852125,0.00015522626927120002,0.000125929247587825,14.0,0.03896561552136285,0.040646116236399896,0.023303484225222375,0.02257976734381775,0.75,0.75,0.019672160050470597,0.022636128816177027,0.0,0.0,0.75,1.0,0.75,1.0
7,7.0,7.0,0.014966390651666574,0.01512151223216435,0.0055670548529669,37.89460642717313,57.58172682009172,0.02792312376506535,0.001893830997667075,0.0009130696258481,0.03342496842240498,0.002739906634941175,0.00096906528453235,0.016948383047870774,0.01643218315961905,0.000161761767230875,0.00011364091187707499,0.0169629945972492,0.01836651579919725,0.00010744098108255,0.00010476354509585,15.0,0.03753961948348568,0.04376069652159403,0.01892000326916455,0.02045972164106815,0.0,0.0,0.019906726936569974,0.0223005525193762,0.0,0.0,0.75,1.0,0.0,1.0
8,8.0,8.0,0.015212204333588476,0.01566596851500415,0.0055417377422977,50.058075037493836,123.1177933383733,0.041131660096036374,0.0033065213319545,0.001053238904324375,0.048326942062383374,0.0042577412472425,0.0012752639844884,0.01876358017477005,0.0164578607772413,0.00016048923134802498,0.00015448435442515,0.020530173468717525,0.018631722520341825,0.00014001171803095,0.00014565169112755,19.0,0.03098759951972265,0.04096168222323915,0.020035916464329,0.024430495746312203,0.0,1.0,0.020082411499172198,0.022586589945414,0.0,0.0,0.0,1.0,0.0,1.0
9,9.0,9.0,0.0150629848138932,0.014787213080716875,0.0055360850075435,48.25502757827053,99.827289705805,0.04259669583076047,0.0031527251423722003,0.0011329288909693249,0.050764223013303474,0.0044773485781174245,0.001396080301802625,0.017856821602887176,0.017443329364401,0.00017249869415530001,0.00013239373220125,0.01896576175386555,0.01691177668816645,0.00011614675167945,0.00011083349818355,20.0,0.03034898027476065,0.0469820031525542,0.021718144642236377,0.0200039882557492,0.0,0.75,0.018869294363982575,0.018811100076024975,0.0,0.0,1.0,1.0,1.0,1.0
