,Unnamed: 0,Unnamed: 0.1,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.0,0.00246002198622025,0.0024600219854931,0.0057633766183775,0.2565147409914061,0.17008234589593477,7.450580596923829e-10,2.3668800450434203e-35,1.6301080694094297e-20,7.450580596923829e-10,2.3668800450434203e-35,1.6301080681898277e-20,0.002460036642021025,0.002460036642374,0.00012605608208100002,8.975277887657285e-05,0.0,0.0,9.449344361200929e-05,8.413841715082526e-05,0.0,0.0659333455030687,0.023053507093478053,0.028351587025916926,0.02684988755653065,0.0,0.0,0.02835158702429995,0.02684988755637775,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0.0036485351881762,0.003648535190782425,0.0057371667017288,1.4621970652369782,1.585790817567613,6.984919309616088e-10,2.0824957067530333e-35,1.8442009762783916e-20,6.984919309616088e-10,1.972400037536184e-35,1.869399421355506e-20,0.00364853647302695,0.0036485364708598,0.000123078410979275,9.192107245326042e-05,0.0066059365410028005,0.0066059365327065,9.337859228253365e-05,8.668593363836408e-05,1.0,0.0768287943649394,0.0535309529426833,0.025845418092324175,0.024534034708385624,0.0,0.0,0.025845418092121125,0.024534034706460976,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,2.0,0.00723651934587705,0.007236519348896275,0.0056793049358409,1.8133135546231642,2.3655330531764776,5.678321076913096e-10,1.9289607915858115e-35,3.2035187501733146e-20,5.51387163163286e-10,1.3149333583574558e-35,1.6661109326785507e-20,0.007236541335758625,0.007236541341556025,0.000123408797662675,9.067344944924116e-05,0.0149855186380571,0.014985518638336574,8.748029358685017e-05,8.561363210901618e-05,4.0,0.05995527349228813,0.05526457476760058,0.017295883974310124,0.017867601855088726,0.0,0.0,0.0172958839755296,0.017867601854539252,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,3.0,0.007122886696080025,0.0071229027633294,0.0056643652577155,2.9321960915694945,2.073249427077826,5.166983156580386e-10,2.1524096586316184e-35,7.129755893507138e-20,6.246479955675591e-10,1.1834400225217101e-35,1.01988160960814e-20,0.0071228602213723995,0.0071228618050916,0.000128306332044225,9.220815263688564e-05,0.0089088577466537,0.008908857763740199,8.801097283139825e-05,8.796347538009286e-05,5.0,0.058027871706582954,0.0542415313926074,0.016864404307472526,0.0167576835940384,0.0,0.0,0.016864425276940376,0.01675766601448245,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,4.0,0.01198175027288785,0.011981753656972925,0.0056169175567357,7.2126759312232025,6.09873124799924,6.951489797331547e-10,2.2336771830193292e-35,5.1009843747506245e-20,7.657073198741603e-10,8.453143018012216e-36,1.1189112078330975e-20,0.011981725693957425,0.0119817264156525,0.00014114845544095,0.000102298450656225,0.014340458301068424,0.014340451430192224,9.975355351342667e-05,9.033852256834507e-05,9.0,0.04480617589983822,0.044424473009789925,0.015325190788859576,0.01639287932155235,0.0,0.0,0.015325186375180525,0.016392910646265375,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,5.0,0.0119150194092137,0.011915021014869825,0.005607237725349,7.894216712156776,7.42075291875517,6.624389602916653e-10,2.485495561092377e-35,3.6626679671023626e-20,7.14660165215883e-10,7.889600150144734e-36,1.0240600854569057e-20,0.011915012118664026,0.0119150122550343,0.000134018540847975,0.00010012090206145178,0.01193486093959955,0.011934862800004501,9.719841182231904e-05,8.982332656159997e-05,10.0,0.042234870935028375,0.04343276884362418,0.01531922918746045,0.016622381807334427,0.0,0.0,0.015319338454110674,0.016622387554180225,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,6.0,0.012477711626798999,0.0119697860526875,0.0055741982466766,15.499142458778806,5.8714457640307955,0.020281462144722876,0.001231245806462925,0.00040564269159685,0.0258603592204275,0.001837924357904,0.000406671061144025,0.012766214785445849,0.013743602903484326,0.000138269446324475,0.000108008563984125,0.0154881296662671,0.015487363803720325,0.000106148829217925,9.723339462652802e-05,14.0,0.03321495888371605,0.0370490866222441,0.0158557407484347,0.015271156070660251,0.0,0.0,0.016582959837634623,0.015445573679421775,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,7.0,0.01227663728380815,0.011558315037518476,0.0055670548529669,4.404009520250838,6.037866352300625,0.02432577271290245,0.001485520586279275,0.0005112028985457501,0.0304019773368782,0.002136254528677225,0.000530471820324025,0.013757670680460824,0.013722444035685425,0.000133113411720775,0.0001080833608284,0.0145119458214253,0.014442883424754175,9.701598901300438e-05,9.842851432040334e-05,15.0,0.03213516941147605,0.0392916343131545,0.01680636484380255,0.015231944775070824,0.0,0.0,0.016748427700319073,0.015314549691308375,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,8.0,0.01182303741049545,0.011814648541109175,0.0055417377422977,5.714664478378836,5.143563946825452,0.0388505167343833,0.0028247262602579,0.000832563730290525,0.043009178537374876,0.003456142526761225,0.000876028370687225,0.013842743294718476,0.014070418564717576,0.00014416110934685,0.0001029509003274,0.014271145481618725,0.0140810182220692,0.00010126596316687499,9.653106098994613e-05,19.0,0.02716340940958455,0.03731791914838992,0.01646082832078895,0.01500581699650105,0.0,0.0,0.016622196775786427,0.015757629492812703,0.0,0.0,0.0,0.0,0.0,0.25
9,9.0,9.0,0.0133201869587761,0.013370151474166625,0.0055360850075435,14.311100032005927,4.862729472166393,0.04066945674217948,0.002815182863076175,0.000892063682179475,0.046136523401973474,0.003868047976042175,0.000892811261676275,0.015649926892141574,0.0155948596469292,0.000139393494464425,0.0001016334863379,0.015895322463996674,0.01545633294397395,9.99059993773483e-05,9.689084254205228e-05,20.0,0.0265422487875659,0.042087179274247405,0.016042132354872625,0.014858405001471925,0.0,0.0,0.016031284762846876,0.014584241003471225,0.0,0.0,0.0,0.25,0.0,0.25
