,Unnamed: 0,Unnamed: 0.1,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
10,10.0,10.0,0.013482258691527962,0.01490357065165541,0.0063327008481164,461.325619522226,284.95012569271495,0.10651681953712107,0.01221028932083946,0.00262897887590234,0.11178076615237946,0.013961038050809851,0.0029896912221048302,0.023251713444661263,0.021868141933039747,0.0033967537106945694,0.0024590475717558803,0.027386616219717448,0.029204530795055923,0.00016090967692430002,0.00045817319769406,50.0,0.00712716236235617,0.0283141803862413,0.01627889315435787,0.01588740111762501,0.3,0.5,0.01836819716757073,0.01836117252721109,0.2,0.2,1.0,0.9,1.0,1.0
11,11.0,11.0,0.01342400741286244,0.014907847695001938,0.006329848845397999,479.1573058636626,320.8894408074208,0.10690768667348789,0.01229751136261691,0.0026777052370226895,0.11216981940497125,0.014075177050852284,0.00301130984304161,0.023310931013867192,0.022138354463724707,0.009798283269628841,0.00014638616703447,0.023251134827052322,0.021862871204090258,0.00013875407166774,0.00012955323327328,51.0,0.00724114542894848,0.028023547421870222,0.01648513652098853,0.0160618189183283,0.3,0.5,0.0183950622193303,0.018261063966371914,0.1,0.2,1.0,0.9,1.0,1.0
12,12.0,12.0,0.01447656774270909,0.01589068639015457,0.006231151457133199,357.78142406677364,327.7449791825842,0.11045585124734014,0.01327299514394035,0.0027054113226561505,0.11496865125892138,0.01466193400063762,0.00316036900759648,0.024102708033092862,0.02241688941493351,0.00019152702298011001,0.00016516072209919,0.02569886258381245,0.024242889431256662,0.00017224268522107999,0.00016557746566827003,100.0,0.004764560982737839,0.01488462869654425,0.014996278086937662,0.014893699203841532,0.6,0.7,0.017299898393208897,0.017117765208053155,0.3,0.4,1.0,1.0,1.0,1.0
13,13.0,13.0,0.014486647294029178,0.015916047388849268,0.006229675044841701,409.7836708541261,384.7332392655313,0.11037696603659364,0.013249564625743351,0.00266788314790594,0.11493293039203027,0.01464996016587127,0.00309976082775512,0.02437715937653269,0.02236159698869153,0.00020063996780659,0.00018385185394432,0.02418017389197965,0.02245847901728912,0.00017535893712189,0.00016638641245658001,101.0,0.0048406958462569195,0.01486133434676654,0.0150118634466537,0.0148200090737431,0.6,0.7,0.01751673021900501,0.0175962494916373,0.3,0.5,1.0,1.0,1.0,1.0
14,14.0,14.0,0.015297996498043911,0.01693489681985485,0.0061707755141703,546.67565110391,199.790845579654,0.11154809925081581,0.01350082160215997,0.00277644001751483,0.11653066074768688,0.015016800685552811,0.0031189401117118097,0.024823513183615368,0.02289288661247414,0.00022752927616233,0.00020404197275636,0.02604113289771127,0.023534775404680023,0.00020248775836077,0.00019262479618188,150.0,0.0033747893864836294,0.010156290003424589,0.0146167067445342,0.013732157844892259,0.6,0.9,0.01650376717140387,0.01664921612224466,0.6,0.5,1.0,1.0,1.0,1.0
15,15.0,15.0,0.015297211427420849,0.016980136815932623,0.006169783504401601,548.1354155136272,173.68248065446969,0.11148973329810805,0.01348456587995428,0.00276864472158836,0.11650667621469668,0.015012142047213729,0.00310548616875169,0.02476386646517627,0.02295563611498673,0.00022939015179868,0.00020536794327195,0.02484224710129581,0.02293244417484941,0.00019910994451487993,0.0001940126763656,151.0,0.0034337511569114804,0.010171571814850832,0.014707179566714312,0.013622341428692269,0.6,0.9,0.01632733691261702,0.01649093022756739,0.6,0.5,1.0,1.0,1.0,1.0
16,16.0,16.0,0.015217011695792182,0.0172241243247721,0.0061277945140703,583.9335981174139,193.00006038993598,0.11307922259556606,0.01396432010790169,0.00282691365617778,0.1190355974097796,0.01571888141293319,0.00319129707607484,0.025551011422101415,0.023869933607873768,0.00030495494138444,0.00024929554201657004,0.02546492527672453,0.02353655837759723,0.00024476023390883003,0.00023479824885721,200.0,0.00273255105141832,0.0077777202421431295,0.015032433239705389,0.014140783691006627,0.7,0.8,0.01623702263029011,0.01634825768719178,0.5,0.4,1.0,1.0,1.0,1.0
17,17.0,17.0,0.0152085541325914,0.01721585676871027,0.0061270490841576,552.6337327331305,186.11489883281757,0.11307198862369561,0.013958002519411889,0.0028006152167117495,0.11904569043840621,0.01571479903993246,0.0031721865121393605,0.025449132953868893,0.02370047229104754,0.00026788355316962,0.00024508631322529,0.025516411950691643,0.02385223551171701,0.00023778239265078,0.00023001325316721004,201.0,0.0027801818881855204,0.00780087067366355,0.01491326017565896,0.01398565095078196,0.7,0.8,0.01629492343157144,0.016285203581052312,0.5,0.4,1.0,1.0,1.0,1.0
18,18.0,18.0,0.01516884546518941,0.01715576753280778,0.0060944502405157,676.0543179208646,325.7600515528349,0.11300184836220813,0.01388599857130865,0.00281833114846969,0.1187814544771221,0.015630232607250768,0.0031381569773138,0.02544306709897185,0.02380657789453986,0.00034014007542278,0.00028597600758072,0.02583433296176337,0.023926836662992782,0.00032790920231486997,0.00027410350739949003,250.0,0.0022862477380793207,0.006327854144668669,0.014776334638742141,0.013917433765822121,0.8,0.9,0.01591982670086132,0.015908333968267428,0.5,0.4,1.0,1.0,1.0,1.0
19,19.0,19.0,0.0151692401085081,0.017150152287405962,0.006093853943072799,650.3756100771716,270.57715334547686,0.11306135589810655,0.01390299958400712,0.0027914203325679404,0.11882892309748694,0.0156431362776941,0.0031338174988231405,0.0254244358140987,0.023716429988090298,0.00031631798483425,0.00029052791651333,0.02542646952702731,0.023808383620243338,0.0002791287843137499,0.00029929019510742004,251.0,0.0023255114943765203,0.0063510958912315505,0.014720661403358041,0.013885050643936378,0.7,0.9,0.015916630883360792,0.01591220422192326,0.5,0.4,1.0,1.0,1.0,1.0
20,20.0,20.0,0.01526539301694296,0.01717488508430167,0.006067231191565101,591.8187512029428,205.7015245171264,0.11318659751444009,0.01399077963528195,0.0027849748237320803,0.1184762731487629,0.015569971066576049,0.00310067778866586,0.025789216776123208,0.023459350426544352,0.00035339638125146,0.00032742910552765,0.025461718289557456,0.02388860524171283,0.00031480698380613,0.00031074997968968,300.0,0.00203493885707241,0.005369771884602999,0.01406424753749121,0.01358464759236645,0.8,0.9,0.016167886643194553,0.016470667512623747,0.4,0.3,1.0,1.0,1.0,1.0
21,21.0,21.0,0.01526259175980601,0.01717168051257436,0.006066734711338901,591.6869351889706,221.09723785014359,0.11318304485282424,0.01398812427237038,0.0027783031606693894,0.11846154229948333,0.01556573715757939,0.00310152026538537,0.02577977580735006,0.023493162750955497,0.00035156053490931,0.00031770991627123,0.025795866225969594,0.023469061863645214,0.00032486820127808,0.00035104930866506,301.0,0.0020682642630148,0.005392082262809131,0.014174412181434632,0.013659178706453551,0.8,0.9,0.01615528556974653,0.01645253210032131,0.4,0.3,1.0,1.0,1.0,1.0
22,22.0,22.0,0.01519865995505259,0.01705738180030547,0.0060442487756033,751.526208119071,231.5277669388801,0.11304700787298794,0.01398612473273779,0.0027640316873353893,0.11839911797597553,0.015578506399261827,0.0031686004179842103,0.025821600186066072,0.02330271783664385,0.00042081398423755,0.00035694038961078,0.025795864459413693,0.02359455874789465,0.00038812495768066,0.00033935918472703,350.0,0.0018150215791220797,0.004676309427156151,0.013754775954962292,0.013177833487815177,0.9,0.9,0.01633663564652364,0.01649151058563163,0.5,0.4,1.0,1.0,1.0,1.0
23,23.0,23.0,0.01517988970003489,0.01703441514105854,0.006043823737611699,785.318819597247,249.45569179940503,0.11300927252615937,0.013975382192914637,0.00276368361661199,0.11835086788598699,0.015565564016998684,0.0031387677294194894,0.025966364787877054,0.0232725049072905,0.0008267598692327299,0.00036647052038456,0.025800756478390825,0.02329166000502762,0.00036905542947346,0.00035545830614859997,351.0,0.00184406828009088,0.004697230653231999,0.013761205876851168,0.013092585345220412,0.9,1.0,0.01662935040656184,0.01685052438769572,0.4,0.3,1.0,1.0,1.0,1.0
24,24.0,24.0,0.015340849782635061,0.01717402779488412,0.0060243703782311,668.3097140883328,209.87914428217337,0.11301282288833973,0.013989224839727832,0.00272488670757029,0.11872198467495872,0.01564687830711186,0.00305072766670678,0.025047590042005796,0.02332836654415319,0.00043032511603082,0.00039450984913851,0.02617105636537196,0.023404145952163353,0.00043035892304030005,0.00038319188170131993,400.0,0.00166404817115023,0.004156063957607289,0.01391727132546006,0.013466521189513591,0.9,0.8,0.015188267208819758,0.01542530544481652,0.6,0.5,1.0,1.0,1.0,1.0
25,25.0,25.0,0.0148792894363172,0.017149688547629383,0.006023998973315701,767.374086548714,240.80208349921742,0.11304344235709489,0.01400052361143048,0.00273463108566479,0.11914278339870751,0.01573722315841133,0.00306980047240051,0.025375542349021018,0.023369675064705907,0.00047045943792904,0.00039242885541167,0.025046567636673966,0.02333307688443781,0.0004053429001941801,0.00040855191182339,401.0,0.00169004057748724,0.0041758693371048,0.014052338629470248,0.013499686760474519,0.9,0.8,0.015476143660433789,0.015842286193425432,0.5,0.4,1.0,1.0,1.0,1.0
26,26.0,26.0,0.01486534754413397,0.01733086802614838,0.006006863388638499,966.9055937884841,276.660751369386,0.11323520941076737,0.01405731544651557,0.00275574851629255,0.11874851446784362,0.01563549821118924,0.00305568687304283,0.025281959183639385,0.02370658737490163,0.00047109948936845,0.00044347145594649,0.02577442455192842,0.023694324834835422,0.00044510243460531995,0.0029440881218760805,450.0,0.00156907346534441,0.0037500932761324,0.014091778525213866,0.013559071072411059,0.9,0.9,0.01552698338826074,0.01567792449183764,0.5,0.4,1.0,1.0,1.0,1.0
