,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_obj_values,SA_time,SA_tau,t
0,0.0,0.00523952987170382,0.02145590842198446,0.0056212782564166,11.264453011227307,0.01639175780705136,0.017559108671152162,0.01697925343163592,0.017014253505868,1.0,1.0,1.0,1.0,0.017028166747249822,0.01802484347704714,0.017630896305152802,0.01743302066283148,0.0,0.0,0.0,0.0,0.00838930853223406,0.6753417416242883,0.00534458493568476,0.0
1,1.0,0.0052254673836093606,0.021602396922898,0.0056194232945721,11.876388858957217,0.01624119077937878,0.01754272173083528,0.016933137594907,0.01696342180199132,1.0,1.0,1.0,1.0,0.01678974989685558,0.01770232915657236,0.01712428885918776,0.01715756211567072,0.0,0.0,0.0,0.0,0.0084517356624201,0.4919374838005751,0.0053364730713402605,1.0
2,2.0,0.00629192042636054,0.02413302915808388,0.0055192880801991,55.10073486841284,0.01559487942245374,0.0163217903369704,0.01586680933789508,0.015786134750002963,1.0,1.0,1.0,1.0,0.01569639415353146,0.016532889019813438,0.01603122466096296,0.01584277176450396,0.0,0.0,0.0,0.0,0.01140518940005122,0.7794157871976497,0.0061171209673342,100.0
3,3.0,0.006291243118732619,0.02414106087212806,0.0055186768949514,52.73735982498621,0.01563736740010288,0.0163518227392886,0.0158974303039628,0.01583137477052394,1.0,1.0,1.0,1.0,0.01572168949450774,0.01659109719460046,0.0160219641196479,0.015847749985856998,0.0,0.0,0.0,0.0,0.0113730981036032,0.8364641483756716,0.0060554432564517,101.0
4,4.0,0.00676384763135978,0.02514792530389844,0.0054724976478222,109.81335871894846,0.01541478428108908,0.01603448046309896,0.01570244300399614,0.01566642409847382,1.0,1.0,1.0,1.0,0.01548660355843906,0.016153636038797298,0.01571312098591992,0.01577586369996202,0.0,0.0,0.0,0.0,0.01247514475893144,0.9664243271923625,0.00670140874241282,200.0
5,5.0,0.00676746256590156,0.02512246649449384,0.0054721335544844,110.48939899400577,0.0154153457615502,0.01603963849890126,0.01570501718596818,0.0156801150111598,1.0,1.0,1.0,1.0,0.01548656969156366,0.016153636038797298,0.01571312098591992,0.01577586369996202,0.0,0.0,0.0,0.0,0.01245107805963786,1.1133676237659529,0.00670140874241282,201.0
6,6.0,0.0068374413736167405,0.02572059055323158,0.0054418944786056,190.8462680829922,0.01520584062777474,0.01581966059611438,0.01540618364128002,0.015305498054133861,1.0,1.0,1.0,1.0,0.0152534090401062,0.01598499930696306,0.0154508200480898,0.01549092164429154,0.0,0.0,0.0,0.0,0.01343648593334596,1.223751192598138,0.00666399626004296,300.0
7,7.0,0.0067525396936065005,0.02570045313582364,0.0054416357164188,188.53696042423837,0.015209510858057341,0.0158113775943299,0.015465616013251221,0.01537854604840966,1.0,1.0,1.0,1.0,0.01529648810090932,0.0160155407601142,0.0154508200480898,0.01551418128770478,0.0,0.0,0.0,0.0,0.01341853434816772,1.3941643393947742,0.0066534976593114,301.0
8,8.0,0.00681961809472192,0.02574443807961444,0.0054191483720727,265.732202616008,0.01504366307680062,0.01573589726155852,0.01534373527750724,0.01534087804033984,1.0,1.0,1.0,1.0,0.015019305837507619,0.01577747350875938,0.015209456673963999,0.015198814538795201,0.0,0.0,0.0,0.0,0.0132164067687676,1.8496668555773794,0.00682868443317386,400.0
9,9.0,0.006711506939715,0.02572829313086414,0.0054189478892627,224.98215156297664,0.01504303431496024,0.015666583293776282,0.015349190781995219,0.01533152071758688,1.0,1.0,1.0,1.0,0.0150329657611822,0.01579432058727782,0.01521240098786796,0.01520210362238866,0.0,0.0,0.0,0.0,0.01320309005314462,2.073028821800836,0.00682868443317386,401.0
