,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,-0.006802938892320497,-0.006802938892641098,0.003361969694053578,0.4040630364906974,0.19868702990061138,1.053671212772351e-09,1.700734614128456e-35,0.0,1.053671212772351e-09,1.7007346141284562e-35,0.0,-0.006802920595298204,-0.0068029205961644195,0.00011974900553468615,9.909000073093921e-05,0.0,0.0,8.679999882588163e-05,8.173900278052315e-05,0,0.04037873383358045,0.013447880202414554,0.05601979663172793,0.056259566073662164,0.0,0.0,0.05601979663535522,0.056259566076081916,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.002872275650723317,-0.0028722756508193434,0.003346680576008471,0.11799743850860978,0.08525333701254567,1.498941060387278e-09,1.6682468890076052e-35,4.063356471160653e-20,1.498941060387278e-09,1.4172788451070468e-35,3.2826565978044983e-20,-0.002872266143697402,-0.002872266143795694,0.0001149099989561364,0.00025187899882439524,0.007935814930058967,0.007935814929643603,0.00010395999561296776,0.00010067999392049387,1,0.05225540621850615,0.03861365315621254,0.043506149452608514,0.04006191937797783,0.0,0.0,0.04350614945208454,0.040061919377441635,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0036235975835615347,0.0036235975815472003,0.003312927879240557,0.9046473331763991,1.094052134809317,1.8271363288052773e-09,1.7824657567625042e-35,6.236865852059462e-20,1.8271363288052773e-09,9.448525634046978e-36,2.414706293419422e-20,0.0036236007035075533,0.003623600700522162,0.00011580900172702968,9.979999595088884e-05,0.0164064181671707,0.0164064181671471,9.727900032885373e-05,8.337000326719135e-05,4,0.047919462264649194,0.04374327313227817,0.024215702563827487,0.02319320221589871,0.0,0.0,0.02421570255632993,0.02319320220671231,0.0,0.0,0.0,0.0,0.0,0.0
3,0.003607718166222749,0.0036077181662169055,0.003304213067000732,0.9021598002582323,1.0799384149577236,2.134062275982554e-09,4.747638011978903e-35,5.883083192445312e-20,2.1006757146733566e-09,8.503673070642281e-36,2.1731822539943628e-20,0.0036076902873275933,0.0036076902873282955,0.0064551660034339875,0.00011765999806812033,0.0036076806142202322,0.0036076806110344178,9.154000144917518e-05,0.00728120200074045,5,0.046182126888529205,0.043088405472601086,0.02421590785709409,0.023193726647289983,0.0,0.0,0.024215907857094023,0.0231937266472944,0.0,0.0,0.0,0.0,0.0,0.0
4,0.004007898377731562,0.004007905857701289,0.003276535241429209,1.0995668329487671,1.7175278357390198,1.500482653338112e-09,4.11964327440869e-35,1.154048342369516e-19,1.6886382270474603e-09,6.074052193315914e-36,1.3602789532215348e-21,0.004007827530161125,0.004007828350191487,0.00013417899754131213,0.00010958899656543508,0.005154742643986618,0.005154742643988059,0.00010084899986395612,9.185000089928508e-05,9,0.03813040228892377,0.036521413447839934,0.022424857337635475,0.02231035858079373,0.0,0.0,0.022424857380706036,0.022310430099796483,0.0,0.0,0.0,0.0,0.0,0.0
5,0.004013200158957909,0.004013200158388878,0.003270888673120253,1.7615182935260236,2.2036279368185205,1.5760623452442965e-09,1.9972310236043003e-35,1.1379825326869724e-19,1.5760623452442965e-09,5.669115380428187e-36,2.2633967387361748e-21,0.004013170210393417,0.004013170210254591,0.00012268900172784925,0.00010699899576138705,0.004284854327526018,0.004284962075687254,9.023000166052952e-05,0.00012962899927515537,10,0.037429829732458425,0.035876956200155734,0.022533198374322872,0.022319920966306528,0.0,0.0,0.022533198374010893,0.022319920967105958,0.0,0.0,0.0,0.0,0.0,0.0
6,0.004243574133200787,0.004243577039794008,0.003251615643894696,2.9794159040175145,2.567454017822456,1.3643263301267092e-09,2.2389445628846596e-35,3.1533365730680706e-20,1.3829006952944905e-09,4.4756174056012e-36,5.585464895087297e-21,0.004243485225688966,0.004243485716091211,0.00012507000064942986,0.00010192899935645983,0.006258402798555478,0.006258402798303234,0.00010169999586651102,9.55299983615987e-05,14,0.03182868640351435,0.031151717274690405,0.024785634592304893,0.024314603693879472,0.0,0.0,0.02478568377465581,0.02431465498047783,0.0,0.0,0.0,0.0,0.0,0.0
7,0.00416360038894471,0.0041636003888415925,0.003247448664230699,3.0010608296724968,6.222927032453299,1.3683112738563182e-09,3.273063919173847e-35,7.617644017369561e-20,1.4068879179913142e-09,4.2518365353211404e-36,5.31066052196624e-21,0.0041635995368515585,0.004163599536839431,0.004166724000242539,0.00010078999912366271,0.004163670104322758,0.004163671639238483,0.00012194000009912997,9.096999565372244e-05,15,0.031230911087986604,0.03054579325775214,0.024785474663082674,0.024310342968205702,0.0,0.0,0.024785474662956268,0.02431034296813859,0.0,0.0,0.0,0.0,0.0,0.0
8,0.005418743785220873,0.005418743659013543,0.0032326803496737105,1.2220536754466593,1.0029529514868045,1.2045538017719248e-09,2.1975715742701904e-35,6.787801123726077e-20,1.1724065983260946e-09,3.543197112767616e-36,1.0968448516813645e-20,0.005418660745283715,0.005418660726069636,0.00013074900198262185,0.00014752900460734963,0.008616489409674046,0.008616489409925883,0.00013637899974128231,9.581000631442294e-05,19,0.028362217843431015,0.027795450528977278,0.017759078859684942,0.01951692758381297,0.0,0.0,0.01775907858434667,0.01951692756338623,0.0,0.0,0.0,0.0,0.0,0.0
9,0.007667428158567708,0.007667427213703897,0.0032293829210670593,2.785227138956543,2.288449036757811,1.1036880890624306e-09,2.836832455453927e-35,1.2734387383551975e-19,1.1255103343930512e-09,3.4014692282569124e-36,1.1510684232151163e-20,0.007667424083505733,0.007667423984714223,0.00015852900105528533,0.00012277999485377222,0.007905402069364964,0.007905402270352024,0.00015088000509422272,0.0001539389995741658,20,0.02760600269449615,0.02758470827022723,0.016747185925715315,0.020214209445720294,0.0,0.0,0.01674717793561643,0.02021417821908728,0.0,0.0,0.0,0.0,0.0,0.0
