,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.028117796824249575,0.028117796828539824,0.0140352851434217,2.4749667963478714,2.29724224912934,3.3102687129943557e-18,1.4253695523185658e-35,9.085981568016264e-21,3.3102687129943557e-18,1.4253695523185658e-35,9.085981568102583e-21,0.028117831393455774,0.0281178314057973,0.00013613834744315,0.00011360854841762499,0.0,0.0,0.000104268372524475,9.918323485180736e-05,0.0,0.062470984714240375,0.056141140946216,0.021626773780973524,0.01920347498914045,0.0,0.0,0.02162677377501985,0.01920347498912045,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0270474604791628,0.0268797534826011,0.0132077089955785,2.9383470454486083,1.6806865236139856,0.012667959799533175,0.000481552457576475,0.0001925203887299,0.0153078751184172,0.0007040568667743249,0.0002807803344545,0.029290921101375524,0.0288096628699792,0.00013787276111535,0.000115028524305625,0.0295751568538564,0.029575156856963325,0.00010362255852662499,0.0001026550307869,1.0,0.05780393405215213,0.05976651703704853,0.019795955416777047,0.019227012041534125,0.0,0.75,0.0198902561626235,0.019118462288437776,0.0,0.0,0.75,0.75,0.0,0.75
2,2.0,0.01665983500212375,0.017838176254032098,0.0063108861463903,1.148197707370855,0.8029417459038086,0.07677972669876543,0.006472757506951075,0.0028993815858967,0.07848686265427372,0.006867414452158425,0.002967987999032075,0.025769008504336575,0.0253191133534882,0.00016501848585894998,0.000151215761434275,0.03024959238857105,0.03042195119105795,0.000140108633786375,0.00013330107321959998,50.0,0.00470474615641275,0.0062118257476477,0.017442693208889175,0.016305066338518425,0.0,0.0,0.018071446373001124,0.01694221174253625,0.0,0.0,1.0,1.0,1.0,1.0
3,3.0,0.0165576909447365,0.0180986870491541,0.0062730955028965,1.0964877034421079,0.8947076652548276,0.07731155472263143,0.0065717642843965,0.0029300371062295,0.07940305939645595,0.006894701067439175,0.003067687610021925,0.026290097497558274,0.026080982087389876,0.0001670035417191,0.000147181039210375,0.0263353243821579,0.0251085191236149,0.0001375153078697,0.00013462343486025,51.0,0.004876538203059675,0.006353625799772825,0.0176893224680594,0.01650733469326485,0.0,0.0,0.018224949894044325,0.016872335697632274,0.0,0.0,1.0,1.0,1.0,1.0
4,4.0,0.01460044879697355,0.017024623518398577,0.0050872311981519,0.8269289904856123,0.3694343349779956,0.08250974969307463,0.0075349212099166995,0.0028220466104343254,0.08570314269078125,0.0082574358225024,0.00317504197691965,0.024809483423798476,0.02395071378770585,0.00019876356236635001,0.00017418607603749997,0.02571623208481385,0.02555461631994465,0.000176188594195925,0.00016353855608025,100.0,0.002830562928472825,0.003503352615402525,0.016087885041911373,0.015272983922152,0.0,0.0,0.01676198232710115,0.015914738685287377,0.0,0.0,1.0,1.0,1.0,1.0
5,5.0,0.0145223132291631,0.01710500332892945,0.0050711830435723,0.7224604329094291,0.3490191187011078,0.08147370812417823,0.0073547713757427,0.002958287110548525,0.08574506059566167,0.008262889030848451,0.0031781007523473,0.0247224393719508,0.023846980570422976,0.000198988360352775,0.00018410576740275002,0.024688510025948376,0.023854718245287326,0.000180923670995925,0.000177733483724275,101.0,0.002902799152998775,0.0035843633757810496,0.0165932997109434,0.015281155448354799,0.0,0.0,0.016744877429347424,0.015993636465384972,0.0,0.0,1.0,1.0,1.0,1.0
6,6.0,0.013601652573078275,0.016542158695466675,0.0044678715178109,0.6659189786296338,0.22746513551101089,0.08445558057857035,0.007991728595996775,0.002820504643407675,0.0886591730179977,0.008922341256466626,0.003228905259966975,0.02414282237437835,0.0235349425340757,0.00023830356076355,0.000215864216443075,0.024827850592392325,0.023591832090450824,0.000198266061488475,0.00019995594630015,150.0,0.002039758819422025,0.0024810648751178,0.0159684745114059,0.01425785884099005,0.0,0.0,0.016562404470222926,0.015509470518528575,0.0,0.0,1.0,1.0,1.0,1.0
7,7.0,0.013515300219380175,0.0168559395758879,0.0044583043118362,0.6677940743393265,0.3493532713619061,0.08443203225254778,0.007979664965981226,0.002804042925336925,0.08862950182219895,0.008935601441113125,0.003227621280055575,0.02408318313612475,0.0236285740030014,0.000234088452998475,0.00021570606622839999,0.0241434474790279,0.0235517553271854,0.00019918597536155,0.000189611047971975,151.0,0.002084403145271775,0.002523394845323375,0.016669473886674828,0.01498267195931745,0.0,0.0,0.01679788897014425,0.0157266873657961,0.0,0.0,1.0,1.0,1.0,1.0
8,8.0,0.0124807155458547,0.0162139075837936,0.0040703018879007,0.4814059268683195,0.243358543375507,0.08439165669662238,0.0079566553587062,0.0029071064168936997,0.08902100362664535,0.008955185674413248,0.0032043241397127003,0.023485043987809352,0.023288900583949522,0.000287691247649475,0.00025236373767250004,0.0230998645208131,0.023524255181953252,0.0002478859969414,0.000235728453844725,200.0,0.0016201374336803,0.0019617921460706998,0.015906636548882226,0.014786429775997624,0.0,0.0,0.015934804506629797,0.0157494123597633,0.0,0.0,1.0,1.0,1.0,1.0
9,9.0,0.012455214610721051,0.016161770210968075,0.0040637049526954,0.39207206037826836,0.2528235102654435,0.08455324357049002,0.0079575321359656,0.0029112205145920746,0.08912135101337554,0.00892653147060695,0.003198448142716825,0.023477291175624724,0.0232337769249761,0.000272039440460475,0.000245174276642425,0.023482170836792625,0.02323528287675575,0.0002423267578706,0.000230588484555425,201.0,0.00165327232490955,0.001991782806614175,0.015906203211129327,0.014787030227181525,0.0,0.0,0.015938756657457576,0.0157704231501146,0.0,0.0,1.0,1.0,1.0,1.0
