,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.033114749449617974,0.03311474944885495,0.0140352851434217,9.373064809304198,11.757743629801553,4.687896615691191e-18,2.64069944370649e-35,3.909410557397521e-20,4.6878966156911915e-18,2.64069944370649e-35,3.909754195033824e-20,0.033114766431489424,0.0331147664292827,0.000162738491781025,0.0001572162727825,0.0,0.0,0.00016734597738825,0.00014703342458227502,0.0,0.09652274845011358,0.05614114184886597,0.032361699055955026,0.03173975570045597,1.0,1.0,0.032361917924916474,0.031739755704986626,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.0319910649003977,0.03199106490077563,0.0132077089955785,5.340151636279188,5.144905429217033,4.845545654136889e-18,4.249708821669531e-35,1.459378709087998e-19,3.906580513075992e-18,2.2005828697554084e-35,3.3546068384906514e-20,0.0319910919050399,0.031991091906035676,0.000146136037073975,0.000114000984467525,0.041094305910380324,0.041094305905763524,0.00012389605399215,9.979086462406159e-05,1.0,0.09455715891213756,0.08029944651224488,0.02937168241051965,0.026970161127447476,1.0,1.0,0.029371682477958398,0.026970161126781026,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,0.0222596443501595,0.022598084088333574,0.0063108861463903,4.218211534956936,4.47824775998015,0.058700160611769324,0.00411833139906825,0.00224464689634555,0.06519663735213926,0.005296905015424825,0.0023859946147024996,0.026762960943193276,0.026898123024853452,0.000180133501999,0.000162293494213325,0.04316973674516569,0.04316973590346562,0.000162133597768775,0.0001840610057115,50.0,0.011413923661129824,0.011025863819757,0.021682525642906576,0.019796101909994,1.0,1.0,0.020700826900807875,0.019309388786861524,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.022152822871941175,0.0224463388407648,0.0062730955028965,3.5877113910391927,4.089923275576439,0.059140466692142804,0.0041715470903696,0.002213592910375675,0.0653170014457282,0.005309257996543875,0.0024156052069502,0.02723669849033975,0.026987609517762974,0.00019688386237245,0.000169335980899575,0.027339381533621025,0.027412146054853426,0.00015707605052735002,0.0001359132584184,51.0,0.011438428808273225,0.011061715937357375,0.020879716836313175,0.019519901309650402,1.0,1.0,0.019943737815567426,0.018748673718931026,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.021511159639074826,0.021546783884993377,0.0050872311981519,3.2096497760503553,2.7835815733415075,0.07092712002775356,0.005814509698368375,0.0025950462222226,0.07428441138342692,0.006300956905384125,0.002810229967612825,0.0265934127795849,0.02597400379629895,0.00019124354002992498,0.00016379350563505002,0.027325424206503378,0.02804662248004705,0.000175278459209875,0.00016340351430695,100.0,0.0063809581176163,0.00589479961585825,0.020035667742806476,0.0180970115186443,1.0,1.0,0.020358065627443474,0.01942184565086335,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.0214472893750872,0.02144134702802435,0.0050711830435723,2.9279836644418538,2.4624734296812676,0.0707380851719285,0.005814120352557874,0.0026125173842280252,0.07443379944875725,0.006323531313225975,0.00281993919376935,0.026364980336286425,0.02584218537333495,0.000203421688638575,0.000176833535078825,0.02659827140730945,0.025846118672153848,0.000179558468516875,0.00017764593940224998,101.0,0.006417920230754625,0.005940012860252925,0.01998558323087695,0.018136884883910825,1.0,1.0,0.020387152550090673,0.019428117816743924,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.0200365154187297,0.020509195026453923,0.0044678715178109,1.4646359988837503,1.390420155483298,0.0743931986663567,0.0062858431170901,0.002614448527687925,0.07830426224118135,0.006923026710904975,0.00287226469398155,0.025530322448356752,0.02447089024322345,0.000234574486967125,0.000218946021050175,0.02657239354833315,0.02535003025078715,0.00021073356037955,0.000225496303755775,150.0,0.004513389164470151,0.00411752379650695,0.0185656499654147,0.016171784258841224,1.0,1.0,0.01973671341737615,0.01813512552684535,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.019998331492394075,0.020296426518444,0.0044583043118362,1.1936795368092135,1.2410280613112263,0.07440046541286943,0.0063091339401641746,0.00258500181183825,0.07826440029783788,0.0069414407953556495,0.0028693482585537,0.025469907173157,0.02441281239791295,0.0002224443596787,0.000204008771106525,0.0254717965567961,0.0244170207288628,0.00022227608133105,0.00020320696057744999,151.0,0.004545477366637225,0.004147701448293574,0.018572274830100252,0.016172354844835327,1.0,1.0,0.019706186630506023,0.018150339710028926,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.019083594000636347,0.019071420789663923,0.0040703018879007,1.1975187966017982,1.1259352586930618,0.07606619376043178,0.00655113729813135,0.00266447415120635,0.0802408202272435,0.00721978822330925,0.0028785010056545752,0.024203331156699773,0.023881624717103277,0.000277601939160325,0.0002486617886461,0.024843072992019325,0.0245234944202837,0.000248121737968125,0.000231641752179625,200.0,0.0035543286578113,0.00322550238181405,0.01840283322236595,0.015970236357003825,1.0,1.0,0.0191407472138765,0.0192989227198594,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.01908506831560805,0.019142692071980025,0.0040637049526954,1.0078526538563892,1.057923220389057,0.07619144134499445,0.0065497595300816995,0.0026598897200358,0.08054636910917125,0.007310388307124575,0.002880198236457975,0.024096917322915926,0.023649945013245875,0.000260002096183575,0.0002329138806089,0.02425069867090525,0.02388912539914025,0.00023964943829919998,0.000233024533372325,201.0,0.00357674604302855,0.0032499212754516,0.018411387000848572,0.01588507666403795,1.0,1.0,0.018741090707390575,0.018124591178048325,1.0,1.0,1.0,1.0,1.0,1.0
