,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,0.0,-0.002167447248601275,0.013907009437987668,0.007017642571710799,1.6961407525464893,0.029412137292835188,0.027879319971456883,0.1,0.15,0.03372053158023267,0.03291518023810268,0.0,0.0,-0.0038365378553700397,0.26958880480378866,-0.0038365378553700397,0.0
1,1.0,-9.608315503044002e-05,0.01508026650334226,0.006603854497789201,1.3186803075368516,0.0260212223612672,0.02482250221754059,0.2,0.15,0.029207926017545738,0.02855349434109155,0.0,0.0,-0.0014398611318530404,0.3541063191369176,-0.001467986660777877,1.0
2,2.0,0.00604392074374622,0.01698344697619605,0.003155443073195099,4.530081644933671,0.01815145562535893,0.016418064012579267,0.45,0.65,0.019485804262894417,0.017135813247141522,0.0,0.0,0.00935641554293167,0.4720095918746665,0.005499147938349165,50.0
3,3.0,0.006170703119122905,0.017082314846534837,0.0031365477514481996,5.270556768949609,0.018019460683752295,0.01617952768678602,0.45,0.65,0.019442957520278192,0.017175314564774564,0.0,0.0,0.00943362084386503,0.7300471942988225,0.005663005258528616,51.0
4,4.0,0.006502302811444614,0.01728003625201954,0.0025436155990758995,3.42006411786424,0.017476432423230364,0.01579209071458874,0.45,0.75,0.01812673379826355,0.01595669089026446,0.0,0.0,0.011124947241278767,0.5276319764438085,0.00637063409737218,100.0
5,5.0,0.006538617246717554,0.017238459521870204,0.0025355915217860994,5.909953353065066,0.017486513523066804,0.015817007904665607,0.45,0.75,0.018025850202966077,0.01595814297447479,0.0,0.0,0.01110821234014757,0.7094381444621831,0.0064197321723606605,101.0
6,6.0,0.0068207438087646705,0.017328284329758737,0.002233935758905401,6.053604280238505,0.01644483464898994,0.015080094882371322,0.6,0.8,0.016797745940194148,0.015475639382964517,0.1,0.1,0.012044220494594738,1.277549526304938,0.00667804272534246,150.0
7,7.0,0.006871738369501376,0.017354457972045705,0.0022291521559181003,5.719031512318179,0.016449315506814242,0.01510612606564805,0.6,0.75,0.01673948564068298,0.015493369599866219,0.1,0.1,0.01208727362277558,1.4623528552474454,0.0066890596886944945,151.0
8,8.0,0.006719883771291535,0.01718195276740241,0.0020351509439502998,8.159798319544644,0.01607406023529236,0.014867727930314295,0.6,0.85,0.01639394205361172,0.015316308279599119,0.1,0.05,0.01239226713301702,1.0207990404684097,0.006673631430448484,200.0
9,9.0,0.0067494274615106,0.017171706969570207,0.002031852476347699,9.237310583458747,0.015995929770260226,0.014866686891309438,0.6,0.85,0.0164805356161384,0.015311874656903484,0.1,0.05,0.012379223715617265,1.1311520917341114,0.006680609901054775,201.0
10,10.0,0.006818863821344434,0.017102050168830034,0.0018923487859658992,7.912121963500977,0.01617095461909533,0.014928719740971213,0.65,0.8,0.01631415843234447,0.015032826100151156,0.05,0.15,0.012678722931276818,1.4289276977884584,0.006778547552427313,250.0
