,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,-0.010483453582300026,-0.0033564876539243314,0.004802813848647968,0.001787094,0.044032099857860614,0.046682161193748364,0.0,0.0,0.06617871272542225,0.07075722671514319,0.0,0.0,-0.014720146649802465,0.000441591,-0.014720146649802465,0
1,-0.009264430569269375,-0.002886729148304386,0.004780972251440673,0.001163883,0.040057487705699335,0.04280134522572733,0.0,0.0,0.05364537938279266,0.05860655463679521,0.0,0.0,-0.011693946737578781,0.000542522,-0.011693946737578781,1
2,-0.00902770923866001,-0.002623501532165962,0.0047327541132007956,0.001529944,0.03909035856815362,0.042019837316826784,0.0,0.0,0.04825400409219418,0.0564652682184691,0.0,0.0,-0.011547612854460964,0.000507061,-0.011547612873733558,4
3,-0.005902044698510708,0.0020190698777519953,0.004720304381429617,0.001467754,0.032593124338868115,0.0333575220479591,0.0,0.0,0.036341967285186856,0.039763989744428414,0.0,0.0,-0.007330474972110428,0.000563552,-0.007330474987458414,5
4,-0.005380772028818729,0.0021728952442662823,0.004680764630613156,0.001790305,0.02997510553223924,0.031171739262627757,0.0,0.0,0.035815596156462376,0.038622660517955716,0.0,0.0,-0.0057304492342580065,0.000774663,-0.005730451870887314,9
5,-0.0054854005644364425,0.0020301777012697005,0.004672698104457505,0.001865255,0.03020370424916873,0.03145780716506512,0.0,0.0,0.04750554882809796,0.05129720717437952,0.0,0.0,-0.0056983819065546445,0.000818662,-0.007961827377798728,10
6,-0.0038359793771994733,0.006436329025106158,0.004645165205563851,0.002434367,0.025823494745184375,0.026319288610241867,0.0,0.0,0.025190934466891166,0.024386464622345425,0.0,0.0,-0.0002258626169349389,0.000978033,-0.0021585505811252694,14
7,0.00019025655957684672,0.007832835803535729,0.004639212377472427,0.002231687,0.02025768465802572,0.018697274573955976,0.0,0.0,0.02294204342978902,0.0204153365330499,0.0,0.0,0.0003345497306158587,0.001064844,-0.0008854917129881599,15
8,-0.00174171054128901,0.007199753632401726,0.004618114785248158,0.002975189,0.02264873189106447,0.021738104306977302,0.0,0.0,0.02298878688265933,0.020846444968340334,0.0,0.0,0.00012303443620428553,0.001262973,-0.0009867037669091274,19
9,-0.001958850264966609,0.007030265327968542,0.004613404172952942,0.002952449,0.022979774766814943,0.022148105346478153,0.0,0.0,0.02298878637721845,0.02084644549495862,0.0,0.0,7.864478877427608e-05,0.001321474,-0.000986704220442016,20
10,0.005294733196649241,0.014312259085423787,0.0044508224693808746,0.01334913,0.0140829977841982,0.012636657733800138,1.0,1.0,0.018550042081657756,0.01491404061780587,0.0,0.0,0.007985955976829192,0.007079101,0.004533438848563471,100
11,0.0052514151345541245,0.014271662043848192,0.004449767889172648,0.012979309,0.014087621944243844,0.01263756709650274,1.0,1.0,0.01848773401230939,0.014975817660778632,0.0,0.0,0.00795327441735257,0.007038631,0.004469183559248067,101
12,0.005707775098559455,0.014001532049503985,0.004376996081478856,0.021639035,0.014198883183854863,0.012316277084543682,0.0,1.0,0.015784707880659492,0.013177483874745443,0.0,0.0,0.009071583887588454,0.012187567,0.004749817049506567,200
13,0.005687731038105115,0.013980757662656242,0.00437646363154117,0.020545442,0.01420033478260669,0.012321561481788302,0.0,1.0,0.015812438817717683,0.013187365161630032,0.0,0.0,0.009050589957211459,0.011842646,0.004743266859689382,201
14,0.0056919103438340685,0.014179170312229887,0.004333736565403707,0.030721953,0.014450036344880075,0.012337848101922066,0.0,1.0,0.014304341106860583,0.012094232661065801,0.0,0.0,0.009452146582557537,0.01661417,0.004988218826226337,300
15,0.005675502926291422,0.014164082096962632,0.004333381936670645,0.028989688,0.014449392398373917,0.012337479327921973,0.0,1.0,0.014304341024938756,0.012094232685289877,0.0,0.0,0.009437558587576273,0.01672588,0.0049882187785232875,301
16,0.0058918462372205965,0.014907927178293387,0.004303121698736517,0.041573914,0.014169312674740454,0.012291107809725152,1.0,1.0,0.01339257487682418,0.012109405809257014,0.0,0.0,0.010033480185634174,0.021833975,0.0051508124928316395,400
17,0.005883280659881316,0.014895516526617388,0.004302856409511269,0.042852517,0.014171895128805644,0.012292829619302375,1.0,1.0,0.0133925751380535,0.012109406000223475,0.0,0.0,0.010021453907290319,0.021898675,0.005150812178377689,401
18,0.006043166304895182,0.014998343764595197,0.004279447667866604,0.051082077,0.014113522748997418,0.012259832677349728,1.0,1.0,0.013350004632203604,0.011763743026140907,0.0,0.0,0.0101925709260379,0.028578372,0.005617111793118362,500
19,0.006032393253901234,0.014988354801111528,0.004279236028734902,0.053241763,0.014117174305444432,0.012260944183371742,1.0,1.0,0.013356254599569694,0.011765853928435002,0.0,0.0,0.010183524591380324,0.029912756,0.005612377435074076,501
20,0.006151039345464424,0.015385397081324956,0.004260162056473085,0.059968876,0.013975353488442895,0.012142952977909537,1.0,1.0,0.013033791520353399,0.011917394299852111,0.0,0.0,0.01056587190592316,0.037630381,0.0052407998367842035,600
21,0.0061442076668124105,0.015376667453833207,0.0042599861656771,0.063660477,0.013976811839052493,0.01214370275261879,1.0,1.0,0.013033791596040815,0.01191739430281816,0.0,0.0,0.010557084658078758,0.037834441,0.005240799722632942,601
22,0.0062804878815333415,0.01560929143778257,0.00424390131376897,0.06464452,0.014036718543548847,0.012117344764285116,1.0,1.0,0.013210780916331029,0.011740461962701908,0.0,0.0,0.010792884932743727,0.044829832,0.0056241246148982325,700
23,0.006345104191625285,0.01563121473640626,0.004243750930110853,0.071159789,0.013996106749413262,0.01206055107651565,1.0,1.0,0.01319121048204356,0.011735458979427116,0.0,0.0,0.010785541921809515,0.047365589,0.005600822243930949,701
24,0.0065641910717042125,0.015871860303060543,0.004229851370734352,0.13196297,0.013974145337359665,0.011870664210764981,1.0,1.0,0.0131215971291403,0.011359480254132932,0.0,0.0,0.011003801019620564,0.07488195,0.0060952772304686195,800
25,0.006583535102209861,0.015892736049662688,0.0042297200924514685,0.131636619,0.013981473635443881,0.011882299947499057,1.0,1.0,0.013212099421004635,0.011355628509951254,0.0,0.0,0.011011291388609158,0.079114442,0.006119861025630707,801
26,0.006474281882874069,0.016079577619333787,0.004217487361873686,0.160985914,0.013982400248164129,0.011944446540339004,1.0,1.0,0.012902046722370338,0.011416886920503884,0.0,0.0,0.011251134539921494,0.090696942,0.00607995699937161,900
27,0.006470908483063275,0.016073326493513736,0.004217370922625464,0.150455542,0.013982892727700577,0.011944839150758488,1.0,1.0,0.012902039308612194,0.01141687601623588,0.0,0.0,0.011245426846401603,0.095182516,0.006079943400687545,901
28,0.006303621361045811,0.016067948872121006,0.004206451179278511,0.178578246,0.013905125218875545,0.011969486696949985,1.0,1.0,0.012852119495395095,0.011498380883247719,0.0,0.0,0.01127809673101712,0.100552952,0.00595802209085845,1000
29,0.006299078651576377,0.016062139455875677,0.004206346594513881,0.188261946,0.01390485368102845,0.011971002349261352,1.0,1.0,0.01285211949893911,0.011498380960724306,0.0,0.0,0.011272808389859017,0.09968869,0.005958021977540531,1001
30,0.006402674013725965,0.01598666504284183,0.004196487631021469,0.19660287,0.013942158370816663,0.011979576689078186,1.0,1.0,0.012705050500690184,0.011527515822284331,0.0,0.0,0.011241807347644624,0.110814373,0.005890642016319002,1100
31,0.006394499654611899,0.015981488222213514,0.00419639273187024,0.20326581,0.013942097154653731,0.011980168253433865,1.0,1.0,0.012705050358840859,0.011527516005904306,0.0,0.0,0.01123696903319609,0.111675756,0.005890641717816084,1101
