,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,0.3663490533658052,0.2006220914929266,0.00937985815107815,1.129711653990817,1.095857211009606,0.0,0.0,3.484148307563247,3.2218231103459654,0.0,0.0,0.0,0.001622471725568125,0.0
1,1.0,0.4280285707415323,0.1916829312738817,0.0033752359449863,1.1137005398294022,1.120120824815988,0.0,0.0,3.438608205970753,3.3893357803210913,0.0,0.0,0.0,0.001474648714065475,1.0
2,2.0,0.5203443139074893,0.1732050807568877,0.003662961535155725,1.1920939830537174,1.130622250564162,0.0,0.0,2.9625972925960946,2.8023960232549583,0.0,0.0,8.789265611615822e-16,0.00335111364256585,4.0
3,3.0,0.5347289155206572,0.1687023975571047,0.0038153136847540498,1.1757933339970275,1.165441960565882,0.0,0.0,3.404718244268996,3.414118251773706,0.0,0.0,2.636779683484747e-16,0.0033917139517143,5.0
4,4.0,0.7898673636629605,0.1292771458376718,0.0057052664924412255,1.0799493233119353,1.1050282353770373,0.0,0.0,2.961743424988381,3.0853964767891178,0.0,0.0,0.0037277073991203533,0.5319158690981567,24.0
5,5.0,0.7845197052429138,0.1281861019188702,0.00573911482933905,1.0823529881943328,1.0841545058658837,0.0,0.0,3.0593722013143188,2.8011512641432197,0.0,0.0,0.0117647739671514,0.2949128012405708,25.0
6,6.0,0.869757820589812,0.1106681919700321,0.007827954716049076,1.0996603551489499,1.0488879626143133,0.0,0.0,2.075145491522854,2.023336406615667,0.0,0.0,0.4119905129960375,0.624070877674967,49.0
7,7.0,0.868919660975512,0.1101616880968077,0.008135915268212474,1.081126487171131,1.0412605432197968,0.0,0.0,2.058365099337098,2.069177646947617,0.0,0.0,0.4307102168190883,0.6292077176040038,50.0
8,8.0,0.9256281471679726,0.093942674441482,0.01249265100341285,1.0225104078382885,1.0440570119375154,0.0,0.0,1.270275116201098,1.2291338547634776,0.0,0.0,0.635277010513883,0.7073732637800276,99.0
9,9.0,0.9276000458118108,0.0937181981076076,0.0124034928157925,1.0186396219871694,1.0328756253133153,0.0,0.0,1.2784491785647454,1.243976881965742,0.0,0.0,0.6299623251651443,0.6606622311519459,100.0
10,10.0,0.9276000458118108,0.0934963783320796,0.0124034928157925,1.0186396219871694,1.0328756253133153,0.0,0.0,1.2870995413723596,1.2519515774593761,0.0,0.0,0.6251447330441968,0.618207132909447,101.0
11,11.0,0.945596429829363,0.0792834955203553,0.019178310059942225,0.9900565357448876,1.0049910024346693,1.0,1.0,1.1174912671529937,1.0275349968106267,0.0,0.0,0.7136024706199889,1.2518355970969424,200.0
12,12.0,0.9447848076934436,0.0791871020345141,0.019230657140724326,0.9892000878519546,1.000475575934838,1.0,1.0,1.1174912671529993,1.0324074795196587,0.0,0.0,0.7124596347214716,1.2297678691102192,201.0
13,13.0,0.9447848076934436,0.0717870810719088,0.019230657140724326,0.9892000878519546,1.000475575934838,1.0,1.0,1.0372592683728432,1.0246712546104086,0.0,0.0,0.7529486597928703,1.5155732302227989,300.0
14,14.0,0.9447848076934436,0.071728359484065,0.019230657140724326,0.9892000878519546,1.000475575934838,1.0,1.0,1.03623036858427,1.0229617049727207,0.0,0.0,0.7547783037846918,1.4028626963263378,301.0
15,15.0,0.9526491857502164,0.0668740304976421,0.03506926225963977,0.9576506991189344,0.9871962743239034,1.0,1.0,1.0184928395467794,0.9870257009516279,0.0,0.0,0.7941409836262898,2.1702877815114334,400.0
16,16.0,0.9526298167041682,0.0668328138182823,0.03529204463120543,0.9581814671332959,0.9870338955764714,1.0,1.0,1.0173054987981265,0.9930347908177303,0.0,0.0,0.7947439595048457,2.056083337636665,401.0
17,17.0,0.9526298167041682,0.0632846540277329,0.03529204463120543,0.9581814671332959,0.9870338955764714,1.0,1.0,0.9815476757702888,0.9907522605118461,0.0,0.0,0.8116644157736532,2.6256470285588875,500.0
18,18.0,0.9526298167041682,0.0632533637071538,0.03529204463120543,0.9581814671332959,0.9870338955764714,1.0,1.0,1.002034842011547,0.978085876213484,0.0,0.0,0.8110507529847418,2.667494814726524,501.0
19,19.0,0.9576582766551489,0.0604898365580354,0.051803760230541174,0.9421941842463253,0.9516896544170985,1.0,1.0,0.9705260499915287,0.9673113833925457,0.0,0.0,0.8198887987318861,2.775630240212195,600.0
20,20.0,0.9584448553726128,0.0604648665479445,0.051146154757589046,0.9406230612198376,0.9557697810814554,1.0,1.0,0.9699049240318531,0.9686518724060029,0.0,0.0,0.8207133957149554,2.750337569974363,601.0
21,21.0,0.9584448553726128,0.0582202378661938,0.051146154757589046,0.9406230612198376,0.9557697810814554,1.0,1.0,0.9629712574994876,0.9330064705333888,0.0,0.0,0.8213736105773177,3.1036169152939697,700.0
22,22.0,0.9584448553726128,0.0581996106750501,0.051146154757589046,0.9406230612198376,0.9557697810814554,1.0,1.0,0.9735272399126244,0.9338473706259613,0.0,0.0,0.8210672866975075,4.399368766113184,701.0
23,23.0,0.9574056177897832,0.0563212499490741,0.06824912643060083,0.9442568656054731,0.9396020385949906,1.0,1.0,0.9546838736283663,0.92965231679427,0.0,0.0,0.8243905244871312,4.951309234602377,800.0
24,24.0,0.9570378009113734,0.0563037724450463,0.06776226276997474,0.9425770776069928,0.9375542411606197,1.0,1.0,0.9552420155556842,0.9288919427751019,0.0,0.0,0.8238349589709295,4.4637769552646205,801.0
25,25.0,0.9570378009113734,0.0546964462183367,0.06776226276997474,0.9425770776069928,0.9375542411606197,1.0,1.0,0.9529921906507046,0.9254188262659985,0.0,0.0,0.8251473621884573,3.9998054881580174,900.0
26,26.0,0.9570378009113734,0.0546813471289152,0.06776226276997474,0.9425770776069928,0.9375542411606197,1.0,1.0,0.9518295415802246,0.9257445331390756,0.0,0.0,0.8243787839432777,4.611490646144375,901.0
27,27.0,0.9554499455345474,0.0532819044371004,0.08488161093555385,0.9469510276887683,0.9376319597224299,1.0,1.0,0.9552140488954777,0.9335012931483502,0.0,0.0,0.8304001889426751,4.739451174275018,1000.0
28,28.0,0.954645242418359,0.0532686584685351,0.08586237509734923,0.9474319741993158,0.9367425991384857,1.0,1.0,0.9546131015905519,0.9302023633911912,0.0,0.0,0.8302299055744615,4.334461985388771,1001.0
