,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,0.3201954942224788,0.20062209149292648,0.005605646579836762,1.061199519699476,1.0684251069182866,0.0,0.0,2.467311993724861,2.5479198264988367,0.0,0.0,1.3174646558885192e-16,0.0015429212246089701,0.0
1,1.0,0.3756984806387347,0.19168293127388156,0.003287725461025977,1.0619960645173114,1.0708113954680871,0.0,0.0,2.513577108339219,2.559408712499685,0.0,0.0,2.1711028037114172e-16,0.0015801727616538105,1.0
2,2.0,0.48732009941234533,0.1732050807568877,0.0035277087086190203,1.119461547322256,1.0743622903509689,0.0,0.0,2.264961084179095,2.2997356150282267,0.0,0.0,5.97875658446288e-16,0.0023663709250588702,4.0
3,3.0,0.5124722355301398,0.16870239755710478,0.0036976728122680865,1.0866035509521421,1.0693717434797265,0.0,0.0,2.8143778583760053,2.813810876355886,0.0,0.0,1.7356486618306613e-16,0.00247429452526068,5.0
4,4.0,0.6885872418270222,0.1292771458376718,0.005532721740504062,1.0308475289348598,1.0721883409464898,0.0,0.0,2.6398598349400824,2.7470901348765513,0.0,0.0,0.021038341195762214,0.33997656364614764,24.0
5,5.0,0.6975485643027538,0.12818610191887017,0.005526915378868531,1.0251337683027082,1.0485298602387891,0.03333333333333333,0.0,2.5680192830800674,2.704425465938653,0.0,0.0,0.025200800410373963,0.2721327550864468,25.0
6,6.0,0.8048576267457787,0.11066819197003216,0.0076200335441777645,1.0199638357883196,1.0168213189928819,0.06666666666666667,0.03333333333333333,1.7615448220214442,1.7754136349109655,0.0,0.0,0.32310861556933,0.4963042385255297,49.0
7,7.0,0.8143062380064566,0.1101616880968077,0.007889731321483791,1.0081996440813805,0.9889090214585029,0.06666666666666667,0.03333333333333333,1.8022430790013024,1.8484718805768965,0.0,0.0,0.33743437507703905,0.4736069032922387,50.0
8,8.0,0.8862424368539539,0.09394267444148198,0.012215494317933864,0.9849506323326989,1.002286406214671,0.2,0.13333333333333333,1.145896496455768,1.140746987547676,0.0,0.0,0.5678229022830332,0.5886993789424498,99.0
9,9.0,0.89151438819998,0.0937181981076076,0.012218505873655229,0.9717825738692862,0.9963795689871134,0.2,0.1,1.1470643385372212,1.1489857480110688,0.0,0.0,0.5736318917861347,0.5774407738198837,100.0
10,10.0,0.89151438819998,0.09349637833207959,0.012218505873655229,0.9717825738692862,0.9963795689871134,0.2,0.1,1.1426189690737842,1.1506536734914738,0.0,0.0,0.5746579160281846,0.5928225362673402,101.0
11,11.0,0.9051879124366919,0.07928349552035523,0.01871920734023049,0.9920409545603963,0.9743897450998115,0.3,0.36666666666666664,1.013787933955897,0.9804733109654065,0.0,0.0,0.6711586248695999,0.8864032535658528,200.0
12,12.0,0.9050263765596399,0.07918710203451411,0.018732757462809443,0.9900081590979284,0.9707816722112715,0.3,0.3333333333333333,1.0209742549755378,0.9880826484197516,0.0,0.0,0.6710244255087068,0.8899951084206502,201.0
