,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,0.06716399311706564,0.0367807167737032,0.010135330026969275,1.1341857247545584,1.108604153445385,0.0,0.0,3.484148307563247,3.2218231103459654,0.0,0.0,0.0,0.001383178867399625,0.0
1,1.0,0.07847190463594768,0.0351418707335449,0.00339647044893345,1.1317281621069988,1.136127586544937,0.0,0.0,3.438608205970753,3.3893357803210913,0.0,0.0,0.0,0.0014898333465679999,1.0
2,2.0,0.10374794615211966,0.0317542648054294,0.003635135362856,1.2132450439778075,1.1755273195680993,0.0,0.0,2.9625972925960946,2.8023960232549583,0.0,0.0,8.789265611615822e-16,0.003229844616726,4.0
3,3.0,0.1125451068532492,0.0309287728854691,0.003812910523265575,1.2388907432004987,1.20846445550268,0.0,0.0,3.404718244268996,3.414118251773706,0.0,0.0,2.636779683484747e-16,0.003386180382221925,5.0
4,4.0,0.3676261550837049,0.0237008100702398,0.127433089306578,1.4885132153218448,1.525740250487785,0.0,0.0,2.961743424988381,3.0853964767891178,0.0,0.0,0.0037277073991203533,0.5201237419387326,24.0
5,5.0,0.3890638743859621,0.0235007853517928,0.1367532362928614,1.5485982034801735,1.5257402504877855,0.0,0.0,3.0593722013143188,2.8011512641432197,0.0,0.0,0.0117647739671514,0.295913225505501,25.0
6,6.0,0.5672368816127276,0.0202891685278392,0.21153514180332422,1.2487764547431346,1.2629761466390756,0.0,0.0,2.075145491522854,2.023336406615667,0.0,0.0,0.4119905129960375,0.6257707447512075,49.0
7,7.0,0.5787531737723128,0.0201963094844147,0.18854245869442818,1.2478508192097308,1.2134638539143596,0.0,0.0,2.058365099337098,2.069177646947617,0.0,0.0,0.4307102168190883,0.6209125705063343,50.0
8,8.0,0.7150231602075503,0.017222823647605,0.2551819030195474,1.179514077767751,1.0907125092458996,0.0,0.0,1.270275116201098,1.2291338547634776,0.0,0.0,0.635277010513883,0.7031843760050833,99.0
9,9.0,0.7106691633380012,0.0171816696530614,0.26008898869622493,1.1776083958577965,1.0894463649166615,0.0,0.0,1.2784491785647454,1.243976881965742,0.0,0.0,0.6299623251651443,0.6624376229010522,100.0
10,10.0,0.7106691633380012,0.0171410026942146,0.26008898869622493,1.1776083958577965,1.0894463649166615,0.0,0.0,1.2870995413723596,1.2519515774593761,0.0,0.0,0.6251447330441968,0.6131734732771292,101.0
11,11.0,0.7791739173480917,0.0145353075120651,0.3921183997299522,1.0850019909120256,1.00499100243467,0.0,0.0,1.1174912671529937,1.0275349968106267,0.0,0.0,0.7136024706199889,1.2478586044162514,200.0
12,12.0,0.7790400671871731,0.0145176353729942,0.40948881965596223,1.0848383218865683,1.0049910024346704,0.0,0.0,1.1174912671529993,1.0324074795196587,0.0,0.0,0.7124596347214716,1.218669650144875,201.0
13,13.0,0.7790400671871731,0.0131609648631832,0.40948881965596223,1.0848383218865683,1.0049910024346704,0.0,0.0,1.0372592683728432,1.0246712546104086,0.0,0.0,0.7529486597928703,1.4824434105539694,300.0
14,14.0,0.7790400671871731,0.0131501992387452,0.40948881965596223,1.0848383218865683,1.0049910024346704,0.0,0.0,1.03623036858427,1.0229617049727207,0.0,0.0,0.7547783037846918,1.3935152754420415,301.0
15,15.0,0.8408433903288387,0.0122602389245677,0.7728134740609676,0.9911800158389706,0.9862831340826457,0.0,0.0,1.0184928395467794,0.9870257009516279,0.0,0.0,0.7941409836262898,2.1459376498823985,400.0
16,16.0,0.8414823865581381,0.0122526825333517,0.690802357159555,0.9912442510191112,0.9893700403257524,0.0,0.0,1.0173054987981265,0.9930347908177303,0.0,0.0,0.7947439595048457,2.0379376446362585,401.0
