,Unnamed: 0,obj_values,MRO_obj_values,SAA_obj_values,epsilon,online_time,MRO_time,SAA_time,MRO_mean_val,MRO_square_val,MRO_sig_val,SAA_mean_val,SAA_square_val,SAA_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,SAA_worst_values,worst_times,MRO_worst_times,SAA_worst_times,worst_values_regret,MRO_worst_values_regret,SAA_worst_values_regret,worst_times_regret,MRO_worst_times_regret,SAA_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,SAA_eval0,SAA_eval1,SAA_satisfy0,SAA_satisfy1,SAA_worst_satisfy0,SAA_worst_satisfy1
0,0.0,-0.049693510731714824,-0.04969351073173362,-0.05878471958333878,0.003229382921067,0.05178622224917595,0.04890401375,0.0021702220000000003,0.0,2.8776141197392944e-34,6.179546087919138e-28,0.0,2.8776141197392944e-34,5.344857649401787e-29,0.0,2.8776141197392944e-34,2.4694889131645264e-28,-0.04969351134054587,-0.049693511340561505,-0.0480953722874548,0.00022077560424799998,0.00012457370758054998,0.00015193223953239999,0.0,0.0,0.0,2.2411346435546875e-05,1.931190490722656e-05,1.8596649169921875e-05,0.0,0.09690045260313762,5.561189066541351e-09,0.02488473666867975,0.024215735197868675,0.0,0.0,0.024884736668679998,0.02421573519789525,0.0,0.0,0.0,0.0,0.0,0.0,0.030373324014073846,0.028064778643385725,0.0,0.0,0.0,0.0
1,1.0,-0.043213276949577,-0.04321327694956595,-0.050511227759490476,0.0032000773936663,0.05894965255435178,0.05995128225,0.00251889525,3.104408582051595e-10,3.0909235949900783e-34,7.95993829034112e-21,3.104408582051595e-10,3.0909235949900783e-34,5.416919251872991e-28,1.370352246603958e-09,2.398011766449412e-34,3.0431087743004083e-28,-0.04321327776094637,-0.04321327776093802,-0.041225227528166444,0.00023734569549554998,0.00013816356658935,0.0001685619354248,-0.032477310775731676,-0.03247731077573152,-0.031027822683154224,0.000145733356475775,0.00011831521987907501,0.000137090682983325,1.0,0.1410840728531088,0.12408696564223305,0.0045115442191512,0.00502612770579675,0.0,0.0,0.0045115442191531255,0.00502612770579865,0.0,0.0,0.0,0.0,0.0,0.0,0.009215654623709074,0.0097647634438068,0.0,0.0,0.0,0.0
2,2.0,-0.037504127300191696,-0.03750412730019107,-0.04404561198892222,0.0031358546094426,0.09679045238140865,0.096779916,0.00328348175,1.655684577094184e-09,3.602233408413621e-34,5.428425069195883e-20,1.655684577094184e-09,3.602233408413621e-34,4.838886743322117e-20,1.655684577094184e-09,1.5986745109662747e-34,1.4130637577657737e-21,-0.0375041278412094,-0.03750412784120888,-0.03581909439975022,0.0002880096435546,0.000185310840606675,0.00022494792938225,-0.023112272551084174,-0.023112272550825298,-0.020199389802221822,0.000204026699066125,0.00015985965728755,0.00018376111984252501,4.0,0.12258280170129701,0.14879109815639635,-0.0036779931639422747,-0.001608103756845975,0.0,0.0,-0.00367799316394105,-0.001608103756842,0.0,0.0,0.0,0.0,0.0,0.0,0.00586852273383285,0.005767063389949675,0.0,0.0,0.0,0.0
3,3.0,-0.0343597574175905,-0.034359757417588975,-0.04141359170293822,0.0031193782834681,0.11468236960488891,0.1152163615,0.00358054275,1.4901161193847655e-09,3.781949520393476e-34,4.840279741949149e-20,1.4901161193847655e-09,3.781949520393476e-34,1.3409925106356394e-20,1.5672694076547574e-09,1.4388070598696472e-34,3.818010912037439e-21,-0.034359758087248574,-0.03435975808724737,-0.03277541790784062,0.0003092288970947,0.00019782781600945,0.0002400875091552,-0.0328181012212707,-0.03281810122127873,-0.029907643022446376,0.000208675861358575,0.000172197818756075,0.000196814537048275,5.0,0.1147635309044078,0.14752866536772646,-0.0063577044855579745,-0.00511797625182145,0.0,0.0,-0.006357704485557425,-0.0051179762518212,0.0,0.0,0.0,0.0,0.0,0.0,0.0030178775305252747,0.0002128312147824,0.0,0.0,0.0,0.0
4,4.0,-0.0324113420726613,-0.0324113420726611,-0.038307510482158476,0.0030673380538078,0.19630933402621453,0.19355679825,0.00465916325,1.87210044316222e-09,3.858220776020681e-34,3.9849958139221237e-20,1.87210044316222e-09,3.858220776020681e-34,3.035287336975407e-20,2.1153655084929914e-09,1.0277193284783193e-34,5.0463032522265125e-22,-0.032411342780875374,-0.03241134278087528,-0.031795454100578296,0.00037777423858635,0.00026881694793695003,0.00031125545501705,-0.02705984554304145,-0.027059845543042298,-0.02401294598794075,0.00028455257415765,0.0002413392066955,0.000271737575530925,9.0,0.09259550940114103,0.12754295606513535,-0.0099883757960015,-0.01007547424815835,0.0,0.0,-0.009988375795931426,-0.010075474248170175,0.0,0.0,0.0,0.0,0.0,0.0,-0.00547408616693965,-0.00444139116498095,0.0,0.0,0.0,0.0
5,5.0,-0.0289367635335573,-0.02893676353355665,-0.03489299811917183,0.0030567750605561,0.21331400526007074,0.20819278525,0.00488791725,2.059924838700706e-09,4.0763679527918375e-34,3.6771230482002376e-20,2.059924838700706e-09,4.0763679527918375e-34,3.7503526666379456e-20,2.2439991200796607e-09,9.592047065797649e-35,2.1565308137097415e-21,-0.028936763902608773,-0.028936763902608225,-0.028501149806426,0.00039899349212637496,0.000285923480987475,0.00032579898834225003,-0.027202859191243,-0.027202859191242275,-0.02449228266188215,0.000299274921417175,0.00025808811187735,0.00028479099273675,10.0,0.08630220984237602,0.1237725931850736,-0.00987583611286555,-0.010382445954001824,0.0,0.0,-0.0098758361243594,-0.010382445955890773,0.0,0.0,0.0,0.0,0.0,0.0,-0.006809505230004075,-0.004746039218594275,0.0,0.0,0.0,0.0
6,6.0,-0.026801737373675725,-0.027737208839004074,-0.0337907133658935,0.0030208583701773,0.20126487144091793,0.19252971666653437,0.00655571520941155,0.06596296546150213,0.01358524090962075,0.0008158540833528249,0.06596296546150213,0.01358524090962075,0.0010144276255528249,0.08102779468140525,0.019718068279632225,0.000941872355073825,-0.0245327737726765,-0.024697846311273974,-0.023045814818909976,0.000484287738799975,0.000374972820281925,0.000390589237213075,-0.025126427527858,-0.025126427527858528,-0.024084604618072276,0.00037586688995355,0.0003325939178466,0.0003607273101806,14.0,0.06816623430131703,0.10761464738697177,-0.013505645312436724,-0.013407114946647175,0.0,0.0,-0.0132416986392576,-0.012676115262765224,0.0,0.0,0.0,0.0,0.0,0.0,-0.009338540336489676,-0.010469300773988475,0.0,0.0,0.0,0.0
7,7.0,-0.026829734346479076,-0.02728301053109215,-0.0332391252119594,0.003013120807661,0.18805998386190795,0.18951443846032714,0.00655727405358885,0.07582225631578672,0.016356942941049352,0.0009794916555252,0.07582225631578672,0.016356942941049352,0.00117628632285675,0.09271516084551955,0.02190526126836775,0.0009836401307564751,-0.02364530902001145,-0.02387979495815465,-0.0215758042752958,0.0004935860633849751,0.00039589405059805,0.000412523746490475,-0.022697955174287278,-0.0236676083884054,-0.02167064279060535,0.0003893375396728,0.00037944316864005004,0.00037574768066400005,15.0,0.06403966416979823,0.114646732588142,-0.012872364702484176,-0.011957132066400925,0.0,0.0,-0.0110071707069318,-0.01171645183110715,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076455155141025005,-0.008005262730332726,0.0,0.0,0.0,0.0
8,8.0,-0.027243964708283323,-0.027351794778247777,-0.03348617357563882,0.0029857777837618,0.19771968240695184,0.19485747863812253,0.006694105349304124,0.11987686350430667,0.030772088050452825,0.001456392556979875,0.11987686350430667,0.030772088050452825,0.0019399180267519,0.14155632501037305,0.04101429621589555,0.001541534580210375,-0.021999106337399703,-0.022752271149353326,-0.020685555961040297,0.000558793544769225,0.0004711747169494,0.00048607587814325,-0.022388835803362275,-0.02198909578097455,-0.0203380938393289,0.000463187694549525,0.000461518764495825,0.00045025348663325004,19.0,0.05298829799206145,0.1089680115747302,-0.01391116160448765,-0.013204929872979875,0.0,0.0,-0.013041310132207724,-0.013116702348335426,0.0,0.0,0.0,0.0,0.0,0.0,-0.0080597907464189,-0.00860124162439,0.0,0.0,0.0,0.0
9,9.0,-0.025969898379738274,-0.026115877784418175,-0.032270313511518274,0.0029796897288227,0.1900928885465698,0.19164589943487545,0.0070133016179198746,0.12733487118202827,0.03403391868574283,0.001459021267577425,0.12733487118202827,0.03403391868574283,0.001943463446784625,0.14967394080720725,0.0442367586781683,0.001596638696833625,-0.020711994957136076,-0.02143027842855435,-0.018494336899642423,0.00057995319366455,0.00048583745956415,0.000500202178955,-0.0201335088214949,-0.020629649866199348,-0.018661048946292225,0.000483810901641775,0.000472664833068775,0.000472664833068775,20.0,0.05078683719269815,0.11632309752092973,-0.014275849793388175,-0.014146070063529751,0.0,0.0,-0.013687830381080825,-0.012941335262161926,0.0,0.0,0.0,0.0,0.0,0.0,-0.009751376570634001,-0.0103791521992296,0.0,0.0,0.0,0.0
