,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.01588436574032645,0.015884365739486525,0.0068147282143572,2.2441608379303943,1.9562641447701026,4.7813521228780215e-18,2.912658269566696e-35,1.5091629237766548e-19,4.7813521228780215e-18,2.912658269566696e-35,1.5091629236484608e-19,0.015884395992419878,0.015884395991919778,0.000138566247187475,0.00013123094686299998,0.0,0.0,0.00013020850019525,0.00012812850764017502,0.0,0.0272589140202115,0.06217232575058172,0.04104195471378035,0.04297952204867545,0.042391009080289074,0.042595446193580924,0.0,0.0,0.0,0.0,0.04104195466243445,0.042979522048859825,0.04239100908095275,0.04259544619375262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.016553968396563173,0.0168439562072309,0.0067940517806442,2.2549549925897736,2.318553679069737,0.01686722820507,0.000853510176048125,0.0008187122574472251,0.019066378064399724,0.0010906000284597,0.0008335087137047,0.018163055330960125,0.01888640148548885,0.000143613520776775,0.00013804098125545,0.022908461654270424,0.022908461477633424,0.000138803559821075,0.00013356094132172498,1.0,0.03405259174573605,0.06841309290665355,0.03854077734792963,0.040585733562322,0.04032045897432013,0.0393819938205817,0.0,0.0,0.0,0.0,0.03880228979730462,0.04020932310252358,0.040350291135061,0.039215092338663174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,0.01784591401523435,0.0182495892677975,0.0067766190557736,2.4880519641155843,2.371294456679607,0.028320164498705374,0.00154087026536295,0.001377681300742175,0.0329421775534951,0.002158657308057225,0.0013518728791817249,0.021454593915789525,0.0204891884619748,0.000144041288876825,0.00013814869453195,0.0254116516626724,0.025755803159184028,0.000138061237521375,0.00013232347555452499,2.0,0.03245989691032165,0.07680595756172198,0.036705798202017526,0.038239555329116146,0.03770917193368205,0.0371110903079591,0.0,0.0,0.0,0.0,0.0374935404395821,0.03860415848432942,0.038199995611134005,0.037732989759310054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0.017520824467501025,0.01749174570584475,0.0067615543024739,2.4393550525710452,2.502791690669255,0.036813789182744174,0.002213643440945825,0.001603528837249975,0.041853256260158095,0.0029171725211479,0.00178739762930885,0.0227696616876304,0.02282194526262705,0.000151344545884025,0.000141844182508,0.025785672461053875,0.026385079367775875,0.00013760372530665,0.000140291260322525,3.0,0.030902267831083324,0.08083476565090897,0.0337394592216355,0.03603844618713752,0.03527108439833693,0.03569644906380792,0.0,0.0,0.0,0.0,0.034685307747251974,0.0362323613197899,0.03621672664812035,0.035628808869520176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
4,4.0,0.0183123651956913,0.018088747518678623,0.0067482940488149,3.3452622787153814,2.5360511094040703,0.0425391240078322,0.00270676589100595,0.001820164132090325,0.04778064136717518,0.003528370121044725,0.002124978135090125,0.023604500176222825,0.02323969990117885,0.000141771015478225,0.000129693507915325,0.02480276886849795,0.024928223250219376,0.0001283510646317,0.0001348984951619,4.0,0.028885748864492525,0.0841888075631487,0.03249016526751808,0.0334634062646545,0.03346775092798635,0.03283762334685825,0.0,0.0,0.0,0.0,0.0321667653918878,0.03387472798125605,0.03372709266032045,0.033497295360570625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,0.018861716207567672,0.019269397532754574,0.0067364543847866,2.3924974760448094,1.9489368045469746,0.04648155772496945,0.0030288417649927,0.0021424123342914,0.051340528660102,0.0038161145019317,0.0022536344817321247,0.02498748353608865,0.024102935197731,0.00014478876255445,0.000134806061396325,0.026268891249569028,0.02670277573213365,0.0001409642864018,0.000133898516651175,5.0,0.0267546167645833,0.09298594667814297,0.03187193278663595,0.0335081512425933,0.0332492722923321,0.03268496895381698,0.25,0.0,0.0,0.0,0.031225716352588948,0.03294747900665115,0.031982729609709756,0.03208032035354605,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.0187179366406923,0.018779984433058776,0.0067257620014988,2.9721888740023132,2.6377908728900366,0.05158487067258277,0.003415361583989525,0.0021830509184064253,0.055232761592969276,0.004096224058805624,0.002671049867816225,0.024682831416137002,0.024718409734923327,0.000146228558151,0.0001380660105496,0.0264275215314159,0.0259052641195564,0.00013831874821332502,0.00013573098112825002,6.0,0.025766876240005523,0.09339756264896444,0.030791796730436173,0.03236186965679945,0.031884090444994975,0.031585807687101494,0.0,0.0,0.0,0.0,0.0302077274867553,0.03197523448054898,0.031324874749540696,0.0312127266567646,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.019056986508774226,0.019689761582563074,0.0067160154401703,2.6364229063037783,2.447329228190938,0.055295358580272395,0.0038485949861604748,0.002641684229103925,0.0594701751299068,0.004463998144169,0.0028256835005301753,0.02591839679304795,0.026507641486320274,0.000141993514262125,0.00013728596968572498,0.026160490236202122,0.02620963656544005,0.00014013098552815,0.0001298559363931,7.0,0.024782984692561322,0.09600906065431097,0.029960080225473976,0.031551309845547625,0.030718098458837325,0.030905348131624773,0.0,0.0,0.0,0.0,0.030323226805564926,0.032255122605989,0.03132906447293038,0.031108689769510024,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.019374275214998248,0.019830030815995575,0.006707061946004,3.155813237244729,3.7766489657806233,0.05715842172385,0.0040413662749385,0.00263178321873105,0.062054651935681875,0.00497124697882145,0.00278355054657895,0.02569777989780465,0.02613049656017815,0.0001432717253919,0.00013828108785665,0.026626349305579774,0.026833200091299053,0.000142655975650975,0.00013660345575765,8.0,0.024013014511171375,0.09848534449641991,0.030450805514902625,0.032132157857661374,0.0313431089032673,0.03154646115692133,1.0,0.0,1.0,1.0,0.0289887593880222,0.0310823392459859,0.030475254222269026,0.030152217461528276,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.019490984481381427,0.019971682317631075,0.0066987829472228,2.7419171817891765,3.0439581166428984,0.05925393472409873,0.004444344818737625,0.0025064191384257,0.06444754590112185,0.005288494253550275,0.002998095487865175,0.02583198645740645,0.025599099775127525,0.00014665347407565,0.000135165959363725,0.027041160185064875,0.02904096764089965,0.000144001300213775,0.000139103533001525,9.0,0.0233222352232083,0.10081596953220603,0.02836308370371425,0.0294802306891975,0.029312097668250478,0.028721519369739226,0.25,0.0,0.0,0.0,0.028696894827916528,0.030310808937712597,0.029855143892032174,0.029649618104145927,0.25,0.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10.0,0.018965107673028624,0.019770723507665726,0.0066910845696642,3.1325728452357,3.0707518491253722,0.06173514956105688,0.004595824986411826,0.00265458069797115,0.06643803772531295,0.005444550772733225,0.002847321238474075,0.0262312093845452,0.0266339750462137,0.00014908099547025002,0.000139663519803425,0.026771679625207177,0.025970510338057525,0.000141488504595975,0.000145171070471375,10.0,0.022645547913364376,0.10590363148918425,0.02619117515461725,0.028030109685456925,0.027330474030648623,0.0273469459739814,0.0,0.0,0.0,0.0,0.02836932219994925,0.030555233564237526,0.02974105561164655,0.029078361362488522,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,11.0,0.019243448888603527,0.019687169460241825,0.0066838912273729,3.734837872907519,2.7137383210647386,0.0629342373607587,0.004714198143988075,0.002678597240099375,0.0672706412647492,0.0056824256815845,0.0030087611882789,0.0258492655548641,0.027620730916493176,0.00014331951388155,0.00013635421055365,0.028153680701847723,0.0275966551707394,0.000142191012855575,0.000134570989757775,11.0,0.02218268695692365,0.10818438523651022,0.028319798084272874,0.029798675148469175,0.029452651572415924,0.02934313761927675,0.0,0.0,0.0,0.0,0.027701218572217776,0.029255403104791074,0.028724937380425076,0.0288837321999191,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,12.0,0.019229509859164523,0.0194109505375408,0.0066771411651482,3.5300698054779787,3.212522830464877,0.06537220113353688,0.005078813626737726,0.0027809960635559747,0.06867852109242503,0.005919051397789825,0.003060064405035825,0.0262501357127012,0.026910049676947774,0.00014861603267485,0.000138611037982575,0.026476044008925323,0.027572688375498526,0.000135050999233475,0.00013669201871375,12.0,0.02173470102705195,0.11438953429657092,0.028052893115281825,0.0291960863587061,0.029096248763188424,0.028517379416597873,0.0,0.0,0.0,0.0,0.02782791259607385,0.03024021727961605,0.02947194336741645,0.029146428811616925,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,13.0,0.01905782428625895,0.019810403832595948,0.0066707832807175,4.025115865719272,3.463285835518036,0.06726809346904825,0.0053102659937227,0.00281156140858525,0.07063792497754483,0.006043730975628599,0.0030125793716112748,0.027600424474721726,0.026982459285675026,0.00015205354429775002,0.00014547348837365,0.0285826190542497,0.028696567149290073,0.0001433659344911,0.00014155602548265,13.0,0.021258083505747927,0.11806698121848547,0.025670500977082976,0.0271019407236534,0.02675082277509195,0.0265086015773824,1.0,0.0,0.0,0.0,0.025697894601187574,0.026937861110406976,0.027068671069484698,0.026955759720344776,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
