,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_satisfy_p1,SA_satisfy_p2,SA_satisfy_p3,SA_satisfy_p4,DRO_satisfy_p1,DRO_satisfy_p2,DRO_satisfy_p3,DRO_satisfy_p4,SA_obj_values,SA_obj_values_act,DRO_obj_values_act,SA_time,SA_tau,t
0,0.0,53.03629121652225,0.017026798450415694,0.6892025419510901,139.13814358798334,133.4573802715199,134.44605390988212,137.75267764710242,0.0,0.0,0.0,0.0,138.73625799616934,133.04252037544865,133.48145507104022,137.4212108998289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.03926132446206,40.039261324462075,42.42240047624048,0.2352589659858495,0.0,0
1,0.0,52.84453052549288,0.016719176041558738,0.9705970459617674,139.13814358798328,133.4573802715198,134.44605390988204,137.75267764710233,0.0,0.0,0.0,0.0,138.7362579961694,133.0425203754487,133.48145507104027,137.42121089982896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.03926132446206,40.039261324462075,42.42240047624048,0.1939502430614084,0.0,1
2,-6.9388939036800364e-18,52.103628741230715,0.014495593273553911,2.447046671062708,65.0493670298751,63.140430911746265,63.797917703019216,66.00411609488408,0.0,0.0,0.0,0.0,73.06138087287923,69.4691961895704,71.79425696944217,73.26832561155902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29578947175351,41.29578947175352,42.422472104357155,0.8697652260307223,-6.310887241768095e-30,20
3,5.5511151282956615e-18,52.06573291812453,0.014438851867633367,2.292571348953061,65.04936702987511,63.140430911746265,63.797917703019216,66.00411609488408,0.0,0.0,0.0,0.0,73.06138087287925,69.46919618957041,71.79425696944219,73.26832561155905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.295789471753494,41.29578947175351,42.422472104357155,0.5744862779974937,0.0,21
4,0.0,51.804966343945914,0.013668118779863368,2.6188171659596264,48.127256944899315,46.89174590652154,48.14941112100429,48.812368956917915,1.0,1.0,1.0,1.0,46.36854618148072,45.97672841925951,46.7528195220586,46.76024724145561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.146160140007176,42.14616014000718,42.5288063784353,0.576632970944047,3.9640260487355843e-29,40
5,0.0,51.78460074736255,0.013638110738372273,3.0453276239568368,48.12725694489934,46.891745906521564,48.14941112100431,48.812368956917936,1.0,1.0,1.0,1.0,46.36854618148071,45.97672841925951,46.752819522058594,46.76024724145561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.14616014000717,42.14616014000718,42.528806378435306,0.492914094007574,-7.559259624280346e-27,41
6,0.0,51.543529729184144,0.0131746370619041,3.1324654809432104,46.10066245014827,45.25647806095746,46.321893917153226,46.73395639172739,1.0,1.0,1.0,1.0,45.762479166984804,45.298905559813555,46.042794296423494,46.19067840374776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15316781414835,42.153167814148354,42.516116657818806,0.8308692909777164,-7.754818242684634e-26,60
7,0.0,51.52975766733956,0.013154538068431802,4.0127393250586465,46.10066245014826,45.256478060957456,46.32189391715321,46.73395639172738,1.0,1.0,1.0,1.0,45.76247916698478,45.29890555981353,46.042794296423466,46.19067840374774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15316781414834,42.153167814148354,42.516116657818806,0.8515828029485419,-7.888609052210118e-31,61
8,-7.979727989452923e-18,51.36816571147775,0.012825907488682358,7.287053716019727,44.045091596589586,43.42136018291834,43.69376466478364,43.87265237201004,1.0,1.0,1.0,1.0,44.541595283763634,44.37415957322981,44.73616279303615,44.80275452678573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.19950866911927,42.199508669119275,42.51244731596628,1.5651049779262394,3.1554436208840472e-30,80
9,-5.7233627471085174e-18,51.357814082862426,0.012810915025615011,5.134471255005337,44.04509159658958,43.42136018291834,43.69376466478364,43.87265237201004,1.0,1.0,1.0,1.0,44.54159528376364,44.37415957322982,44.73616279303616,44.80275452678574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.19950866911927,42.199508669119275,42.51244731596628,1.3410739479586482,-3.0292258760486853e-28,81
