,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_satisfy_p1,SA_satisfy_p2,SA_satisfy_p3,SA_satisfy_p4,DRO_satisfy_p1,DRO_satisfy_p2,DRO_satisfy_p3,DRO_satisfy_p4,SA_obj_values,SA_obj_values_act,DRO_obj_values_act,SA_time,SA_tau,t
0,0.0,53.63582979434009,0.017026798450415694,0.595960378064774,77.05792945172206,73.34511261570492,75.70002490522698,75.82123306844383,0.0,0.0,0.0,0.0,82.58730075430162,80.03181035890373,78.7145580461526,81.4301792376686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99449945149294,40.99449945149294,42.49393411065145,0.12980918493121862,0.0,0
1,0.0,53.43452966152707,0.016719176041558738,1.3435079150367528,77.05792945172205,73.34511261570492,75.70002490522697,75.82123306844383,0.0,0.0,0.0,0.0,82.5873007543016,80.03181035890367,78.71455804615258,81.43017923766857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99449945149294,40.99449945149294,42.49393411065145,0.14918486191891134,0.0,1
2,2.2906545538440997e-18,52.244305453904886,0.014495593273553911,1.8353589569451287,51.73872237604742,49.71717732260158,50.93558419675914,51.901625029077096,1.0,1.0,1.0,1.0,47.03093043080165,46.62974303786687,47.644316318124325,47.52083868843917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.135841461425514,42.135841461425535,42.49082160968378,0.33855830400716513,0.0,20
3,-2.3164678350701005e-18,52.20612651389874,0.014438851867633367,1.890192700899206,51.73872237604743,49.717177322601586,50.935584196759145,51.9016250290771,1.0,1.0,1.0,1.0,47.03093043080165,46.62974303786686,47.64431631812432,47.52083868843917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.13584146142553,42.135841461425535,42.49082160968378,0.2839223319897428,-9.466330862652142e-30,21
4,-3.465214456167288e-18,51.77654913828298,0.013668118779863368,3.491739805904217,47.75259951588941,46.39653013945248,47.05444039884779,47.81112723070575,1.0,1.0,1.0,1.0,44.45202571312535,44.219140601733194,44.71162999247528,44.765562354707924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.196324591157946,42.19632459115795,42.50009737792425,0.4744309460511431,0.0,40
5,-6.7697945025979034e-18,51.75618290107081,0.013638110738372273,3.1155700819799677,47.7525995158894,46.39653013945248,47.05444039884778,47.81112723070574,1.0,1.0,1.0,1.0,44.45202571312536,44.2191406017332,44.711629992475295,44.76556235470794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.196324591157946,42.19632459115795,42.50009737792425,0.5641037510940805,0.0,41
6,2.466977026436325e-16,51.51422220560539,0.0131746370619041,3.475010980037041,46.30451083527889,45.40235577505124,45.76013001585658,46.51262513909283,1.0,1.0,1.0,1.0,44.45202571312541,44.219140601733244,44.71162999247534,44.76556235470798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.19632459115793,42.19632459115795,42.49457788036807,1.1082297479733825,-2.271919407036514e-28,60
7,0.0,51.50046199562254,0.013154538068431802,4.405909740948118,46.304510835279075,45.402355775051426,45.76013001585676,46.51262513909301,1.0,1.0,1.0,1.0,44.45202571312543,44.21914060173327,44.71162999247536,44.765562354708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.196324591157925,42.19632459115795,42.49457788036807,1.0923037299653515,-7.888609052210118e-30,61
8,-3.984309831231621e-18,51.293574160689516,0.012825907488682358,3.8988135380204767,44.97721514908484,44.03844961347376,44.59198285698255,45.00563930687609,1.0,1.0,1.0,1.0,44.45202571312539,44.21914060173324,44.71162999247532,44.76556235470796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.19632459115794,42.19632459115795,42.48314828218625,1.0620642909780145,4.314083075427408e-31,80
9,-1.0069345464579813e-18,51.28327547541425,0.012810915025615011,5.214780524955131,44.977215149084856,44.03844961347377,44.591982856982554,45.0056393068761,1.0,1.0,1.0,1.0,44.45202571312536,44.219140601733194,44.71162999247529,44.76556235470793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.19632459115793,42.19632459115795,42.48314828218625,0.9354898229939863,-3.1554436208840472e-30,81
