,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_satisfy_p1,SA_satisfy_p2,SA_satisfy_p3,SA_satisfy_p4,DRO_satisfy_p1,DRO_satisfy_p2,DRO_satisfy_p3,DRO_satisfy_p4,SA_obj_values,SA_obj_values_act,DRO_obj_values_act,SA_time,SA_tau,t
0,0.0,53.85868375376139,0.017026798450415694,0.47259073599707335,65.83894023484824,63.46261184677874,65.13662288826939,64.54431939659776,0.0,0.0,0.0,0.0,70.9566707250394,66.11652180937246,69.3260226486937,68.1128706759761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.379957617795306,41.37995761779531,42.535017813129286,0.13003385695628822,0.0,0
1,0.0,53.654099585816205,0.016719176041558738,1.3134848279878497,65.83894023484822,63.46261184677874,65.13662288826937,64.54431939659776,0.0,0.0,0.0,0.0,70.9566707250394,66.11652180937246,69.32602264869368,68.1128706759761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3799576177953,41.37995761779531,42.535017813129286,0.11233262903988361,0.0,1
2,5.530813712069955e-18,52.53876020944398,0.014495593273553911,2.7525118429912254,44.06240291979384,43.85940021419724,43.73483140521052,44.07579935071164,1.0,1.0,1.0,1.0,42.717625118129824,42.67991824550481,42.777690244210355,42.89899697918567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.300845508760744,42.30084550876075,42.5155504801109,0.19586833391804248,0.0,20
3,4.130416493214548e-18,52.49952545711988,0.014438851867633367,2.929972392041236,44.06240291979384,43.859400214197244,43.73483140521053,44.07579935071165,1.0,1.0,1.0,1.0,42.717625118129824,42.67991824550481,42.777690244210355,42.89899697918567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.300845508760744,42.30084550876075,42.5155504801109,0.23500341305043548,0.0,21
4,3.446822131597882e-19,51.966589740846004,0.013668118779863368,2.7868770190980285,44.06240291979384,43.85940021419724,43.73483140521052,44.07579935071165,1.0,1.0,1.0,1.0,42.71762511812983,42.679918245504815,42.77769024421036,42.898996979185675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.300845508760744,42.300845508760744,42.5155504801109,0.7322195450542495,-6.1400389023589486e-24,40
5,0.0,51.94604830396423,0.013638110738372273,3.595371598028578,44.1502755537479,43.73593724728278,43.65837772085185,43.97496165864758,1.0,1.0,1.0,1.0,42.717625118129824,42.67991824550481,42.77769024421035,42.89899697918567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.300845508760744,42.30084550876075,42.5157585832965,0.5953350008931011,2.4612460242895568e-26,41
6,4.2075461094277195e-18,51.62557202019983,0.0131746370619041,4.135679062921554,44.15027555374792,43.735937247282784,43.65837772085186,43.97496165864758,1.0,1.0,1.0,1.0,42.717625118129824,42.67991824550481,42.77769024421035,42.89899697918567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.300845508760744,42.30084550876075,42.5157585832965,0.5348382840165868,-3.618915179919496e-25,60
7,7.801253060346064e-19,51.61167424981416,0.013154538068431802,4.69789649208542,44.1502755537479,43.73593724728278,43.65837772085185,43.97496165864757,1.0,1.0,1.0,1.0,42.717625118129824,42.67991824550481,42.77769024421035,42.89899697918567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.300845508760744,42.30084550876075,42.5157585832965,0.518137905979529,4.7316508183880465e-24,61
8,1.1600982628817621e-15,51.52400316872245,0.012825907488682358,5.85195111494977,44.010767637820074,43.554150628891264,43.606514337706066,43.63369816093071,1.0,1.0,1.0,1.0,42.59886987073862,42.52650063438999,42.5836906649416,42.656651616107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33008770834441,42.330087708344436,42.58348588700993,1.0473829560214654,-1.40556080648659e-25,80
9,1.1509012155568187e-18,51.51355241697119,0.012810915025615011,5.174384681973606,44.01076763781988,43.55415062889106,43.60651433770587,43.633698160930514,1.0,1.0,1.0,1.0,42.59886987073862,42.52650063438999,42.5836906649416,42.656651616107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33008770834441,42.330087708344436,42.58348588700993,0.8683164500398561,-2.481541837659083e-24,81
10,9.176570976376011e-19,51.33706396195189,0.012557727818927755,4.825452022021636,44.010767637819875,43.55415062889106,43.60651433770586,43.63369816093051,1.0,1.0,1.0,1.0,42.59886987073861,42.52650063438999,42.5836906649416,42.656651616107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.330087708344415,42.330087708344436,42.58348588700993,0.7259589850436896,0.0,100
11,-1.123214994970735e-18,51.32877060057922,0.012545830309826025,9.241370753967203,44.01076763781993,43.554150628891115,43.606514337705924,43.633698160930564,1.0,1.0,1.0,1.0,42.59886987073864,42.52650063439001,42.58369066494163,42.65665161610728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33008770834442,42.330087708344436,42.58348588700993,0.6923645390197635,-3.155443620884047e-29,101
12,5.43210480200793e-18,51.18569532655865,0.012340677254400191,3.931101470021531,43.766562932194795,43.46275948104905,43.34438465081459,43.391642722488974,1.0,1.0,1.0,1.0,42.59886987073861,42.52650063438999,42.5836906649416,42.656651616107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33008770834442,42.330087708344436,42.566159273089994,0.9297023180406541,-7.888609052210118e-31,120
13,-1.5221715337180416e-18,51.17882986962045,0.012330847910019559,7.704429163015448,43.76656293219477,43.462759481049034,43.344384650814575,43.39164272248896,1.0,1.0,1.0,1.0,42.59886987073861,42.52650063438999,42.5836906649416,42.656651616107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.330087708344415,42.330087708344436,42.566159273089994,1.010663234977983,0.0,121
14,-6.5052130349130266e-18,51.058666216232304,0.012158869449489318,6.007480586995371,43.77636639918453,43.456361809444076,43.3244237332789,43.379152528811986,1.0,1.0,1.0,1.0,42.59886987073861,42.52650063438999,42.5836906649416,42.656651616107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.330087708344415,42.330087708344436,42.56195593097728,1.1383420360507444,8.67746995743113e-30,140
15,-6.203992169470094e-19,51.05282853613201,0.012150515676341676,5.706036199931987,43.77636639918454,43.45636180944408,43.324423733278906,43.37915252881199,1.0,1.0,1.0,1.0,42.59886987073861,42.52650063438999,42.5836906649416,42.656651616107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.330087708344415,42.330087708344436,42.56195593097728,0.8591894080163911,1.1671812926303032e-31,141
