,x,tau,obj_values,MRO_x,MRO_tau,MRO_obj_values,DRO_x,DRO_tau,DRO_obj_values,epsilon,weights,online_time,MRO_time,DRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,cumulative_regret,regret,eval,MRO_eval,DRO_eval,theoretical,MRO_cumulative_regret,MRO_regret
0,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.17485458
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18087421 0.         0.         0.
 0.18875274 0.         0.         0.30244462 0.         0.15307384]",-0.002691325416304393,0.015108637079566988,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.00769880501118471,[0.27272727 0.09090909 0.45454545 0.09090909 0.09090909],1.0653729438781738,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.0037356968785879144,0.0037356968785879144,0.025434315896413758,0.02279246856440553,0.023218977028078007,0.002255596895179437,0.0019887598906140856,0.0019887598906140856
1,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.16007317 0.         0.20212161
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.19797464 0.         0.         0.24383948 0.         0.19599111]",-0.004082570286145369,0.01325663167947273,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.007686585144570078,[0.33333333 0.08333333 0.41666667 0.08333333 0.08333333],0.7931311130523682,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.007471393757175829,0.0037356968785879144,0.028776002083375482,0.02279246856440553,0.023218977028078007,0.004511193790358874,0.003977519781228171,0.0019887598906140856
2,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.19139183 0.         0.23247009
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15836662 0.         0.25230474 0.         0.16546671]",-0.00337691641058975,0.014074821486303908,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.007675446217337577,[0.30769231 0.07692308 0.46153846 0.07692308 0.07692308],1.9483897686004639,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.011207090635763743,0.0037356968785879144,0.025815440651125898,0.02279246856440553,0.023218977028078007,0.006766790685538311,0.005966279671842257,0.0019887598906140856
3,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.19137595 0.         0.23250236
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15833816 0.         0.25231496 0.         0.16546855]",-0.003377159094494601,0.014051553603960175,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.0076652136525760745,[0.35714286 0.07142857 0.42857143 0.07142857 0.07142857],2.219938039779663,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.014942787514351658,0.0037356968785879144,0.025815951703157827,0.02279246856440553,0.023218977028078007,0.009022387580717748,0.007955039562456342,0.0019887598906140856
4,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.22068461
 0.19156967 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.19774683 0.         0.2627604  0.         0.12723849]",-0.003100215677672323,0.014430327303130359,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.007655751939683277,[0.4        0.06666667 0.4        0.06666667 0.06666667],2.148361921310425,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.018678484392939572,0.0037356968785879144,0.024970129123079346,0.02279246856440553,0.023218977028078007,0.011277984475897184,0.009943799453070428,0.0019887598906140856
5,"[0.         0.16930847 0.         0.         0.         0.
 0.         0.         0.         0.19318014 0.         0.21683789
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.22352003 0.         0.19715346]",-0.0019977109709831686,0.01597400627998199,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.007646953793902039,[0.4375 0.0625 0.375  0.0625 0.0625],3.292910099029541,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.022414181271527486,0.0037356968785879144,0.02641165576296399,0.02279246856440553,0.023218977028078007,0.01353358137107662,0.011932559343684514,0.0019887598906140856
6,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.19467933 0.         0.21989831
 0.19829289 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.18271555 0.         0.20441392 0.         0.        ]",-0.001154346056565417,0.01690279340261351,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.007638732831283333,[0.41176471 0.05882353 0.41176471 0.05882353 0.05882353],5.293035984039307,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.0261498781501154,0.0037356968785879144,0.020359659397792253,0.02279246856440553,0.023218977028078007,0.015789178266256056,0.0139213192342986,0.0019887598906140856
7,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.19500047 0.         0.21768919
 0.19686402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18516551 0.20528081 0.         0.        ]",-0.0025644226151310713,0.016770687304343654,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.007631018474455139,[0.38888889 0.05555556 0.44444444 0.05555556 0.05555556],4.962836980819702,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.029885575028703315,0.0037356968785879144,0.023020967401638982,0.02279246856440553,0.023218977028078007,0.018044775161435492,0.015910079124912685,0.0019887598906140856
8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.1950856  0.         0.2156752
 0.19533504 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18798914 0.20591501 0.         0.        ]",-0.0025825194887549663,0.016628965665783584,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.007623752320820073,[0.42105263 0.05263158 0.42105263 0.05263158 0.05263158],4.967818975448608,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.03362127190729123,0.0037356968785879144,0.02307166683151495,0.02279246856440553,0.023218977028078007,0.02030037205661493,0.01789883901552677,0.0019887598906140856
9,"[0.         0.         0.         0.18861083 0.         0.
 0.         0.         0.         0.18863825 0.         0.20841094
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.17897027 0.23536971 0.         0.        ]",-0.004880673975351649,0.015402978648048595,"[0.         0.         0.         0.17641024 0.         0.
 0.         0.         0.         0.         0.         0.1895322
 0.21020718 0.         0.         0.         0.         0.
 0.         0.         0.17196024 0.         0.         0.
 0.         0.         0.         0.25189013 0.         0.        ]",-0.0025910542554887337,0.014865054777569215,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18907247
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20267288 0.         0.         0.
 0.         0.18632126 0.         0.29580471 0.         0.12612868]",-0.0022336024586038896,0.01580618227705634,0.0076168854968081895,[0.4  0.05 0.4  0.05 0.1 ],4.683128833770752,1.8843510150909424,1.6407840251922607,0.03636652843912836,0.001932606313233878,0.008065415625871883,0.03785857423537773,0.002255596895179437,0.006916237539413125,0.037356968785879144,0.0037356968785879144,0.027851799126460953,0.02279246856440553,0.023218977028078007,0.022555968951794365,0.019887598906140856,0.0019887598906140856
