,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0,0.0083914406754878,0.0083914406755617,0.0057633766183775,0.747944199712947,0.2781721032224595,1.271893666078558e-09,5.560371132717587e-35,1.009597596841708e-19,1.271893666078558e-09,5.560371132717587e-35,1.0095975970232464e-19,0.0083914746407921,0.0083914746410001,0.00012590107508,9.761098772287367e-05,0.0,0.0,8.466094732284546e-05,0.0001142709515988,0,0.0938743043294455,0.0230535077454039,0.0282026938075886,0.0331900050730268,0.0,0.0,0.0282026938046819,0.0331900050703767,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0081829271195015,0.0081829271095862,0.0057371667017288,0.9593382326420395,1.3459811443462968,1.0599113883987983e-09,4.983352179967618e-35,1.6713666288625512e-19,1.0599113883987983e-09,4.633642610597989e-35,7.023321402006413e-20,0.0081829274231513,0.0081829273964997,0.0001192209310829,0.0001006009988486,0.0083423551582873,0.0083423551584915,9.274110198020936e-05,8.83911270648241e-05,1,0.1079956596030534,0.0743213411094319,0.0355046502293547,0.0411631919110951,0.0,0.0,0.0355046501222385,0.0411631917871404,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0183142953338186,0.018314295333268,0.0056793049358409,1.2299212822690606,0.4203763112891465,9.135681644026387e-10,4.764682680065826e-35,5.771342646699168e-20,9.135681644026387e-10,3.0890950737319927e-35,1.5907612809290056e-20,0.0183142968794275,0.0183142968793503,9.854091331362724e-05,7.681106217205524e-05,0.0282356627590365,0.0282356627820719,7.446110248565674e-05,7.366994395852089e-05,4,0.0755845747463455,0.0705843318029431,0.0135597471563831,0.0176383953930438,1.0,1.0,0.0135597471564879,0.0176383953928457,1.0,1.0,1.0,1.0,1.0,1.0
3,3,0.0182213343054838,0.0182213349844696,0.0056643652577155,0.8047357036266476,1.180315604666248,8.814131482632602e-10,3.759697458250158e-35,6.862155736724102e-20,8.222113479623748e-10,2.7801855663587935e-35,6.012520856032194e-21,0.0182212942505733,0.0182212942840968,0.0001328610815107,9.25001222640276e-05,0.0182870623501116,0.0182870623500154,8.654012344777584e-05,8.183112367987633e-05,5,0.0714435472879466,0.0688619679719683,0.0134148379179304,0.0164324151123718,1.0,1.0,0.0134148361821476,0.01643239167296,1.0,1.0,1.0,1.0,1.0,1.0
4,4,0.017402483330432,0.0174024833308518,0.0056169175567357,0.4616964452434331,0.813296043779701,1.5508987873649463e-09,4.206273009870183e-35,1.104520532036284e-19,1.5508987873649463e-09,1.985846833113424e-35,9.910870205472615e-21,0.0174024747521413,0.0174024747521641,0.000145822064951,0.0001249108463525,0.0181611790159862,0.0181611865838174,0.0001173911150544,9.159091860055923e-05,9,0.0568925135402428,0.058753919419654,0.0128685514607689,0.0166778967400819,1.0,1.0,0.0128685514587403,0.0166778967373301,1.0,1.0,1.0,1.0,1.0,1.0
5,5,0.0171493543475331,0.0171493543475335,0.005607237725349,0.4032001516316086,0.4353832001797855,1.6064809282186023e-09,2.4541015967307675e-35,3.847062372757588e-20,1.6231174036693414e-09,1.853457044239196e-35,2.1254187704131692e-20,0.0171493465903393,0.0171493465903393,0.0001279320567846,8.710101246833801e-05,0.0171841019688904,0.0171841019688839,8.428096771240234e-05,8.143112063407898e-05,10,0.0533756590651611,0.0575464911185577,0.0131341288079659,0.0168284564081729,1.0,1.0,0.0131341288078356,0.0168284564080408,1.0,1.0,1.0,1.0,1.0,1.0
6,6,0.0155507508094482,0.0154286323491282,0.0055741982466766,1.405941444216296,1.052290752297267,0.0222581400769076,0.0016247176192081,0.0003813628840054,0.0279113773781547,0.0021665817863239,0.0002465874010483,0.0164031782365709,0.0166322714244164,0.000150630949065,0.0355830918997526,0.0162443941621068,0.0162443941620625,0.0001550319138914,0.0001418520696461,14,0.0410188566871498,0.0480765370872316,0.0125568521616832,0.0162328329707886,1.0,0.0,0.0186973254619628,0.0225849654040195,0.0,0.0,0.0,0.0,1.0,1.0
7,7,0.0152107629865934,0.0153330783944511,0.0055670548529669,0.5441245648544282,1.839168745093048,0.0259387560269549,0.0017599289567839,0.000704845448375,0.0315623007958764,0.0023129235409978,0.0004439429909642,0.0160060168393776,0.0161465706352185,0.000114400871098,0.000109220854938,0.016023005125744,0.0165078809265495,8.857995271682739e-05,0.0001204209402203,15,0.0391731067293166,0.0517179101513941,0.013491230326819,0.0182144334682321,1.0,0.0,0.0188714701936833,0.0227146127035061,0.0,0.0,0.0,0.0,1.0,0.0
8,8,0.0191258166405652,0.0186234793901413,0.0055417377422977,12.203953439136969,5.2111039811279625,0.0403066710328385,0.0036738495367051,0.0013582101339231,0.0443553384658293,0.0034968147688945,0.0006260958961465,0.0195710067536203,0.0209524375219132,0.0001533709000796,0.0001558321528136,0.0210450164236131,0.0212498982211064,0.0001483620144426,0.000105801038444,19,0.0324410640009668,0.0491202275729601,0.0136299457694381,0.0162601862136977,1.0,1.0,0.0141474878952317,0.0188197472191397,1.0,1.0,1.0,1.0,1.0,1.0
9,9,0.0187883613374119,0.0176909289081445,0.0055360850075435,17.39735010289587,3.874420891515911,0.0382433701551421,0.0028626795433426,0.0008777358174401,0.0453843564793546,0.0035562991318211,0.0007890087830179,0.0193054477752106,0.0193814730168371,0.0001273420639336,9.999098256230354e-05,0.0192268776697642,0.0207727982250212,9.619095362722874e-05,9.692087769508362e-05,20,0.0314525235085494,0.0559632176959193,0.0118474125207745,0.0148725416435281,1.0,1.0,0.0163909070033203,0.0188995745854427,1.0,0.0,1.0,1.0,1.0,1.0
