,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_eval3,DRO_eval4,DRO_satisfy1,DRO_satisfy2,DRO_satisfy3,DRO_satisfy4,SA_eval1,SA_eval2,SA_eval3,SA_eval4,SA_satisfy1,SA_satisfy2,SA_satisfy3,SA_satisfy4,SA_satisfy_p1,SA_satisfy_p2,SA_satisfy_p3,SA_satisfy_p4,DRO_satisfy_p1,DRO_satisfy_p2,DRO_satisfy_p3,DRO_satisfy_p4,SA_obj_values,SA_obj_values_act,DRO_obj_values_act,SA_time,SA_tau,t
10,10.0,5.9882971871849345e-18,51.165117130684536,0.0125577278189277,6.28819890297018,45.23497705049212,44.2556631152307,44.92320349894891,45.15765151397157,1.0,1.0,1.0,1.0,44.08440002897799,43.86812511736218,44.2859882599104,44.354485772881475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.210534238608574,42.21053423860859,42.51593024628786,0.6998696675291285,4.102076707149261e-28,100.0
11,11.0,-1.0624644734483732e-18,51.15692267216737,0.012545830309826,7.001556941017043,45.234977050491935,44.25566311523071,44.923203498948915,45.15765151397157,1.0,1.0,1.0,1.0,44.084400028977996,43.8681251173622,44.2859882599104,44.354485772881475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.210534238608574,42.21053423860859,42.51593024628785,0.682525918004103,6.093260239540248e-26,101.0
12,12.0,9.261557539263769e-18,51.016362219368304,0.0123406772544001,7.26756376150297,45.20828268104095,44.413148189650904,44.82449800802792,45.17686007963696,1.0,1.0,1.0,1.0,44.02217836301629,43.8246486790037,44.162952869584466,44.22758794889343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21500821113018,42.2150082111302,42.51515694415555,0.9336882924544625,-4.812051521848172e-29,120.0
13,13.0,2.5118204014913327e-18,51.009588881229185,0.0123308479100195,7.924160539463628,45.208282681040956,44.41314818965091,44.82449800802793,45.17686007963696,1.0,1.0,1.0,1.0,44.02217836301631,43.824648679003715,44.16295286958449,44.22758794889344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.215008211130176,42.2150082111302,42.51515694415555,1.0255722165456973,-1.7039395552773853e-28,121.0
14,14.0,-3.481558452934433e-18,50.911164226839375,0.0121588694494893,9.081200105021708,45.06265630988719,44.28721727458779,44.73477071256606,45.011253143505996,1.0,1.0,1.0,1.0,44.00934049910252,43.80673968596868,44.145742881518814,44.209481770474895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21516903023969,42.21516903023969,42.522238355904435,1.1760059124790132,-9.37166755402562e-28,140.0
15,15.0,4.556612443952653e-18,50.90540060021564,0.0121505156763416,8.57572873600293,44.90296876225251,44.13151005402776,44.63030273672507,44.89884087237475,1.0,1.0,1.0,1.0,44.009340499102514,43.80673968596867,44.145742881518814,44.20948177047489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21516903023969,42.21516903023969,42.52223835590443,1.235601540945936,4.733165431326071e-30,141.0
16,16.0,2.6087203527759253e-18,50.80668267736178,0.0120027732369136,8.164910537481774,44.91028216420408,44.05312815689666,44.577849000698905,44.8559880545101,1.0,1.0,1.0,1.0,43.82703919830503,43.740059531818204,43.98922516442917,44.05987173068523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22942181568804,42.22942181568804,42.52036060975679,1.3481606470304541,2.813201681408067e-23,160.0
17,17.0,1.5576455420354003e-18,50.82687093358213,0.0119955229745283,7.892901464540046,44.86492229564627,44.05312815689666,44.55132684861685,44.8559880545101,1.0,1.0,1.0,1.0,43.421418679599554,43.18799604628434,43.49428011890405,43.5987492618957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.241365058723204,42.24136505872321,42.537805154021704,1.1381008584867232,1.3813269994782005e-25,161.0
18,18.0,4.880861842064717e-17,50.73857959666938,0.0118662316646677,10.650959500053432,44.507193541716035,43.79533823767868,44.255161689988746,44.47070550152415,1.0,1.0,1.0,1.0,43.184555414369484,42.92980880308718,43.21476600698845,43.3435510863645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.24458228921404,42.24458228921404,42.537805154021704,1.2717010699561797,-2.0510383535746304e-29,180.0
19,19.0,-1.8507109964729556e-18,50.73415766447921,0.0118598364827185,10.241856755514164,44.507193541716525,43.795338237679175,44.25516168998924,44.470705501524655,1.0,1.0,1.0,1.0,43.184555414369484,42.92980880308718,43.21476600698844,43.343551086364485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.24458228921404,42.24458228921404,42.53780515402171,1.4816077524446882,-7.884065213396046e-25,181.0
20,20.0,6.844269511139691e-18,50.70218826767173,0.0117450429577598,10.951893937017303,44.467626775621255,43.77300832570279,44.20646802340572,44.434559591473814,1.0,1.0,1.0,1.0,42.939561459153126,42.73986122740534,42.96268662788846,43.12671822550673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26390908577405,42.26390908577406,42.568331526915365,1.6294388735550456,-2.5639664055247553e-30,200.0
21,21.0,3.293006827550443e-18,50.69823203367325,0.0117393289874864,11.741942219960038,44.467626775621255,43.77300832570279,44.20646802340572,44.434559591473814,1.0,1.0,1.0,1.0,42.939561459153126,42.73986122740532,42.96268662788846,43.126718225506735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26390908577405,42.26390908577407,42.56833152691537,1.8218085794942454,5.162305763766301e-27,201.0
22,22.0,-4.417117292458887e-18,50.62996805067516,0.0116362151830537,15.249495883996133,44.0059571156506,43.511031762610926,43.75370800668622,43.862833332428245,1.0,1.0,1.0,1.0,42.939561459153126,42.739861227405356,42.96268662788845,43.126718225506735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26390908577406,42.26390908577406,42.56645741809419,2.0627280440530744,0.0,220.0
23,23.0,-1.2730408525836645e-18,50.62639381433401,0.0116310561344802,14.247885119984858,44.00595711565063,43.511388561057004,43.75370800668623,43.862833332428266,1.0,1.0,1.0,1.0,42.93956145915313,42.73184859242206,42.96268662788846,43.126718225506735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.26390908577406,42.26390908577407,42.56618065232135,1.9584334655082785,2.3555260412154577e-23,221.0
24,24.0,-2.506680043882677e-18,50.562728069614884,0.011537544450272,13.542701008496806,44.00595711565061,43.58966415896083,43.753708006686225,43.87061951842877,1.0,1.0,1.0,1.0,42.822505170222485,42.59999894627738,42.800730990218554,42.9270515641889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.285933109404596,42.28593310940461,42.56941106915852,2.073609170969576,-2.5461653230147887e-24,240.0
25,25.0,5.942286575420542e-18,50.55947279454208,0.0115328457900236,16.943320199032314,44.00595711565061,43.589664158960815,43.75370800668621,43.870619518428754,1.0,1.0,1.0,1.0,42.822505170222485,42.59999894627738,42.80073099021856,42.9270515641889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.285933109404596,42.28593310940461,42.56941106915852,2.180152434972115,3.392727252414621e-26,241.0
26,26.0,-2.8307334190619587e-19,50.500248683369705,0.0114473617769226,16.076886095514055,44.00595711565066,43.589664158960865,43.75370800668628,43.87061951842881,1.0,1.0,1.0,1.0,42.8225051702225,42.599998946277395,42.80073099021857,42.927051564188915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.285933109404596,42.28593310940461,42.56941106915852,2.6239654585369863,1.0994748866517858e-29,260.0
27,27.0,1.3501646687690226e-18,50.49726210950571,0.0114430509596858,20.222644450957887,44.0059571156507,43.589664158960815,43.753708006686296,43.870619518428754,1.0,1.0,1.0,1.0,42.82250517022247,42.599998946277374,42.800730990218554,42.92705156418889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.285933109404596,42.28593310940461,42.56941106915852,2.1698283095029183,2.274746684520826e-24,261.0
28,28.0,3.2350238502483827e-19,50.49374189989153,0.0113643737855529,17.525760310003534,43.80220161702959,43.54409887064408,43.55483272421533,43.65294892446285,1.0,1.0,1.0,1.0,42.71557231875532,42.58220267444656,42.72652893115279,42.83743917701351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30076716605173,42.30076716605174,42.58797138636798,2.665660210477654,1.9387045606711586e-26,280.0
29,29.0,1.4841034200841178e-17,50.49097328545749,0.0113603939623045,18.518433309043758,43.80220161702974,43.54409887064413,43.5548327242155,43.652948924462976,1.0,1.0,1.0,1.0,42.71557231875532,42.58220267444656,42.72652893115279,42.83743917701351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30076716605173,42.30076716605174,42.58797138636798,3.0073278985219076,-2.02964192147014e-23,281.0
30,30.0,-4.175269137958591e-18,50.44596255261962,0.0112875584372335,21.576783504569903,43.87727974284465,43.589664158960815,43.66013893844185,43.67008250208598,1.0,1.0,1.0,1.0,42.714957918941536,42.611217310309726,42.75279101828252,42.83472206389712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.304092273807214,42.30409227380723,42.594281023812734,2.392529224511236,1.2924697071141057e-26,300.0
31,31.0,5.091787330942694e-18,50.44339286239918,0.0112838642567677,19.380431548983324,43.87727974284473,43.589664158960815,43.66013893844182,43.670082502085975,1.0,1.0,1.0,1.0,42.714957918941536,42.611217310309726,42.75279101828252,42.83472206389712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.304092273807214,42.30409227380723,42.594281023812734,2.962894530443009,2.003328046026864e-25,301.0
32,32.0,-4.472849395190729e-18,50.401043397939404,0.0112160944955208,22.37140530894976,43.877279742844735,43.515493887307194,43.66013893844182,43.67008250208598,1.0,1.0,1.0,1.0,42.7368402157713,42.62182653808378,42.76857724023891,42.85158917260548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.304778048310915,42.30477804831092,42.59338720477317,2.5996377604897134,1.2586433514982285e-25,320.0
33,33.0,-3.502986128323148e-18,50.39864509897717,0.0112126492173062,22.400288962526247,43.877279742844735,43.5154938873072,43.66013893844182,43.67008250208598,1.0,1.0,1.0,1.0,42.736840215771295,42.621826538083766,42.768577240238905,42.85158917260547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30477804831091,42.30477804831092,42.59338720477318,2.6268705160473473,4.336234723519513e-23,321.0
34,34.0,-3.011001560924044e-18,50.3558103242068,0.0111493124446833,23.36260193097405,43.858043810463656,43.50940338938,43.671466308831505,43.627513691899665,1.0,1.0,1.0,1.0,42.736840215771295,42.621826538083766,42.768577240238905,42.85158917260547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30477804831091,42.30477804831092,42.591722837795224,3.4067947994335555,4.3839777293518004e-24,340.0
35,35.0,-2.470669135987566e-19,50.353563444493474,0.0111460859014481,25.406506073486526,43.85804381046371,43.50940338938002,43.67146630883151,43.62751369189971,1.0,1.0,1.0,1.0,42.736840215771295,42.62182653808378,42.76857724023891,42.85158917260548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30477804831092,42.30477804831092,42.59172283779522,2.712080020515714,2.4233807008389483e-25,341.0
36,36.0,-1.3077551130299876e-18,50.31218046026639,0.011086659494694,26.94786681048572,43.85804381046367,43.50940338938,43.67146630883151,43.627513691899665,1.0,1.0,1.0,1.0,42.736840215771295,42.62182653808377,42.7685772402389,42.85158917260547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.304778048310915,42.30477804831092,42.59172283779522,3.232810400426388,-1.2003307533842916e-26,360.0
37,37.0,-9.037686483150274e-19,50.31006844757519,0.0110836266219432,26.799954448011704,43.858043810463656,43.50940338938002,43.6714663088315,43.62751369189968,1.0,1.0,1.0,1.0,42.736840215771295,42.621826538083766,42.768577240238905,42.85158917260547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.304778048310915,42.30477804831092,42.59172283779522,3.278370281041134,1.068306992286503e-24,361.0
38,38.0,1.822388248282356e-18,50.27736192624708,0.011027674093931,31.813686134992167,43.81310937293681,43.48245049368529,43.63116001359753,43.627513691899736,1.0,1.0,1.0,1.0,42.73622705978226,42.596430246949524,42.73594103424207,42.83859114732803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305286766786544,42.30528676678655,42.59523309498768,4.307108433509711,-1.7933017186208217e-25,380.0
39,39.0,-1.004867317381193e-18,50.27536941344911,0.011024813847474,30.275804521981627,43.81310937293681,43.4824504936853,43.63116001359753,43.62751369189968,1.0,1.0,1.0,1.0,42.73622705978225,42.596430246949524,42.73594103424207,42.83859114732802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.30528676678655,42.30528676678655,42.59523309498768,3.7026489805430174,7.579537339048219e-25,381.0
40,40.0,1.0075522758921482e-18,50.24029399196297,0.0109719670156718,29.975655768997967,43.81310937293681,43.370317934574786,43.63116001359754,43.62762749204592,1.0,1.0,1.0,1.0,42.72260915227223,42.59643024694954,42.735941034242074,42.838591147328046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305286766786544,42.30528676678655,42.593105100738256,3.7783052175072953,0.0,400.0
41,41.0,-7.539385799637566e-18,50.238408356967355,0.0109692615607291,31.108719750482123,43.81310937293681,43.3703179345748,43.63116001359754,43.62762749204595,1.0,1.0,1.0,1.0,42.722609152272234,42.596430246949545,42.73594103424209,42.838591147328046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305286766786544,42.30528676678655,42.593105100738256,3.885470963548869,0.0,401.0
42,42.0,1.94135742572987e-18,50.203521630661456,0.0109192070876735,37.00515360251302,43.81310937293681,43.3703179345748,43.58220898705066,43.66891479841681,1.0,1.0,1.0,1.0,42.61979300267889,42.55184290493937,42.63873675447686,42.72529327379791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31249229062908,42.312492290629095,42.593105100738256,3.9887047055526637,1.0489199466797914e-24,420.0
43,43.0,4.439108206967176e-18,50.201733257968655,0.0109166411818898,34.488675599510316,43.81310937293684,43.370317934574814,43.58220898705066,43.668914798416836,1.0,1.0,1.0,1.0,42.61979300267889,42.55184290493936,42.63873675447685,42.7252932737979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31249229062908,42.312492290629095,42.593105100738256,3.7114193635061383,-3.618915179919496e-25,421.0
44,44.0,-2.998849570267686e-18,50.168605386966746,0.0108691102639157,35.48160206602188,43.81310937293683,43.370317934574814,43.58220898705072,43.66891479841682,1.0,1.0,1.0,1.0,42.61979300267888,42.55184290493936,42.63873675447685,42.7252932737979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31249229062908,42.312492290629095,42.593105100738256,4.086065231531393,-1.8185048779095468e-23,440.0
45,45.0,-2.9667116972672984e-18,50.16690512808772,0.0108666707813028,38.51291242794832,43.81310937293681,43.37031793457487,43.582208987050464,43.668914798416765,1.0,1.0,1.0,1.0,42.61979300267888,42.55184290493936,42.63873675447685,42.7252932737979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31249229062908,42.312492290629095,42.593105100738256,4.039152470533736,2.585432426770778e-26,441.0
46,46.0,-2.2265019185274494e-18,50.135374222373585,0.0108214311432613,40.539491091971286,43.69555594519838,43.370317934574864,43.48424928388428,43.57458204893738,1.0,1.0,1.0,1.0,42.60714820666348,42.55184290493938,42.64262310564374,42.724386298451186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31675493990892,42.31675493990893,42.593105100738256,4.198074221494608,-2.9468309322201615e-24,460.0
47,47.0,-4.426273949822841e-18,50.13375414461843,0.0108191067022211,43.5220869135228,43.69555594519838,43.37031793457483,43.484249283884296,43.57458204893739,1.0,1.0,1.0,1.0,42.607148206663474,42.55184290493936,42.642623105643736,42.724386298451186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.316754939908925,42.31675493990893,42.593105100738256,3.9211330584366806,2.5849394142282115e-26,461.0
48,48.0,-4.2050552360775325e-20,50.12177761210653,0.0107759563072036,40.696046806522645,43.604937109678154,43.313319458019066,43.36854571877414,43.39364106358612,1.0,1.0,1.0,1.0,42.60714820666347,42.531725597417015,42.574143506545724,42.637600538970204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.334626546373926,42.33462654637394,42.601232314885,4.122798078460619,-7.572080191711998e-24,480.0
49,49.0,2.7303767793561196e-19,50.12022874011972,0.0107737369765315,45.19741507153958,43.60493710967812,43.31331945801902,43.3685457187741,43.39364106358608,1.0,1.0,1.0,1.0,42.607148206663474,42.53172559741702,42.574143506545724,42.637600538970204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.334626546373926,42.33462654637394,42.601232314885,4.84803906007437,0.0,481.0
50,50.0,1.0522003678299501e-19,50.09144875577901,0.0107324990288147,47.176212415040936,43.656364905917385,43.31331945801902,43.36275037347096,43.43147632052956,1.0,1.0,1.0,1.0,42.60446167938936,42.481892183140715,42.51574270263542,42.57967110094565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3440104850275,42.34401048502752,42.601232314885,4.5427768640220165,-7.7597977642005895e-28,500.0
51,51.0,-4.549767953390693e-18,50.84965222752932,0.0127700988378117,0.8208550029667095,83.43338707060445,80.13364819670879,81.39176745822637,82.21355586926327,0.0,0.0,0.0,0.0,84.30315426374058,80.80075403123337,80.55372795818643,82.53937605754312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.056764030151655,41.056764030151655,42.48625094347301,0.14535214402712876,0.0,0.0
52,52.0,1.1409674568099178e-18,50.69926091017315,0.012539382031169,0.9161946510430425,83.43338707060443,80.13364819670876,81.39176745822634,82.21355586926325,0.0,0.0,0.0,0.0,84.30315426374057,80.80075403123334,80.55372795818643,82.53937605754311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.056764030151655,41.056764030151655,42.48625094347301,0.18351757596246893,0.0,1.0
53,53.0,3.2979018810950922e-18,49.824878593412706,0.0108716949551654,1.8598005555104464,51.22550700815329,49.18964889893539,50.39883691114287,51.1639002993839,0.0,1.0,0.0,0.0,66.36435286752021,62.58992588483137,64.97240860657024,65.11509649152057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.729480569306446,41.729480569306475,42.49870457201734,0.4061017854837701,0.0,20.0
54,54.0,-1.255467968534441e-19,49.79611907297819,0.010829138900725,1.4796252654632553,51.22550700815362,49.189648898935715,50.398836911143206,51.16390029938421,0.0,1.0,0.0,0.0,56.37777667596064,54.465945674088125,56.26394267736248,56.110756084120744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86442100171725,41.86442100171726,42.49870457201733,0.44024322804762045,0.0,21.0
55,55.0,-1.4798018252745597e-19,49.47050078379522,0.0102510890848975,2.9237728875014,46.75678953229744,45.419318965905646,46.28105500167549,46.86288892959365,1.0,1.0,1.0,1.0,44.335257417437944,44.28200457102517,44.678874915050535,44.61937725490968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21053423860857,42.21053423860859,42.48432210574173,0.8406112189986743,0.0,40.0
56,56.0,-3.060053516332482e-20,49.455170337083736,0.0102285830537792,2.7296757524600253,46.756789532297425,45.41931896590563,46.28105500167548,46.86288892959365,1.0,1.0,1.0,1.0,44.335257417437944,44.28200457102517,44.67887491505054,44.61937725490969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.210534238608574,42.21053423860859,42.48432210574173,0.4759897835319862,0.0,41.0
57,57.0,4.871544698698656e-18,49.27325009461032,0.009880977796428,3.579925109981559,45.93728087892225,44.81306662196271,45.51526223423792,45.94868651120487,1.0,1.0,1.0,1.0,44.08440002897801,43.868125117362226,44.285988259910425,44.3544857728815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21053423860857,42.21053423860859,42.4939957308184,0.6257827625377104,-1.5777218104420236e-30,60.0
58,58.0,1.5935398657424274e-18,49.26290778395958,0.0098659035513238,3.2875672994414344,45.93728087892223,44.81306662196269,45.51526223423789,45.94868651120485,1.0,1.0,1.0,1.0,44.08440002897803,43.86812511736223,44.28598825991044,44.35448577288152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21053423860856,42.21053423860859,42.4939957308184,0.9577222020016052,9.244463733058732e-32,61.0
59,59.0,-1.7689213745003938e-18,49.14011570941928,0.0096194306165117,5.223380371520761,45.239954998343606,44.255663115230696,44.9232034989489,45.157651513971565,1.0,1.0,1.0,1.0,44.08440002897801,43.86812511736221,44.285988259910425,44.354485772881496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21053423860856,42.21053423860859,42.510482938647925,1.0360300845350139,2.157041537713704e-31,80.0
60,60.0,4.802686936476822e-16,49.13236619738257,0.0096081862692112,4.261370695952792,45.23995499834362,44.25566311523076,44.923203498948965,45.15765151397163,1.0,1.0,1.0,1.0,44.08440002897799,43.8681251173622,44.285988259910404,44.35448577288148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21053423860857,42.21053423860859,42.510482938647925,1.0311367189860903,-1.7749370367472766e-30,81.0
