,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,obj_val_act,MRO_obj_val_act,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3,satisfy_p0,satisfy_p1,satisfy_p2,satisfy_p3,MRO_satisfy_p0,MRO_satisfy_p1,MRO_satisfy_p2,MRO_satisfy_p3
0,0.0,58.37296988962123,58.37296988962123,0.0851339922520784,0.8519243340706453,1.0058763867709786,0.0,0.0,0.0,0.0,0.0,58.372969889621245,58.372969889621245,0.0,58.37296988962126,58.372969889621245,0.0015652285073883502,0.001115525024943,,,0.0010110809816978499,0.00100753549486395,0.0,0.4861671971533073,0.3405360364432714,71.36588032313853,71.13086990898307,71.08036410700936,71.90198904802642,0.0,0.0,0.0,0.0,71.36588032313855,71.13086990898309,71.08036410700936,71.90198904802645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,58.364048161226,58.364048161226,0.0835958802077937,1.3563952250988223,0.9188884273171425,0.34545272714534725,0.35828158646649144,0.14885715558669232,0.3640777825658002,0.39832429776617573,58.36404816122601,58.36404816122601,0.16126231033697225,58.400466445488114,58.36404816122601,0.0014178645214997,0.0012838444672524,58.40949152144574,58.40949152144574,0.0012538599548861,0.001262100005988,1.0,0.8597998447780313,1.1267450570991797,71.64686930064533,71.39641821664164,71.35548964958946,72.18244828164973,0.0,0.0,0.0,0.0,71.64686930064533,71.39641821664164,71.35548964958946,72.18244828164973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,58.350054763688476,58.39956778818715,0.0724779663677695,0.8398550504352897,0.6765597625635564,1.6516104801294524,3.006744826043917,0.7909296345062967,1.6944531978358666,3.3533258959913717,58.35005476368849,58.39956778818717,0.7902236852938243,72.43074892377456,65.79570071871613,0.004947439476381901,0.00463908596429965,79.39588239206735,79.39588239206738,0.00472018058644605,0.004649920971132799,20.0,0.21730909650160976,0.3727469104174957,65.38311755351509,64.66094779447964,65.0824467966564,65.56211186829303,0.0,0.0,0.0,0.0,69.0946874184074,67.9600220844031,68.79931478359153,69.66992954688175,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,58.334296720897385,58.35958959799307,0.0721942593381668,1.4788114426191896,0.7788964498904534,1.7091838038945593,3.083459892448532,0.8419710873520772,1.6929982540086415,3.3277460115436144,58.3342967208974,58.35958959799308,0.8624500694774717,75.23537400352785,70.33448227392819,0.0048405955312772996,0.0046911155222915,71.83895937295955,66.60805896652045,0.0046685159904882,0.0045967714395373505,21.0,0.21404892105551543,0.5062303161170129,65.56085796069752,64.77567690587307,65.67878678825274,66.41353199242775,0.0,0.0,0.0,0.0,69.39647097399015,68.23056479100376,69.05249174640403,69.97274184680013,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,58.31012918461366,58.34443751183676,0.0683405938993168,0.5314514461788349,0.5416585175553337,1.8396332132906719,3.5939043420609798,0.9321074213326404,1.8477738777660209,3.821602667407822,58.31012918461367,58.344437511836766,0.9888012248030882,77.18253776672788,72.02759552393245,0.00821886601625005,0.0079549974761903,77.99220792361544,74.52274103949642,0.00793700694339345,0.008082881453446999,40.0,0.12355518896505305,0.2783161474372099,65.4478660900987,64.41255627666351,65.42428179487216,66.11731370331194,0.0,0.0,0.0,0.0,69.21895444028165,68.35950172511014,69.08194223181184,69.95971680534052,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,58.31083793018093,58.34358732811397,0.0681905536918613,0.6989090361166745,1.187219669285696,1.8346465675412558,3.61424292219184,0.9305364923923126,1.8521745061095198,3.7944744791013605,58.31083793018095,58.34358732811398,0.9815132924107207,76.84035488634656,71.73386141309776,0.008340671018231601,0.0082472760113887,77.07507025612458,71.70473596618254,0.008291210921015549,0.0083986155223101,41.0,0.12612741778712927,0.2760157135477568,65.46064205747601,64.42498857099706,65.43828607354641,66.1319739081647,0.0,0.0,0.0,0.0,69.08789467543153,68.23724514821106,68.94693571172886,69.81523440532533,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,58.29848105531212,58.338897591125175,0.0658731853095205,0.6961333223152906,0.8352395193069242,1.8638421624406194,3.747721109605475,0.9395182877145336,1.8756968428403238,3.878200681831968,58.29848105531214,58.33889759112519,0.9835441238811758,77.65761677592624,70.06440009573434,0.01139767403947185,0.011377383547369349,77.82063089122913,72.81573025657248,0.01126193348318335,0.010960025014355699,60.0,0.09379092651972659,0.19376176827062555,65.94418784176673,64.7717010437821,65.90579070844922,66.63489211186203,0.0,0.0,0.0,0.0,69.73908539263864,68.43250104302592,69.69508349765783,70.69334614294397,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,58.29874607239755,58.33835074758781,0.065772690342159,0.7268421237240545,0.6509801162173972,1.8622954061680472,3.738210408247431,0.9446168624193387,1.8797295472596136,3.8930922695157424,58.29874607239756,58.338350747587825,0.9760132760923128,77.89665590548901,70.37861376630059,0.01215653499821195,0.0120782455196604,77.99459210651266,70.35909714652658,0.012237035029102051,0.012049236043821951,61.0,0.09477387118385716,0.19238566653180145,65.95264876171441,64.78013202748258,65.91511361831186,66.64465385425197,0.0,0.0,0.0,0.0,69.75230826026959,68.40021489404691,69.67110823005794,70.7074121463232,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,58.28594071090729,58.32236773290769,0.0641295374434118,0.7743544637341984,0.6577374444459565,1.8851538853075427,3.834561919794676,0.9502749872063705,1.9010835992771453,3.9639940090697845,58.285940710907305,58.32236773290771,0.9812506305448345,76.93559811975781,72.02207221821799,0.01491472352063275,0.0142068165005184,77.036841268742,70.3573486204601,0.0149045940488576,0.0143944905139505,80.0,0.07678323684678434,0.14921717669046758,66.31671754134513,65.08633568722806,66.32333411720775,67.06912856495646,0.0,0.0,0.0,0.0,69.45002783100186,68.49215664582542,69.42494687794749,70.3397902383469,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,58.28537522236601,58.32194518757679,0.064054575128075,0.7357520856894553,0.7378527076798491,1.8838075658361664,3.8267569725457946,0.9546584633365702,1.8993357452407138,3.9840639086631917,58.28537522236602,58.321945187576816,0.9854876182772211,77.26467950628512,72.74372469051141,0.0151022780919447,0.01521034300094465,77.10250023196839,72.1386292904375,0.015380416996777,0.015416981477756,81.0,0.07783582174203846,0.14909096911436034,66.32341734824686,65.09296907893614,66.33074990259473,67.07645834951614,0.0,0.0,0.0,0.0,69.52782197381686,68.54574267584786,69.5035080305585,70.4211810768561,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
