,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,obj_val_act,MRO_obj_val_act,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3,satisfy_p0,satisfy_p1,satisfy_p2,satisfy_p3,MRO_satisfy_p0,MRO_satisfy_p1,MRO_satisfy_p2,MRO_satisfy_p3
0,0.0,58.22390023607304,58.22390023607304,0.0851339922520784,0.5531699391431175,0.9528826770547311,0.0,0.0,0.0,0.0,0.0,58.22390023607306,58.22390023607306,0.0,58.22390023607308,58.223900236073064,0.001429439260391475,0.0010901402565650252,,,0.000998923496808825,0.000985690974630375,0.0,0.47365916685800036,0.3405360364432714,69.60442388225627,68.89748928510392,69.21640904795089,70.11202092787032,0.0,0.0,0.0,0.0,69.60442388225627,68.89748928510392,69.21640904795089,70.11202092787032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,58.214151559959966,58.234976068325,0.0835958802077937,1.1358337405254133,0.8457073786412366,0.32291751474280417,0.31436435756082265,0.12581304036861962,0.33280782603682224,0.3346936991120684,58.21415155995999,58.23497606832501,0.14535484076149174,58.36917953621469,58.234976068325,0.001391782250720975,0.00126420171000055,58.37805184744491,58.37805184744491,0.0012394574296194251,0.001257434953004075,1.0,0.7822269346625383,0.8983406000115131,69.85329991845248,69.14189853262567,69.46887886057634,70.36335233396115,0.0,0.0,0.0,0.0,69.85329991845248,69.14189853262567,69.46887886057632,70.36335233396115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,58.32978000863935,58.361195506416024,0.0724779663677695,0.5855819171410985,0.5017430316947866,1.590276449553077,2.726319020843704,0.7613536565966906,1.6134006998757096,3.0332744806617824,58.32978000863937,58.361195506416045,0.7501094585971391,67.09007618031295,61.38456453612967,0.0048422894906251755,0.004604375979397375,75.22991822163326,75.22991822163326,0.004676101059885675,0.004625520989065975,20.0,0.19352172770347328,0.33445423473866825,63.15971538510885,61.79897817701838,62.87907256741632,63.38195880662099,0.0,0.0,0.0,0.0,66.85100244899496,65.44689105676119,66.19404760361212,67.04287647420213,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,58.30694136265774,58.348567126779756,0.0721942593381668,1.2708561232720967,0.6158628860139288,1.6632704750857739,2.9801228932257455,0.8058163456363081,1.6322861830815452,3.1011364995895816,58.30694136265775,58.348567126779756,0.8174670979206177,73.32030077496556,66.31273272515713,0.00481757824309165,0.00464887352427465,67.63601457892636,62.94772126780765,0.00461562874261285,0.0045319868950173,21.0,0.196188293725772,0.4201504367005874,64.25707001379608,63.74640712580164,64.2758765378233,64.82228663894398,0.0,0.0,0.0,0.0,67.2802011245652,65.82971333015456,66.54934584464627,67.47531352219562,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,58.306162502044,58.33767869639094,0.0683405938993168,0.44128959893714637,0.43736730513046496,1.825704257795911,3.565119275463408,0.9118578517207947,1.8325082445687546,3.76088310844252,58.30616250204401,58.33767869639095,0.9256272211818173,76.6497505170241,68.2023809720102,0.0080965337110683,0.007934490218758576,75.56429496443543,70.70613982758522,0.007907814666396,0.00802036194363605,40.0,0.11236434524875914,0.23610993675856465,64.58374885435938,63.841589828452896,64.51459945247173,65.06182863033035,0.0,0.0,0.0,0.0,68.40998733737648,67.43220264434333,68.27631550190688,69.03446236466422,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,58.30762166255974,58.3368165200648,0.0681905536918613,0.6574956381227821,0.9899934978748206,1.8284130510881709,3.588446502228082,0.9107015783781056,1.8445350972625483,3.7634618965591544,58.307621662559754,58.336816520064815,0.925447921393464,76.39471402358598,67.99517505972693,0.0082226535014342,0.00820786377880715,76.75951605755272,67.97142705110616,0.008180721197277275,0.00827650551218535,41.0,0.11437196872912755,0.2357581449054411,64.59800581986069,63.85082163456579,64.52537964771278,65.07322942615231,0.0,0.0,0.0,0.0,68.2028348910468,67.45009248119126,68.06306431296997,68.80650742586607,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,58.289095630864,58.33459710378963,0.0658731853095205,0.6318173015897628,0.7135335201455746,1.8310419942346383,3.656065012307315,0.936507464795783,1.8560789570350735,3.7606852700918347,58.28909563086401,58.33459710378965,0.9452682541466975,77.42796217279782,68.58488230767134,0.011348124040523527,0.011159464280353824,77.28550138313484,69.48197041983666,0.011125496763270326,0.0107948860386386,60.0,0.08154969790371885,0.16661955697775155,65.03964895117224,64.01389001981316,64.90224992332752,65.47748821706253,0.0,0.0,0.0,0.0,68.16428024000193,67.06171148836887,68.18325530480675,69.08403382229277,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,58.288525260579505,58.33403563028125,0.065772690342159,0.6771489723469131,0.5792486576247029,1.8284341365999697,3.6429203875145086,0.9349578139788883,1.8525068344415363,3.744272440450598,58.28852526057952,58.33403563028127,0.9477618637916295,77.13842700177267,68.99527588524671,0.011979656002949875,0.011974783759796975,77.11714783181604,68.97818491178091,0.012134967517340525,0.011890471825608925,61.0,0.08193237912141166,0.1660227433555917,65.04916474152088,64.02044795046712,64.90944857787412,65.48515154823258,0.0,0.0,0.0,0.0,68.17534669664614,67.07303987393165,68.19501220481898,69.09600605198185,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,58.28206721261276,58.31449954172226,0.0641295374434118,0.5949382001417689,0.4602867156499997,1.8637247544032687,3.767737319640568,0.949023141233966,1.8836894891403646,3.8554448793232137,58.28206721261277,58.31449954172227,0.9527869935196311,75.73992652289651,70.0644837088068,0.014625289797549975,0.01412454698584035,75.82905491373049,68.70136336746152,0.01466152275679625,0.014330950973089701,80.0,0.0645554935367421,0.13004247501129987,65.07006413542757,64.42868907699658,65.1000951587885,65.65972198727718,0.0,0.0,0.0,0.0,68.23795839044149,67.16345504152602,68.28691153291904,69.17592738948571,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,58.28142409889169,58.31348867116063,0.064054575128075,0.6527303738112096,0.5152269089012407,1.865148583730098,3.7741982601064654,0.9467344834318231,1.8876328370937445,3.9028900131009827,58.28142409889171,58.31348867116064,0.9578303279546898,76.35677587544978,69.92868438887143,0.0147233173192944,0.014753447496332174,76.12074094947727,69.91710467691192,0.014893636485794476,0.01515567547176025,81.0,0.0655352969236531,0.13012402245650537,65.07759353174293,64.4358681797591,65.10786909492668,65.66756674141338,0.0,0.0,0.0,0.0,68.34852544074455,67.23805838681741,68.39907722727807,69.2921197830045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
