,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,obj_val_act,MRO_obj_val_act,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3,satisfy_p0,satisfy_p1,satisfy_p2,satisfy_p3,MRO_satisfy_p0,MRO_satisfy_p1,MRO_satisfy_p2,MRO_satisfy_p3
0,0.0,58.396312663357165,58.396312663357165,0.0851339922520784,1.053024843451567,1.004206971876556,1.570092458683775e-17,4.930380657631325e-33,1.1102230246251564e-17,1.570092458683775e-17,4.930380657631325e-33,58.39631266335718,58.39631266335718,1.1102230246251564e-17,58.39631266335718,58.39631266335718,0.0012107600050512,0.002180606010369925,,,0.00107592527638185,0.00096851604757825,0.0,2.3705053144718824,0.3405360602851294,112.6228893259532,111.69544596563378,110.08859343002577,113.37840919488718,0.0,0.0,0.0,0.0,112.62288932595322,111.69544596563378,110.08859343002578,113.37840919488721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,58.38738867834571,58.38738867834571,0.0835958802077937,1.3041523119609335,1.1604145810124464,0.0,0.0,0.0,1.3084103822364792e-17,4.1086505480261036e-33,58.38738867834573,58.38738867834573,9.251858538542969e-18,58.38738867834571,58.38738867834571,0.001887374732177675,0.001192477560834875,61.14551113395416,61.14551113395416,0.0012232925510033,0.00117260325350795,1.0,2.7388412717188615,1.7141942975,112.65007158726425,111.80986998877168,110.15837901297755,113.53404914160886,0.0,0.0,0.0,0.0,112.65007158726424,111.80986998877165,110.15837901297752,113.53404914160883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,58.42288542817377,58.47032297283374,0.0724779663677695,1.454860917874612,1.5254866504692473,1.1847046532888934,1.8036592676730423,0.5756286656934595,1.4134564527970375,2.5979918100507318,58.422885428173785,58.47032297283376,0.6567427929544393,70.48684452130874,61.90895556635899,0.0047272427764254756,0.004420751734869475,128.75597791130923,128.75597791130926,0.0044388244859874,0.004324421781348025,20.0,0.6042525369018669,0.733813805,62.86325367954716,62.21301860463029,62.207240011823714,62.772601127333886,0.0,0.0,0.0,0.0,71.57627115337306,70.93210785689716,71.56446781997485,72.38028009643782,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,58.42123224324208,58.47458920802444,0.0721942593381668,1.2092405357398093,1.1573189316259231,1.258399003197897,1.9000434060084883,0.6302301249944979,1.435565180071117,2.615833799762401,58.42123224324209,58.474589208024454,0.7067272802737051,75.1124102896075,62.50613566153271,0.00458449349389405,0.0042539827409199754,69.97715555116675,61.75366807788712,0.004174625501036601,0.0041175152582582,21.0,0.5798980850000001,1.002296995,63.14508038455782,61.836679573036626,62.52942465390001,63.12090034577102,0.0,0.0,0.0,0.0,71.34028407531241,70.62134151991788,71.41524358417581,72.25595269771281,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,58.36368419184868,58.45863905522452,0.0683405938993168,1.0695985839120112,0.9907203860057052,1.6008925701389605,2.8664379095383543,0.7575875396727654,1.6888247798231224,3.3630843761758777,58.363684191848684,58.45863905522454,0.899521227301594,76.81866297403549,65.17880811343909,0.009510656236670825,0.00775689826696175,78.15032668381758,65.7952752744617,0.011128629441373,0.007763806061120674,40.0,0.320985095,0.55083649,62.94182407490556,61.65966390310103,62.36240627139631,62.92324837875924,0.0,0.0,0.0,0.0,69.15121174831431,68.22876832269212,68.97011166555201,69.79102745281516,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,58.36286814096853,58.4578104604427,0.0681905536918613,1.2269373446761167,1.4712642381782643,1.6035417310862858,2.8702269292392635,0.7609810287723691,1.6921948194331842,3.4109835692026085,58.36286814096854,58.457810460442715,0.8956413580453471,76.63280773234939,65.03270700219653,0.0082602764887269,0.007592776062665475,77.0009939935907,65.01646410647226,0.0073852470086421245,0.007399572292342726,41.0,0.31875094249999997,0.543008005,62.95161929045421,61.66827147488812,62.37167149431161,62.93330320171274,0.0,0.0,0.0,0.0,68.94505876271538,68.17717383946905,68.75776915900575,69.56407383674103,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,58.34924951379314,58.446706807486464,0.0658731853095205,1.0962536597799042,1.1661798135610297,1.6905210852304142,3.089929919678023,0.8347981959245533,1.7395430342695761,3.5481830677746045,58.349249513793154,58.44670680748648,0.9145856888612691,78.09948963695277,67.22874707003683,0.0107547237421385,0.010214787995209876,76.23769224429604,65.18212896716322,0.010183685546508026,0.010257190238917175,60.0,0.23061847,0.3846254225,64.09517159705365,62.70065229132489,63.875844673190805,64.44584356752672,0.0,0.0,0.0,0.0,69.4977950615142,68.3885488421061,69.46256649539188,70.45225831923969,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,58.354135391288,58.44615714428265,0.065772690342159,1.3648921255371533,1.1770438673556782,1.6951205423865379,3.103356081644024,0.8423123187420519,1.7452819241336257,3.5498142104660633,58.354135391288004,58.446157144282665,0.9101565520114356,77.79914070484436,67.09535829071095,0.01175028728903265,0.010975162265822201,77.77881442950907,67.08200023244869,0.01240238596801645,0.011340393743012076,61.0,0.229484925,0.3812518125,64.13196591591668,62.707526067500595,63.90789973024064,64.4786990328131,0.0,0.0,0.0,0.0,69.51012675732417,68.40114944272158,69.47555793957844,70.4655360240536,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,58.34380535673481,58.4236415652636,0.0641295374434118,0.9214881024090572,0.9468340936291496,1.7411287325660152,3.300376938172657,0.8571920798511871,1.7946474083391604,3.6864368880865306,58.34380535673482,58.42364156526362,0.9216262054587423,76.50800038560726,66.05445340460219,0.01370814820984375,0.013335952506167774,77.18297726035195,66.2822209207463,0.01361074703163465,0.013852490694262075,80.0,0.1789888875,0.2979595625,63.899463171709776,62.47013532471408,63.65405505225769,64.20130024344081,0.0,0.0,0.0,0.0,69.32443903187298,68.28199722780174,69.30472677215283,70.24846962003336,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,58.34337438653853,58.42322710196735,0.064054575128075,1.3136175963445567,1.3966972482739946,1.7408639467419398,3.3030294709308015,0.8571897192539549,1.8008184396972864,3.702155890876569,58.34337438653854,58.42322710196735,0.9272842796670331,77.11539925751916,66.01968108948279,0.01404725946485995,0.013910835259594,76.87911952362835,66.01144058517077,0.01394541276386,0.014408408285817076,81.0,0.1787548325,0.2964703575,63.903065744130885,62.47332236747336,63.65818458146844,64.2055997588104,0.0,0.0,0.0,0.0,69.43599696609792,68.3574754249045,69.41768537845275,70.365471776413,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
