,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,obj_val_act,MRO_obj_val_act,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3,satisfy_p0,satisfy_p1,satisfy_p2,satisfy_p3,MRO_satisfy_p0,MRO_satisfy_p1,MRO_satisfy_p2,MRO_satisfy_p3
10,10.0,58.28690843133019,58.331615449654876,0.0627886390946387,0.6867608067404944,0.8078358236816712,1.89639000283753,3.86765271877909,0.954815714821828,2.1411516595478757,5.0849947327642555,58.2869084313302,58.33161544965489,1.1553570572264347,76.97786838979856,72.29275270956346,0.018065981013933124,0.017886978748720098,76.37874915620961,71.48103310022621,0.0180617032456211,0.01779833200271235,100.0,0.06421776389326715,0.13143999577412208,65.53286781920735,64.7572721396735,65.52884308059367,66.1158354633569,0.0,0.0,0.0,0.0,68.95446808895419,67.76583554531882,68.94330424624991,69.88514210703828,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,11.0,58.2858640483702,58.331284751030665,0.0627291515491301,0.6994512817473151,0.7160754276847001,1.8955064051347086,3.8630197048658106,0.9512379527304475,2.1435197267241928,5.093833264191046,58.28586404837022,58.33128475103069,1.154473363758998,77.00005174387918,72.1609141761632,0.018146500515285824,0.01843462674878535,76.79034257384227,72.15122281044734,0.017698482261039275,0.018291630229214175,101.0,0.0647027815484741,0.13126683521096297,65.53780255049354,64.7619668282048,65.53396343645356,66.1212540998757,0.0,0.0,0.0,0.0,69.10131718040714,67.8988554294986,69.07158565662097,70.02879688898207,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,12.0,58.283923430813175,58.32823327758321,0.0617033862720009,0.7726087453775108,0.7612110587651841,1.9056945279360953,3.910024557375822,0.9685939944137986,2.155817627748286,5.1453066865822334,58.28392343081319,58.32823327758322,1.1510429223150576,76.39298689861621,71.88044723812379,0.021371809765696498,0.02153410899336445,76.80528401221808,72.05517144463091,0.021362792467698427,0.0211836280068382,120.0,0.05544225571449652,0.11156876902103473,65.80329249558267,65.00746252619567,65.88254742796357,66.46401011034425,0.0,0.0,0.0,0.0,69.00520018235909,67.7595862174777,68.97145449327408,69.89824518163549,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,13.0,58.284141242590124,58.32796016046413,0.0616542395500977,1.032288746413542,0.6501567474333569,1.9077275627339851,3.918464516500563,0.9719932297910768,2.155770009548333,5.1421384079649455,58.28414124259014,58.32796016046413,1.1526973157169842,76.3500915818792,71.91154049408544,0.024420124973403224,0.023860449495259624,76.42815465018948,71.90413567639574,0.024306370236445173,0.0240608439489733,121.0,0.05589906057079163,0.11156842078597025,65.80758844167269,65.01151841972205,65.88685304755685,66.4685154525917,0.0,0.0,0.0,0.0,68.96843993208907,67.72197378929401,68.93899014156106,69.86103865770224,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,14.0,58.27943672203267,58.31993095132462,0.0607943472474465,0.7052479966951068,0.700317199487472,1.9116100515731878,3.927648888258334,0.9636722497793871,2.159753539227464,5.154543932818774,58.2794367220327,58.31993095132464,1.150262328649238,75.22900816834218,71.74883013410022,0.0282728214806411,0.027430779999121975,75.3885091906887,71.19331110199019,0.026417326531372926,0.026579333527479276,140.0,0.04916407845029552,0.09734088667434213,65.99431719945012,65.18787089733564,66.05726187489117,66.65075599732882,0.0,0.0,0.0,0.0,68.8719453742622,67.73672559378431,68.90152049203344,69.79958231125134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,15.0,58.27784590312318,58.32017467852147,0.0607525783817083,1.0034376064431854,0.7377772121399175,1.9134306575537074,3.936239486619324,0.966386924399775,2.1600230641992924,5.155720595953471,58.277845903123186,58.32017467852149,1.1491491540779248,75.51004622070154,71.74638829550938,0.028222124528838297,0.02875545975985,75.33459421990666,71.8985322830254,0.029283824726007823,0.028512430522823675,141.0,0.04966455649898493,0.09750430605524116,65.98033139234474,65.19247598679726,66.04810720195758,66.63942342245767,0.0,0.0,0.0,0.0,68.95543945782009,67.8280057626017,68.97772823508129,69.88354143999616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,16.0,58.27376603813495,58.305911655853826,0.0600138661845681,0.8237909465678968,0.7254413670452777,1.9298996057722777,4.00473992759449,0.9807495117671414,2.177535239698888,5.237815953466024,58.27376603813497,58.30591165585385,1.1705840632317257,76.64529362375768,73.35206791716719,0.035687636031070676,0.03449850127799432,76.17694028363128,72.18278291208415,0.03349518726463423,0.03246286173816765,160.0,0.044871356853279296,0.08710977175466782,66.89768024331646,65.97466644485263,66.85900707202163,67.52999580600331,0.0,0.0,0.0,0.0,69.51261217696964,68.19850457098778,69.35901162285083,70.32284542985175,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,17.0,58.274073318337564,58.30597433083025,0.0599776148726418,0.8023726779501885,0.7668300041696057,1.9305214042535643,4.005490941246878,0.984277905817408,2.1777321273691976,5.237182419245186,58.27407331833758,58.30597433083025,1.1710643614191518,76.75874097894693,73.59425601192089,0.037421911489218425,0.0332766735227778,76.79638506814395,73.50403738812768,0.03379634875454932,0.03449325624387705,161.0,0.045345822969771174,0.08732896290272793,67.01648967667113,66.06954597541875,66.98191267155343,67.65342592046653,0.0,0.0,0.0,0.0,69.50956751023435,68.180623724401,69.33598169603816,70.30385906206489,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,18.0,58.27017856873235,58.30059436881309,0.0593311583233389,0.7314444105722941,0.8024473199038766,1.9282549751012055,4.001150584205089,0.9898649945528523,2.1802156446662266,5.252403889411658,58.270178568732355,58.30059436881311,1.1745963710618095,76.98645463302664,74.16330946997272,0.037391778983874205,0.036754904518602347,76.65867064982126,73.31308203429597,0.03635065627167928,0.039247521490324226,180.0,0.041248412640927046,0.0788302525162797,67.61386165965091,66.53986556391887,67.54483326013282,68.25419380870926,0.0,0.0,0.0,0.0,69.8112153611323,68.42015988422997,69.59673568486627,70.5776623923663,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,19.0,58.27140337779244,58.30059428037915,0.0592991824135925,0.7281569502665661,0.5855232013564091,1.927431878119861,3.998659080045793,0.9895804348934014,2.178632625988567,5.246253026986749,58.271403377792446,58.30059428037917,1.1798786119867004,76.48947891364894,74.09135685570058,0.037288834486389505,0.03655409725615748,76.96283310596766,74.1601991308461,0.036559474974637796,0.0362793259846512,181.0,0.041629958936776346,0.07900663918110938,67.56229531407593,66.50413087141757,67.49895021697472,68.20206685520658,0.0,0.0,0.0,0.0,69.32058258288524,68.0258439321673,69.19704544686012,70.14724221436438,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,20.0,58.26573685837579,58.29653761229397,0.0587252147887994,0.7249031078827102,0.8600330841727555,1.9347516247206213,4.033709200928277,0.9859965080600941,2.187112928550101,5.286680675034633,58.265736858375796,58.29653761229399,1.1854467752577327,76.74515671142973,74.14984960565795,0.0430522007227409,0.04186048102565107,76.3782971452064,73.98858477418196,0.04017592250602315,0.04098090948536988,200.0,0.03846628011880937,0.07232469706789875,67.59546722214554,66.59899080936515,67.58581295757597,68.26438312385878,0.0,0.0,0.0,0.0,69.61935109080471,68.33114530385328,69.50740909556421,70.44866589053106,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,21.0,58.265947484850315,58.29712527943843,0.0586966449374321,0.8549138784874231,0.7670559193938971,1.9357104436036408,4.0372001596271545,0.98792572310974,2.1871398452029895,5.2856218157034816,58.26594748485033,58.29712527943845,1.1861243304805653,76.74391917609805,74.08628604772801,0.041637718997662845,0.0428703789657447,76.81279630675259,74.2202200250101,0.040613273245980894,0.04189858827157875,201.0,0.03887498373536208,0.07256654584265032,67.57377795208718,66.5508745546378,67.53029177157882,68.23172580027867,0.0,0.0,0.0,0.0,69.55588824095967,68.27234702760731,69.44480044481715,70.38382203436595,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,22.0,58.26406323092171,58.29691832920989,0.0581810759152688,0.8909597961173858,0.9367002195504028,1.9383663725702398,4.051009328266224,0.9916360892680458,2.194886729394872,5.324051064193236,58.26406323092172,58.2969183292099,1.1892455669763844,77.07024306491977,73.98191197172531,0.0461679383006412,0.05729185778181997,77.02622378086141,74.29307953919778,0.04473242399399163,0.04387976499856445,220.0,0.036334623612575195,0.06712569261271732,67.40150928882152,66.4101182805437,67.40187888357468,68.05729415594686,0.0,0.0,0.0,0.0,69.4597341538487,68.25113460252561,69.42550917723315,70.31428925254207,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,23.0,58.264353985483154,58.296153513783764,0.058155280672401,0.781105755479075,0.8704133208666462,1.9392036056916726,4.054756683145775,0.9923339277197085,2.195633168841524,5.327504951728095,58.26435398548316,58.29615351378378,1.1899550325641028,77.05844788502934,74.12834413638842,0.0475221502128988,0.04545957845402877,77.07828670294242,73.99944602190035,0.04470060675521377,0.04567100779968307,221.0,0.0366709686952097,0.06732239194365237,67.51377850691472,66.51427762515323,67.51497160253602,68.17299427616064,0.0,0.0,0.0,0.0,69.46331246612223,68.24740088468087,69.42271959580195,70.31361043958358,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,24.0,58.25869562472002,58.29145542647811,0.0576877222513603,0.7649042771663517,0.8000673070200719,1.948718990384671,4.097088308444035,0.9975038461844882,2.2051848628963446,5.367953678820343,58.25869562472004,58.29145542647812,1.191285186363372,77.50848873391014,73.73395776349825,0.0492979229893535,0.049220708257053,77.01160294204345,73.56706663879343,0.0543195123027544,0.05039287326508195,240.0,0.03440250351756648,0.06264220398467527,67.72583341165112,66.71358558090652,67.70857032321491,68.3946928617692,0.0,0.0,0.0,0.0,69.6372385544386,68.35894252215493,69.55902933913164,70.47412046202213,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,25.0,58.258275786453325,58.29168736559733,0.057664228950118,0.7570057472330518,0.7272825232357718,1.9496219990900303,4.100677992523409,0.9972208568148636,2.2054963106513856,5.368977059106424,58.25827578645334,58.29168736559735,1.1904928806369377,77.61405444943485,73.74383378908912,0.04857380792964245,0.04852305847452948,77.5788605779837,73.81211689123074,0.047828741517150726,0.048206317529547925,241.0,0.0347570604242489,0.0628455369560873,67.68010529801344,66.6769985940858,67.66293582152892,68.34432008925671,0.0,0.0,0.0,0.0,69.64802433474834,68.37162283146168,69.57008482202744,70.48583948938767,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,26.0,58.25548374366861,58.28850608914138,0.057236808884613,0.7254390837042592,0.7088808374828659,1.9413839505871284,4.06284061649361,0.9896500340508012,2.200795822033181,5.340957493208746,58.25548374366862,58.28850608914139,1.1819510536384763,77.05824147565195,73.55408771163815,0.060670588514767525,0.051905922533478525,76.93416351971027,73.29115760870262,0.05316262427368197,0.05192480198456903,260.0,0.03262304380224847,0.05866638057152025,67.89015928917745,66.89444530873364,67.8739059743054,68.54883722164092,0.0,0.0,0.0,0.0,69.70585474365161,68.43603930646269,69.62605138160336,70.54895991978168,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,27.0,58.2555881102852,58.2886089061097,0.0572152547984293,0.7165595943515655,0.636196514184121,1.9412565168904021,4.062193959804842,0.9908332246017846,2.201322137088825,5.34303180581162,58.25558811028521,58.288608906109715,1.183520594941786,77.00859206606512,73.52351446027734,0.0518928969977423,0.052092351514147525,77.05823132356184,73.5629891708035,0.050891078979475375,0.05191123971599147,261.0,0.03292110351676622,0.058865162979135396,67.85540159342185,66.86245013273799,67.83910345970358,68.51258951314904,0.0,0.0,0.0,0.0,69.67135811347482,68.404151856212,69.59685342514207,70.51494398657272,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,28.0,58.2531676909572,58.2872255252103,0.0568218689277649,1.1962117987277452,0.6133968220674433,1.9488064461636694,4.100427674660249,0.99887986313905,2.2082052137578456,5.371888059127471,58.25316769095721,58.287225525210324,1.187056015947729,77.57923666001341,73.87301035470553,0.05419202303164633,0.0540674054936971,77.38831653556305,73.86412374412582,0.05437405174598092,0.06051012428360988,280.0,0.0310500838512329,0.05524250243356331,67.9313867007082,66.92109462396496,67.90120401989444,68.58726101334557,0.0,0.0,0.0,0.0,69.82186255732535,68.53500324035173,69.73031753438076,70.66151386111993,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,29.0,58.253055549569936,58.28711312389957,0.0568019698115227,0.9233238053275272,0.7019344042055309,1.948143285387654,4.09697270933153,0.9974654631089037,2.207818206923206,5.368945045399385,58.25305554956995,58.287113123899594,1.1863110980197404,77.51172524953783,73.81857216733479,0.061727521970169605,0.05562865198589857,77.50805888662039,73.81547059538701,0.0553915050113573,0.054878652241313775,281.0,0.03135205256453895,0.05545785335590724,67.93351991717554,66.9231222299933,67.90335907699513,68.58942383032019,0.0,0.0,0.0,0.0,69.82445504703637,68.53745734269307,69.73289259249941,70.6641432395664,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,30.0,58.25240460208096,58.28647358997817,0.0564377921861677,0.8229671418957878,0.9653838498343248,1.9462468523596466,4.0885781530411265,0.9962256760775794,2.209044215951681,5.375387670118179,58.25240460208097,58.286473589978186,1.1891650148616921,77.18477758113079,73.83793331202135,0.06063500649179327,0.0599843612289987,77.68041137408358,73.94968338495922,0.05954881320940328,0.05977312952745703,300.0,0.0297808407846183,0.05236990644032577,67.9005793165922,66.87302896412052,67.86592770250682,68.54594802088303,0.0,0.0,0.0,0.0,69.6524558923167,68.33267414075021,69.54273407275267,70.49013893020337,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,31.0,58.25223364207129,58.28569011426639,0.0564193212838385,0.9199998935509939,0.9891644440649543,1.947834484003422,4.09502665018476,0.9973436927602248,2.2096588446127585,5.377022025340414,58.2522336420713,58.285690114266394,1.1897406090881955,77.26426480833864,73.97852527807805,0.06218435976188622,0.0621356000192463,77.21729860255206,73.88647334161827,0.061902711226139176,0.06183369850623416,301.0,0.030020158110431523,0.052534520579354316,67.9400422211386,66.91611742551991,67.90320658424037,68.58720450784713,0.0,0.0,0.0,0.0,69.671038356226,68.34431888820242,69.55433687438232,70.50701482978593,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,32.0,58.25080569358104,58.288963893022384,0.0560804724776044,0.9666877063573338,0.8566692616150249,1.9495261241344277,4.100612511472706,1.007002759185387,2.211279202184358,5.381970903566045,58.25080569358106,58.28896389302239,1.19508111316085,77.64263999945734,73.6977598164872,0.06686700350837778,0.06688957073492927,77.62566549289963,74.44716893522059,0.06672920653363684,0.06607417648774568,320.0,0.02847048777747485,0.04965271564049047,67.41278085234954,66.41313745416605,67.39421902255634,68.05667367309293,0.0,0.0,0.0,0.0,69.62629768235448,68.28769453076296,69.52675383760297,70.47252180113081,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,33.0,58.25087592459214,58.28886637422164,0.0560632460865312,0.67760240950156,0.702320213575149,1.9491608873061903,4.098560811489172,1.0066245421168258,2.211202602884112,5.381414758013231,58.25087592459215,58.28886637422165,1.1953321131639538,77.67816655208462,73.74895312531264,0.06511032753041937,0.06332265530363652,77.68400243093257,73.74622054535739,0.06296906198258505,0.06398716772673647,321.0,0.028729341308119025,0.04984579771469068,67.41458603346116,66.41484545673107,67.3960319197056,68.05850024328794,0.0,0.0,0.0,0.0,69.61542371714827,68.26788428665833,69.51576017138905,70.46240257147973,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,34.0,58.24948662010609,58.28743038795635,0.0557465622234167,1.0348752024001442,0.8769747087790165,1.9511414189697296,4.105392544885902,1.0075978546249942,2.2128090153559716,5.384357461403367,58.2494866201061,58.28743038795636,1.1988935808500047,77.5583521557267,73.76213836210563,0.0716927984904032,0.0694043677358422,77.71486924969375,73.79406762056433,0.0696481947379652,0.06910822901409115,340.0,0.0274378817992394,0.04738019830999653,67.34810222124614,66.35678726077435,67.34870712953669,68.0041402267848,0.0,0.0,0.0,0.0,69.50511881174629,68.18381805132353,69.41183864389498,70.35503565335362,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
