,Unnamed: 0,obj_values,MRO_obj_values,cluster_SAA_obj_values,epsilon,online_time,MRO_time,cluster_SAA_time,MRO_square_val,MRO_sig_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,cluster_SAA_eval0,cluster_SAA_eval1,cluster_SAA_satisfy0,cluster_SAA_satisfy1
0,0.0,0.587421842425,0.5874218424250001,0.0,0.3389133250039704,0.051922353683039525,0.00313150114379815,0.0012668638955801001,2.820392748187815e-32,1.665334536937735e-17,2.820392748187815e-32,2.2204460492503132e-17,0.5874218424250001,0.5874218424250001,2.5033950805664062e-05,1.3589859008789062e-05,1.0,1.0,1.728534698486328e-05,1.0967254638671877e-05,0.0,1.0658265666124065,4.0700597336851274e-08,1.1122789589337196,1.0927047585331309,0.0,0.0,1.1122789589337196,1.0927047585331309,0.0,0.0,0.0,0.0,0.0,0.0,3.4841483075632476,3.2218231103459654,0.0,0.0
1,1.0,0.7240167602223898,0.7240167602223897,0.0,0.337679751340865,0.00324317847844205,0.00330952263902865,0.001312570529989825,4.866872616170898e-32,1.8503717077085938e-17,2.3503272901565125e-32,0.0,0.7240167602223899,0.7240167602223897,2.4259090423583984e-05,1.2874603271484377e-05,0.8065170888312686,0.8065170888312688,1.6927719116210938e-05,1.0967254638671877e-05,1.0,1.5674012241878175,1.4254366394081281,1.0921326247179999,1.072674445317822,0.0,0.0,1.0921326247179999,1.072674445317822,0.0,0.0,0.0,0.0,0.0,0.0,3.438608205970752,3.3893357803210913,0.0,0.0
2,2.0,0.8136115550253717,0.8136115550253715,7.432326359296187e-16,0.3349524772934854,0.003382698399946075,0.003392250975593875,0.003361365990713175,5.705959422307943e-32,2.158766992326693e-17,1.5668848601043413e-32,0.0,0.8136115550253717,0.8136115550253715,2.4318695068359375e-05,1.3113021850585938e-05,1.0201106633814787,1.0201106633814798,1.7583370208740234e-05,1.1622905731201172e-05,4.0,1.401549190340537,1.7014413023489177,1.0333678555731813,1.0405836434281208,0.0,0.0,1.0333678555731813,1.0405836434281204,0.0,0.0,0.0,0.0,0.0,0.0,2.9625972925960955,2.8023960232549676,0.0,0.0
3,3.0,0.8260818636531724,0.826081863653173,2.831068712794149e-16,0.3342474051075025,0.0035766799701377004,0.00354872376192355,0.003398693632334425,3.852948749191638e-32,1.1102230246251566e-17,1.4101963740939076e-32,0.0,0.8260818636531725,0.826081863653173,2.5272369384765625e-05,1.3113021850585938e-05,0.849708020921333,0.8497080209213334,1.7642974853515625e-05,1.1801719665527342e-05,5.0,1.312305074653232,1.649322072005988,1.0450877535436962,1.0302904886638624,0.0,0.0,1.0450877535436964,1.0302904886638626,0.0,0.0,0.0,0.0,0.0,0.0,3.4047182442689943,3.4186751008171257,0.0,0.0
4,4.0,0.9993673999866088,0.9994845462081009,1.2537863467749614e-16,0.3272051152083444,0.00410828599706285,0.00583340448793015,0.0068535536993294755,3.224667750273981,0.0762963239290731,6.097168957351341,0.07950404540402703,0.9999999999999998,0.9999999999999998,2.8431415557861328e-05,1.3113021850585938e-05,1.2527622449359068,1.2527622449359064,1.8537044525146484e-05,1.1622905731201172e-05,24.0,0.5603455355312446,0.6955659822069149,1.0058397288003584,1.0045607661761309,1.0,1.0,1.0224956004721726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3453563591404727,3.3652760297362296,0.0,0.0
5,5.0,0.9962599333892451,0.998952307182051,1.3322676295501878e-16,0.3269833351812757,0.004064792068675125,0.0039255029987543,0.0134372112806886,3.6611517055970633,0.0782905601592543,6.12553423220433,0.08857135982980405,1.0,1.0,3.1054019927978516e-05,1.33514404296875e-05,1.0,1.0,1.8358230590820312e-05,1.1444091796875e-05,25.0,0.5405664974647822,0.6690280847645574,1.0205999043038667,1.0188555039088483,0.0,1.0,1.0308398604471383,1.0115295913369604,1.0,1.0,1.0,1.0,1.0,1.0,3.0390905710146656,3.2879839491206977,0.0,0.0
6,6.0,0.9999999999999998,1.0,1.5676760301420034e-16,0.3231619121242026,0.00384305336046955,0.00390689168125385,0.0160135130863636,10.008781052512562,0.1698964457392079,9.039339461803333,0.04454653254375255,1.0,1.0783409813854534,3.057718276977539e-05,1.3589859008789062e-05,1.0923353327806529,1.1186798242513891,1.9073486328125e-05,1.1861324310302733e-05,49.0,0.2961410602662897,0.35630869254336495,1.005219347960898,1.0066715906150263,0.75,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.77586581743779,3.6601591938333713,0.0,0.0
7,7.0,1.0,1.0,1.902518546744018e-16,0.3230433390279182,0.0039170612581074,0.0056754533434286,0.023275565821677377,6.227920554842438,0.03262996354513835,9.23738242893538,0.04374270183590725,1.0,1.0,3.230571746826172e-05,1.33514404296875e-05,1.0,1.0777043800695598,1.883506774902344e-05,1.1682510375976562e-05,50.0,0.3112620672808517,0.43636352821609126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7616360468673604,3.677180988478906,0.0,0.0
8,8.0,1.0,1.0,1.8094500257111924e-16,0.3189535039441971,0.0027857593959197003,0.00375159061513835,0.0241462766425684,10.241561044235693,0.06812853142148897,11.094945768095327,9.981332000235783e-17,1.0,1.0000000000000002,3.355741500854492e-05,1.3828277587890623e-05,1.035557841180867,1.02074399832517,1.9490718841552734e-05,1.1920928955078123e-05,99.0,0.1661642632326639,0.22424697189189136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.702887977944735,3.486815537619801,0.0,0.0
9,9.0,1.0,1.0,1.3428411821656657e-16,0.3188924655867707,0.0030171319376676503,0.004889699164777925,0.027916040155105223,8.341029100386853,8.062333869301732e-17,11.266140390818052,1.0520684852400293e-16,1.0,1.0,3.4868717193603516e-05,1.3828277587890623e-05,1.0,1.0000000000000002,2.002716064453125e-05,1.1920928955078123e-05,100.0,0.1983636055244986,0.26293410348432866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.49702131730127,3.3783727663893797,0.0,0.0
