,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,t
0,0.0,-0.03758292161372131,-0.024592374079564064,0.01845361669181171,0.04549056740000001,0.018580567700568377,0.017609811970960638,0.16666666666666666,0.16666666666666666,0.05462767336646505,0.055247185073221995,0.0,0.0,-0.05214899675065254,0.0025638009666666666,0.0
1,1.0,-0.03201423541484258,-0.02216151967950762,0.018286156535236506,0.05622451273333333,0.007897083317437582,0.007085627183733039,0.3333333333333333,0.3333333333333333,0.038814411356586566,0.04018869886627532,0.0,0.0,-0.04566612757090194,0.002689083366666666,1.0
2,2.0,-0.026635954921486085,-0.01873008665072006,0.017919169196815195,0.09248313336666668,-0.004076944035732235,-0.004648251271323766,0.43333333333333335,0.4666666666666667,0.018455647267457263,0.018701629452574173,0.0,0.0,-0.03929609517197438,0.003589091433333333,4.0
3,3.0,-0.025022598803768045,-0.018423106453972358,0.017825018762674897,0.11040690049999999,-0.005944197887107933,-0.006222075791167251,0.5,0.5333333333333333,0.012457792252928233,0.012527312134747493,0.0,0.0,-0.03756226075077132,0.0039471781666666666,5.0
4,4.0,-0.021779043574713924,-0.01700425196978166,0.017527646021759206,0.1704490677,-0.010582045729581376,-0.010419770406974031,0.6666666666666666,0.6333333333333333,0.003733509347487047,0.0037048175554920625,0.0,0.0,-0.03368039851536684,0.005469101033333331,9.0
5,5.0,-0.019311276011804702,-0.01632797546642868,0.017467286060320605,0.18210366426666663,-0.012732253010193375,-0.012465206522066712,0.7666666666666667,0.7333333333333333,1.805828127821324e-05,6.27251451922903e-05,0.0,0.0,-0.032013561760017184,0.005142811533333333,10.0
6,6.0,-0.01875153882627902,-0.016274970213016653,0.017262047829584796,0.24022925823333333,-0.013547001915706703,-0.013246638211428205,0.8333333333333334,0.8333333333333334,-0.00464878222850425,-0.00445188650007384,0.0,0.0,-0.02952655742156368,0.006192268033333333,14.0
7,7.0,-0.018178247781074727,-0.016217869756963568,0.01721783318663461,0.2563586072333333,-0.013941486419249137,-0.013858116588022978,0.8666666666666667,0.8666666666666667,-0.005772872370869036,-0.005816592358740941,0.0,0.0,-0.029078788445081553,0.006924816299999998,15.0
8,8.0,-0.017310328427371128,-0.015935072105149623,0.01706158733578211,0.3062396782,-0.014966212383300143,-0.014897609771749977,0.9,0.9,-0.0077087113258401015,-0.00747242600148862,0.0,0.0,-0.02777661655362702,0.0076847350999999986,19.0
9,9.0,-0.01734427608278159,-0.01595072193883698,0.0170267984504156,0.29197566796666663,-0.014936525768539079,-0.014864300073275815,0.9,0.9,-0.008312765273448243,-0.007670731523047069,0.0,0.0,-0.027195437270933178,0.008023088433333334,20.0
10,10.0,-0.01734427608278159,-0.01595072193883698,0.016872286173386205,0.29197566796666663,-0.014936525768539079,-0.014864300073275815,0.9,0.9,-0.00965611371518623,-0.009333126211018526,0.0,0.0,-0.02649035569265384,0.009736850533333334,25.0
11,11.0,-0.01734427608278159,-0.01595072193883698,0.01684464687305899,0.29197566796666663,-0.014936525768539079,-0.014864300073275815,0.9,0.9,-0.009336048926772336,-0.009206605819210123,0.0,0.0,-0.02640401565718769,0.009848682533333332,26.0
12,12.0,-0.01734427608278159,-0.01595072193883698,0.0163686122578508,0.29197566796666663,-0.014936525768539079,-0.014864300073275815,0.9,0.9,-0.014602371922483726,-0.014073899914904734,0.0,0.0,-0.02412533463952761,0.01998927073333333,50.0
13,13.0,-0.01734427608278159,-0.01595072193883698,0.01635387200228021,0.29197566796666663,-0.014936525768539079,-0.014864300073275815,0.9,0.9,-0.014682149809881428,-0.014151722986061904,0.0,0.0,-0.024083049763396105,0.0202920582,51.0
14,14.0,-0.01734427608278159,-0.01595072193883698,0.016064806405907402,0.29197566796666663,-0.014936525768539079,-0.014864300073275815,0.9,0.9,-0.016324297027788225,-0.0158936369345402,0.0,0.0,-0.022597846718528772,0.03340210863333334,75.0
15,15.0,-0.01734427608278159,-0.01595072193883698,0.01605483123520461,0.29197566796666663,-0.014936525768539079,-0.014864300073275815,0.9,0.9,-0.016338571591101955,-0.015928261023477053,0.0,0.0,-0.02253608920635932,0.03297900026666666,76.0
16,16.0,-0.015789999694762698,-0.01578999608939249,0.015847856523156508,11.329168019133332,-0.015789999246600135,-0.015789999202891848,1.0,1.0,-0.017094668824831384,-0.016895152438386216,0.0,0.0,-0.02171482078790053,0.8039832597000001,100.0
17,17.0,-0.015789999404604953,-0.01578999621354574,0.01584034741400959,11.306356109866666,-0.01578999910790527,-0.015789999124375866,1.0,1.0,-0.01707386816346711,-0.016874191265263457,0.0,0.0,-0.02166217389643933,0.8463846386999998,101.0
